,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
45,Momar Bangoura,fr FRA,MF,Swindon Town,21,1994,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5fb512c
46,Ollie Banks,eng ENG,DFFW,Chesterfield,22,1992,32,24,2281,25.3,2,3,5,2,0,0,9,0,0.08,0.12,0.20,0.08,0.20,Matches,d4ec6c9a
47,Alex Baptiste,eng ENG,DF,Sheffield United,29,1986,11,10,850,9.4,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,7b72f0b6
48,Leon Barnett,eng ENG,DF,Wigan Athletic,29,1985,20,16,1573,17.5,2,0,2,2,0,0,1,1,0.11,0.00,0.11,0.11,0.11,Matches,76854cdf
49,Tyrone Barnett,eng ENG,FW,Southend United,29,1985,20,20,1674,18.6,5,1,6,4,1,2,2,0,0.27,0.05,0.32,0.22,0.27,Matches,ba241676
50,Tyrone Barnett,eng ENG,FW,Shrewsbury,29,1985,21,11,1000,11.1,4,1,5,4,0,0,2,0,0.36,0.09,0.45,0.36,0.45,Matches,ba241676
51,Adam Barrett,eng ENG,DF,Southend United,35,1979,37,37,3286,36.5,4,0,4,4,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,2093e386
52,Bradley Barry,eng ENG,DFMF,Swindon Town,20,1995,35,35,3046,33.8,0,7,7,0,0,0,10,0,0.00,0.21,0.21,0.00,0.21,Matches,e1a0d29c
53,Brian Barry-Murphy,ie IRL,MF,Rochdale,37,1978,1,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bdbf887a
54,Chris Basham,eng ENG,DFMF,Sheffield United,27,1988,44,43,3806,42.3,4,2,6,4,0,0,9,0,0.09,0.05,0.14,0.09,0.14,Matches,1aa84968
55,James Baxendale,eng ENG,MF,Walsall,22,1992,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5db90096
56,Jose Baxter,eng ENG,FWMF,Sheffield United,23,1992,24,18,1631,18.1,4,5,9,4,0,0,1,0,0.22,0.28,0.50,0.22,0.50,Matches,185990eb
57,Harry Beautyman,eng ENG,DFFW,Peterborough,23,1992,22,19,1580,17.6,3,0,3,3,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,b6623a0a
58,Stuart Beavon,eng ENG,FW,Burton Albion,31,1984,43,41,3351,37.2,7,7,14,7,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches,540bcb3b
59,Mark Beevers,eng ENG,DF,Millwall,25,1989,42,42,3704,41.2,4,2,6,4,0,0,7,1,0.10,0.05,0.15,0.10,0.15,Matches,30bea884
60,Tyrell Belford,eng ENG,GK,Swindon Town,21,1994,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,285cc779
61,Amari'i Bell,jm JAM,DFMF,Fleetwood Town,21,1994,44,44,3960,44.0,0,5,5,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,399e9474
62,Mason Bennett,eng ENG,FWMF,Burton Albion,19,1996,16,6,616,6.8,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,aba031ad
63,Rhys Bennett,eng ENG,DF,Rochdale,23,1991,16,7,728,8.1,2,0,2,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,50c7de8f
64,Daniel Bentley,eng ENG,GK,Southend United,22,1993,43,43,3870,43.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
65,Gaël Bigirimana,bi BDI,MF,Coventry City,21,1993,13,9,821,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b48778f2
66,Billy Bingham,eng ENG,DFMF,Crewe Alexandra,25,1990,21,17,1507,16.7,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,fd084a71
67,Jerome Binnom-Williams,eng ENG,DFMF,Burton Albion,20,1995,15,8,705,7.8,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches,34da23fc
68,Chris Birchall,tt TRI,MF,Port Vale,31,1984,11,4,352,3.9,2,1,3,2,0,0,0,0,0.51,0.26,0.77,0.51,0.77,Matches,4820d2ac
69,Neal Bishop,eng ENG,MF,Scunthorpe,33,1981,42,42,3754,41.7,1,4,5,1,0,0,8,0,0.02,0.10,0.12,0.02,0.12,Matches,2c7b276d
70,Ian Black,sct SCO,MF,Shrewsbury,30,1985,30,26,2092,23.2,1,2,3,1,0,0,12,1,0.04,0.09,0.13,0.04,0.13,Matches,081e9396
71,Jacob Blyth,eng ENG,FW,Blackpool,22,1992,8,6,578,6.4,2,0,2,2,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,419dfe1f
72,Cian Bolger,ie IRL,DF,Southend United,23,1992,22,22,1956,21.7,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,53d53255
73,Cian Bolger,ie IRL,DF,Bury,23,1992,9,9,810,9.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,53d53255
74,Macauley Bonne,zw ZIM,DFFW,Colchester,19,1995,33,13,1355,15.1,3,0,3,3,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,9ca8b21c
75,Michael Bostwick,eng ENG,DFMF,Peterborough,27,1988,36,35,3100,34.4,4,3,7,1,3,4,11,0,0.12,0.09,0.20,0.03,0.12,Matches,649b0d73
76,Robert Bourne,eng ENG,MF,Bury,16,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6d9bf401
77,Jordan Bowery,kn SKN,DFFW,Bradford City,24,1991,3,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f5a4e15
78,Emmerson Boyce,bb BRB,DF,Blackpool,35,1979,26,17,1740,19.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,84bfbd38
79,Tom Bradshaw,wls WAL,FW,Walsall,23,1992,41,38,3278,36.4,17,1,18,15,2,2,1,0,0.47,0.03,0.49,0.41,0.44,Matches,a9d071f8
80,Raphael Branco,br BRA,DF,Swindon Town,25,1990,36,36,3223,35.8,1,0,1,1,0,0,10,1,0.03,0.00,0.03,0.03,0.03,Matches,275cd87c
81,James Bransgrove,eng ENG,GK,Colchester,20,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3caba90a
82,John Brayford,eng ENG,DFMF,Sheffield United,27,1987,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,Matches,bab2f2a5
83,James Bree,eng ENG,DFMF,Barnsley,17,1997,19,17,1430,15.9,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,c07b7c5c
84,Jack Bridge,eng ENG,DFFW,Southend United,19,1995,2,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a00dced
85,Matthew Briggs,gy GUY,DF,Colchester,24,1991,26,25,2122,23.6,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,182c89db
86,Richard Brindley,eng ENG,DFMF,Colchester,22,1993,21,17,1485,16.5,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,a7588b8d
87,Shaun Brisley,eng ENG,DF,Peterborough,25,1990,2,0,97,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cf4522d0
88,James Brophy,eng ENG,DFMF,Swindon Town,21,1994,28,16,1557,17.3,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,e58bc5d1
89,Connor Brown,eng ENG,DFMF,Oldham Athletic,22,1992,13,10,903,10.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,44aea7fc
90,Junior Brown,eng ENG,DFMF,Shrewsbury,26,1989,31,29,2468,27.4,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,7a094557
91,Michael Brown,eng ENG,MF,Port Vale,38,1977,13,7,723,8.0,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,85543572
92,Reece Brown,eng ENG,DFMF,Bury,23,1991,28,15,1559,17.3,0,2,2,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,Matches,3c0fba18
93,Josh Brownhill,eng ENG,MF,Barnsley,19,1995,22,21,1836,20.4,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,47369df8
94,Joe Bunney,eng ENG,DFFW,Rochdale,21,1993,32,19,1610,17.9,9,2,11,9,0,0,0,0,0.50,0.11,0.61,0.50,0.61,Matches,7d4c4f3b
95,Lee Burge,eng ENG,GK,Coventry City,22,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
96,Scott Burgess,eng ENG,MF,Bury,17,1997,3,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,484d449c
97,Reece Burke,eng ENG,DF,Bradford City,18,1996,34,34,2895,32.2,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,a681b7b7
98,Jonny Burn,eng ENG,DF,Oldham Athletic,19,1995,12,12,989,11.0,1,0,1,1,0,0,3,1,0.09,0.00,0.09,0.09,0.09,Matches,f2e54da9
99,Wes Burns,wls WAL,DFFW,Fleetwood Town,20,1994,14,11,1012,11.2,5,2,7,5,0,0,0,0,0.44,0.18,0.62,0.44,0.62,Matches,b3fe23c6
100,Callum Burton,eng ENG,GK,Shrewsbury,18,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e8d6906d
101,Calum Butcher,eng ENG,DFMF,Burton Albion,24,1991,39,29,2524,28.0,5,1,6,5,0,0,5,0,0.18,0.04,0.21,0.18,0.21,Matches,cdf69275
102,Andy Butler,eng ENG,DF,Doncaster,31,1983,40,40,3440,38.2,4,1,5,4,0,0,5,0,0.10,0.03,0.13,0.10,0.13,Matches,7a10f219
103,Nathan Byrne,eng ENG,DFMF,Swindon Town,23,1992,5,5,446,5.0,3,1,4,3,0,0,1,0,0.61,0.20,0.81,0.61,0.81,Matches,c4041fbc
104,Riccardo Calder,eng ENG,MF,Doncaster,19,1996,12,7,609,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,518a3f5a
105,Dominic Calvert-Lewin,eng ENG,FWMF,Sheffield United,18,1997,9,3,302,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,59e6e5bf
106,Henry Cameron,nz NZL,MF,Blackpool,18,1997,14,12,869,9.7,0,3,3,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,6c430e93
107,Nathan Cameron,eng ENG,DF,Bury,23,1991,28,28,2513,27.9,3,0,3,3,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,59eadf36
108,Jamal Campbell-Ryce,jm JAM,FWMF,Chesterfield,32,1983,9,6,571,6.3,2,0,2,2,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,d02c06d8
109,Jamal Campbell-Ryce,jm JAM,FWMF,Sheffield United,32,1983,18,13,1068,11.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d02c06d8
110,Callum Camps,nir NIR,MF,Rochdale,19,1995,32,28,2304,25.6,5,6,11,5,0,0,5,0,0.20,0.23,0.43,0.20,0.43,Matches,44b52781
111,Niall Canavan,ie IRL,DF,Rochdale,24,1991,11,11,945,10.5,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,f7ce89e7
112,Niall Canavan,ie IRL,DF,Scunthorpe,24,1991,10,10,847,9.4,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,f7ce89e7
113,Andy Cannon,eng ENG,MF,Rochdale,19,1996,25,22,1865,20.7,0,3,3,0,0,0,7,0,0.00,0.14,0.14,0.00,0.14,Matches,5d7b6611
114,Baily Cargill,eng ENG,DF,Coventry City,20,1995,5,5,405,4.5,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,6dbe8f69
115,Jake Cassidy,wls WAL,FW,Oldham Athletic,22,1993,21,8,851,9.5,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,a3cb12c8
116,Joel Castro Pereira,pt POR,GK,Rochdale,19,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,881e5db7
117,Adam Chambers,eng ENG,DFMF,Walsall,34,1980,45,45,4008,44.5,0,2,2,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,c04ec549
118,Leo Chambers,eng ENG,DF,Colchester,19,1995,6,5,376,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1b09c1ec
119,Richard Chaplow,eng ENG,MF,Doncaster,30,1985,27,20,1765,19.6,2,1,3,2,0,0,9,1,0.10,0.05,0.15,0.10,0.15,Matches,66835431
120,Harry Chapman,eng ENG,FWMF,Barnsley,17,1997,11,3,344,3.8,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,7768b19f
121,Reice Charles-Cook,gd GRN,GK,Coventry City,21,1994,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cddc96f5
122,Noah Chesmain,eng ENG,DF,Millwall,17,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2bd2f749
123,Callum Chettle,eng ENG,MF,Peterborough,18,1996,5,0,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28786a3d
124,Adam Chicksen,zw ZIM,DFMF,Gillingham,23,1991,6,5,389,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c87352d6
125,Hamza Choudhury,bd BAN,DFMF,Burton Albion,17,1997,13,9,863,9.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2d3329
126,Tim Chow,tw TPE,MF,Wigan Athletic,21,1994,11,3,379,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,55905262
127,Sean Clare,eng ENG,DFMF,Bury,18,1996,4,0,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,77bf9e2f
128,Jordan Clark,eng ENG,MF,Shrewsbury,21,1993,20,13,1163,12.9,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,7c5fa6cf
129,Billy Clarke,ie IRL,FWMF,Bradford City,27,1987,29,21,1704,18.9,4,5,9,4,0,1,0,0,0.21,0.26,0.48,0.21,0.48,Matches,8286db68
130,Jordan Clarke,eng ENG,DF,Scunthorpe,23,1991,33,29,2642,29.4,2,1,3,2,0,0,9,0,0.07,0.03,0.10,0.07,0.10,Matches,08229d38
131,Leon Clarke,eng ENG,FW,Bury,30,1985,32,32,2800,31.1,15,1,16,14,1,2,5,0,0.48,0.03,0.51,0.45,0.48,Matches,91c975a0
132,Nathan Clarke,eng ENG,DFMF,Bradford City,31,1983,25,19,1846,20.5,0,3,3,0,0,0,3,1,0.00,0.15,0.15,0.00,0.15,Matches,3a8ce088
133,Peter Clarke,eng ENG,DF,Bury,33,1982,45,44,4001,44.5,1,0,1,1,0,0,6,0,0.02,0.00,0.02,0.02,0.02,Matches,9a7bb136
134,Ben Coker,eng ENG,DFMF,Southend United,26,1989,40,40,3529,39.2,1,5,6,1,0,0,8,0,0.03,0.13,0.15,0.03,0.15,Matches,40c4f987
135,Ryan Colclough,eng ENG,FWMF,Wigan Athletic,20,1994,10,7,570,6.3,2,0,2,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches,e6e6ff5c
136,Ryan Colclough,eng ENG,FWMF,Crewe Alexandra,20,1994,27,23,2137,23.7,7,1,8,7,0,0,1,0,0.29,0.04,0.34,0.29,0.34,Matches,e6e6ff5c
137,Devante Cole,eng ENG,FW,Fleetwood Town,20,1995,14,3,525,5.8,2,0,2,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,5736378a
138,Devante Cole,eng ENG,FW,Bradford City,20,1995,19,12,1124,12.5,5,0,5,5,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches,5736378a
139,Joe Cole,eng ENG,MF,Coventry City,33,1981,22,18,1388,15.4,2,6,8,2,0,0,1,0,0.13,0.39,0.52,0.13,0.52,Matches,2c2f117b
140,Larnell Cole,eng ENG,MF,Shrewsbury,22,1993,29,24,2069,23.0,3,5,8,3,0,0,2,0,0.13,0.22,0.35,0.13,0.35,Matches,ce1faab0
141,Joel Coleman,eng ENG,GK,Oldham Athletic,19,1995,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b73e459a
142,James Collins,ie IRL,FW,Shrewsbury,24,1990,23,18,1599,17.8,5,1,6,4,1,1,3,0,0.28,0.06,0.34,0.23,0.28,Matches,95471a13
143,Neill Collins,sct SCO,DF,Sheffield United,31,1983,30,30,2589,28.8,3,0,3,3,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,91ff7e1e
144,Jack Collison,wls WAL,MF,Peterborough,26,1988,10,2,338,3.8,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,0566f8a9
145,Callum Connolly,eng ENG,DFMF,Barnsley,17,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,39ad0b72
146,Jordan Cook,eng ENG,FW,Walsall,25,1990,34,5,869,9.7,3,3,6,3,0,0,2,0,0.31,0.31,0.62,0.31,0.62,Matches,28a7e81c
147,Josh Cooke,eng ENG,FW,Swindon Town,18,1997,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0272c21
148,George Cooper,eng ENG,MF,Crewe Alexandra,18,1996,27,13,1271,14.1,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,239aa601
149,James Coppinger,eng ENG,FWMF,Doncaster,34,1981,39,38,3301,36.7,3,5,8,3,0,0,2,0,0.08,0.14,0.22,0.08,0.22,Matches,181152ec
150,David Cornell,wls WAL,GK,Oldham Athletic,24,1991,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c9aad01
151,Souleymane Coulibaly,ci CIV,FW,Peterborough,20,1994,27,13,1244,13.8,6,2,8,6,0,0,3,0,0.43,0.14,0.58,0.43,0.58,Matches,88000346
152,Shaq Coulthirst,eng ENG,FW,Peterborough,20,1994,19,11,1218,13.5,2,2,4,2,0,0,4,0,0.15,0.15,0.30,0.15,0.30,Matches,eae0b432
153,Shaq Coulthirst,eng ENG,FW,Wigan Athletic,20,1994,2,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eae0b432
