,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
16,Djavan Anderson,sr SUR,DFFW,Oxford United,27,1995,25,16,1264,14.0,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,ca241ad3
17,Harry Anderson,eng ENG,MFFW,Bristol Rovers,25,1997,28,12,1232,13.7,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,c6f940ed
18,Jökull Andrésson,is ISL,GK,Exeter City,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34e46ce2
19,Danny Andrew,eng ENG,DFMF,Fleetwood Town,31,1990,30,26,2325,25.8,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches,90b57521
20,Chuks Aneke,eng ENG,FW,Charlton Athletic,29,1993,13,1,337,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.53,0.27,0.53,Matches,c3afe72e
21,Zachary Ashworth,wls WAL,MFDF,Burton Albion,19,2002,18,16,1359,15.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,d813936f
22,Nathan Asilmwe,eng ENG,DF,Charlton Athletic,17,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1a2686a
23,Ryan Astley,wls WAL,DF,Accrington,20,2001,23,22,1949,21.7,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,0eb884e1
24,Josh Austerfield,eng ENG,MF,Morecambe,20,2001,14,6,642,7.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,01f86799
25,Finn Azaz,ie IRL,MF,Plymouth Argyle,21,2000,34,24,2070,23.0,8,8,16,8,0,0,3,0,0.35,0.35,0.70,0.35,0.70,Matches,b6f54c31
26,Elkan Baggott,id IDN,DF,Cheltenham,19,2002,1,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a0e00e23
27,Joshua Bailey,eng ENG,MF,Shrewsbury,,,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9890b39c
28,Amadou Bakayoko,sl SLE,FW,Forest Green,26,1996,19,10,890,9.9,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,7831875a
29,Amadou Bakayoko,sl SLE,FW,Bolton,26,1996,20,5,600,6.7,1,1,2,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matches,7831875a
30,Drew Baker,eng ENG,DF,Fleetwood Town,19,2003,8,7,616,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,61be37d8
31,Tyreeq Bakinson,eng ENG,MF,Sheffield Weds,23,1998,26,13,1297,14.4,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,f918369c
32,Ellery Balcombe,eng ENG,GK,Bristol Rovers,22,1999,8,7,640,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e827567f
33,Sam Baldock,eng ENG,FW,Oxford United,33,1989,4,2,107,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9d597f08
34,Dominic Ball,eng ENG,MF,Ipswich Town,26,1995,16,4,462,5.1,0,2,2,0,0,0,2,0,0.00,0.39,0.39,0.00,0.39,Matches,79d61875
35,Barry Bannan,sct SCO,MF,Sheffield Weds,32,1989,41,41,3412,37.9,7,12,19,7,0,0,6,0,0.18,0.32,0.50,0.18,0.50,Matches,9469fb13
36,Dylan Barkers,eng ENG,MF,Cheltenham,22,2000,4,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,90817d76
37,Tom Barkhuizen,eng ENG,MFFW,Derby County,29,1993,41,26,2245,24.9,4,5,9,4,0,0,2,0,0.16,0.20,0.36,0.16,0.36,Matches,9cf7496b
38,Josh Barlow,eng ENG,MF,Shrewsbury,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e0ba8f5
39,Louie Barry,eng ENG,FWMF,MK Dons,19,2003,22,13,1093,12.1,1,2,3,1,0,0,0,0,0.08,0.16,0.25,0.08,0.25,Matches,bd885979
40,Lewis Bate,eng ENG,MF,Oxford United,19,2002,28,24,2015,22.4,1,3,4,1,0,0,2,0,0.04,0.13,0.18,0.04,0.18,Matches,cd4256d3
41,Daniel Batty,eng ENG,MF,Fleetwood Town,24,1997,28,14,1437,16.0,3,3,6,3,0,0,4,0,0.19,0.19,0.38,0.19,0.38,Matches,96c92a74
42,Tom Bayliss,eng ENG,MF,Shrewsbury,23,1999,36,31,2734,30.4,6,4,10,6,0,0,7,0,0.20,0.13,0.33,0.20,0.33,Matches,527f75c6
43,Owen Beck,wls WAL,MF,Bolton,19,2002,5,2,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a011a1e9
44,Jacob Bedeau,gd GRN,DF,Morecambe,22,1999,39,37,3210,35.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,a689a7df
45,James Belshaw,eng ENG,GK,Bristol Rovers,31,1990,38,38,3410,37.9,0,2,2,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,bfca678d
46,Elliott Bennett,eng ENG,MF,Shrewsbury,33,1988,32,16,1637,18.2,1,3,4,1,0,0,4,0,0.05,0.16,0.22,0.05,0.22,Matches,02c9ea40
47,Liam Bennett,eng ENG,MFDF,Cambridge,20,2001,23,22,1957,21.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,f397e01d
48,Ryan Bennett,eng ENG,DF,Cambridge,32,1990,21,21,1849,20.5,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,0bad4516
49,Malvind Benning,eng ENG,MF,Port Vale,28,1993,39,33,2896,32.2,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches,f7722d79
50,Josh Benson,eng ENG,MF,Barnsley,22,1999,35,16,1575,17.5,3,2,5,3,0,0,4,0,0.17,0.11,0.29,0.17,0.29,Matches,bf3aeb61
51,Lucas Bergström,fi FIN,GK,Peterborough,19,2002,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b59c2a92
52,Di'Shon Bernard,jm JAM,DF,Portsmouth,21,2000,10,7,647,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c21da05c
53,Dominic Bernard,ie IRL,DFMF,Forest Green,25,1997,34,22,2052,22.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,a87cad26
54,Max Bird,eng ENG,MF,Derby County,21,2000,38,34,2937,32.6,1,4,5,1,0,0,1,0,0.03,0.12,0.15,0.03,0.15,Matches,46d27ca0
55,Colby Bishop,eng ENG,FW,Portsmouth,25,1996,46,45,3926,43.6,20,3,23,15,5,6,6,0,0.46,0.07,0.53,0.34,0.41,Matches,4a7dee3b
56,Teddy Bishop,eng ENG,MFFW,Lincoln City,26,1996,24,19,1456,16.2,3,2,5,3,0,0,2,0,0.19,0.12,0.31,0.19,0.31,Matches,682f5364
57,Corey Blackett-Taylor,eng ENG,FWMF,Charlton Athletic,24,1997,29,19,1706,19.0,8,3,11,8,0,0,1,0,0.42,0.16,0.58,0.42,0.58,Matches,28016827
58,Jamal Blackman,eng ENG,GK,Exeter City,28,1993,38,37,3372,37.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,dd26b605
59,Will Blackmore,eng ENG,GK,Peterborough,19,2003,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc964086
60,Tom Bloxham,eng ENG,FWMF,Shrewsbury,19,2003,28,5,766,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9c8bd93c
61,Billy Bodin,wls WAL,MFFW,Oxford United,30,1992,32,24,1890,21.0,6,3,9,6,0,0,4,2,0.29,0.14,0.43,0.29,0.43,Matches,49eb2779
62,Lamare Bogarde,nl NED,MF,Bristol Rovers,18,2004,18,15,1255,13.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,bca5c4a7
63,James Bolton,eng ENG,DF,Plymouth Argyle,27,1994,6,2,174,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches,bf6fbdca
64,Elliot Bonds,gy GUY,MF,Cheltenham,22,2000,37,31,2720,30.2,2,1,3,2,0,0,10,0,0.07,0.03,0.10,0.07,0.10,Matches,a39f9c4f
65,Macauley Bonne,zw ZIM,FW,Charlton Athletic,26,1995,16,8,744,8.3,2,0,2,2,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches,9ca8b21c
66,Pedro Borges,pt POR,MF,Exeter City,17,2005,5,2,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dcbb8355
67,Cameron Borthwick-Jackson,eng ENG,MFDF,Burton Albion,25,1997,22,21,1815,20.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ff61102d
68,Ryan Bowman,eng ENG,FW,Shrewsbury,30,1991,38,15,1611,17.9,4,1,5,4,0,0,6,2,0.22,0.06,0.28,0.22,0.28,Matches,89880099
69,Harry Boyes,eng ENG,MFDF,Lincoln City,20,2001,18,15,1341,14.9,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,467bf546
70,Harry Boyes,eng ENG,MF,Forest Green,20,2001,12,11,892,9.9,0,2,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,467bf546
71,Tom Bradbury,eng ENG,DF,Cheltenham,24,1998,13,10,850,9.4,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,3f81701c
72,Conor Bradley,nir NIR,MF,Bolton,19,2003,41,41,3622,40.2,5,4,9,5,0,0,12,0,0.12,0.10,0.22,0.12,0.22,Matches,bbd67769
73,Cameron Brannagan,eng ENG,MF,Oxford United,26,1996,44,44,3849,42.8,9,2,11,6,3,4,10,0,0.21,0.05,0.26,0.14,0.19,Matches,9220e731
74,John Brayford,eng ENG,DFMF,Burton Albion,34,1987,43,43,3730,41.4,3,1,4,3,0,0,5,0,0.07,0.02,0.10,0.07,0.10,Matches,bab2f2a5
75,Nathan Broadhead,wls WAL,MF,Ipswich Town,24,1998,19,17,1319,14.7,8,6,14,6,2,3,2,0,0.55,0.41,0.96,0.41,0.82,Matches,43309491
76,Ryan Broom,wls WAL,MF,Cheltenham,25,1996,40,39,3513,39.0,2,0,2,2,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches,a6aab1d1
77,James Brophy,eng ENG,MF,Cambridge,28,1994,44,40,3354,37.3,0,2,2,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,e58bc5d1
78,Charlie Brown,eng ENG,FW,Cheltenham,22,1999,20,3,383,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,44f87ad3
79,Ciaron Brown,nir NIR,DF,Oxford United,24,1998,44,42,3776,42.0,2,1,3,2,0,0,5,0,0.05,0.02,0.07,0.05,0.07,Matches,57a2071c
80,Jaden Brown,eng ENG,MFDF,Sheffield Weds,23,1999,9,6,441,4.9,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,aeabe05a
81,Jevani Brown,jm JAM,FWMF,Exeter City,27,1994,27,24,2151,23.9,12,9,21,7,5,5,5,0,0.50,0.38,0.88,0.29,0.67,Matches,99785158
82,Pharrell Brown,,MF,Fleetwood Town,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c2b1860
83,Reece Brown,eng ENG,FWMF,Forest Green,26,1996,15,10,778,8.6,3,0,3,3,0,0,3,0,0.35,0.00,0.35,0.35,0.35,Matches,59dc2fe5
84,Scott Brown,eng ENG,GK,Exeter City,37,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
85,Marcus Browne,eng ENG,MFFW,Oxford United,24,1997,34,29,2368,26.3,4,3,7,4,0,0,7,0,0.15,0.11,0.27,0.15,0.27,Matches,7358a89a
86,D'Mani Bughail-Mellor,eng ENG,FW,Wycombe,21,2000,9,1,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ad556f81
87,Harvey Bunker,eng ENG,MFDF,Forest Green,19,2003,20,15,1339,14.9,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,af36be45
88,Cameron Burgess,au AUS,DF,Ipswich Town,26,1995,33,30,2674,29.7,2,1,3,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matches,da61ca98
89,Harry Burgoyne,eng ENG,GK,Shrewsbury,25,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,710d9ad1
90,Darragh Burns,nir NIR,FWMF,MK Dons,19,2002,14,4,322,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fe025f20
91,Wes Burns,wls WAL,MF,Ipswich Town,27,1994,42,41,3325,36.9,8,12,20,8,0,0,8,0,0.22,0.32,0.54,0.22,0.54,Matches,b3fe23c6
92,Harrison Burrows,eng ENG,MFDF,Peterborough,20,2002,41,31,2655,29.5,4,2,6,4,0,0,3,0,0.14,0.07,0.20,0.14,0.20,Matches,316a084b
93,Callum Burton,eng ENG,GK,Plymouth Argyle,25,1996,18,17,1587,17.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e8d6906d
94,Calum Butcher,eng ENG,MF,Burton Albion,31,1991,11,6,472,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cdf69275
95,Matt Butcher,eng ENG,MF,Plymouth Argyle,25,1997,40,31,2560,28.4,3,1,4,3,0,0,3,0,0.11,0.04,0.14,0.11,0.14,Matches,b170cfa2
96,Dan Butler,eng ENG,DF,Peterborough,27,1994,27,16,1543,17.1,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,84dd2a1f
97,Nathan Butler-Oyedeji,eng ENG,MFFW,Accrington,19,2003,11,5,487,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a686640
98,Daniel Butterworth,eng ENG,MFFW,Port Vale,22,1999,31,17,1439,16.0,3,2,5,3,0,1,4,0,0.19,0.13,0.31,0.19,0.31,Matches,5564eb4f
99,George Byers,sct SCO,MF,Sheffield Weds,26,1996,24,19,1586,17.6,6,3,9,6,0,0,4,0,0.34,0.17,0.51,0.34,0.51,Matches,f4c20cb3
100,Nicky Cadden,sct SCO,MFDF,Barnsley,25,1996,36,34,2869,31.9,5,3,8,5,0,0,3,1,0.16,0.09,0.25,0.16,0.25,Matches,bb9b9bac
101,Panutche Camará,gw GNB,FWMF,Ipswich Town,25,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d84a2321
102,Chem Campbell,wls WAL,MF,Wycombe,19,2002,17,9,895,9.9,3,0,3,3,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,6f711f67
103,Tyreece Campbell,jm JAM,FWMF,Charlton Athletic,18,2003,22,13,1152,12.8,2,1,3,2,0,0,0,0,0.16,0.08,0.23,0.16,0.23,Matches,2b5b375a
104,Jake Caprice,eng ENG,MF,Exeter City,29,1992,37,29,2460,27.3,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches,d3082f30
105,Mustapha Carayol,gm GAM,MFFW,Burton Albion,33,1988,23,5,602,6.7,0,3,3,0,0,0,1,0,0.00,0.45,0.45,0.00,0.45,Matches,597d0f13
106,Baily Cargill,eng ENG,DF,Forest Green,27,1995,22,19,1670,18.6,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,6dbe8f69
107,Harvey Cartwright,eng ENG,GK,Wycombe,20,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42d4be51
108,Oliver Casey,eng ENG,DF,Forest Green,21,2000,39,34,3075,34.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2d82641c
109,Eiran Cashin,ie IRL,DF,Derby County,20,2001,43,43,3842,42.7,1,0,1,1,0,0,9,0,0.02,0.00,0.02,0.02,0.02,Matches,f557c3b8
110,Lewis Cass,eng ENG,DF,Port Vale,22,2000,19,12,1177,13.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,711a6e59
111,Quevin Castro,pt POR,MF,Burton Albion,20,2001,3,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5ccd658
112,Charlie Caton,eng ENG,FW,Shrewsbury,19,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa750095
113,Conor Chaplin,eng ENG,MF,Ipswich Town,25,1997,45,41,3319,36.9,26,5,31,26,0,2,5,0,0.71,0.14,0.84,0.71,0.84,Matches,4ec55b87
114,Ellis Chapman,eng ENG,MF,Cheltenham,21,2001,5,2,197,2.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,40382c9b
115,Dion Charles,nir NIR,FW,Bolton,26,1995,42,38,3012,33.5,16,1,17,10,6,7,1,1,0.48,0.03,0.51,0.30,0.33,Matches,a8f0023c
116,Harry Charsley,ie IRL,MF,Port Vale,25,1996,6,2,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b20eece9
117,Kgagelo Chauke,eng ENG,MF,Exeter City,19,2003,20,10,801,8.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,06791660
118,James Chester,wls WAL,DF,Derby County,33,1989,7,7,560,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a772eba6
119,Richard Chin,my MAS,DFMF,Charlton Athletic,19,2002,5,3,266,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c068f787
120,Sean Clare,eng ENG,DFMF,Charlton Athletic,25,1996,40,36,3121,34.7,1,1,2,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,Matches,77bf9e2f
121,Mitchell Clark,wls WAL,DFMF,Accrington,23,1999,40,38,3358,37.3,0,6,6,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,Matches,dba74cd3
122,Harry Clarke,eng ENG,DF,Ipswich Town,21,2001,20,16,1364,15.2,0,1,1,0,0,0,6,1,0.00,0.07,0.07,0.00,0.07,Matches,a64f2573
123,Jahmari Clarke,jm JAM,FW,Forest Green,18,2003,4,0,57,0.6,1,0,1,1,0,0,0,0,1.58,0.00,1.58,1.58,1.58,Matches,ccb62b10
124,Trevor Clarke,ie IRL,MFFW,Bristol Rovers,24,1998,9,5,367,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,088059d8
125,Jonson Clarke-Harris,jm JAM,FW,Peterborough,28,1994,46,45,3994,44.4,26,4,30,21,5,6,1,0,0.59,0.09,0.68,0.47,0.56,Matches,260af28b
126,Charles Clayden,eng ENG,DF,Charlton Athletic,21,2001,8,5,434,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,26158e40
127,Josh Coburn,eng ENG,FW,Bristol Rovers,19,2002,35,27,2301,25.6,10,0,10,10,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches,cdb3f59c
128,Devante Cole,eng ENG,FWMF,Barnsley,27,1995,45,40,3256,36.2,15,2,17,15,0,0,3,0,0.41,0.06,0.47,0.41,0.47,Matches,5736378a
129,Josh Coley,eng ENG,FWMF,Exeter City,24,1998,9,3,293,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7fa1086d
130,Aaron Collins,wls WAL,FWMF,Bristol Rovers,25,1997,46,44,3896,43.3,16,11,27,16,0,0,7,0,0.37,0.25,0.62,0.37,0.62,Matches,fa60d2ba
131,Archie Collins,eng ENG,MF,Exeter City,22,1999,45,44,3923,43.6,4,2,6,4,0,0,5,0,0.09,0.05,0.14,0.09,0.14,Matches,f344d409
132,Bradley Collins,eng ENG,GK,Barnsley,25,1997,26,26,2308,25.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f679abe1
133,James Collins,ie IRL,FW,Derby County,31,1990,42,29,2558,28.4,11,1,12,9,2,3,4,1,0.39,0.04,0.42,0.32,0.35,Matches,95471a13
134,Tom Conlon,eng ENG,MF,Port Vale,26,1996,37,28,2516,28.0,2,2,4,2,0,1,5,1,0.07,0.07,0.14,0.07,0.14,Matches,58d0198f
135,Séamus Conneely,ie IRL,MF,Accrington,34,1988,26,21,1731,19.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,9c9fee3a
136,Luca Connell,ie IRL,MF,Barnsley,21,2001,39,37,3076,34.2,2,8,10,2,0,0,11,0,0.06,0.23,0.29,0.06,0.29,Matches,875cbc84
137,Dylan Connolly,ie IRL,MFFW,Morecambe,27,1995,20,4,617,6.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,4eae5f86
138,James Connolly,wls WAL,DF,Bristol Rovers,20,2001,30,24,2147,23.9,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,7ac0f13a
139,Ryan Cooney,eng ENG,MFDF,Morecambe,22,2000,27,16,1527,17.0,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,1ec0c48e
140,Brandon Cooper,wls WAL,DF,Forest Green,22,2000,21,21,1865,20.7,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,71e7f875
141,Michael Cooper,eng ENG,GK,Plymouth Argyle,22,1999,29,29,2553,28.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,17186929
142,Sam Cosgrove,eng ENG,FW,Plymouth Argyle,25,1996,33,13,1318,14.6,8,2,10,7,1,1,6,0,0.55,0.14,0.68,0.48,0.61,Matches,ea55ae1a
143,Barry Cotter,ie IRL,MF,Barnsley,23,1998,6,1,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a603e11a
144,Paul Coutts,sct SCO,MF,Bristol Rovers,34,1988,22,17,1415,15.7,0,3,3,0,0,0,6,0,0.00,0.19,0.19,0.00,0.19,Matches,e00c4257
145,Sonny Cox,eng ENG,FW,Exeter City,17,2004,12,2,258,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,6615c625
146,Liam Coyle,eng ENG,MF,Accrington,22,1999,33,31,2734,30.4,1,0,1,1,0,0,12,1,0.03,0.00,0.03,0.03,0.03,Matches,467f682d
147,Kade Craig,eng ENG,DF,Shrewsbury,19,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c4aaadb
148,Finley Craske,eng ENG,DF,Plymouth Argyle,19,2003,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96613743
149,Daniel Crowley,eng ENG,MFFW,Morecambe,24,1997,21,20,1644,18.3,2,5,7,2,0,0,4,0,0.11,0.27,0.38,0.11,0.38,Matches,0c4f30d6
150,Jamie Cumming,eng ENG,GK,MK Dons,22,1999,46,46,4140,46.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f745cf49
151,Robbie Cundy,eng ENG,DF,Barnsley,25,1997,25,17,1491,16.6,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,7d24aa01
152,Ronan Curtis,ie IRL,MFFW,Portsmouth,26,1996,25,13,1168,13.0,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,c81659bd
153,Julien Dacosta,fr FRA,MF,Shrewsbury,26,1996,7,6,476,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6564b5c1
