,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
27,Kwadwo Baah,eng ENG,MFFW,Rochdale,17,2003,30,13,1360,15.1,3,2,5,3,0,0,7,0,0.20,0.13,0.33,0.20,0.33,Matches,f240e4f2
28,Ellery Balcombe,eng ENG,GK,Doncaster,20,1999,15,15,1315,14.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e827567f
29,Jack Baldwin,eng ENG,DF,Bristol Rovers,27,1993,38,32,2955,32.8,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,8ae7c4f9
30,Daniel Ballard,nir NIR,DF,Blackpool,20,1999,25,24,2231,24.8,2,0,2,2,0,0,3,1,0.08,0.00,0.08,0.08,0.08,Matches,38f300f3
31,Ben Barclay,eng ENG,DFMF,Accrington,23,1996,26,23,2005,22.3,1,1,2,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,Matches,17dff2e1
32,Brandon Barker,eng ENG,FW,Oxford United,23,1996,19,14,1161,12.9,3,4,7,3,0,0,1,0,0.23,0.31,0.54,0.23,0.54,Matches,3098c0df
33,Charlie Barker,eng ENG,DF,Charlton Athletic,17,2003,3,3,239,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0b50e7e6
34,Kyle Barker,eng ENG,MF,Peterborough,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,209b8ee5
35,Dillon Barnes,jm JAM,GK,Burton Albion,24,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,76eb782e
36,Ryan Barnett,eng ENG,FW,Shrewsbury,20,1999,7,3,273,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dfe6cd27
37,Josh Barrett,ie IRL,FWMF,Bristol Rovers,22,1998,9,0,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e1365b3
38,Daniel Batty,eng ENG,MF,Hull City,22,1997,6,2,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96c92a74
39,Daniel Batty,eng ENG,MF,Fleetwood Town,22,1997,17,17,1436,16.0,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,96c92a74
40,Mathieu Baudry,fr FRA,DF,Swindon Town,32,1988,16,15,1251,13.9,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,f3c2e308
41,Nathan Baxter,eng ENG,GK,Accrington,21,1998,16,16,1386,15.4,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,5cfbc814
42,Gavin Bazunu,ie IRL,GK,Rochdale,18,2002,29,29,2610,29.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,c91441dc
43,Omar Beckles,gd GRN,DF,Crewe Alexandra,28,1991,41,37,3411,37.9,1,1,2,1,0,0,8,1,0.03,0.03,0.05,0.03,0.05,Matches,668005c9
44,Jake Beesley,eng ENG,FW,Rochdale,23,1996,27,27,2285,25.4,6,0,6,6,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches,71df6e0e
45,Mark Beevers,eng ENG,DF,Peterborough,30,1989,45,45,4016,44.6,0,1,1,0,0,0,8,0,0.00,0.02,0.02,0.00,0.02,Matches,30bea884
46,Keanan Bennetts,eng ENG,MFFW,Ipswich Town,21,1999,28,13,1197,13.3,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,f4c7c708
47,Harrison Biggins,eng ENG,MF,Fleetwood Town,24,1996,10,4,395,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a98a15b2
48,Jay Bird,eng ENG,FW,MK Dons,19,2001,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,246e15d1
49,Colby Bishop,eng ENG,FW,Accrington,23,1996,41,38,3408,37.9,10,5,15,10,0,1,2,0,0.26,0.13,0.40,0.26,0.40,Matches,4a7dee3b
50,Teddy Bishop,eng ENG,MF,Ipswich Town,24,1996,36,28,2324,25.8,4,2,6,4,0,0,6,1,0.15,0.08,0.23,0.15,0.23,Matches,682f5364
51,Will Blackmore,eng ENG,GK,Peterborough,17,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc964086
52,Frazer Blake-Tracy,eng ENG,DF,Peterborough,24,1995,9,3,383,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d77b812f
53,Tom Bloxham,eng ENG,FW,Shrewsbury,17,2003,4,2,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9c8bd93c
54,Ben Blythe,eng ENG,DF,Doncaster,18,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb0d6730
55,Omar Bogle,eng ENG,FW,Doncaster,27,1993,17,14,1310,14.6,2,0,2,1,1,1,1,0,0.14,0.00,0.14,0.07,0.07,Matches,c334bcfc
56,Omar Bogle,eng ENG,FW,Charlton Athletic,27,1993,17,12,852,9.5,2,1,3,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,Matches,c334bcfc
57,Tolaji Bola,eng ENG,DF,Rochdale,21,1999,11,9,781,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c260bdd6
58,Cian Bolger,ie IRL,DF,Northampton,28,1992,26,26,2314,25.7,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,53d53255
59,James Bolton,eng ENG,DFMF,Portsmouth,25,1994,13,8,713,7.9,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,bf6fbdca
60,Jack Bonham,ie IRL,GK,Gillingham,26,1993,44,44,3902,43.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3539472e
61,Macauley Bonne,zw ZIM,FW,Charlton Athletic,24,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ca8b21c
62,John Bostock,tt TRI,MF,Doncaster,28,1992,18,11,1016,11.3,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,46291841
63,Michael Bostwick,eng ENG,DFMF,Burton Albion,32,1988,28,26,2383,26.5,2,2,4,2,0,0,3,0,0.08,0.08,0.15,0.08,0.15,Matches,649b0d73
64,Morgan Boyes,wls WAL,DF,Fleetwood Town,19,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1cda07f1
65,Cohen Bramall,eng ENG,DF,Lincoln City,24,1996,17,12,1086,12.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6cb7f041
66,Cameron Brannagan,eng ENG,MF,Oxford United,24,1996,31,28,2626,29.2,1,2,3,1,0,1,5,0,0.03,0.07,0.10,0.03,0.10,Matches,9220e731
67,John Brayford,eng ENG,DF,Burton Albion,32,1987,41,40,3545,39.4,4,1,5,4,0,0,3,0,0.10,0.03,0.13,0.10,0.13,Matches,bab2f2a5
68,Liam Bridcutt,sct SCO,MF,Lincoln City,31,1989,23,22,1755,19.5,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,d6066695
69,Ethan Brierley,eng ENG,MF,Rochdale,16,2003,5,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c2c5ecda
70,Callum Brittain,eng ENG,MF,MK Dons,22,1998,4,3,292,3.2,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches,95869fab
71,Tom Broadbent,eng ENG,DF,Swindon Town,28,1992,18,11,1122,12.5,1,3,4,1,0,0,2,0,0.08,0.24,0.32,0.08,0.32,Matches,a58ca99d
72,Ryan Broom,wls WAL,MF,Peterborough,23,1996,15,5,478,5.3,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,a6aab1d1
73,Ryan Broom,wls WAL,MF,Burton Albion,23,1996,11,3,309,3.4,2,0,2,2,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches,a6aab1d1
74,Charlie Brown,eng ENG,FW,MK Dons,20,1999,20,1,344,3.8,3,0,3,3,0,0,0,0,0.78,0.00,0.78,0.78,0.78,Matches,44f87ad3
75,Lee Brown,eng ENG,DF,Portsmouth,29,1990,32,28,2547,28.3,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,Matches,315f6ae9
76,Reece Brown,eng ENG,MF,Peterborough,24,1996,38,33,2806,31.2,2,2,4,2,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches,59dc2fe5
77,Lee Burge,eng ENG,GK,Sunderland,27,1993,41,41,3645,40.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
78,Cameron Burgess,au AUS,DF,Accrington,24,1995,44,42,3864,42.9,3,3,6,3,0,0,11,1,0.07,0.07,0.14,0.07,0.14,Matches,da61ca98
79,Harry Burgoyne,eng ENG,GK,Shrewsbury,23,1996,18,17,1565,17.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,710d9ad1
80,Reece Burke,eng ENG,DF,Hull City,23,1996,34,31,2874,31.9,4,1,5,4,0,0,1,1,0.13,0.03,0.16,0.13,0.16,Matches,a681b7b7
81,Wes Burns,wls WAL,MFDF,Fleetwood Town,25,1994,33,29,2597,28.9,5,2,7,5,0,0,7,0,0.17,0.07,0.24,0.17,0.24,Matches,b3fe23c6
82,Harrison Burrows,eng ENG,MF,Peterborough,18,2002,21,8,805,8.9,1,4,5,1,0,0,1,0,0.11,0.45,0.56,0.11,0.56,Matches,316a084b
83,Josef Bursik,eng ENG,GK,Peterborough,20,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16b6648e
84,Josef Bursik,eng ENG,GK,Doncaster,20,2000,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16b6648e
85,Matt Butcher,eng ENG,MF,Accrington,23,1997,42,39,3272,36.4,2,4,6,2,0,0,4,0,0.06,0.11,0.17,0.06,0.17,Matches,b170cfa2
86,Andy Butler,eng ENG,DF,Doncaster,36,1983,20,20,1755,19.5,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,7a10f219
87,Dan Butler,eng ENG,MFDF,Peterborough,25,1994,42,40,3444,38.3,1,6,7,1,0,0,6,0,0.03,0.16,0.18,0.03,0.18,Matches,84dd2a1f
88,George Byers,sct SCO,MF,Portsmouth,24,1996,14,4,503,5.6,0,1,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,f4c20cb3
89,Paul Caddis,sct SCO,DFMF,Swindon Town,32,1988,26,24,2083,23.1,1,3,4,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,Matches,dc478234
90,Alex Cairns,eng ENG,GK,Fleetwood Town,27,1993,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1a5e36e7
91,Panutche Camará,gw GNB,MF,Plymouth Argyle,23,1997,41,35,3089,34.3,2,3,5,2,0,0,4,1,0.06,0.09,0.15,0.06,0.15,Matches,d84a2321
92,Nathan Cameron,eng ENG,DF,Wigan Athletic,28,1991,2,2,180,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,59eadf36
93,Lee Camp,nir NIR,GK,Swindon Town,35,1984,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,df4b8b69
94,Callum Camps,nir NIR,MFFW,Fleetwood Town,24,1995,42,36,3220,35.8,9,2,11,9,0,0,5,0,0.25,0.06,0.31,0.25,0.31,Matches,44b52781
95,Niall Canavan,ie IRL,DF,Plymouth Argyle,29,1991,12,10,924,10.3,1,1,2,1,0,0,4,1,0.10,0.10,0.19,0.10,0.19,Matches,f7ce89e7
96,Andy Cannon,eng ENG,MF,Portsmouth,24,1996,43,31,2758,30.6,2,3,5,2,0,0,9,0,0.07,0.10,0.16,0.07,0.16,Matches,5d7b6611
97,Baily Cargill,eng ENG,DFMF,MK Dons,25,1995,11,7,718,8.0,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,6dbe8f69
98,Hayden Carter,eng ENG,DF,Burton Albion,20,1999,24,24,2160,24.0,4,0,4,4,0,0,7,0,0.17,0.00,0.17,0.17,0.17,Matches,40f85b8f
99,Ryan Cassidy,ie IRL,FW,Accrington,19,2001,11,5,492,5.5,2,1,3,1,1,2,1,0,0.37,0.18,0.55,0.18,0.37,Matches,0e0bf070
100,Charlie Caton,eng ENG,FW,Shrewsbury,17,2002,3,1,75,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa750095
101,Billy Chadwick,eng ENG,FWMF,Hull City,20,2000,3,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5bf0f24
102,Luke Chambers,eng ENG,DF,Ipswich Town,34,1985,39,39,3510,39.0,2,2,4,2,0,0,5,0,0.05,0.05,0.10,0.05,0.10,Matches,1a98bcf4
103,Leon Chambers-Parillon,eng ENG,MF,Oxford United,18,2001,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6535901f
104,Harry Chapman,eng ENG,FWMF,Shrewsbury,22,1997,23,16,1481,16.5,7,2,9,7,0,0,1,0,0.43,0.12,0.55,0.43,0.55,Matches,7768b19f
105,Dion Charles,nir NIR,FW,Accrington,24,1995,42,42,3694,41.0,19,3,22,16,3,3,2,1,0.46,0.07,0.54,0.39,0.46,Matches,a8f0023c
106,Ethan Chislett,eng ENG,MF,AFC Wimbledon,20,2000,27,12,1171,13.0,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,c5a26988
107,Caleb Chukwuemeka,eng ENG,FW,Northampton,18,2002,22,2,544,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.33,0.17,0.33,Matches,77897dc5
108,Sean Clare,eng ENG,MF,Burton Albion,23,1996,20,19,1562,17.4,1,3,4,1,0,0,7,0,0.06,0.17,0.23,0.06,0.23,Matches,77bf9e2f
109,Sean Clare,eng ENG,DFFW,Oxford United,23,1996,17,10,1045,11.6,0,3,3,0,0,0,6,0,0.00,0.26,0.26,0.00,0.26,Matches,77bf9e2f
110,Flynn Clarke,sct SCO,MF,Peterborough,19,2000,4,2,175,1.9,0,1,1,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches,e0dd8dfe
111,Leon Clarke,eng ENG,FW,Shrewsbury,35,1985,10,6,602,6.7,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,91c975a0
112,Jonson Clarke-Harris,jm JAM,FW,Peterborough,26,1994,45,45,3897,43.3,31,2,33,24,7,10,4,0,0.72,0.05,0.76,0.55,0.60,Matches,260af28b
113,Ben Close,eng ENG,MF,Portsmouth,23,1996,22,13,1105,12.3,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,Matches,1e8a5099
114,Zach Clough,eng ENG,MFFW,Wigan Athletic,25,1995,13,4,345,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,406831ff
115,Séamus Conneely,ie IRL,MFDF,Accrington,32,1988,38,37,3195,35.5,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,9c9fee3a
116,Callum Connolly,eng ENG,DF,Fleetwood Town,22,1997,40,40,3594,39.9,2,1,3,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,Matches,39ad0b72
117,Dion Conroy,eng ENG,DFMF,Swindon Town,24,1995,19,18,1550,17.2,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,c6a284e1
118,George Cooper,eng ENG,MF,Plymouth Argyle,23,1996,12,10,871,9.7,1,2,3,1,0,0,1,0,0.10,0.21,0.31,0.10,0.31,Matches,239aa601
119,Joel Cooper,nir NIR,MF,Oxford United,24,1996,4,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,307731e3
120,Michael Cooper,eng ENG,GK,Plymouth Argyle,20,1999,46,46,4130,45.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,17186929
121,James Coppinger,eng ENG,MF,Doncaster,39,1981,32,17,1520,16.9,4,3,7,4,0,0,2,0,0.24,0.18,0.41,0.24,0.41,Matches,181152ec
122,David Cornell,wls WAL,GK,Ipswich Town,29,1991,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0c9aad01
123,Paul Coutts,sct SCO,MF,Fleetwood Town,32,1988,20,13,1141,12.7,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,e00c4257
124,Lewie Coyle,eng ENG,DF,Hull City,24,1995,28,26,2255,25.1,0,3,3,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,97aba136
125,Trae Coyle,eng ENG,FW,Gillingham,19,2001,13,3,339,3.8,2,0,2,2,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches,e2accf9a
126,Oliver Crankshaw,eng ENG,MFDF,Wigan Athletic,21,1998,19,2,380,4.2,1,1,2,1,0,0,2,0,0.24,0.24,0.47,0.24,0.47,Matches,dc89af95
127,Finley Craske,eng ENG,DF,Plymouth Argyle,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96613743
128,Liam Cross,eng ENG,DF,Northampton,17,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee312765
129,Barry Crowe-Baggley,nir NIR,MF,Fleetwood Town,18,2002,2,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fd01ec74
130,Daniel Crowley,eng ENG,MFFW,Hull City,22,1997,22,6,696,7.7,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,0c4f30d6
131,Dániel Csóka,hu HUN,DF,AFC Wimbledon,20,2000,20,20,1645,18.3,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,29942db1
132,Jason Cummings,au AUS,FW,Shrewsbury,24,1995,11,7,692,7.7,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,e28fbd0e
133,Robbie Cundy,eng ENG,DF,Gillingham,23,1997,18,18,1620,18.0,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches,7d24aa01
134,Taylor Curran,eng ENG,DF,Swindon Town,20,2000,11,3,471,5.2,1,0,1,1,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches,471b3af8
135,Mitchell Curry,eng ENG,FW,Sunderland,21,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c3049bb
136,Ronan Curtis,ie IRL,MFFW,Portsmouth,24,1996,42,36,3070,34.1,10,7,17,10,0,0,8,0,0.29,0.21,0.50,0.29,0.50,Matches,c81659bd
137,Owen Dale,eng ENG,FW,Crewe Alexandra,21,1998,43,32,2868,31.9,11,2,13,11,0,0,4,0,0.35,0.06,0.41,0.35,0.41,Matches,182b9864
138,James Daly,eng ENG,FW,Bristol Rovers,20,2000,28,13,1212,13.5,4,1,5,4,0,0,1,0,0.30,0.07,0.37,0.30,0.37,Matches,435c44b3
139,Colin Daniel,eng ENG,DFMF,Burton Albion,32,1988,19,17,1547,17.2,1,3,4,1,0,0,2,0,0.06,0.17,0.23,0.06,0.23,Matches,c2684852
140,Charlie Daniels,eng ENG,MFDF,Shrewsbury,33,1986,14,14,1260,14.0,1,2,3,1,0,0,2,0,0.07,0.14,0.21,0.07,0.21,Matches,9d107085
141,Charlie Daniels,eng ENG,DFMF,Portsmouth,33,1986,17,10,925,10.3,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,9d107085
142,Donervon Daniels,ms MSR,DF,Crewe Alexandra,26,1993,15,11,897,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,06757dde
143,Joshua Daniels,nir NIR,MFFW,Shrewsbury,24,1996,19,8,942,10.5,2,0,2,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,beae379a
144,Tendayi Darikwa,zw ZIM,DF,Wigan Athletic,28,1991,26,26,2340,26.0,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,beecc37c
145,Harry Darling,eng ENG,DF,MK Dons,20,1999,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0b0a1b58
146,Jack Davies,eng ENG,DF,MK Dons,17,2002,1,0,14,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,99aeb2b0
147,David Davis,eng ENG,MF,Shrewsbury,29,1991,21,14,1337,14.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d992542e
148,Joe Day,eng ENG,GK,Bristol Rovers,29,1990,18,18,1618,18.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,269e8622
149,Siriki Dembélé,ci CIV,MFFW,Peterborough,23,1996,42,38,3373,37.5,11,10,21,11,0,0,7,0,0.29,0.27,0.56,0.29,0.56,Matches,11f54bd5
150,Kyle Dempsey,eng ENG,MF,Gillingham,24,1995,40,40,3532,39.2,8,4,12,8,0,0,4,0,0.20,0.10,0.31,0.20,0.31,Matches,bfec5edf
151,Jack Diamond,eng ENG,MFFW,Sunderland,20,2000,24,11,954,10.6,1,3,4,1,0,0,1,0,0.09,0.28,0.38,0.09,0.38,Matches,dfe4f773
152,Armando Dobra,al ALB,MFFW,Ipswich Town,19,2001,17,8,883,9.8,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,74e88421
153,George Dobson,eng ENG,MFDF,AFC Wimbledon,22,1997,24,22,1880,20.9,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,20a7d00d
