,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
17,Jack Aitchison,sct SCO,MF,Exeter City,25,2000,44,25,2462,27.4,1,4,5,1,0,0,5,0,0.04,0.15,0.18,0.04,0.18,Matches,cd3110c7
18,Oyindamola Ajayi,eng ENG,MF,Doncaster,19,2005,11,1,246,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d3a6f5a3
19,Lucas Akins,gd GRN,MFDF,Mansfield Town,36,1989,27,23,2068,23.0,9,2,11,7,2,2,1,0,0.39,0.09,0.48,0.30,0.39,Matches,a8e93bd1
20,Nick Akoto,us USA,DF,Burton Albion,26,1998,7,0,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,614b5a2b
21,Kyle Alex John,eng ENG,DFMF,Port Vale,24,2001,25,23,1865,20.7,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,c9093a1a
22,Taylor Allen,eng ENG,DFMF,Wycombe,25,2000,34,26,2393,26.6,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches,e9c56e6e
23,Millenic Alli,ie IRL,MF,Luton Town,25,2000,16,12,1006,11.2,1,2,3,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,Matches,b639311c
24,Jak Alnwick,eng ENG,GK,Huddersfield,32,1993,5,3,299,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b0835fc0
25,Will Alves,eng ENG,MF,Huddersfield,20,2005,12,5,575,6.4,1,0,1,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches,39ef5a7b
26,Xavier Amaechi,eng ENG,MF,Plymouth Argyle,24,2001,29,7,1021,11.3,3,2,5,3,0,0,3,0,0.26,0.18,0.44,0.26,0.44,Matches,1b95524b
27,Jordan Amissah,gh GHA,GK,Burton Albion,23,2001,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50fc4c0a
28,Ben Amos,eng ENG,GK,Port Vale,35,1990,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6799cd2
29,Karoy Anderson,jm JAM,MF,Blackpool,20,2004,16,11,1084,12.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,fb69f073
30,Taylor Anderson,eng ENG,DF,Mansfield Town,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1dd87dad
31,Benoný Andrésson,is ISL,MFFW,Stockport,19,2005,17,8,685,7.6,3,0,3,3,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,cae4429c
32,Danny Andrew,eng ENG,MF,Stockport,34,1990,5,1,163,1.8,0,1,1,0,0,0,1,0,0.00,0.55,0.55,0.00,0.55,Matches,90b57521
33,Danny Andrew,eng ENG,DFMF,Exeter City,34,1990,21,17,1536,17.1,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,90b57521
34,Rob Apter,sct SCO,MF,Bolton,22,2003,13,9,704,7.8,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,1c12ee0a
35,Ethon Archer,eng ENG,MFFW,Port Vale,22,2002,20,12,1124,12.5,3,1,4,3,0,0,1,0,0.24,0.08,0.32,0.24,0.32,Matches,f0f595eb
36,Theo Archibald,sct SCO,MF,Leyton Orient,27,1998,23,14,1433,15.9,2,2,4,2,0,0,8,0,0.13,0.13,0.25,0.13,0.25,Matches,8bb20652
37,Jack Armer,sct SCO,MFDF,Burton Albion,24,2001,35,31,2709,30.1,2,1,3,2,0,0,3,0,0.07,0.03,0.10,0.07,0.10,Matches,e521925c
38,Maleace Asamoah,eng ENG,FW,Wigan Athletic,22,2002,20,1,451,5.0,1,1,2,1,0,0,1,1,0.20,0.20,0.40,0.20,0.40,Matches,b3038e9f
39,Harrison Ashby,sct SCO,MF,Bradford City,23,2001,8,2,274,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b391383a
40,Luca Ashby-Hammond,eng ENG,GK,Plymouth Argyle,24,2001,18,17,1613,17.9,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,f836a177
41,Taye Ashby-Hammond,eng ENG,GK,Stevenage,26,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d42adb69
42,Cian Ashford,wls WAL,MF,Cardiff City,20,2004,36,23,2183,24.3,4,3,7,4,0,0,0,0,0.16,0.12,0.29,0.16,0.29,Matches,cd43347e
43,Cameron Ashia,,MF,Huddersfield,,,21,4,660,7.3,3,3,6,3,0,0,4,0,0.41,0.41,0.82,0.41,0.82,Matches,af7ff6be
44,Zachary Ashworth,wls WAL,DFMF,Blackpool,22,2002,28,16,1774,19.7,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,d813936f
45,Nathan Asiimwe,ug UGA,MFDF,AFC Wimbledon,20,2004,35,27,2344,26.0,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,90817cad
46,Josh Ayres,,MF,Rotherham,,,5,0,153,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e1004a39
47,Fin Back,eng ENG,MF,Wycombe,22,2002,5,1,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,328ad94f
48,Joel Bagan,ie IRL,DF,Cardiff City,25,2000,45,41,3623,40.3,1,4,5,1,0,0,8,0,0.02,0.10,0.12,0.02,0.12,Matches,e9da32cb
49,Odin Bailey,eng ENG,MF,Stockport,25,1999,43,32,2781,30.9,4,2,6,4,0,0,7,0,0.13,0.06,0.19,0.13,0.19,Matches,549ecd3e
50,Owen Bailey,eng ENG,MFDF,Doncaster,26,1999,46,46,4140,46.0,13,4,17,13,0,0,7,0,0.28,0.09,0.37,0.28,0.37,Matches,dee69b15
51,Tyreeq Bakinson,eng ENG,MF,Leyton Orient,26,1998,38,28,2586,28.7,2,2,4,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches,f918369c
52,Aden Baldwin,eng ENG,DF,Bradford City,28,1997,33,29,2607,29.0,2,0,2,2,0,0,5,1,0.07,0.00,0.07,0.07,0.07,Matches,8637abd1
53,Radinio Balker,sr SUR,DF,Huddersfield,26,1998,27,27,2271,25.2,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,2c86ea07
54,Dominic Ballard,eng ENG,FW,Leyton Orient,20,2005,40,40,3470,38.6,23,4,27,22,1,1,2,0,0.60,0.10,0.70,0.57,0.67,Matches,ed8d597c
55,Scott Banks,sct SCO,MF,Blackpool,23,2001,14,2,414,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,d01f8942
56,Scott Banks,sct SCO,MF,Barnsley,23,2001,22,16,1229,13.7,3,4,7,3,0,0,0,0,0.22,0.29,0.51,0.22,0.51,Matches,d01f8942
57,Jamal Baptiste,eng ENG,DF,Rotherham,21,2003,37,33,3024,33.6,1,1,2,1,0,0,9,1,0.03,0.03,0.06,0.03,0.06,Matches,41d3704d
58,Shandon Baptiste,gd GRN,MF,Luton Town,27,1998,4,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2886c9b5
59,Connor Barratt,ie IRL,MF,Barnsley,21,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1b546fc
60,Louie Barry,eng ENG,MFFW,Stockport,22,2003,6,3,288,3.2,3,0,3,3,0,0,2,1,0.94,0.00,0.94,0.94,0.94,Matches,bd885979
61,Alex Bass,eng ENG,GK,Peterborough,27,1998,40,40,3600,40.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3278d395
62,Lewis Bate,eng ENG,MF,Stockport,22,2002,14,4,379,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cd4256d3
63,Patrick Bauer,de GER,DF,AFC Wimbledon,32,1992,23,16,1223,13.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1bd6bc77
64,Tom Bayliss,eng ENG,MF,Lincoln City,26,1999,41,26,2343,26.0,3,2,5,3,0,0,7,0,0.12,0.08,0.19,0.12,0.19,Matches,527f75c6
65,Omar Beckles,gd GRN,DF,Leyton Orient,33,1991,22,20,1838,20.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,668005c9
66,Jake Beesley,eng ENG,FW,Burton Albion,28,1996,45,45,4004,44.5,13,7,20,10,3,3,5,0,0.29,0.16,0.45,0.22,0.38,Matches,71df6e0e
67,Sam Bell,eng ENG,MFFW,Wycombe,23,2002,17,17,1404,15.6,6,2,8,6,0,0,1,0,0.38,0.13,0.51,0.38,0.51,Matches,a95abffc
68,Ayman Benarous,eng ENG,MFDF,Plymouth Argyle,22,2003,12,5,424,4.7,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,f60f6746
69,Josh Benson,eng ENG,MFFW,Rotherham,25,1999,24,14,1159,12.9,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches,bf3aeb61
70,Harrison Bettoni,eng ENG,MFFW,Wigan Athletic,18,2007,21,9,796,8.8,3,0,3,3,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,0307f011
71,Gabriele Biancheri,wls WAL,MFFW,Rotherham,18,2006,11,2,267,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e68626f
72,Nicholas Bilokapic,au AUS,GK,Peterborough,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b48dcb27
73,George Birch,eng ENG,FW,Exeter City,18,2006,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1de94d38
74,Nathan Bishop,eng ENG,GK,AFC Wimbledon,25,1999,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bf713136
75,Corey Blackett-Taylor,eng ENG,MF,Bolton,27,1997,7,5,347,3.9,2,1,3,2,0,0,1,0,0.52,0.26,0.78,0.52,0.78,Matches,28016827
76,Frazer Blake-Tracy,eng ENG,DFMF,Mansfield Town,29,1995,40,37,3122,34.7,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,d77b812f
77,Jonathan Bland,wls WAL,MFDF,Barnsley,19,2005,45,32,2914,32.4,0,2,2,0,0,0,12,0,0.00,0.06,0.06,0.00,0.06,Matches,f9814b83
78,Tom Bloxham,eng ENG,FWMF,Blackpool,22,2003,43,27,2451,27.2,7,4,11,7,0,0,3,0,0.26,0.15,0.40,0.26,0.40,Matches,9c8bd93c
79,Malachi Boateng,eng ENG,MF,Plymouth Argyle,23,2002,46,46,4102,45.6,5,8,13,5,0,0,8,0,0.11,0.18,0.29,0.11,0.29,Matches,3096b0b0
80,Luke Bolton,eng ENG,MF,Mansfield Town,25,1999,16,8,632,7.0,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,dadb55bd
81,Terry Bondo,eng ENG,FW,Blackpool,18,2007,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3957f7ae
82,Jack Bonham,ie IRL,GK,Bolton,31,1993,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3539472e
83,Raphael Borges Rodrigues,au AUS,MF,Wigan Athletic,21,2003,37,29,2460,27.3,1,3,4,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15,Matches,76c1ea7c
84,Jordan Bowery,kn SKN,DF,Mansfield Town,34,1991,17,9,892,9.9,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,8f5a4e15
85,Josh Bowler,eng ENG,MF,Blackpool,26,1999,28,20,1654,18.4,2,4,6,2,0,0,6,0,0.11,0.22,0.33,0.11,0.33,Matches,ea39a081
86,Caolan Boyd-Munce,nir NIR,MF,Wycombe,25,2000,35,19,1757,19.5,3,3,6,2,1,1,4,0,0.15,0.15,0.31,0.10,0.26,Matches,fe54985b
87,Sonny Bradley,eng ENG,DF,Lincoln City,33,1991,45,45,3989,44.3,3,1,4,3,0,0,5,1,0.07,0.02,0.09,0.07,0.09,Matches,94ffccb3
88,Tom Bradshaw,wls WAL,FW,Barnsley,33,1992,19,14,1137,12.6,3,1,4,3,0,0,0,0,0.24,0.08,0.32,0.24,0.32,Matches,a9d071f8
89,Cohen Bramall,eng ENG,MFDF,Luton Town,29,1996,30,17,1615,17.9,2,1,3,2,0,0,2,0,0.11,0.06,0.17,0.11,0.17,Matches,6cb7f041
90,Tobias Brenan,eng ENG,MF,Wigan Athletic,19,2006,5,5,260,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,09273f90
91,Ethan Brierley,eng ENG,MF,Exeter City,21,2003,42,39,3468,38.5,1,3,4,1,0,0,4,0,0.03,0.08,0.10,0.03,0.10,Matches,c2c5ecda
92,George Broadbent,eng ENG,MF,Doncaster,24,2000,39,24,2169,24.1,1,3,4,1,0,0,8,0,0.04,0.12,0.17,0.04,0.17,Matches,97105498
93,Dajaune Brown,jm JAM,FW,Port Vale,19,2005,24,8,765,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,b4d24801
94,Jacob Brown,sct SCO,MFFW,Luton Town,27,1998,7,3,315,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ca18c8f1
95,Jordan Brown,eng ENG,MF,Blackpool,24,2001,45,41,3585,39.8,1,5,6,1,0,0,9,0,0.03,0.13,0.15,0.03,0.15,Matches,f5f4fdd2
96,Lenny Brown,,FW,Stevenage,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e0f24f4
97,Marcus Browne,eng ENG,FWMF,AFC Wimbledon,27,1997,36,33,2706,30.1,12,2,14,12,0,0,6,1,0.40,0.07,0.47,0.40,0.47,Matches,7358a89a
98,Omar Bugiel,lb LIB,FW,AFC Wimbledon,31,1994,39,20,2009,22.3,5,4,9,5,0,1,3,0,0.22,0.18,0.40,0.22,0.40,Matches,d8b822c7
99,Lee Burge,eng ENG,GK,Northampton,32,1993,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
100,Finley Burns,eng ENG,DF,Reading,22,2003,32,20,1975,21.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,bebe4df1
101,Jack Burroughs,sct SCO,DFMF,Northampton,24,2001,27,19,1740,19.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,49f8cc54
102,Mason Burstow,eng ENG,FWMF,Bolton,21,2003,45,29,2514,27.9,12,4,16,11,1,1,3,0,0.43,0.14,0.57,0.39,0.54,Matches,dab84ad2
103,Dan Butler,eng ENG,DF,Stevenage,30,1994,16,8,832,9.2,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,84dd2a1f
104,Jack Bycroft,eng ENG,GK,Exeter City,23,2001,7,7,630,7.0,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,c4d5db08
105,George Byers,sct SCO,MF,Port Vale,29,1996,20,18,1352,15.0,1,1,2,1,0,0,4,1,0.07,0.07,0.13,0.07,0.13,Matches,f4c20cb3
106,Neill Byrne,ie IRL,DF,Doncaster,32,1993,14,14,1142,12.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,34731ad8
107,Neill Byrne,ie IRL,DF,Bradford City,32,1993,8,5,485,5.4,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,34731ad8
108,Killian Cahill,ie IRL,GK,Leyton Orient,21,2003,16,16,1440,16.0,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,4352b7be
109,Mamadi Camará,gw GNB,FWMF,Reading,21,2003,11,3,316,3.5,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,cb8564f8
110,Chem Campbell,wls WAL,MF,Stevenage,22,2002,28,13,1168,13.0,4,0,4,4,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,6f711f67
111,Dean Campbell,sct SCO,MF,Northampton,24,2001,42,40,3468,38.5,0,5,5,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,f3f818a9
112,Elijah Campbell,eng ENG,DFMF,Port Vale,20,2004,16,13,1214,13.5,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,48ba3f58
113,Seb Campbell,,MF,Plymouth Argyle,,,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d8b9607f
114,Callum Camps,nir NIR,MF,Stockport,29,1995,10,5,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,44b52781
115,Ted Cann,eng ENG,GK,Rotherham,24,2000,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f738734d
116,Andy Cannon,eng ENG,MF,Burton Albion,29,1996,16,9,823,9.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5d7b6611
117,Baily Cargill,eng ENG,DF,Mansfield Town,30,1995,20,18,1427,15.9,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches,6dbe8f69
118,James Carragher,mt MLT,DF,Wigan Athletic,22,2002,25,19,1611,17.9,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,4462a37e
119,Dan Casey,ie IRL,DF,Wycombe,27,1997,25,24,2062,22.9,3,1,4,3,0,0,3,0,0.13,0.04,0.17,0.13,0.17,Matches,c68ed7ff
120,Kaelan Casey,eng ENG,DF,Leyton Orient,20,2004,16,9,837,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cd4b2c5f
121,Oliver Casey,eng ENG,DF,Blackpool,24,2000,44,43,3804,42.3,1,2,3,1,0,0,9,0,0.02,0.05,0.07,0.02,0.07,Matches,2d82641c
122,Leo Castledine,eng ENG,MF,Huddersfield,19,2005,23,17,1356,15.1,10,2,12,10,0,0,2,0,0.66,0.13,0.80,0.66,0.80,Matches,1c86192d
123,Joel Castro Pereira,pt POR,GK,Reading,29,1996,43,43,3870,43.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,881e5db7
124,Calum Chambers,eng ENG,DF,Cardiff City,30,1995,25,20,1770,19.7,2,0,2,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,dc6f5bdd
125,Llyton Chapman,eng ENG,DF,Wigan Athletic,20,2005,9,5,457,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,315573e9
126,Dion Charles,nir NIR,MFFW,Huddersfield,29,1995,29,12,1223,13.6,2,5,7,2,0,0,1,0,0.15,0.37,0.52,0.15,0.52,Matches,a8f0023c
127,Kgagelo Chauke,eng ENG,MF,Burton Albion,22,2003,38,35,3092,34.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,06791660
128,Phillip Chinedu,eng ENG,DF,Leyton Orient,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f74eda2
129,Tawanda Chirewa,zw ZIM,MF,Barnsley,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34721c11
130,Cyrus Christie,ie IRL,DF,Bolton,32,1992,23,12,1174,13.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,7eb67dad
131,Ibrahim Cissoko,nl NED,MF,Bolton,22,2003,27,11,965,10.7,3,0,3,3,0,0,4,0,0.28,0.00,0.28,0.28,0.28,Matches,abddf25d
132,Sean Clare,eng ENG,MFDF,Leyton Orient,28,1996,34,26,2209,24.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,77bf9e2f
133,Jordan Clark,eng ENG,MF,Luton Town,31,1993,37,33,2971,33.0,12,3,15,8,4,5,4,0,0.36,0.09,0.45,0.24,0.33,Matches,7c5fa6cf
134,Mitchell Clark,wls WAL,MFDF,Port Vale,26,1999,12,11,918,10.2,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,dba74cd3
135,Zander Clark,sct SCO,GK,Doncaster,33,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d7fc839a
136,James Clarke,,MFFW,Rotherham,,,7,2,218,2.4,0,1,1,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matches,daf1e346
137,Leighton Clarkson,eng ENG,MF,Blackpool,23,2001,13,9,777,8.6,0,2,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,d5dafedb
138,Reyes Cleary,eng ENG,MF,Barnsley,21,2004,42,30,2620,29.1,7,13,20,7,0,0,3,0,0.24,0.45,0.69,0.24,0.69,Matches,d8e563fb
139,Harry Clifton,wls WAL,MF,Doncaster,27,1998,37,26,2155,23.9,2,1,3,2,0,0,3,0,0.08,0.04,0.13,0.08,0.13,Matches,93e4b42f
140,Ben Close,eng ENG,MF,Doncaster,28,1996,21,9,896,10.0,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,1e8a5099
141,Josh Cogley,eng ENG,DFMF,Stockport,29,1996,15,15,1287,14.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,01df3960
142,Josh Cogley,eng ENG,DF,Bolton,29,1996,13,11,973,10.8,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,01df3960
143,Devante Cole,eng ENG,FW,Port Vale,30,1995,19,19,1631,18.1,6,2,8,6,0,0,2,0,0.33,0.11,0.44,0.33,0.44,Matches,5736378a
144,Devante Cole,eng ENG,FW,Luton Town,30,1995,12,6,559,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5736378a
145,Reece Cole,eng ENG,MF,Exeter City,27,1998,35,24,1955,21.7,7,4,11,7,0,0,3,0,0.32,0.18,0.51,0.32,0.51,Matches,6e483aa5
146,Archie Collins,eng ENG,MF,Peterborough,25,1999,45,45,4002,44.5,2,7,9,2,0,0,8,0,0.04,0.16,0.20,0.04,0.20,Matches,f344d409
147,Bradley Collins,eng ENG,GK,Burton Albion,28,1997,40,40,3600,40.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,f679abe1
148,James Collins,ie IRL,FW,Lincoln City,34,1990,18,13,1034,11.5,4,1,5,2,2,2,2,0,0.35,0.09,0.44,0.17,0.26,Matches,95471a13
149,Joel Colwill,wls WAL,MF,Cardiff City,20,2004,39,23,1915,21.3,5,2,7,5,0,0,7,0,0.23,0.09,0.33,0.23,0.33,Matches,56aef149
150,Rubin Colwill,wls WAL,MFFW,Cardiff City,23,2002,31,28,2404,26.7,8,6,14,8,0,0,3,0,0.30,0.22,0.52,0.30,0.52,Matches,f170b63e
151,Luca Connell,ie IRL,MF,Barnsley,24,2001,41,39,3522,39.1,4,3,7,4,0,0,12,1,0.10,0.08,0.18,0.10,0.18,Matches,875cbc84
152,Aaron Connolly,ie IRL,MFFW,Leyton Orient,25,2000,21,20,1717,19.1,8,4,12,7,1,1,3,0,0.42,0.21,0.63,0.37,0.58,Matches,27c01749
153,Callum Connolly,eng ENG,DF,Stockport,27,1997,15,12,1093,12.1,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,39ad0b72
154,Kamil Conteh,sl SLE,MF,Lincoln City,22,2002,1,0,25,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1d5c9842
