,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
65,Cameron Borthwick-Jackson,eng ENG,MF,Tranmere Rovers,22,1997,3,1,188,2.1,0,1,1,0,0,0,1,0,0.00,0.48,0.48,0.00,0.48,Matches,ff61102d
66,Michael Bostwick,eng ENG,DF,Lincoln City,31,1988,18,16,1364,15.2,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,649b0d73
67,Jordan Bowery,kn SKN,FW,MK Dons,28,1991,16,10,941,10.5,2,1,3,2,0,0,1,0,0.19,0.10,0.29,0.19,0.29,Matches,8f5a4e15
68,Liam Boyce,nir NIR,FW,Burton Albion,28,1991,25,17,1704,18.9,8,3,11,8,0,0,2,0,0.42,0.16,0.58,0.42,0.58,Matches,99053312
69,George Boyd,sct SCO,MF,Peterborough,33,1985,22,17,1525,16.9,0,4,4,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches,0a9048ce
70,Lewis Bradley,eng ENG,MF,Rochdale,18,2001,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d89eee9
71,Cameron Brannagan,eng ENG,MF,Oxford United,23,1996,30,29,2486,27.6,5,5,10,5,0,0,8,0,0.18,0.18,0.36,0.18,0.36,Matches,9220e731
72,John Brayford,eng ENG,DF,Burton Albion,31,1987,32,29,2518,28.0,2,0,2,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,bab2f2a5
73,Liam Bridcutt,sct SCO,MF,Lincoln City,30,1989,5,5,450,5.0,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,d6066695
74,Liam Bridcutt,sct SCO,MFDF,Bolton,30,1989,11,11,848,9.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d6066695
75,Callum Brittain,eng ENG,MFDF,MK Dons,21,1998,31,28,2488,27.6,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,95869fab
76,Nathan Broadhead,wls WAL,FWMF,Burton Albion,21,1998,19,12,1032,11.5,2,2,4,2,0,0,1,0,0.17,0.17,0.35,0.17,0.35,Matches,43309491
77,Harry Brockbank,eng ENG,DF,Bolton,20,1998,6,5,459,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7e169041
78,Eddie Brown,eng ENG,FW,Bolton,18,2000,5,4,363,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5e0d6592
79,Lee Brown,eng ENG,DF,Portsmouth,28,1990,16,16,1344,14.9,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,315f6ae9
80,Reece Brown,eng ENG,MF,Peterborough,23,1996,10,10,760,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,59dc2fe5
81,De'Marlio Brown-Sterling,eng ENG,FW,Bolton,17,2001,2,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ef8c7a7b
82,Marcus Browne,eng ENG,FWMF,Oxford United,21,1997,11,8,763,8.5,4,4,8,4,0,0,3,0,0.47,0.47,0.94,0.47,0.94,Matches,7358a89a
83,Kean Bryan,eng ENG,DFMF,Bolton,22,1996,6,6,534,5.9,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,c684d3c9
84,Will Buckley,eng ENG,FWMF,Bolton,29,1989,5,3,311,3.5,0,1,1,0,0,0,2,0,0.00,0.29,0.29,0.00,0.29,Matches,b1929302
85,Joe Bunney,eng ENG,DF,Bolton,25,1993,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d4c4f3b
86,Lee Burge,eng ENG,GK,Sunderland,26,1993,5,5,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
87,Christian Burgess,eng ENG,DF,Portsmouth,27,1991,32,31,2797,31.1,3,0,3,3,0,0,10,0,0.10,0.00,0.10,0.10,0.10,Matches,f8766ef9
88,Wes Burns,wls WAL,FWMF,Fleetwood Town,24,1994,34,31,2713,30.1,2,4,6,2,0,0,4,0,0.07,0.13,0.20,0.07,0.20,Matches,b3fe23c6
89,Harrison Burrows,eng ENG,MF,Peterborough,17,2002,4,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,316a084b
90,Josef Bursik,eng ENG,GK,Accrington,19,2000,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16b6648e
91,Rocky Bushiri,cd COD,DF,Blackpool,19,1999,4,2,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e1378bd5
92,Dan Butler,eng ENG,MFDF,Peterborough,24,1994,29,26,2293,25.5,2,5,7,2,0,0,7,0,0.08,0.20,0.27,0.08,0.27,Matches,84dd2a1f
93,Jake Buxton,eng ENG,DF,Burton Albion,34,1985,24,20,1778,19.8,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,f073b43a
94,Elvis Bwomono,ug UGA,DFMF,Southend United,20,1998,34,34,3045,33.8,1,3,4,1,0,0,3,0,0.03,0.09,0.12,0.03,0.12,Matches,ba4cddff
95,Mark Byrne,ie IRL,MF,Gillingham,30,1988,18,16,1457,16.2,0,1,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,f2c487f1
96,Chris Cadden,sct SCO,DF,Oxford United,22,1996,21,21,1841,20.5,0,4,4,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,25a40b06
97,Alex Cairns,eng ENG,GK,Fleetwood Town,26,1993,25,25,2250,25.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,1a5e36e7
98,Callum Camps,nir NIR,MFFW,Rochdale,23,1995,28,28,2517,28.0,6,6,12,6,0,0,6,0,0.21,0.21,0.43,0.21,0.43,Matches,44b52781
99,Andy Cannon,eng ENG,MF,Portsmouth,23,1996,18,13,1078,12.0,1,1,2,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches,5d7b6611
100,Jake Caprice,eng ENG,DFMF,Tranmere Rovers,26,1992,20,19,1678,18.6,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches,d3082f30
101,Baily Cargill,eng ENG,DF,MK Dons,24,1995,12,7,745,8.3,0,2,2,0,0,0,1,1,0.00,0.24,0.24,0.00,0.24,Matches,6dbe8f69
102,Wilson Carvalho,eng ENG,MF,Accrington,26,1993,8,1,118,1.3,0,1,1,0,0,0,1,0,0.00,0.76,0.76,0.00,0.76,Matches,b3da0fcd
103,Luke Chambers,eng ENG,DF,Ipswich Town,33,1985,31,31,2787,31.0,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,1a98bcf4
104,Aaron Chapman,eng ENG,GK,Tranmere Rovers,29,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df3bff72
105,Ellis Chapman,eng ENG,MF,Lincoln City,18,2001,11,5,488,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,40382c9b
106,Darius Charles,eng ENG,DF,Wycombe,31,1987,25,25,2250,25.0,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12,Matches,35bc4906
107,Dion Charles,nir NIR,FWMF,Accrington,23,1995,33,26,2342,26.0,8,3,11,7,1,2,2,0,0.31,0.12,0.42,0.27,0.38,Matches,a8f0023c
108,Regan Charles-Cook,gd GRN,MFFW,Gillingham,22,1997,15,5,401,4.5,3,0,3,3,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches,a67ddd86
109,Adam Chicksen,zw ZIM,DF,Bolton,27,1991,16,14,1339,14.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c87352d6
110,Ousseynou Cissé,ml MLI,MF,Gillingham,28,1991,2,2,144,1.6,1,0,1,1,0,0,0,0,0.62,0.00,0.62,0.62,0.62,Matches,d42d12b7
111,Jordan Clark,eng ENG,MF,Accrington,25,1993,34,34,3060,34.0,6,5,11,6,0,0,4,0,0.18,0.15,0.32,0.18,0.32,Matches,7c5fa6cf
112,Ollie Clarke,eng ENG,MF,Bristol Rovers,27,1992,27,26,2264,25.2,1,3,4,1,0,0,10,1,0.04,0.12,0.16,0.04,0.16,Matches,172e9148
113,Peter Clarke,eng ENG,DF,Fleetwood Town,37,1982,12,11,913,10.1,1,1,2,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches,9a7bb136
114,Peter Clarke,eng ENG,DF,Tranmere Rovers,37,1982,6,6,540,6.0,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,9a7bb136
115,Trevor Clarke,ie IRL,MF,Rotherham,21,1998,8,4,331,3.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,088059d8
116,Jonson Clarke-Harris,jm JAM,FW,Bristol Rovers,25,1994,26,24,2081,23.1,13,1,14,9,4,5,4,0,0.56,0.04,0.61,0.39,0.43,Matches,260af28b
117,Thomas Clifford,eng ENG,DFMF,Southend United,19,1999,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57747c14
118,Ben Close,eng ENG,MF,Portsmouth,22,1996,29,27,2415,26.8,3,2,5,3,0,0,3,0,0.11,0.07,0.19,0.11,0.19,Matches,1e8a5099
119,Kenny Coker,eng ENG,FW,Southend United,15,2003,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17abca20
120,Devante Cole,eng ENG,FW,Doncaster,24,1995,9,5,472,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5736378a
121,Séamus Conneely,ie IRL,MF,Accrington,31,1988,31,30,2676,29.7,1,2,3,1,0,0,7,1,0.03,0.07,0.10,0.03,0.10,Matches,9c9fee3a
122,Callum Connolly,eng ENG,DFMF,Fleetwood Town,21,1997,13,13,982,10.9,2,0,2,2,0,0,4,0,0.18,0.00,0.18,0.18,0.18,Matches,39ad0b72
123,Callum Connolly,eng ENG,MFDF,Lincoln City,21,1997,11,9,751,8.3,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,39ad0b72
124,Dylan Connolly,ie IRL,FWMF,AFC Wimbledon,24,1995,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4eae5f86
125,Andy Cook,eng ENG,FW,Tranmere Rovers,28,1990,5,5,416,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ef9bbaf3
126,James Coppinger,eng ENG,MF,Doncaster,38,1981,29,24,2042,22.7,3,7,10,3,0,0,1,0,0.13,0.31,0.44,0.13,0.44,Matches,181152ec
127,Paul Coutts,sct SCO,MF,Fleetwood Town,31,1988,32,28,2519,28.0,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,e00c4257
128,Conor Coventry,ie IRL,MF,Lincoln City,19,2000,7,5,468,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a5ca9127
129,Simon Cox,ie IRL,FWMF,Southend United,32,1987,19,16,1431,15.9,3,1,4,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,Matches,6124c209
130,Lewie Coyle,eng ENG,DF,Fleetwood Town,23,1995,34,34,3017,33.5,1,5,6,1,0,0,7,0,0.03,0.15,0.18,0.03,0.18,Matches,97aba136
131,Tony Craig,eng ENG,DF,Bristol Rovers,34,1985,34,34,3049,33.9,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches,bce997be
132,Ali Crawford,sct SCO,MF,Doncaster,28,1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0b7d006b
133,Ali Crawford,sct SCO,MF,Bolton,28,1991,12,12,1007,11.2,0,5,5,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches,0b7d006b
134,William Crellin,eng ENG,GK,Fleetwood Town,19,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a85a237
135,Matt Crooks,eng ENG,MF,Rotherham,25,1994,33,31,2678,29.8,9,2,11,9,0,0,9,0,0.30,0.07,0.37,0.30,0.37,Matches,43f5d4e6
136,Jason Cummings,au AUS,FW,Shrewsbury,23,1995,24,13,1109,12.3,4,1,5,4,0,0,1,0,0.32,0.08,0.41,0.32,0.41,Matches,e28fbd0e
137,Ronan Curtis,ie IRL,MF,Portsmouth,23,1996,33,31,2783,30.9,11,5,16,11,0,0,4,0,0.36,0.16,0.52,0.36,0.52,Matches,c81659bd
138,Fankaty Dabo,eng ENG,MFDF,Coventry City,23,1995,32,32,2796,31.1,0,3,3,0,0,0,9,1,0.00,0.10,0.10,0.00,0.10,Matches,242dbdeb
139,James Daly,eng ENG,FW,Bristol Rovers,19,2000,3,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,435c44b3
140,Colin Daniel,eng ENG,DFMF,Burton Albion,31,1988,24,19,1714,19.0,0,2,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,c2684852
141,Donervon Daniels,ms MSR,DF,Doncaster,25,1993,10,8,705,7.8,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,06757dde
142,Neil Danns,gy GUY,MF,Tranmere Rovers,36,1982,18,13,1264,14.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,8081f166
143,Ronan Darcy,eng ENG,MFFW,Bolton,18,2000,19,14,1237,13.7,1,2,3,1,0,0,4,0,0.07,0.15,0.22,0.07,0.22,Matches,9aff0d18
144,Scott Davies,eng ENG,GK,Tranmere Rovers,32,1987,28,28,2461,27.3,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,bdf43e41
145,Tom Davies,eng ENG,DF,Bristol Rovers,27,1992,19,18,1637,18.2,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,bdea0a80
146,Joe Day,eng ENG,GK,AFC Wimbledon,28,1990,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,269e8622
147,Laurens De Bock,be BEL,DFMF,Sunderland,26,1992,5,4,325,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cdac1627
148,Ryan Delaney,ie IRL,DF,AFC Wimbledon,22,1996,14,13,1142,12.7,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,62b31d73
149,Ryan Delaney,ie IRL,DF,Bolton,22,1996,4,2,213,2.4,1,0,1,1,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,62b31d73
150,Nathan Delfouneso,eng ENG,FWMF,Blackpool,28,1991,28,21,1878,20.9,3,1,4,3,0,0,1,0,0.14,0.05,0.19,0.14,0.19,Matches,49ae4072
151,Siriki Dembélé,ci CIV,FWMF,Peterborough,22,1996,25,12,1316,14.6,5,7,12,5,0,0,1,1,0.34,0.48,0.82,0.34,0.82,Matches,11f54bd5
152,Jason Demetriou,cy CYP,MFDF,Southend United,31,1987,20,15,1308,14.5,3,1,4,0,3,3,5,0,0.21,0.07,0.28,0.00,0.07,Matches,c4392561
153,Kyle Dempsey,eng ENG,MF,Fleetwood Town,23,1995,21,19,1630,18.1,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches,bfec5edf
