,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
783,David Worrall,eng ENG,FWMF,Oldham Athletic,23,1990,18,17,1386,15.4,1,3,4,1,0,0,3,0,0.06,0.19,0.26,0.06,0.26,f701fd43
784,Bailey Wright,au AUS,DF,Preston,21,1992,43,43,3870,43.0,4,0,4,4,0,0,7,0,0.09,0.00,0.09,0.09,0.09,4be70ecf
785,David Wright,eng ENG,DF,Colchester,33,1980,36,33,2695,29.9,1,1,2,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,fdc640d2
786,Drey Wright,eng ENG,DFMF,Colchester,18,1995,11,2,274,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e0694349
787,Josh Wright,eng ENG,MF,Leyton Orient,23,1989,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2aa43fab
788,Nicky Wroe,eng ENG,MF,Shrewsbury,27,1985,10,7,693,7.7,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,71b0ec2b
789,Nicky Wroe,eng ENG,MF,Preston,27,1985,5,1,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,71b0ec2b
790,Alex Wynter,eng ENG,DFMF,Colchester,19,1993,6,5,469,5.2,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,f9601336
791,Jordan Wynter,eng ENG,MF,Bristol City,19,1993,3,2,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e5b84ba0
792,Adam Yates,eng ENG,DF,Port Vale,30,1983,34,33,2979,33.1,1,2,3,1,0,0,0,0,0.03,0.06,0.09,0.03,0.09,9ef5acf1
793,Mark Yeates,ie IRL,DFFW,Bradford City,28,1985,29,10,1216,13.5,2,4,6,2,0,0,2,0,0.15,0.30,0.44,0.15,0.44,b3922703
794,Nico Yennaris,cn CHN,DFMF,Brentford,20,1993,8,5,474,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8cc4b934
795,Gabriel Zakuani,cd COD,DF,Peterborough,27,1986,15,14,1256,14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,f9263f99
796,François Zoko,ci CIV,FW,Notts County,29,1983,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,23f804a2
797,François Zoko,ci CIV,FW,Stevenage,29,1983,33,33,2911,32.3,10,2,12,9,1,1,6,0,0.31,0.06,0.37,0.28,0.34,23f804a2
