,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
70,Nicholas Bilokapic,au AUS,GK,Peterborough,21,2002,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b48dcb27
71,Bryant Bilongo,eng ENG,MFDF,Bristol Rovers,22,2001,14,11,839,9.3,1,2,3,1,0,0,0,0,0.11,0.21,0.32,0.11,0.32,Matches,647ebdec
72,Tyler Bindon,nz NZL,DF,Reading,19,2005,44,44,3942,43.8,2,0,2,2,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,3575e5eb
73,Jay Bird,eng ENG,FW,Exeter City,23,2001,14,2,259,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,246e15d1
74,Nathan Bishop,eng ENG,GK,Cambridge,24,1999,14,13,1209,13.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bf713136
75,Nathan Bishop,eng ENG,GK,Wycombe,24,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf713136
76,Jamal Blackman,eng ENG,GK,Shrewsbury,30,1993,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dd26b605
77,Will Blackmore,eng ENG,GK,Peterborough,21,2003,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc964086
78,Frazer Blake-Tracy,eng ENG,MFDF,Mansfield Town,28,1995,18,14,1220,13.6,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,d77b812f
79,Jonathan Bland,wls WAL,MFDF,Barnsley,18,2005,9,6,650,7.2,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,f9814b83
80,Tom Bloxham,eng ENG,MFFW,Shrewsbury,21,2003,22,14,1277,14.2,4,1,5,4,0,0,0,0,0.28,0.07,0.35,0.28,0.35,Matches,9c8bd93c
81,Tom Bloxham,eng ENG,FW,Blackpool,21,2003,14,5,662,7.4,2,3,5,2,0,0,0,0,0.27,0.41,0.68,0.27,0.68,Matches,9c8bd93c
82,Hiram Boateng,eng ENG,MF,Mansfield Town,28,1996,41,19,1998,22.2,2,3,5,2,0,0,8,1,0.09,0.14,0.23,0.09,0.23,Matches,929917ce
83,Billy Bodin,wls WAL,MFFW,Burton Albion,32,1992,12,7,608,6.8,4,0,4,4,0,0,1,0,0.59,0.00,0.59,0.59,0.59,Matches,49eb2779
84,Billy Bodin,wls WAL,FW,Reading,32,1992,16,3,353,3.9,2,1,3,2,0,0,0,0,0.51,0.25,0.76,0.51,0.76,Matches,49eb2779
85,Terry Bondo,eng ENG,FW,Blackpool,17,2007,3,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3957f7ae
86,Pedro Borges,pt POR,MF,Exeter City,19,2005,1,0,11,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dcbb8355
87,Jordan Bowery,kn SKN,DFMF,Mansfield Town,33,1991,44,29,2991,33.2,1,1,2,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,Matches,8f5a4e15
88,Coniah Boyce-Clarke,jm JAM,GK,Reading,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94a01643
89,Sonny Bradley,eng ENG,DF,Wycombe,32,1991,17,16,1458,16.2,1,0,1,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches,94ffccb3
90,Cameron Bragg,eng ENG,MF,Crawley Town,19,2005,6,2,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a596a82a
91,Cohen Bramall,eng ENG,MFDF,Rotherham,28,1996,16,5,802,8.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6cb7f041
92,Alejandro Bran,cr CRC,MF,Burton Albion,23,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,503da80e
93,James Brophy,eng ENG,MF,Cambridge,30,1994,46,43,3594,39.9,3,6,9,3,0,0,5,0,0.08,0.15,0.23,0.08,0.23,Matches,e58bc5d1
94,Patrick Brough,eng ENG,DF,Northampton,28,1996,5,1,99,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4fdba4d6
95,Jordan Brown,eng ENG,MF,Leyton Orient,23,2001,44,38,3369,37.4,2,1,3,2,0,0,6,0,0.05,0.03,0.08,0.05,0.08,Matches,f5f4fdd2
96,Lewis Brunt,eng ENG,DF,Wrexham,23,2000,22,21,1896,21.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a2081c6b
97,Lee Buchanan,eng ENG,DFMF,Birmingham City,23,2001,3,3,136,1.5,1,0,1,1,0,0,0,0,0.66,0.00,0.66,0.66,0.66,Matches,45e95f21
98,Lee Burge,eng ENG,GK,Northampton,31,1993,30,30,2674,29.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
99,Rumarn Burrell,jm JAM,FW,Burton Albion,23,2000,30,26,2139,23.8,11,2,13,11,0,0,0,0,0.46,0.08,0.55,0.46,0.55,Matches,6b1c235a
100,Callum Burton,eng ENG,GK,Wrexham,27,1996,4,4,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e8d6906d
101,Matt Butcher,eng ENG,MF,Bristol Rovers,27,1997,18,17,1466,16.3,0,3,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,b170cfa2
102,Matt Butcher,eng ENG,MF,Wycombe,27,1997,13,3,263,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b170cfa2
103,Dan Butler,eng ENG,DF,Stevenage,29,1994,32,28,2510,27.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,84dd2a1f
104,David Button,eng ENG,GK,Reading,35,1989,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
105,Bailey-Tye Cadamarteri,jm JAM,FW,Lincoln City,19,2005,23,13,1122,12.5,5,0,5,5,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches,a624d600
106,Mamadi Camará,gw GNB,FW,Reading,20,2003,33,19,1623,18.0,3,2,5,3,0,0,3,0,0.17,0.11,0.28,0.17,0.28,Matches,cb8564f8
107,Panutche Camará,gw GNB,MF,Crawley Town,27,1997,42,28,2558,28.4,4,4,8,4,0,0,7,0,0.14,0.14,0.28,0.14,0.28,Matches,d84a2321
108,Allan Campbell,sct SCO,MF,Charlton Athletic,26,1998,12,6,552,6.1,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,858409be
109,Chem Campbell,wls WAL,FW,Reading,21,2002,39,36,3038,33.8,5,2,7,5,0,0,3,0,0.15,0.06,0.21,0.15,0.21,Matches,6f711f67
110,Tyreece Campbell,jm JAM,MFFW,Charlton Athletic,20,2003,44,37,3267,36.3,7,1,8,7,0,0,5,0,0.19,0.03,0.22,0.19,0.22,Matches,2b5b375a
111,Callum Camps,nir NIR,MF,Stockport,28,1995,27,19,1742,19.4,1,2,3,1,0,0,6,0,0.05,0.10,0.15,0.05,0.15,Matches,44b52781
112,Andy Cannon,eng ENG,MF,Wrexham,28,1996,24,17,1357,15.1,2,0,2,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13,Matches,5d7b6611
113,Mustapha Carayol,gm GAM,MF,Exeter City,35,1988,6,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,597d0f13
114,Sonny Carey,eng ENG,MF,Blackpool,23,2001,33,23,2095,23.3,8,0,8,7,1,1,3,0,0.34,0.00,0.34,0.30,0.30,Matches,1db3715b
115,Baily Cargill,eng ENG,DF,Mansfield Town,29,1995,34,34,2679,29.8,1,1,2,1,0,0,13,0,0.03,0.03,0.07,0.03,0.07,Matches,6dbe8f69
116,James Carragher,mt MLT,DF,Wigan Athletic,21,2002,33,26,2273,25.3,2,1,3,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches,4462a37e
117,Tom Carroll,eng ENG,MF,Reading,32,1992,9,0,74,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a1900a4
118,Oliver Casey,eng ENG,DF,Blackpool,23,2000,43,43,3814,42.4,3,1,4,3,0,0,6,0,0.07,0.02,0.09,0.07,0.09,Matches,2d82641c
119,Leo Castledine,eng ENG,MF,Shrewsbury,18,2005,23,18,1444,16.0,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches,1c86192d
120,Joel Castro Pereira,pt POR,GK,Reading,28,1996,40,40,3600,40.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,881e5db7
121,Luke Chambers,eng ENG,DF,Wigan Athletic,20,2004,12,12,986,11.0,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,Matches,7d6af698
122,Andre Changunda,,FW,Peterborough,,,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5294c919
123,Jacob Chapman,au AUS,GK,Huddersfield,23,2000,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0849ef2d
124,Dion Charles,nir NIR,FW,Bolton,28,1995,24,15,1278,14.2,7,3,10,5,2,3,1,0,0.49,0.21,0.70,0.35,0.56,Matches,a8f0023c
125,Dion Charles,nir NIR,FW,Huddersfield,28,1995,18,13,1135,12.6,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,a8f0023c
126,Kgagelo Chauke,eng ENG,MF,Burton Albion,21,2003,38,32,2829,31.4,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,06791660
127,Tawanda Chirewa,zw ZIM,MF,Huddersfield,20,2003,13,8,575,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34721c11
128,Samy Chouchane,tn TUN,MF,Northampton,20,2003,22,17,1357,15.1,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,6c1ebbc8
129,Sean Clare,eng ENG,MFDF,Leyton Orient,27,1996,29,19,1719,19.1,3,2,5,3,0,0,2,0,0.16,0.10,0.26,0.16,0.26,Matches,77bf9e2f
130,Jonson Clarke-Harris,jm JAM,FW,Rotherham,30,1994,29,19,1722,19.1,7,1,8,4,3,3,2,0,0.37,0.05,0.42,0.21,0.26,Matches,260af28b
131,Max Cleworth,wls WAL,DF,Wrexham,21,2002,42,42,3777,42.0,7,2,9,7,0,0,3,0,0.17,0.05,0.21,0.17,0.21,Matches,aed092d5
132,Sam Clucas,eng ENG,MF,Lincoln City,33,1990,8,2,233,2.6,1,0,1,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches,987718f5
133,Alex Cochrane,eng ENG,DF,Birmingham City,24,2000,42,41,3598,40.0,1,2,3,1,0,0,5,0,0.03,0.05,0.08,0.03,0.08,Matches,8a08585e
134,Josh Cogley,eng ENG,MFDF,Bolton,28,1996,42,37,3056,34.0,1,7,8,1,0,0,7,1,0.03,0.21,0.24,0.03,0.24,Matches,01df3960
135,Reece Cole,eng ENG,MF,Exeter City,26,1998,22,8,957,10.6,3,1,4,3,0,0,4,0,0.28,0.09,0.38,0.28,0.38,Matches,6e483aa5
136,Will Collar,eng ENG,MF,Stockport,27,1997,40,36,3140,34.9,8,2,10,7,1,1,3,0,0.23,0.06,0.29,0.20,0.26,Matches,6736e7d3
137,Aaron Collins,wls WAL,FWMF,Bolton,27,1997,45,36,3215,35.7,12,4,16,12,0,0,4,0,0.34,0.11,0.45,0.34,0.45,Matches,fa60d2ba
138,Archie Collins,eng ENG,MF,Peterborough,24,1999,40,40,3284,36.5,1,2,3,1,0,1,7,0,0.03,0.05,0.08,0.03,0.08,Matches,f344d409
139,James Collins,ie IRL,FW,Lincoln City,33,1990,20,14,1296,14.4,10,0,10,9,1,2,2,0,0.69,0.00,0.69,0.62,0.62,Matches,95471a13
140,Joel Colwill,wls WAL,MFFW,Exeter City,19,2004,18,9,988,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,56aef149
141,Chris Conn-Clarke,nir NIR,MF,Peterborough,22,2001,23,12,1095,12.2,1,3,4,1,0,0,1,0,0.08,0.25,0.33,0.08,0.33,Matches,6ac9161c
142,Luca Connell,ie IRL,MF,Barnsley,23,2001,41,37,3189,35.4,2,4,6,2,0,0,13,0,0.06,0.11,0.17,0.06,0.17,Matches,875cbc84
143,Callum Connolly,eng ENG,DF,Stockport,26,1997,38,29,2647,29.4,1,2,3,1,0,0,6,1,0.03,0.07,0.10,0.03,0.10,Matches,39ad0b72
144,Dion Conroy,eng ENG,DF,Crawley Town,28,1995,21,21,1835,20.4,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,c6a284e1
145,Kamil Conteh,sl SLE,MF,Bristol Rovers,21,2002,19,18,1607,17.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,1d5c9842
146,Brandon Cooper,wls WAL,DF,Leyton Orient,24,2000,30,16,1627,18.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,71e7f875
147,Jack Cooper Love,se SWE,MFFW,Burton Albion,22,2001,14,6,686,7.6,2,0,2,2,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,0b6360b0
148,Murphy Cooper,eng ENG,GK,Stevenage,22,2001,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c169b01f
149,Sam Cosgrove,eng ENG,FW,Stockport,27,1996,7,1,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea55ae1a
150,Sam Cosgrove,eng ENG,FW,Barnsley,27,1996,19,8,824,9.2,1,2,3,1,0,0,3,0,0.11,0.22,0.33,0.11,0.33,Matches,ea55ae1a
151,Dara Costelloe,ie IRL,FW,Northampton,21,2002,15,14,1250,13.9,6,0,6,5,1,1,2,0,0.43,0.00,0.43,0.36,0.36,Matches,6281b7ed
152,Barry Cotter,ie IRL,MF,Barnsley,25,1998,21,14,1241,13.8,0,3,3,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,a603e11a
153,Hayden Coulson,eng ENG,DFMF,Blackpool,26,1998,35,26,2303,25.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,de83e2e0
154,Jordan Cousins,eng ENG,MF,Cambridge,30,1994,28,23,2097,23.3,1,2,3,1,0,0,1,0,0.04,0.09,0.13,0.04,0.13,Matches,d4b0eb12
