,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
12,Ryan Allsop,eng ENG,GK,Wycombe,26,1992,38,38,3410,37.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,af615123
13,Jak Alnwick,eng ENG,GK,Scunthorpe,25,1993,41,41,3690,41.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b0835fc0
14,Danny Amos,nir NIR,DFMF,Doncaster,18,1999,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,18772a6d
15,Jermaine Anderson,eng ENG,MF,Doncaster,22,1996,9,1,214,2.4,1,0,1,1,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,97d9a4df
16,Jermaine Anderson,eng ENG,MF,Bradford City,22,1996,13,9,823,9.1,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,97d9a4df
17,Paul Anderson,eng ENG,MF,Plymouth Argyle,30,1988,4,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3ab8f5c
18,Tom Anderson,eng ENG,DF,Doncaster,24,1993,23,21,1878,20.9,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches,76e8c264
19,Nick Anderton,eng ENG,DF,Blackpool,22,1996,10,10,758,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb03c4d4
20,Nick Anderton,eng ENG,DF,Accrington,22,1996,22,20,1809,20.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cb03c4d4
21,Tony Andreu,fr FRA,MFFW,Coventry City,30,1988,10,6,536,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,15504546
22,Calvin Andrew,eng ENG,FW,Rochdale,31,1986,38,13,1781,19.8,3,1,4,3,0,0,1,0,0.15,0.05,0.20,0.15,0.20,Matches,4b2711f5
23,Danny Andrew,eng ENG,DF,Doncaster,27,1990,46,46,4115,45.7,4,3,7,4,0,0,4,0,0.09,0.07,0.15,0.09,0.15,Matches,90b57521
24,Lee Angol,eng ENG,FW,Shrewsbury,23,1994,17,10,943,10.5,3,0,3,3,0,0,4,0,0.29,0.00,0.29,0.29,0.29,Matches,139aeffa
25,Kwesi Appiah,gh GHA,FW,AFC Wimbledon,27,1990,26,18,1538,17.1,4,0,4,4,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches,8fb893a5
26,Joe Aribo,ng NGA,MFFW,Charlton Athletic,22,1996,36,35,3109,34.5,9,3,12,9,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches,328f7d51
27,Luke Armstrong,eng ENG,FWMF,Accrington,22,1996,16,8,813,9.0,3,0,3,3,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,d6556450
28,Steve Arnold,eng ENG,GK,Shrewsbury,28,1989,23,23,2054,22.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c0d375b
29,Mike-Steven Bähre,de GER,MF,Barnsley,22,1995,35,23,1972,21.9,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches,3fb33d66
30,Amadou Bakayoko,sl SLE,FW,Coventry City,22,1996,31,18,1637,18.2,7,3,10,6,1,1,3,0,0.38,0.16,0.55,0.33,0.49,Matches,7831875a
31,Jack Baldwin,eng ENG,DF,Sunderland,25,1993,34,34,3060,34.0,3,0,3,3,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,8ae7c4f9
32,David Ball,eng ENG,MFFW,Bradford City,28,1989,35,30,2658,29.5,5,3,8,5,0,0,7,0,0.17,0.10,0.27,0.17,0.27,Matches,c538e9e7
33,Alex Baptiste,eng ENG,DF,Luton Town,32,1986,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b72f0b6
34,Shandon Baptiste,gd GRN,MF,Oxford United,20,1998,9,7,587,6.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2886c9b5
35,Andy Barcham,eng ENG,MFFW,AFC Wimbledon,31,1986,27,21,1728,19.2,1,2,3,1,0,0,2,0,0.05,0.10,0.16,0.05,0.16,Matches,75d942ab
36,Daniel Barlaser,tr TUR,MF,Accrington,21,1997,39,33,3076,34.2,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,91ea9f40
37,Ryan Barnett,eng ENG,DFMF,Shrewsbury,18,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dfe6cd27
38,Sam Barratt,eng ENG,DFFW,Southend United,22,1995,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8506c40f
39,Patrick Bauer,de GER,DF,Charlton Athletic,25,1992,35,35,3111,34.6,0,2,2,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches,1bd6bc77
40,Tom Bayliss,eng ENG,MF,Coventry City,19,1999,38,37,3172,35.2,3,3,6,3,0,0,5,0,0.09,0.09,0.17,0.09,0.17,Matches,527f75c6
41,Marcus Bean,jm JAM,MF,Wycombe,33,1984,9,7,569,6.3,1,0,1,1,0,0,2,1,0.16,0.00,0.16,0.16,0.16,Matches,d7e4c65c
42,Chris Beardsley,eng ENG,FW,Burton Albion,34,1984,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7aa4c2c8
43,Omar Beckles,gd GRN,DF,Shrewsbury,26,1991,36,34,3097,34.4,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches,668005c9
44,Alfie Beestin,eng ENG,FWMF,Doncaster,20,1997,5,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a02effcc
45,Kyle Bennett,eng ENG,MFFW,Bristol Rovers,27,1990,19,12,1222,13.6,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,46b16c2c
46,Rhys Bennett,eng ENG,DF,Peterborough,26,1991,37,36,3234,35.9,3,0,3,3,0,0,3,1,0.08,0.00,0.08,0.08,0.08,Matches,50c7de8f
47,Luke Berry,eng ENG,MFFW,Luton Town,26,1992,21,12,1117,12.4,3,2,5,3,0,0,3,0,0.24,0.16,0.40,0.24,0.40,Matches,2aaadf33
48,Maxime Biamou,fr FRA,FW,Coventry City,27,1990,4,2,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1336958c
49,Krystian Bielik,pl POL,MFDF,Charlton Athletic,20,1998,31,30,2516,28.0,3,2,5,3,0,0,12,0,0.11,0.07,0.18,0.11,0.18,Matches,8e0ec853
50,Harrison Biggins,eng ENG,MF,Fleetwood Town,22,1996,23,8,892,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,a98a15b2
51,Billy Bingham,eng ENG,MF,Gillingham,28,1990,21,15,1170,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,fd084a71
52,Nathan Bishop,eng ENG,GK,Southend United,18,1999,18,18,1620,18.0,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,bf713136
53,Corey Blackett-Taylor,eng ENG,FWMF,Walsall,20,1997,10,5,516,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28016827
54,Matty Blair,eng ENG,DFMF,Doncaster,29,1989,42,31,2905,32.3,4,2,6,4,0,0,6,0,0.12,0.06,0.19,0.12,0.19,Matches,14455ab7
55,Matt Bloomfield,eng ENG,MF,Wycombe,34,1984,28,22,1746,19.4,2,2,4,2,0,0,3,0,0.10,0.10,0.21,0.10,0.21,Matches,a57ae0ee
56,Omar Bogle,eng ENG,FW,Portsmouth,25,1993,12,7,674,7.5,5,0,5,5,0,1,2,0,0.67,0.00,0.67,0.67,0.67,Matches,c334bcfc
57,Marc Bola,eng ENG,DFMF,Blackpool,20,1997,35,35,3027,33.6,2,3,5,2,0,0,4,1,0.06,0.09,0.15,0.06,0.15,Matches,3986000d
58,Cian Bolger,ie IRL,DF,Fleetwood Town,26,1992,11,5,578,6.4,1,1,2,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,Matches,53d53255
59,James Bolton,eng ENG,DFMF,Shrewsbury,23,1994,31,30,2665,29.6,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,bf6fbdca
60,Luke Bolton,eng ENG,FWMF,Wycombe,18,1999,10,4,308,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dadb55bd
61,Myles Boney,eng ENG,GK,Blackpool,20,1998,1,0,75,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,927b36de
62,Jack Bonham,ie IRL,GK,Bristol Rovers,24,1993,40,40,3558,39.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3539472e
63,Rieves Boocock,eng ENG,FW,Doncaster,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,498a18f9
64,Cameron Borthwick-Jackson,eng ENG,DF,Scunthorpe,21,1997,29,29,2358,26.2,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,ff61102d
65,Liam Boyce,nir NIR,FW,Burton Albion,27,1991,37,33,2940,32.7,11,6,17,11,0,1,4,0,0.34,0.18,0.52,0.34,0.52,Matches,99053312
66,Harvey Bradbury,eng ENG,FW,Oxford United,19,1998,1,0,35,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,35c3c6b8
67,Alex Bradley,fi FIN,DFMF,Burton Albion,19,1999,7,0,116,1.3,1,0,1,1,0,0,0,0,0.78,0.00,0.78,0.78,0.78,Matches,54042628
68,Lewis Bradley,eng ENG,MF,Rochdale,17,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d89eee9
69,Sonny Bradley,eng ENG,DF,Luton Town,26,1991,45,44,3961,44.0,0,1,1,0,0,0,3,0,0.00,0.02,0.02,0.00,0.02,Matches,94ffccb3
70,Tom Bradshaw,wls WAL,FWMF,Barnsley,26,1992,4,4,334,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,a9d071f8
71,Cameron Brannagan,eng ENG,MF,Oxford United,22,1996,41,40,3570,39.7,3,2,5,3,0,0,12,0,0.08,0.05,0.13,0.08,0.13,Matches,9220e731
72,John Brayford,eng ENG,DF,Burton Albion,30,1987,41,38,3380,37.6,3,2,5,3,0,0,3,1,0.08,0.05,0.13,0.08,0.13,Matches,bab2f2a5
73,Tom Broadbent,eng ENG,DFMF,Bristol Rovers,26,1992,7,4,449,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a58ca99d
74,Jacob Brown,sct SCO,MFFW,Barnsley,20,1998,32,22,2067,23.0,8,6,14,8,0,0,5,1,0.35,0.26,0.61,0.35,0.61,Matches,ca18c8f1
75,Junior Brown,eng ENG,DFMF,Coventry City,29,1989,22,17,1560,17.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7a094557
76,Lee Brown,eng ENG,DF,Portsmouth,27,1990,44,44,3878,43.1,0,3,3,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,315f6ae9
77,Scott Brown,eng ENG,MFFW,Accrington,33,1985,29,18,1604,17.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,8adefff9
78,Marcus Browne,eng ENG,MFFW,Oxford United,20,1997,34,25,2107,23.4,7,4,11,7,0,0,11,1,0.30,0.17,0.47,0.30,0.47,Matches,7358a89a
79,Kai Brünker,de GER,FW,Bradford City,24,1994,17,4,372,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,07efff64
80,Harry Bunn,eng ENG,FWMF,Southend United,25,1992,24,17,1506,16.7,4,2,6,4,0,0,1,0,0.24,0.12,0.36,0.24,0.36,Matches,c8d840f0
81,Joe Bunney,eng ENG,MFDF,Rochdale,24,1993,16,12,1085,12.1,0,2,2,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,Matches,7d4c4f3b
82,Joe Bunney,eng ENG,MFDF,Blackpool,24,1993,5,4,354,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d4c4f3b
83,Tyler Burey,eng ENG,FW,AFC Wimbledon,16,2001,3,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0daa8ef1
84,Lee Burge,eng ENG,GK,Coventry City,25,1993,40,40,3600,40.0,0,1,1,0,0,0,3,0,0.00,0.02,0.02,0.00,0.02,Matches,1393c5ac
85,Cameron Burgess,au AUS,DF,Scunthorpe,22,1995,36,33,2991,33.2,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,da61ca98
86,Christian Burgess,eng ENG,DF,Portsmouth,26,1991,25,20,1940,21.6,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,f8766ef9
87,Graham Burke,ie IRL,MFFW,Gillingham,24,1993,12,12,1003,11.1,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,bc227f51
88,Wes Burns,wls WAL,MFFW,Fleetwood Town,23,1994,39,34,3047,33.9,7,2,9,7,0,0,4,1,0.21,0.06,0.27,0.21,0.27,Matches,b3fe23c6
89,Andy Butler,eng ENG,DF,Doncaster,34,1983,40,39,3573,39.7,1,0,1,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matches,7a10f219
90,Lewis Butroid,eng ENG,DF,Scunthorpe,19,1998,6,2,375,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,06ae882b
91,Jacob Butterfield,eng ENG,MF,Bradford City,28,1990,15,11,1019,11.3,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,5ff1aeb8
92,Jake Buxton,eng ENG,DF,Burton Albion,33,1985,30,21,2075,23.1,0,2,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,f073b43a
93,Elvis Bwomono,ug UGA,DFMF,Southend United,19,1998,30,27,2537,28.2,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,ba4cddff
94,Mark Byrne,ie IRL,MF,Gillingham,29,1988,45,45,3924,43.6,4,5,9,4,0,0,12,0,0.09,0.11,0.21,0.09,0.21,Matches,f2c487f1
95,Stephen Bywater,eng ENG,GK,Burton Albion,37,1981,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aaa3d97b
96,Paul Caddis,sct SCO,DFMF,Bradford City,30,1988,27,25,2230,24.8,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches,dc478234
97,Alex Cairns,eng ENG,GK,Fleetwood Town,25,1993,46,46,4140,46.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1a5e36e7
98,Harry Campbell,sct SCO,GK,Burton Albion,22,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,72328973
99,Tahvon Campbell,eng ENG,MFFW,Gillingham,21,1997,5,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,106f7efa
100,Tyrese Campbell,eng ENG,FW,Shrewsbury,18,1999,15,13,948,10.5,5,0,5,5,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,38aefb74
101,Callum Camps,nir NIR,MF,Rochdale,22,1995,41,40,3525,39.2,3,1,4,3,0,0,8,0,0.08,0.03,0.10,0.08,0.10,Matches,44b52781
102,Niall Canavan,ie IRL,DF,Plymouth Argyle,27,1991,33,30,2558,28.4,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,f7ce89e7
103,Andy Cannon,eng ENG,MFDF,Rochdale,22,1996,12,4,490,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5d7b6611
104,Andy Cannon,eng ENG,MF,Portsmouth,22,1996,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d7b6611
105,Graham Carey,ie IRL,MFFW,Plymouth Argyle,29,1989,44,42,3814,42.4,6,10,16,4,2,3,10,0,0.14,0.24,0.38,0.09,0.33,Matches,fb4558af
106,Samir Carruthers,ie IRL,MF,Oxford United,25,1993,10,3,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5a853458
107,Lee Cattermole,eng ENG,MF,Sunderland,30,1988,29,28,2499,27.8,7,1,8,7,0,0,13,0,0.25,0.04,0.29,0.25,0.29,Matches,538e77d5
108,Dimitri Cavaré,fr FRA,DF,Barnsley,23,1995,41,40,3588,39.9,2,4,6,2,0,0,7,0,0.05,0.10,0.15,0.05,0.15,Matches,a8f8fa54
109,Adam Chambers,eng ENG,MF,Walsall,37,1980,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c04ec549
110,Conor Chaplin,eng ENG,FWMF,Coventry City,21,1997,31,22,2092,23.2,8,3,11,6,2,3,3,0,0.34,0.13,0.47,0.26,0.39,Matches,4ec55b87
111,Aaron Chapman,eng ENG,GK,Peterborough,28,1990,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,df3bff72
112,Darius Charles,eng ENG,DF,Wycombe,30,1987,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,35bc4906
113,Regan Charles-Cook,gd GRN,MFFW,Gillingham,21,1997,26,16,1457,16.2,3,1,4,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,Matches,a67ddd86
114,Adam Chicksen,zw ZIM,DF,Bradford City,26,1991,28,26,2392,26.6,0,1,1,0,0,0,4,2,0.00,0.04,0.04,0.00,0.04,Matches,c87352d6
115,Jordan Clark,eng ENG,MF,Accrington,24,1993,43,43,3816,42.4,5,7,12,5,0,0,9,0,0.12,0.17,0.28,0.12,0.28,Matches,7c5fa6cf
116,Billy Clarke,ie IRL,MFFW,Bradford City,30,1987,14,6,523,5.8,1,2,3,1,0,0,1,0,0.17,0.34,0.52,0.17,0.52,Matches,8286db68
117,Eddie Clarke,eng ENG,DF,Fleetwood Town,19,1998,2,2,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9cdcd71
118,James Clarke,eng ENG,DF,Bristol Rovers,28,1989,42,38,3400,37.8,2,2,4,2,0,0,8,0,0.05,0.05,0.11,0.05,0.11,Matches,3830cfa7
119,Jordan Clarke,eng ENG,DF,Scunthorpe,26,1991,15,15,1309,14.5,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,08229d38
120,Josh Clarke,eng ENG,DF,Burton Albion,23,1995,6,3,289,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,28ce8676
121,Matthew Clarke,eng ENG,DF,Portsmouth,21,1996,46,46,4134,45.9,3,0,3,3,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,8ea2227a
122,Ollie Clarke,eng ENG,MF,Bristol Rovers,26,1992,40,40,3420,38.0,6,0,6,6,0,0,13,0,0.16,0.00,0.16,0.16,0.16,Matches,172e9148
123,Jonson Clarke-Harris,jm JAM,FW,Bristol Rovers,24,1994,16,14,1315,14.6,11,0,11,9,2,3,3,0,0.75,0.00,0.75,0.62,0.62,Matches,260af28b
124,Jonson Clarke-Harris,jm JAM,FW,Coventry City,24,1994,27,18,1792,19.9,5,0,5,4,1,1,2,0,0.25,0.00,0.25,0.20,0.20,Matches,260af28b
125,Thomas Clifford,eng ENG,DF,Southend United,18,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57747c14
126,Ben Close,eng ENG,MF,Portsmouth,21,1996,34,25,2307,25.6,8,0,8,8,0,0,5,0,0.31,0.00,0.31,0.31,0.31,Matches,1e8a5099
127,Zach Clough,eng ENG,FWMF,Rochdale,23,1995,9,4,297,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,406831ff
128,Ben Coker,eng ENG,DFMF,Southend United,29,1989,16,16,1325,14.7,0,4,4,0,0,0,2,0,0.00,0.27,0.27,0.00,0.27,Matches,40c4f987
129,Ryan Colclough,eng ENG,MFFW,Scunthorpe,23,1994,17,12,1110,12.3,2,2,4,2,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,e6e6ff5c
130,Devante Cole,eng ENG,FW,Burton Albion,23,1995,13,6,628,7.0,2,0,2,2,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,5736378a
131,Joel Coleman,eng ENG,GK,Shrewsbury,22,1995,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b73e459a
132,Charlie Colkett,eng ENG,MF,Shrewsbury,21,1996,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ecf151ac
133,Bradley Collins,eng ENG,GK,Burton Albion,21,1997,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f679abe1
134,James Collins,ie IRL,FW,Luton Town,27,1990,44,42,3732,41.5,25,3,28,19,6,8,8,1,0.60,0.07,0.68,0.46,0.53,Matches,95471a13
135,Luca Colville,eng ENG,MF,Bradford City,19,1999,11,3,375,4.2,1,0,1,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches,749fdcf7
136,Séamus Conneely,ie IRL,MF,Accrington,30,1988,27,25,1954,21.7,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,9c9fee3a
137,Aaron Connolly,ie IRL,FWMF,Luton Town,18,2000,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,27c01749
138,Dylan Connolly,ie IRL,MF,AFC Wimbledon,23,1995,12,2,395,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,4eae5f86
139,Andy Cook,eng ENG,FW,Walsall,27,1990,43,34,3123,34.7,13,3,16,13,0,1,8,1,0.37,0.09,0.46,0.37,0.46,Matches,ef9bbaf3
140,Callum Cooke,eng ENG,MF,Peterborough,21,1997,13,10,795,8.8,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,f5d9534a
141,George Cooper,eng ENG,MFFW,Peterborough,21,1996,21,4,533,5.9,2,0,2,2,0,0,2,0,0.34,0.00,0.34,0.34,0.34,Matches,239aa601
142,Michael Cooper,eng ENG,GK,Plymouth Argyle,18,1999,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17186929
143,James Coppinger,eng ENG,FWMF,Doncaster,37,1981,43,38,3024,33.6,4,8,12,4,0,0,3,0,0.12,0.24,0.36,0.12,0.36,Matches,181152ec
144,Harry Cornick,eng ENG,FWMF,Luton Town,23,1995,32,14,1357,15.1,6,3,9,6,0,0,0,0,0.40,0.20,0.60,0.40,0.60,Matches,9169bc41
145,Paris Cowan-Hall,eng ENG,MFFW,Wycombe,27,1990,33,15,1515,16.8,4,2,6,4,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches,458b6e1b
146,Simon Cox,ie IRL,FW,Southend United,31,1987,45,42,3662,40.7,15,5,20,13,2,2,8,1,0.37,0.12,0.49,0.32,0.44,Matches,6124c209
147,Lewie Coyle,eng ENG,DFMF,Fleetwood Town,22,1995,41,41,3628,40.3,0,4,4,0,0,0,10,1,0.00,0.10,0.10,0.00,0.10,Matches,97aba136
148,Tony Craig,eng ENG,DF,Bristol Rovers,33,1985,46,46,4095,45.5,2,0,2,2,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,bce997be
149,Ali Crawford,sct SCO,MF,Doncaster,27,1991,35,25,2169,24.1,3,5,8,3,0,0,1,0,0.12,0.21,0.33,0.12,0.33,Matches,0b7d006b
150,Barry Crowe-Baggley,nir NIR,MF,Fleetwood Town,16,2002,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd01ec74
151,Josh Cullen,ie IRL,MF,Charlton Athletic,22,1996,29,29,2599,28.9,1,4,5,1,0,0,7,0,0.03,0.14,0.17,0.03,0.17,Matches,f6d7d690
152,Mark Cullen,eng ENG,FW,Blackpool,26,1992,12,8,656,7.3,2,0,2,2,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,c6f5f773
153,Jason Cummings,au AUS,FW,Peterborough,22,1995,22,11,954,10.6,6,4,10,3,3,3,3,0,0.57,0.38,0.94,0.28,0.66,Matches,e28fbd0e
