,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
155,Neill Collins,sct SCO,DF,Sheffield United,28,1983,39,38,3393,37.7,4,0,4,4,0,0,3,0,0.11,0.00,0.11,0.11,0.11,91ff7e1e
156,Sam Collins,eng ENG,DF,Hartlepool,35,1977,41,41,3690,41.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,b5d85032
157,Miguel Comminges,gp GLP,DF,Stevenage,30,1982,21,19,1670,18.6,0,1,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,53a48689
158,Jack Compton,wls WAL,MF,Portsmouth,23,1988,12,7,644,7.2,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,fb112bb3
159,Jack Compton,wls WAL,MF,Colchester,23,1988,7,1,160,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fb112bb3
160,David Connolly,ie IRL,FW,Portsmouth,35,1977,17,15,1282,14.2,7,2,9,7,0,0,0,0,0.49,0.14,0.63,0.49,0.63,3783ae20
161,Mark Connolly,ie IRL,DF,Crawley Town,20,1991,33,25,2271,25.2,2,1,3,2,0,0,4,1,0.08,0.04,0.12,0.08,0.12,d89eb771
162,Paul Connolly,eng ENG,DF,Preston,28,1983,15,14,1221,13.6,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,b6d19744
163,Paul Connolly,eng ENG,DF,Portsmouth,28,1983,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b6d19744
164,Jordan Cook,eng ENG,FW,Yeovil Town,22,1990,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,28a7e81c
165,Lee Cook,eng ENG,MF,Leyton Orient,29,1982,38,30,2543,28.3,5,6,11,5,0,0,6,0,0.18,0.21,0.39,0.18,0.39,a8ac00c8
166,Steve Cook,eng ENG,DFMF,Bournemouth,21,1991,33,32,2850,31.7,1,2,3,1,0,0,2,0,0.03,0.06,0.09,0.03,0.09,3e5e4e63
167,Joe Cooper,eng ENG,DF,Oldham Athletic,18,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3380a4fa
168,Shaun Cooper,eng ENG,DF,Portsmouth,28,1983,14,13,1064,11.8,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,b3aafb1c
169,Shaun Cooper,eng ENG,DF,Crawley Town,28,1983,8,5,397,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b3aafb1c
170,James Coppinger,eng ENG,FWMF,Doncaster,31,1981,25,19,1762,19.6,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,181152ec
171,Paul Corry,ie IRL,MF,Tranmere Rovers,21,1991,6,5,441,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cd446e60
172,David Cotterill,wls WAL,FWMF,Doncaster,24,1987,44,44,3782,42.0,10,20,30,10,0,0,10,0,0.24,0.48,0.71,0.24,0.71,7b6f3a36
173,Mark Cousins,eng ENG,GK,Colchester,25,1987,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56fc23cd
174,Dean Cox,eng ENG,MF,Leyton Orient,24,1987,44,39,3499,38.9,4,14,18,4,0,0,6,0,0.10,0.36,0.46,0.10,0.46,f419ee74
175,Tony Craig,eng ENG,DF,Brentford,27,1985,44,44,3885,43.2,0,1,1,0,0,0,4,1,0.00,0.02,0.02,0.00,0.02,bce997be
176,Richard Cresswell,eng ENG,FW,Sheffield United,34,1977,16,2,389,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,2feffa68
177,Lee Croft,eng ENG,MF,Oldham Athletic,27,1985,45,44,3748,41.6,0,12,12,0,0,0,6,0,0.00,0.29,0.29,0.00,0.29,02f652d8
178,Mark Cullen,eng ENG,FW,Bury,20,1992,10,7,521,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,c6f5f773
179,Graham Cummins,ie IRL,FW,Preston,24,1987,19,5,545,6.1,2,0,2,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,8edd3eb8
180,Scott Cuthbert,sct SCO,DFMF,Leyton Orient,25,1987,18,16,1384,15.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a76227cb
181,Florent Cuvelier,be BEL,MF,Walsall,19,1992,19,16,1383,15.4,2,2,4,2,0,0,2,0,0.13,0.13,0.26,0.13,0.26,99b48f8c
182,Lauri Dalla Valle,fi FIN,FW,Crewe Alexandra,20,1991,10,10,806,9.0,5,1,6,5,0,0,1,0,0.56,0.11,0.67,0.56,0.67,efca7b19
183,Stuart Dallas,nir NIR,DFFW,Brentford,21,1991,7,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,67ca8566
184,Billy Daniels,eng ENG,FW,Coventry City,18,1994,4,3,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7cc2c53e
185,Brendon Daniels,eng ENG,FW,Crewe Alexandra,18,1993,7,2,209,2.3,0,1,1,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,e21ba30c
186,Charlie Daniels,eng ENG,DFMF,Bournemouth,25,1986,34,33,2988,33.2,4,5,9,3,1,1,5,0,0.12,0.15,0.27,0.09,0.24,9d107085
187,Donervon Daniels,ms MSR,DF,Tranmere Rovers,18,1993,13,10,1045,11.6,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,06757dde
188,Karl Darlow,wls WAL,GK,Walsall,21,1990,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cde3309f
189,Lorenzo Davids,nl NED,MF,Bournemouth,25,1986,3,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d9e81085
190,Ben Davies,eng ENG,DF,Preston,16,1995,3,3,239,2.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,c9009a1f
191,Claude Davis,jm JAM,DF,Crawley Town,33,1979,16,16,1279,14.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,c06dc9f6
192,Harry Davis,eng ENG,DF,Crewe Alexandra,20,1991,42,42,3731,41.5,1,0,1,0,1,1,5,0,0.02,0.00,0.02,0.00,0.00,04d0f653
193,Kevin Dawson,ie IRL,MF,Yeovil Town,22,1990,20,20,1717,19.1,2,3,5,2,0,0,4,0,0.10,0.16,0.26,0.10,0.26,38ab7e00
194,Chris Day,eng ENG,GK,Stevenage,37,1975,17,16,1518,16.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6c9c2ba5
195,Bobby De Cordova-Reid,jm JAM,FWMF,Oldham Athletic,19,1993,7,3,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0f7533cd
196,Diego De Girolamo,it ITA,FWMF,Sheffield United,16,1995,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,23eeae41
197,Raffaele De Vita,it ITA,FWMF,Swindon Town,24,1987,36,24,1873,20.8,8,0,8,8,0,0,0,0,0.38,0.00,0.38,0.38,0.38,1cb863a5
198,Roarie Deacon,eng ENG,DFFW,Stevenage,20,1991,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,54b34c4a
199,Harlee Dean,eng ENG,DFMF,Brentford,21,1991,44,44,3915,43.5,3,2,5,3,0,0,7,0,0.07,0.05,0.11,0.07,0.11,483bec75
200,Frank Demouge,nl NED,FW,Bournemouth,30,1982,2,2,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7f78f259
201,Matt Derbyshire,eng ENG,FW,Oldham Athletic,26,1986,18,18,1560,17.3,4,2,6,4,0,0,3,0,0.23,0.12,0.35,0.23,0.35,193ed0c0
202,Joe Devera,eng ENG,DF,Swindon Town,25,1987,25,23,2040,22.7,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,30d05221
203,Toumani Diagouraga,fr FRA,MF,Brentford,25,1987,39,28,2571,28.6,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,2b434600
204,Carl Dickinson,eng ENG,DF,Coventry City,25,1987,6,6,540,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,ddce8cfa
205,Carl Dickinson,eng ENG,DF,Portsmouth,25,1987,6,6,532,5.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,ddce8cfa
206,Adda Djeziri,dz ALG,FW,Scunthorpe,23,1988,4,1,89,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,dc3d5d58
207,Kieran Djilali,eng ENG,MF,Portsmouth,21,1991,1,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0ef80d3a
208,Ryan Doble,wls WAL,FWMF,Shrewsbury,21,1991,5,1,109,1.2,0,1,1,0,0,0,0,0,0.00,0.83,0.83,0.00,0.83,183656ca
209,Matt Doherty,ie IRL,DFMF,Bury,20,1992,17,17,1530,17.0,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,d557d734
210,Matthew Dolan,eng ENG,DFMF,Yeovil Town,19,1993,8,6,352,3.9,1,1,2,1,0,0,1,0,0.26,0.26,0.51,0.26,0.51,ae812276
211,Clayton Donaldson,jm JAM,FW,Brentford,28,1984,44,43,3782,42.0,18,5,23,18,0,2,5,1,0.43,0.12,0.55,0.43,0.55,d2e8446e
212,Jonathan Douglas,ie IRL,MF,Brentford,30,1981,44,44,3873,43.0,4,1,5,4,0,0,10,0,0.09,0.02,0.12,0.09,0.12,7670e1c6
213,Mathias Doumbé,fr FRA,DF,MK Dons,32,1979,24,15,1441,16.0,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,dd5cd43e
214,Paul Downing,eng ENG,DF,Walsall,20,1991,31,27,2515,27.9,1,0,1,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,1100cd5a
215,Michael Doyle,ie IRL,DFMF,Sheffield United,30,1981,43,43,3746,41.6,3,2,5,3,0,0,6,1,0.07,0.05,0.12,0.07,0.12,445f0d6f
216,Mark Duffy,eng ENG,MF,Scunthorpe,26,1985,43,43,3758,41.8,5,15,20,4,1,1,4,1,0.12,0.36,0.48,0.10,0.46,d86ccbc9
217,Adam Dugdale,eng ENG,DF,Crewe Alexandra,24,1987,18,14,1283,14.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,27e5adf5
218,Karl Duguid,eng ENG,DFMF,Colchester,34,1978,5,3,256,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b5fcd02b
219,Mustapha Dumbuya,sl SLE,DFMF,Portsmouth,24,1987,23,22,2001,22.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,113d887e
220,Mustapha Dumbuya,sl SLE,DFMF,Crawley Town,24,1987,15,14,1219,13.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,113d887e
221,Chris Dunn,eng ENG,GK,Coventry City,24,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,04213939
222,James Dunne,eng ENG,DFMF,Stevenage,22,1989,42,40,3600,40.0,4,3,7,4,0,0,11,0,0.10,0.07,0.17,0.10,0.17,abd5315c
223,Ashley Eastham,eng ENG,DF,Notts County,21,1991,4,3,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b045cd5c
224,Ashley Eastham,eng ENG,DF,Bury,21,1991,19,18,1626,18.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b045cd5c
225,Tom Eastman,eng ENG,DF,Colchester,20,1991,29,26,2356,26.2,2,0,2,2,0,0,0,0,0.08,0.00,0.08,0.08,0.08,c7e4c513
226,Craig Eastmond,eng ENG,DFMF,Colchester,21,1990,12,12,1015,11.3,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,a8c40a73
227,Simon Eastwood,eng ENG,GK,Portsmouth,23,1989,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5ed2dc0e
228,Tom Eaves,eng ENG,FW,Shrewsbury,20,1992,10,10,886,9.8,6,1,7,6,0,0,3,0,0.61,0.10,0.71,0.61,0.71,377c465b
229,Ethan Ebanks-Landell,eng ENG,DF,Bury,19,1992,24,24,2055,22.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,a2cf6cbc
230,Nathan Eccleston,eng ENG,FW,Tranmere Rovers,21,1990,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d83b302
231,William Edjenguélé,fr FRA,DF,Coventry City,25,1987,33,30,2713,30.1,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,6ac7c683
232,Joe Edwards,eng ENG,DFMF,Yeovil Town,21,1990,35,32,2957,32.9,2,2,4,2,0,0,3,1,0.06,0.06,0.12,0.06,0.12,a04d478f
233,Mike Edwards,eng ENG,DF,Carlisle United,32,1980,23,22,1819,20.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,020839bb
234,Rob Edwards,wls WAL,DF,Shrewsbury,29,1982,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,270efb21
235,Max Ehmer,eng ENG,DFMF,Stevenage,20,1992,6,5,520,5.8,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,ca4d02c3
236,Anthony Elding,eng ENG,FW,Preston,30,1982,5,2,196,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,02e4505f
237,Lateef Elford-Alliyu,eng ENG,FW,Crawley Town,20,1992,6,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3410da6
238,Lateef Elford-Alliyu,eng ENG,FW,Bury,20,1992,5,1,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3410da6
239,Nathan Ellington,eng ENG,FW,Crewe Alexandra,31,1981,8,2,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5cb19c96
240,Nathan Ellington,eng ENG,FW,Scunthorpe,31,1981,6,2,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5cb19c96
241,Stephen Elliott,ie IRL,FW,Coventry City,28,1984,18,10,972,10.8,4,1,5,4,0,0,3,0,0.37,0.09,0.46,0.37,0.46,605d320e
242,Mark Ellis,eng ENG,DFMF,Crewe Alexandra,23,1988,44,43,3855,42.8,5,0,5,5,0,0,3,0,0.12,0.00,0.12,0.12,0.12,8bbcf14c
243,Tommy Elphick,eng ENG,DF,Bournemouth,24,1987,34,34,3014,33.5,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,14caf5c9
244,Johannes Ertl,at AUT,DFMF,Portsmouth,29,1982,37,33,3036,33.7,0,3,3,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,85321ea0
245,Connor Essam,eng ENG,DFMF,Crawley Town,20,1992,9,8,790,8.8,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,4df2d69b
246,Craig Fagan,eng ENG,FWMF,Bury,29,1982,11,9,743,8.3,1,1,2,1,0,0,5,1,0.12,0.12,0.24,0.12,0.24,26d9e452
247,Nicky Featherstone,eng ENG,DFFW,Walsall,23,1988,31,24,2103,23.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6db8d67b
248,Simon Ferry,sct SCO,MF,Swindon Town,24,1988,42,32,2925,32.5,5,4,9,5,0,0,3,0,0.15,0.12,0.28,0.15,0.28,2de27c00
249,John Fleck,sct SCO,FWMF,Coventry City,20,1991,35,22,1973,21.9,3,7,10,2,1,1,2,0,0.14,0.32,0.46,0.09,0.41,b63e789d
250,Steve Fletcher,eng ENG,FW,Bournemouth,40,1972,11,0,122,1.4,0,2,2,0,0,0,0,0,0.00,1.48,1.48,0.00,1.48,a5efd8a7
251,Wes Fletcher,eng ENG,FW,Yeovil Town,21,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ea98bdfe
252,Scott Flinders,eng ENG,GK,Hartlepool,26,1986,46,46,4140,46.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,db1aa85c
253,Aden Flint,eng ENG,DF,Swindon Town,23,1989,29,28,2519,28.0,2,3,5,2,0,0,6,1,0.07,0.11,0.18,0.07,0.18,952672e1
254,Ryan Flynn,sct SCO,MF,Sheffield United,23,1988,36,36,2994,33.3,3,7,10,3,0,0,1,1,0.09,0.21,0.30,0.09,0.30,cf635bf9
255,Wes Foderingham,eng ENG,GK,Swindon Town,21,1991,46,46,4070,45.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,96cf7b61
256,Wes Fogden,eng ENG,MF,Bournemouth,24,1988,26,12,1173,13.0,1,2,3,1,0,0,1,0,0.08,0.15,0.23,0.08,0.23,06f48df1
257,Sam Foley,ie IRL,DFMF,Yeovil Town,25,1986,41,37,2985,33.2,5,9,14,5,0,0,4,0,0.15,0.27,0.42,0.15,0.42,5979c340
258,Owain Fôn Williams,wls WAL,GK,Tranmere Rovers,25,1987,45,45,4050,45.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,bd0f03fe
259,Anthony Forde,ie IRL,DFFW,Scunthorpe,18,1993,8,7,487,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2d139834
260,Harry Forrester,eng ENG,MF,Brentford,21,1991,36,25,2278,25.3,8,6,14,7,1,1,4,0,0.32,0.24,0.55,0.28,0.51,13879b4a
261,Adam Forshaw,eng ENG,MF,Brentford,20,1991,43,37,3131,34.8,3,5,8,3,0,0,5,1,0.09,0.14,0.23,0.09,0.23,9f1938ab
262,Jonathan Forte,bb BRB,FWMF,Crawley Town,26,1986,12,4,457,5.1,3,0,3,3,0,0,0,0,0.59,0.00,0.59,0.59,0.59,203d94d6
263,Jonathan Forte,bb BRB,FWMF,Sheffield United,26,1986,12,7,761,8.5,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,203d94d6
264,Luke Foster,eng ENG,DF,Preston,26,1985,6,3,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,77e6a4c1
265,Lee Fowler,wls WAL,MF,Doncaster,29,1983,4,1,163,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,593e18b1
266,Mark Francis,eng ENG,MF,Swindon Town,17,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b808d229
267,Simon Francis,eng ENG,DF,Bournemouth,27,1985,42,42,3780,42.0,1,7,8,1,0,0,5,0,0.02,0.17,0.19,0.02,0.19,1e0b6a73
268,Jonathan Franks,eng ENG,FWMF,Hartlepool,22,1990,45,44,3589,39.9,4,5,9,4,0,0,0,0,0.10,0.13,0.23,0.10,0.23,e2fe6cec
269,Ryan Fraser,sct SCO,FWMF,Bournemouth,18,1994,5,0,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d56543a0
270,Ryan Fredericks,eng ENG,DF,Brentford,19,1992,4,1,91,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c067631c
271,Luke Freeman,eng ENG,FWMF,Stevenage,20,1992,39,26,2508,27.9,2,3,5,2,0,0,1,0,0.07,0.11,0.18,0.07,0.18,636b64cd
272,Dean Furman,za RSA,MF,Oldham Athletic,24,1988,28,24,2252,25.0,2,0,2,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08,0adce8ab
273,Dean Furman,za RSA,MF,Doncaster,24,1988,8,6,613,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0adce8ab
274,Paul Gallagher,sct SCO,FWMF,Sheffield United,27,1984,6,6,519,5.8,1,2,3,1,0,0,1,0,0.17,0.35,0.52,0.17,0.52,9f0fb63c
275,Brendan Galloway,zw ZIM,DF,MK Dons,16,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,321506b3
276,Bradley Garmston,ie IRL,DFMF,Colchester,18,1994,13,10,965,10.7,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,e051c4a6
277,Joe Garner,eng ENG,FWMF,Carlisle United,24,1988,16,14,1375,15.3,7,1,8,6,1,2,4,0,0.46,0.07,0.52,0.39,0.46,adb9f204
278,Joe Garner,eng ENG,FWMF,Preston,24,1988,14,9,841,9.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,adb9f204
279,Ben Garratt,eng ENG,GK,Crewe Alexandra,18,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d662144e
280,Cameron Gayle,eng ENG,DF,Shrewsbury,19,1992,18,18,1585,17.6,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,0bfb3fb3
281,Ben George,eng ENG,DF,Walsall,18,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,650cd6c9
282,Antonio German,gd GRN,FWMF,Brentford,20,1991,2,0,36,0.4,1,0,1,1,0,0,0,0,2.50,0.00,2.50,2.50,2.50,12183e9e
283,Robbie Gibbons,ie IRL,MF,Scunthorpe,20,1991,7,7,562,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3a62450a
284,Ben Gibson,eng ENG,DF,Tranmere Rovers,19,1993,28,28,2520,28.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,bcfb0142
285,Alex Gilbey,eng ENG,FWMF,Colchester,17,1994,3,2,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b97f0be7
286,Mark Gillespie,eng ENG,GK,Carlisle United,20,1992,35,35,3128,34.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,e32958b7
287,Stephen Gleeson,ie IRL,MF,MK Dons,23,1988,30,27,2442,27.1,6,4,10,6,0,0,3,0,0.22,0.15,0.37,0.22,0.37,a07359aa
288,Matthew Godden,eng ENG,FW,Scunthorpe,21,1991,8,5,425,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4e43f8c0
289,Connor Goldson,eng ENG,DF,Shrewsbury,19,1992,17,14,1382,15.4,1,1,2,1,0,0,1,0,0.07,0.07,0.13,0.07,0.13,56f6f826
290,Román Golobart,es ESP,DF,Tranmere Rovers,20,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,564f1536
291,Ian Goodison,jm JAM,DF,Tranmere Rovers,39,1972,10,9,667,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,dcad858e
292,Ben Gordon,eng ENG,DF,Yeovil Town,21,1991,3,1,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6aec5de1
293,Terry Gornell,eng ENG,FW,Shrewsbury,22,1989,12,9,732,8.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6653ce78
294,Danny Gosset,wls WAL,MF,Oldham Athletic,17,1994,2,1,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,67868ba5
295,Lewis Grabban,eng ENG,FWMF,Bournemouth,24,1988,42,39,3354,37.3,13,8,21,12,1,1,1,0,0.35,0.21,0.56,0.32,0.54,1a857282
296,Jermaine Grandison,eng ENG,DF,Shrewsbury,21,1990,30,30,2639,29.3,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,937c65b1
297,Anthony Grant,jm JAM,DFMF,Stevenage,25,1987,41,34,3031,33.7,0,2,2,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,79b041fa
298,Bobby Grant,eng ENG,FWMF,Scunthorpe,22,1990,3,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8f5d56ff
299,David Gray,sct SCO,DFMF,Stevenage,24,1988,42,42,3742,41.6,0,4,4,0,0,0,10,0,0.00,0.10,0.10,0.00,0.10,a9043570
300,Mike Grella,us USA,FWMF,Scunthorpe,25,1987,25,10,1076,12.0,1,1,2,1,0,1,0,0,0.08,0.08,0.17,0.08,0.17,996c5a04
301,Andy Griffin,eng ENG,DF,Doncaster,33,1979,16,8,854,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,38517dc5
302,Anthony Griffith,ms MSR,MF,Leyton Orient,25,1986,21,16,1479,16.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,28115e03
303,Will Grigg,nir NIR,FW,Walsall,21,1991,41,38,3383,37.6,19,6,25,11,8,8,1,0,0.51,0.16,0.67,0.29,0.45,35ac6cc1
304,Dávid Gróf,hu HUN,GK,Walsall,23,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3dc7cc62
305,Jonathan Grounds,eng ENG,DF,Oldham Athletic,24,1988,44,44,3876,43.1,1,3,4,1,0,0,7,0,0.02,0.07,0.09,0.02,0.09,21a02da8
306,Jon Guthrie,eng ENG,DF,Crewe Alexandra,20,1992,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ce7d5878
307,Gábor Gyepes,hu HUN,DF,Portsmouth,31,1981,35,34,2914,32.4,4,0,4,4,0,0,3,0,0.12,0.00,0.12,0.12,0.12,9da45782
308,Marcus Haber,ca CAN,FW,Stevenage,23,1989,42,33,3012,33.5,7,3,10,7,0,0,1,0,0.21,0.09,0.30,0.21,0.30,3d016b29
309,Asa Hall,eng ENG,DFMF,Shrewsbury,25,1986,15,4,588,6.5,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,f6312f3d
310,Jon Harley,eng ENG,DF,Portsmouth,32,1979,23,23,1957,21.7,1,3,4,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,1c85d7f3
311,Ryan Harley,eng ENG,MF,MK Dons,27,1985,8,8,588,6.5,0,3,3,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,67c72a0f
312,James Harper,eng ENG,MF,Doncaster,31,1980,27,19,1839,20.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3bdf320f
313,Ashley Harris,eng ENG,FWMF,Portsmouth,18,1993,26,7,1025,11.4,3,2,5,3,0,0,1,0,0.26,0.18,0.44,0.26,0.44,231d7dfe
314,Danny Harrison,eng ENG,MF,Tranmere Rovers,29,1982,13,4,440,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e39d617f
315,Peter Hartley,eng ENG,DF,Hartlepool,24,1988,43,43,3859,42.9,2,1,3,2,0,0,3,0,0.05,0.02,0.07,0.05,0.07,9607d8ca
316,Lewis Hawkins,eng ENG,MF,Hartlepool,19,1993,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e0cc603f
