,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
10,Jean-Louis Akpa Akpro,ci CIV,FW,Shrewsbury,29,1985,45,26,2560,28.4,9,3,12,8,1,1,1,0,0.32,0.11,0.42,0.28,0.39,Matches,de365d76
11,James Alabi,eng ENG,FW,Accrington,19,1994,2,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c7b983d
12,Tom Aldred,sct SCO,DF,Accrington,23,1990,25,25,2250,25.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,2a75e914
13,Lewis Alessandra,eng ENG,FWMF,Plymouth Argyle,25,1989,44,43,3656,40.6,11,5,16,11,0,0,3,0,0.27,0.12,0.39,0.27,0.39,Matches,c9b22fff
14,Daniel Alfei,wls WAL,DF,Northampton,22,1992,11,9,795,8.8,0,2,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,62fab1e5
15,River Allen,,MF,Plymouth Argyle,18,1996,3,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1d8831c
16,Pádraig Amond,ie IRL,FWMF,Morecambe,26,1988,37,17,1817,20.2,8,1,9,5,3,3,0,0,0.40,0.05,0.45,0.25,0.30,Matches,75499f71
17,David Amoo,eng ENG,DFFW,Carlisle United,23,1991,27,12,1370,15.2,5,3,8,5,0,0,1,0,0.33,0.20,0.53,0.33,0.53,Matches,3c1c24d0
18,Tom Anderson,eng ENG,DF,Carlisle United,20,1993,8,8,720,8.0,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,76e8c264
19,Bruno Andrade,pt POR,FWMF,Stevenage,20,1993,16,5,647,7.2,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,6e87c80f
20,Zak Ansah,eng ENG,FW,Plymouth Argyle,20,1994,8,2,280,3.1,1,1,2,1,0,0,0,0,0.32,0.32,0.64,0.32,0.64,Matches,05ed672a
21,Mickaël Antoine-Curier,gp GLP,FW,Burton Albion,31,1983,5,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,744d8165
22,Kwesi Appiah,gh GHA,FW,Cambridge,23,1990,19,19,1568,17.4,6,2,8,5,1,1,1,0,0.34,0.11,0.46,0.29,0.40,Matches,8fb893a5
23,Jordan Archer,sct SCO,GK,Northampton,21,1993,13,13,1147,12.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,480c4a00
24,Troy Archibald-Henville,eng ENG,DF,Carlisle United,25,1988,24,24,2118,23.5,1,0,1,1,0,0,7,2,0.04,0.00,0.04,0.04,0.04,Matches,2ac660f1
25,Andreas Arestidou,eng ENG,GK,Morecambe,24,1989,17,17,1489,16.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,fc8240f7
26,Koby Arthur,gh GHA,MF,Cheltenham,18,1996,7,1,235,2.6,3,0,3,3,0,0,2,0,1.15,0.00,1.15,1.15,1.15,Matches,20f583a7
27,Derek Asamoah,gh GHA,FWMF,Carlisle United,33,1981,27,13,1243,13.8,4,0,4,4,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,4d8f04b9
28,Josh Ashby,eng ENG,MF,Oxford United,18,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be2e19ca
29,Jamie Ashdown,eng ENG,GK,Oxford United,33,1980,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f056348
30,Jon Ashton,eng ENG,DF,Stevenage,31,1982,17,15,1335,14.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,149041a4
31,Nigel Atangana,fr FRA,MF,Portsmouth,24,1989,30,16,1550,17.2,1,2,3,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,Matches,ab07c4b6
32,David Atkinson,eng ENG,DF,Carlisle United,21,1993,7,6,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e38940ce
33,Rob Atkinson,eng ENG,DF,Accrington,27,1987,44,44,3911,43.5,4,0,4,4,0,0,7,0,0.09,0.00,0.09,0.09,0.09,Matches,b2ac6d2d
34,Wes Atkinson,eng ENG,DF,Cambridge,19,1994,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47e27690
35,Will Atkinson,eng ENG,MF,Southend United,25,1988,36,26,2289,25.4,2,2,4,2,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,a16b77f1
36,Mitch Austin,au AUS,MF,Cambridge,23,1991,1,1,60,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,720194ad
37,Neil Austin,eng ENG,DF,Hartlepool,31,1983,46,46,4160,46.2,2,0,2,1,1,2,10,0,0.04,0.00,0.04,0.02,0.02,Matches,20e33296
38,Sam Austin,eng ENG,FWMF,Burton Albion,17,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc8b833a
39,Nick Awford,eng ENG,MF,Portsmouth,19,1995,1,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36c553f5
40,Ade Azeez,eng ENG,FW,AFC Wimbledon,20,1994,43,12,1472,16.4,6,1,7,6,0,0,2,0,0.37,0.06,0.43,0.37,0.43,Matches,c7b4fa70
41,George Baldock,gr GRE,DFMF,Oxford United,21,1993,12,12,1080,12.0,1,0,1,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08,Matches,394854c4
42,Pat Baldwin,eng ENG,DF,Exeter City,31,1982,7,6,506,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,09823596
43,Dominic Ball,eng ENG,DFMF,Cambridge,18,1995,11,9,709,7.9,0,2,2,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,79d61875
44,Eusébio Bancessi,gw GNB,MF,Cheltenham,18,1995,4,2,245,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,167c2525
45,Ollie Banks,eng ENG,DFFW,Northampton,21,1992,3,3,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d4ec6c9a
46,Jason Banton,eng ENG,MF,Plymouth Argyle,21,1992,25,11,1022,11.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fa6ba5e8
47,Andy Barcham,eng ENG,FWMF,Portsmouth,27,1986,19,6,674,7.5,1,1,2,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,Matches,75d942ab
48,George Barker,eng ENG,FW,Tranmere Rovers,22,1991,4,4,288,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,2972401e
49,Tom Barkhuizen,eng ENG,FWMF,Morecambe,21,1993,5,1,118,1.3,0,1,1,0,0,0,1,0,0.00,0.76,0.76,0.00,0.76,Matches,9cf7496b
50,Lee Barnard,eng ENG,FW,Stevenage,30,1984,6,6,464,5.2,3,0,3,3,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches,fceb93cc
51,Lee Barnard,eng ENG,FW,Southend United,30,1984,9,2,288,3.2,1,0,1,0,1,1,1,0,0.31,0.00,0.31,0.00,0.00,Matches,fceb93cc
52,Tyrone Barnett,eng ENG,FW,Oxford United,28,1985,12,11,961,10.7,4,0,4,4,0,0,3,1,0.37,0.00,0.37,0.37,0.37,Matches,ba241676
53,Tyrone Barnett,eng ENG,FW,Shrewsbury,28,1985,18,8,778,8.6,4,0,4,4,0,0,2,0,0.46,0.00,0.46,0.46,0.46,Matches,ba241676
54,Adam Barrett,eng ENG,DF,AFC Wimbledon,34,1979,23,23,2070,23.0,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matches,2093e386
55,Adam Barrett,eng ENG,DF,Southend United,34,1979,10,9,834,9.3,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,2093e386
56,Anthony Barry,eng ENG,MF,Accrington,28,1986,13,9,718,8.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,9cb80f8f
57,Matthew Bates,eng ENG,DF,Hartlepool,27,1986,25,25,2190,24.3,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,dd7a0bfe
58,Damian Batt,eng ENG,DF,Dag & Red,29,1984,28,24,2185,24.3,0,4,4,0,0,0,6,0,0.00,0.16,0.16,0.00,0.16,Matches,3448a1a5
59,Marcus Bean,jm JAM,MF,Wycombe,29,1984,17,16,1494,16.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d7e4c65c
60,Marcus Bean,jm JAM,MF,Portsmouth,29,1984,6,6,516,5.7,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,d7e4c65c
61,Chris Beardsley,eng ENG,FW,Stevenage,30,1984,29,23,1818,20.2,4,3,7,4,0,0,4,1,0.20,0.15,0.35,0.20,0.35,Matches,7aa4c2c8
62,Sam Beasant,eng ENG,GK,Stevenage,26,1988,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,23f1af23
63,Stuart Beavon,eng ENG,FW,Burton Albion,30,1984,44,41,3628,40.3,6,11,17,6,0,0,7,1,0.15,0.27,0.42,0.15,0.42,Matches,540bcb3b
64,Mark Beck,sct SCO,FWMF,Carlisle United,20,1994,27,11,1346,15.0,3,1,4,3,0,0,1,1,0.20,0.07,0.27,0.20,0.27,Matches,60d58b05
65,Shaun Beeley,eng ENG,DF,Morecambe,25,1988,42,41,3670,40.8,0,5,5,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,4dba97de
66,Tom Beere,eng ENG,MF,AFC Wimbledon,19,1995,18,6,641,7.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bac33d53
67,Lee Beevers,wls WAL,DFMF,Mansfield Town,30,1983,35,33,2948,32.8,2,4,6,2,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matches,1c8083e9
68,Fergus Bell,eng ENG,MF,Mansfield Town,23,1991,16,10,873,9.7,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,04130013
69,Lee Bell,eng ENG,DFMF,Burton Albion,31,1983,5,3,253,2.8,1,0,1,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matches,e9acd900
70,Abdulai Bell-Baggie,sl SLE,MF,Tranmere Rovers,22,1992,12,8,739,8.2,3,0,3,3,0,0,2,0,0.37,0.00,0.37,0.37,0.37,Matches,a47cf156
71,Alan Bennett,ie IRL,DF,AFC Wimbledon,32,1981,16,16,1439,16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,46a58262
72,Scot Bennett,eng ENG,DFMF,Exeter City,23,1990,28,26,2199,24.4,3,0,3,3,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,911c7cec
73,Malvind Benning,eng ENG,DFMF,York City,20,1993,9,9,810,9.0,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,f7722d79
74,Paul Benson,eng ENG,FW,Luton Town,34,1979,21,16,1431,15.9,1,1,2,1,0,0,4,1,0.06,0.06,0.13,0.06,0.13,Matches,9585d6ce
75,Aaron Bentley,eng ENG,DF,Plymouth Argyle,18,1995,3,3,214,2.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,e3a4ded0
76,Daniel Bentley,eng ENG,GK,Southend United,21,1993,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
77,Durrell Berry,eng ENG,DF,Cheltenham,22,1992,12,8,802,8.9,2,0,2,2,0,0,4,0,0.22,0.00,0.22,0.22,0.22,Matches,468a942c
78,Billy Bingham,eng ENG,DFMF,Dag & Red,24,1990,34,32,2862,31.8,4,1,5,4,0,0,5,0,0.13,0.03,0.16,0.13,0.16,Matches,fd084a71
79,Rakish Bingham,eng ENG,FW,Mansfield Town,20,1993,28,15,1568,17.4,6,0,6,6,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,2f74966e
80,Rakish Bingham,eng ENG,FW,Hartlepool,20,1993,5,5,450,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,2f74966e
81,Jerome Binnom-Williams,eng ENG,DFMF,Southend United,19,1995,21,18,1632,18.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,34da23fc
82,Ryan Bird,eng ENG,FW,Hartlepool,26,1987,6,6,528,5.9,2,0,2,2,0,1,0,0,0.34,0.00,0.34,0.34,0.34,Matches,4e85899f
83,Ryan Bird,eng ENG,FW,Cambridge,26,1987,24,10,1174,13.0,6,1,7,6,0,0,0,0,0.46,0.08,0.54,0.46,0.54,Matches,4e85899f
84,Ryan Bird,eng ENG,FW,Portsmouth,26,1987,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4e85899f
85,James Bittner,eng ENG,GK,Plymouth Argyle,32,1982,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb377e8b
86,Paul Black,eng ENG,DF,Cheltenham,24,1990,3,3,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1ad798a
87,Matty Blair,eng ENG,DFMF,Mansfield Town,25,1989,3,2,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,14455ab7
88,Matty Blair,eng ENG,DFMF,Cambridge,25,1989,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,14455ab7
89,Dominic Blizzard,eng ENG,MF,Plymouth Argyle,30,1983,31,24,2099,23.3,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matches,4a05e540
90,Mason Bloomfield,eng ENG,FW,Dag & Red,17,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b6ee244
91,Matt Bloomfield,eng ENG,MF,Wycombe,30,1984,33,23,2047,22.7,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,a57ae0ee
92,Jacob Blyth,eng ENG,FW,Burton Albion,21,1992,22,15,1510,16.8,5,1,6,5,0,0,5,0,0.30,0.06,0.36,0.30,0.36,Matches,419dfe1f
93,Billy Bodin,wls WAL,FWMF,Northampton,22,1992,4,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49eb2779
94,Cian Bolger,ie IRL,DF,Southend United,22,1992,23,21,1829,20.3,1,0,1,1,0,0,5,2,0.05,0.00,0.05,0.05,0.05,Matches,53d53255
95,Andrew Bond,eng ENG,DFMF,Stevenage,28,1986,20,16,1396,15.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0a2e8037
96,Tom Bonner,sct SCO,DF,Cambridge,26,1988,4,4,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab961dea
97,Andre Boucaud,tt TRI,MF,Dag & Red,29,1984,41,36,3151,35.0,0,5,5,0,0,0,3,1,0.00,0.14,0.14,0.00,0.14,Matches,24ed0071
98,James Bowen,eng ENG,DF,Cheltenham,18,1996,3,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b3d70d7
99,George Bowerman,eng ENG,FW,Accrington,22,1991,3,2,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4079ab9a
100,Craig Braham-Barrett,ms MSR,DF,Cheltenham,26,1988,45,45,4008,44.5,0,1,1,0,0,0,9,0,0.00,0.02,0.02,0.00,0.02,Matches,57e15a78
101,Alex Bray,wls WAL,MF,Plymouth Argyle,19,1995,1,0,11,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,88bc0d96
102,Peter Brezovan,sk SVK,GK,Tranmere Rovers,34,1979,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12f014b1
103,Richard Brindley,eng ENG,DFMF,Oxford United,21,1993,3,3,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a7588b8d
104,Ryan Brobbel,nir NIR,MF,Hartlepool,21,1993,14,12,1013,11.3,0,2,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,cffbf4e2
105,Patrick Brough,eng ENG,DFMF,Carlisle United,18,1996,29,27,2406,26.7,0,3,3,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,4fdba4d6
106,Connor Brown,eng ENG,DFMF,Carlisle United,21,1992,8,8,707,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,44aea7fc
107,Junior Brown,eng ENG,DFMF,Mansfield Town,25,1989,24,21,1827,20.3,2,0,2,2,0,0,3,1,0.10,0.00,0.10,0.10,0.10,Matches,7a094557
108,Junior Brown,eng ENG,DFMF,Oxford United,25,1989,11,6,504,5.6,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,7a094557
109,Troy Brown,wls WAL,DF,Cheltenham,23,1990,43,42,3811,42.3,1,1,2,1,0,0,11,0,0.02,0.02,0.05,0.02,0.05,Matches,1b63a767
110,Gerardo Bruna,es ESP,FWMF,Accrington,23,1991,6,6,425,4.7,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,4a943a60
111,Ryan Brunt,eng ENG,FW,Stevenage,21,1993,5,3,249,2.8,0,1,1,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,d784a35e
112,Ryan Brunt,eng ENG,FW,York City,21,1993,6,5,453,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d784a35e
113,Ryan Brunt,eng ENG,FW,Plymouth Argyle,21,1993,16,4,448,5.0,2,0,2,2,0,0,2,0,0.40,0.00,0.40,0.40,0.40,Matches,d784a35e
114,Nathan Buddle,eng ENG,DF,Carlisle United,20,1993,3,1,194,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,34d573c1
115,Dannie Bulman,eng ENG,MF,AFC Wimbledon,35,1979,41,40,3513,39.0,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,Matches,fd567e78
116,Wes Burns,wls WAL,DFFW,Oxford United,19,1994,9,6,522,5.8,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches,b3fe23c6
117,Wes Burns,wls WAL,DFFW,Cheltenham,19,1994,14,14,1148,12.8,4,1,5,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,Matches,b3fe23c6
118,Deon Burton,jm JAM,FW,York City,37,1976,1,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0567c0f
119,Dan Butler,eng ENG,DFMF,Portsmouth,19,1994,30,26,2369,26.3,0,5,5,0,0,0,5,1,0.00,0.19,0.19,0.00,0.19,Matches,84dd2a1f
120,Danny Butterfield,eng ENG,DFMF,Exeter City,34,1979,30,26,2216,24.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d0ef7f30
121,Adam Buxton,eng ENG,DF,Accrington,22,1992,17,15,1212,13.5,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches,cd657bd7
122,Mark Byrne,ie IRL,MF,Newport County,25,1988,42,39,3540,39.3,4,3,7,4,0,0,8,0,0.10,0.08,0.18,0.10,0.18,Matches,f2c487f1
123,Joel Byrom,eng ENG,MF,Northampton,27,1986,39,37,3258,36.2,3,6,9,3,0,0,11,0,0.08,0.17,0.25,0.08,0.25,Matches,ea1ded73
124,Connor Calcutt,eng ENG,FW,Stevenage,21,1993,8,0,238,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,3d8f0148
125,Iván Calero,es ESP,DFMF,Burton Albion,19,1995,6,3,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6724c5a9
126,Nathan Cameron,eng ENG,DF,Bury,22,1991,46,45,4043,44.9,2,0,2,2,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,59eadf36
127,Adam Campbell,eng ENG,FWMF,Hartlepool,19,1995,2,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e3aa211f
128,John Campbell,eng ENG,FW,Oxford United,25,1988,3,1,94,1.0,1,0,1,1,0,0,0,0,0.96,0.00,0.96,0.96,0.96,Matches,04db33f2
129,Daniel Carr,tt TRI,FW,Dag & Red,20,1994,6,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7e245150
130,Daniel Carr,tt TRI,FW,Mansfield Town,20,1994,4,3,237,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,7e245150
131,Josh Carson,nir NIR,MF,York City,21,1993,22,18,1534,17.0,2,3,5,2,0,0,4,0,0.12,0.18,0.29,0.12,0.29,Matches,b5d17ad4
132,Trevor Carson,nir NIR,GK,Cheltenham,26,1988,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc1fe167
133,Darren Carter,eng ENG,DFMF,Northampton,30,1983,23,12,1141,12.7,1,3,4,1,0,0,4,0,0.08,0.24,0.32,0.08,0.32,Matches,52fefc5b
134,Marcus Carver,eng ENG,FW,Accrington,20,1993,17,6,586,6.5,1,1,2,1,0,0,2,0,0.15,0.15,0.31,0.15,0.31,Matches,330f3e43
135,Jake Cassidy,wls WAL,FW,Southend United,21,1993,17,12,908,10.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3cb12c8
136,James Caton,eng ENG,MF,Shrewsbury,20,1994,2,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3194fb55
137,Luke Chadwick,eng ENG,MF,Cambridge,33,1980,22,8,776,8.6,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,9c35f696
138,Ashley Chambers,eng ENG,FWMF,Dag & Red,24,1990,32,27,2282,25.4,2,5,7,2,0,0,3,0,0.08,0.20,0.28,0.08,0.28,Matches,0c76743b
139,Tom Champion,eng ENG,DFMF,Cambridge,28,1986,38,38,3365,37.4,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,b8ec2432
140,Conor Chaplin,eng ENG,FWMF,Portsmouth,17,1997,9,1,199,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,4ec55b87
141,Aaron Chapman,eng ENG,GK,Accrington,24,1990,3,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df3bff72
142,Adam Chapman,nir NIR,MF,Newport County,24,1989,36,27,2481,27.6,3,0,3,2,1,1,3,0,0.11,0.00,0.11,0.07,0.07,Matches,cdce8c2f
143,Darius Charles,eng ENG,DFFW,Stevenage,26,1987,29,29,2533,28.1,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,35bc4906
144,Jordan Chiedozie,ng NGA,FW,Cambridge,19,1994,5,2,158,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,914b7a76
145,Ben Chorley,eng ENG,DF,Portsmouth,31,1982,16,15,1375,15.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2a6839d7
146,Alex Cisak,au AUS,GK,York City,25,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bbe1801
147,Jordan Clark,eng ENG,MF,Shrewsbury,20,1993,27,18,1519,16.9,3,0,3,3,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,7c5fa6cf
148,Josh Clarke,eng ENG,DFMF,Stevenage,19,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28ce8676
149,Ryan Clarke,eng ENG,GK,Oxford United,32,1982,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,854761a8
150,Chris Clements,eng ENG,MF,Mansfield Town,24,1990,34,30,2650,29.4,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,dd963b78
151,Conor Clifford,ie IRL,MF,Southend United,22,1991,12,10,956,10.6,2,1,3,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,Matches,55df1b99
152,Ben Close,eng ENG,MF,Portsmouth,17,1996,6,3,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1e8a5099
153,Sam Clucas,eng ENG,MF,Mansfield Town,23,1990,5,2,251,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,987718f5
154,Ben Coker,eng ENG,DFMF,Southend United,25,1989,32,32,2796,31.1,1,4,5,1,0,0,2,1,0.03,0.13,0.16,0.03,0.16,Matches,40c4f987
