,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
44,Matthew Baker,wls WAL,DF,Newport County,21,2003,41,41,3689,41.0,4,0,4,4,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,2506b716
45,Courtney Baker-Richardson,eng ENG,FW,Newport County,28,1995,36,24,2130,23.7,5,1,6,3,2,2,6,1,0.21,0.04,0.25,0.13,0.17,Matches,3e2edcd1
46,Aden Baldwin,eng ENG,DF,Bradford City,27,1997,32,30,2595,28.8,0,1,1,0,0,0,11,1,0.00,0.03,0.03,0.00,0.03,Matches,8637abd1
47,Jimmy Ball,eng ENG,DFMF,AFC Wimbledon,28,1995,15,11,959,10.7,1,1,2,1,0,0,4,0,0.09,0.09,0.19,0.09,0.19,Matches,ba63ed1e
48,Ollie Banks,eng ENG,MF,Chesterfield,31,1992,39,25,2340,26.0,2,5,7,2,0,0,5,0,0.08,0.19,0.27,0.08,0.27,Matches,d4ec6c9a
49,Ben Barclay,eng ENG,DFMF,Carlisle United,27,1996,22,14,1221,13.6,1,1,2,1,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches,17dff2e1
50,Daniel Barden,wls WAL,GK,Swindon Town,23,2001,12,12,1060,11.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f670e314
51,Lucas Barnes,eng ENG,MF,Harrogate Town,17,2007,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9aa016b4
52,Sam Barnes,eng ENG,DF,Barrow,23,2001,4,0,44,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2d3cdd17
53,Connor Barratt,ie IRL,MF,Walsall,20,2004,43,39,3396,37.7,0,8,8,0,0,0,10,1,0.00,0.21,0.21,0.00,0.21,Matches,b1b546fc
54,Luca Barrington,eng ENG,MFFW,Grimsby Town,19,2004,38,21,1879,20.9,4,3,7,4,0,0,0,0,0.19,0.14,0.34,0.19,0.34,Matches,85d7679f
55,Alex Bass,eng ENG,GK,Notts County,26,1998,39,39,3429,38.1,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,3278d395
56,Jake Batty,eng ENG,MFDF,Accrington,19,2005,25,21,1814,20.2,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches,79f29835
57,Jacob Bedeau,gd GRN,DF,Notts County,24,1999,44,43,3903,43.4,0,3,3,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches,a689a7df
58,James Belshaw,eng ENG,GK,Harrogate Town,33,1990,45,45,4000,44.4,0,1,1,0,0,0,2,0,0.00,0.02,0.02,0.00,0.02,Matches,bfca678d
59,Jay Benn,eng ENG,MF,Bradford City,22,2001,12,11,908,10.1,0,3,3,0,0,0,4,0,0.00,0.30,0.30,0.00,0.30,Matches,25f3d9b6
60,Rhys Bennett,eng ENG,DF,Fleetwood Town,20,2003,35,26,2498,27.8,1,0,1,1,0,0,11,0,0.04,0.00,0.04,0.04,0.04,Matches,e4588897
61,Scot Bennett,eng ENG,DFMF,Cheltenham,33,1990,26,25,1906,21.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,911c7cec
62,Kevin Berkoe,eng ENG,MFDF,Salford City FC,23,2001,15,8,642,7.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,887a0c04
63,James Berry,eng ENG,MF,Chesterfield,23,2000,22,11,1062,11.8,7,3,10,7,0,0,1,0,0.59,0.25,0.85,0.59,0.85,Matches,7d98d54f
64,Joe Bevan,sct SCO,MF,Carlisle United,19,2005,14,3,367,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5f6f8dee
65,Harrison Biggins,eng ENG,MF,Carlisle United,28,1996,17,13,1220,13.6,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,a98a15b2
66,Hüseyin Biler,eng ENG,DF,AFC Wimbledon,22,2002,6,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8fbbe79
67,Lewis Billington,eng ENG,DFMF,Crewe Alexandra,20,2004,23,16,1513,16.8,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,53dc36cb
68,Bryant Bilongo,eng ENG,DF,Harrogate Town,22,2001,16,9,933,10.4,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,647ebdec
69,Teddy Bishop,eng ENG,MF,Colchester,28,1996,27,22,1885,20.9,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,682f5364
70,Benicio Boaitey,eng ENG,MF,Port Vale,20,2004,10,3,359,4.0,0,2,2,0,0,0,2,0,0.00,0.50,0.50,0.00,0.50,Matches,4c5835e6
71,Omar Bogle,eng ENG,FW,Crewe Alexandra,31,1993,30,13,1411,15.7,5,2,7,5,0,0,1,0,0.32,0.13,0.45,0.32,0.45,Matches,c334bcfc
72,James Bolton,eng ENG,DF,Fleetwood Town,29,1994,38,35,3209,35.7,4,0,4,4,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matches,bf6fbdca
73,Elliot Bonds,gy GUY,MF,Fleetwood Town,24,2000,33,30,2669,29.7,0,5,5,0,0,0,9,0,0.00,0.17,0.17,0.00,0.17,Matches,a39f9c4f
74,Geoffroy Bony,wls WAL,FW,Newport County,19,2004,6,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,579e558c
75,Ryan Boot,eng ENG,GK,Chesterfield,29,1994,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42d8ac7e
76,Ryan Bowman,eng ENG,FW,Cheltenham,32,1991,18,8,842,9.4,3,1,4,3,0,0,2,0,0.32,0.11,0.43,0.32,0.43,Matches,89880099
77,Tom Bradbury,eng ENG,DF,Cheltenham,26,1998,39,38,3408,37.9,1,3,4,1,0,0,3,1,0.03,0.08,0.11,0.03,0.11,Matches,3f81701c
78,Zak Bradshaw,eng ENG,MFDF,Tranmere Rovers,20,2003,27,11,1163,12.9,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,85a6376e
79,Jack Bray,eng ENG,FW,Harrogate Town,17,2007,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8ec5a644
80,Kian Breckin,eng ENG,MF,Crewe Alexandra,20,2003,13,3,309,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ce3ed70d
81,Gabriel Breeze,eng ENG,GK,Carlisle United,20,2003,32,32,2880,32.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,675b7bd7
82,Ciaran Brennan,ie IRL,DFMF,Newport County,24,2000,27,26,2277,25.3,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,4a3167c2
83,George Broadbent,eng ENG,MF,Doncaster,23,2000,38,28,2562,28.5,1,4,5,1,0,0,6,0,0.04,0.14,0.18,0.04,0.18,Matches,97105498
84,Ryan Broom,wls WAL,MFDF,Fleetwood Town,27,1996,27,10,1150,12.8,2,0,2,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,a6aab1d1
85,Charlie Brown,eng ENG,FWMF,Morecambe,24,1999,4,0,47,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,44f87ad3
86,Charlie Brown,eng ENG,MF,Accrington,24,1999,12,1,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,44f87ad3
87,Henry Brown,,MF,Grimsby Town,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,43de2771
88,Jaxon Brown,,MF,Swindon Town,,,3,2,148,1.6,0,1,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,Matches,1969e0c5
89,Jevani Brown,jm JAM,MF,Notts County,29,1994,14,4,487,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,99785158
90,Marcus Browne,eng ENG,MFFW,AFC Wimbledon,26,1997,18,10,997,11.1,4,1,5,4,0,0,4,0,0.36,0.09,0.45,0.36,0.45,Matches,7358a89a
91,Omar Bugiel,lb LIB,FW,AFC Wimbledon,30,1994,39,34,2852,31.7,4,2,6,4,0,0,9,0,0.13,0.06,0.19,0.13,0.19,Matches,d8b822c7
92,Tyler Burey,eng ENG,MF,Carlisle United,22,2001,10,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0daa8ef1
93,Harry Burgoyne,eng ENG,GK,Morecambe,27,1996,28,26,2415,26.8,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,710d9ad1
94,Darragh Burns,nir NIR,MFFW,Grimsby Town,21,2002,9,2,248,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fe025f20
95,Warren Burrell,eng ENG,DFMF,Harrogate Town,34,1990,27,19,1873,20.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,358be144
96,Daniel Butterworth,eng ENG,FWMF,Carlisle United,24,1999,3,0,44,0.5,0,1,1,0,0,0,0,0,0.00,2.05,2.05,0.00,2.05,Matches,5564eb4f
97,Daniel Butterworth,eng ENG,MFFW,Swindon Town,24,1999,34,20,1897,21.1,5,2,7,5,0,0,3,0,0.24,0.09,0.33,0.24,0.33,Matches,5564eb4f
98,Jack Bycroft,eng ENG,GK,Swindon Town,22,2001,21,20,1820,20.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4d5db08
99,George Byers,sct SCO,MF,Port Vale,28,1996,23,14,1343,14.9,2,1,3,2,0,0,3,0,0.13,0.07,0.20,0.13,0.20,Matches,f4c20cb3
100,Neill Byrne,ie IRL,DF,Bradford City,31,1993,27,24,2091,23.2,2,0,2,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,34731ad8
101,Jake Cain,eng ENG,DFMF,Swindon Town,22,2001,19,9,787,8.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a33ce8e2
102,Kyle Cameron,sct SCO,DF,Barrow,27,1997,17,16,1360,15.1,1,0,1,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,Matches,00ebaaef
103,Dean Campbell,sct SCO,MF,Barrow,23,2001,33,28,2611,29.0,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,f3f818a9
104,Niall Canavan,ie IRL,DF,Barrow,33,1991,36,35,3151,35.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,f7ce89e7
105,Jacob Carney,eng ENG,GK,Newport County,23,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cac49703
106,Tom Carroll,eng ENG,MF,MK Dons,32,1992,14,3,485,5.4,0,2,2,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,5a1900a4
107,Matthew Carson,eng ENG,DF,Grimsby Town,21,2002,9,0,142,1.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,a6993801
108,Lewis Cass,eng ENG,DF,Grimsby Town,24,2000,26,18,1657,18.4,1,1,2,1,0,0,3,1,0.05,0.05,0.11,0.05,0.11,Matches,711a6e59
109,Charlie Caton,eng ENG,FW,Accrington,21,2002,12,4,382,4.2,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,aa750095
110,Alfie Chang,eng ENG,MF,Walsall,21,2002,5,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,011890d9
111,Ashley Charles,gd GRN,MF,Bromley,25,1999,28,25,1979,22.0,0,1,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matches,dda3bca4
112,Taylor Charters,eng ENG,MFFW,Carlisle United,22,2001,6,2,199,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,189d9f04
113,Michael Cheek,eng ENG,FW,Bromley,32,1991,45,44,3786,42.1,25,7,32,16,9,10,8,0,0.59,0.17,0.76,0.38,0.55,Matches,6d764149
114,Daniel Chesters,eng ENG,MFDF,Salford City FC,22,2002,7,5,448,5.0,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,240c8ab6
115,Adam Chicksen,zw ZIM,MF,Notts County,32,1991,2,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c87352d6
116,Ethan Chislett,eng ENG,MFFW,Port Vale,24,2000,25,16,1394,15.5,4,1,5,3,1,1,3,0,0.26,0.06,0.32,0.19,0.26,Matches,c5a26988
117,Madou Cisse,,FW,Notts County,,,2,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2b1b4458
118,Max Clark,eng ENG,DFMF,Gillingham,28,1996,40,39,3383,37.6,3,5,8,1,2,2,6,0,0.08,0.13,0.21,0.03,0.16,Matches,73f16ec2
119,Mitchell Clark,wls WAL,MF,Port Vale,25,1999,20,16,1438,16.0,1,1,2,1,0,0,4,1,0.06,0.06,0.13,0.06,0.13,Matches,dba74cd3
120,James Clarke,eng ENG,DF,Newport County,34,1989,24,24,2061,22.9,1,1,2,1,0,0,2,0,0.04,0.04,0.09,0.04,0.09,Matches,3830cfa7
121,Jayden Clarke,eng ENG,MF,Gillingham,23,2001,33,20,1894,21.0,7,1,8,7,0,0,6,0,0.33,0.05,0.38,0.33,0.38,Matches,e64dfbd8
122,Ollie Clarke,eng ENG,MFDF,Swindon Town,32,1992,30,26,2088,23.2,4,3,7,4,0,0,12,0,0.17,0.13,0.30,0.17,0.30,Matches,172e9148
123,Reyes Cleary,eng ENG,FWMF,Walsall,20,2004,3,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d8e563fb
124,Harry Clifton,wls WAL,MF,Doncaster,26,1998,41,27,2193,24.4,6,1,7,6,0,0,8,1,0.25,0.04,0.29,0.25,0.29,Matches,93e4b42f
125,Ben Close,eng ENG,MF,Doncaster,27,1996,7,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1e8a5099
126,Ryan Colclough,eng ENG,MFFW,Chesterfield,29,1994,36,13,1291,14.3,3,3,6,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,Matches,e6e6ff5c
127,Ethan Coleman,eng ENG,MF,Gillingham,24,2000,21,16,1435,15.9,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,87df2128
128,Joel Colwill,wls WAL,MF,Cheltenham,19,2004,22,20,1649,18.3,6,3,9,6,0,0,2,0,0.33,0.16,0.49,0.33,0.49,Matches,56aef149
129,Brandon Comley,ms MSR,MF,Walsall,28,1995,18,5,602,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,caf7a176
130,Cameron Congreve,wls WAL,MF,Bromley,20,2004,40,32,2409,26.8,5,6,11,5,0,0,0,0,0.19,0.22,0.41,0.19,0.41,Matches,1a58621c
131,Séamus Conneely,ie IRL,MF,Accrington,36,1988,26,20,1629,18.1,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches,9c9fee3a
132,James Connolly,wls WAL,DF,Crewe Alexandra,22,2001,21,14,1204,13.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7ac0f13a
133,Max Conway,eng ENG,MFDF,Crewe Alexandra,20,2003,46,44,3735,41.5,2,1,3,2,0,0,5,0,0.05,0.02,0.07,0.05,0.07,Matches,7c349325
134,Andy Cook,eng ENG,FW,Bradford City,33,1990,22,22,1848,20.5,12,0,12,12,0,0,5,0,0.58,0.00,0.58,0.58,0.58,Matches,ef9bbaf3
135,Connor Cook,,MF,Chesterfield,,,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91baa7e7
136,Callum Cooke,eng ENG,MF,Morecambe,27,1997,18,11,947,10.5,1,0,1,0,1,1,1,0,0.10,0.00,0.10,0.00,0.00,Matches,f5d9534a
137,Ryan Cooney,eng ENG,MFDF,Crewe Alexandra,24,2000,38,31,2711,30.1,3,5,8,1,2,3,11,1,0.10,0.17,0.27,0.03,0.20,Matches,1ec0c48e
138,Dean Cornelius,sct SCO,MF,Harrogate Town,23,2001,35,30,2578,28.6,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,1199f8d8
139,Dominic Corness,eng ENG,MF,Gillingham,21,2003,6,4,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b74b3067
140,Dara Costelloe,ie IRL,FWMF,Accrington,21,2002,17,14,1211,13.5,5,1,6,4,1,1,3,0,0.37,0.07,0.45,0.30,0.37,Matches,6281b7ed
141,Joel Cotterill,wls WAL,MF,Swindon Town,19,2004,41,30,2629,29.2,3,2,5,3,0,0,4,0,0.10,0.07,0.17,0.10,0.17,Matches,af5513e1
142,Ronan Coughlan,ie IRL,FW,Fleetwood Town,28,1995,23,21,1598,17.8,8,2,10,6,2,2,2,0,0.45,0.11,0.56,0.34,0.45,Matches,45345349
143,Brandon Cover,jm JAM,MF,Fleetwood Town,20,2003,8,4,318,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ceb3632f
144,Brandon Cover,jm JAM,MFDF,Port Vale,20,2003,19,17,1432,15.9,2,0,2,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,ceb3632f
145,George Cox,eng ENG,MFDF,Swindon Town,26,1998,26,21,1645,18.3,2,4,6,1,1,1,5,0,0.11,0.22,0.33,0.05,0.27,Matches,8c25d35a
146,Liam Coyle,eng ENG,MF,Accrington,24,1999,34,26,2363,26.3,0,1,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches,467f682d
147,William Crellin,eng ENG,GK,Accrington,24,2000,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1a85a237
148,Charlie Crew,wls WAL,MF,Doncaster,18,2006,13,11,811,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e8392083
149,Romoney Crichlow-Noble,eng ENG,DF,Bradford City,25,1999,10,8,614,6.8,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,e410c58c
150,Ryan Croasdale,eng ENG,MF,Port Vale,29,1994,45,39,3539,39.3,4,5,9,4,0,0,9,0,0.10,0.13,0.23,0.10,0.23,Matches,18d5581c
151,Daniel Crowley,eng ENG,MF,MK Dons,26,1997,18,18,1577,17.5,0,3,3,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,0c4f30d6
152,Daniel Crowley,eng ENG,MF,Notts County,26,1997,18,18,1531,17.0,4,6,10,4,0,0,2,0,0.24,0.35,0.59,0.24,0.59,Matches,0c4f30d6
153,Robbie Cundy,eng ENG,MFDF,Notts County,27,1997,7,2,157,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d24aa01
154,Jai Curran Nicholls,eng ENG,DF,Salford City FC,20,2004,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b11e457
