,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
37,Ossama Ashley,eng ENG,MF,Salford City FC,24,2000,18,8,830,9.2,1,0,1,1,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matches,6da942ce
38,Britt Assombalonga,cd COD,FW,Barnet,32,1992,16,5,506,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,315aa9c5
39,Josh Austerfield,eng ENG,MF,Salford City FC,23,2001,38,30,2400,26.7,2,3,5,2,0,0,3,0,0.07,0.11,0.19,0.07,0.19,Matches,01f86799
40,Zach Awe,eng ENG,DF,Salford City FC,21,2004,10,8,668,7.4,1,1,2,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,Matches,7a0ae4f0
41,Loick Ayina,cg CGO,DF,Salford City FC,22,2003,1,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,98d06a15
42,Fin Back,eng ENG,DF,Colchester,22,2002,5,3,304,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,328ad94f
43,Tommy Backwell,eng ENG,MF,Cheltenham,22,2003,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fbb6b453
44,Geraldo Bajrami,al ALB,DFMF,Crawley Town,25,1999,28,23,1940,21.6,2,1,3,2,0,0,8,0,0.09,0.05,0.14,0.09,0.14,Matches,ef196028
45,Ibrahim Bakare,eng ENG,DF,Cheltenham,23,2002,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,01033876
46,Matthew Baker,wls WAL,DF,Newport County,22,2003,38,37,3348,37.2,1,2,3,1,0,0,5,0,0.03,0.05,0.08,0.03,0.08,Matches,2506b716
47,Courtney Baker-Richardson,eng ENG,FW,Newport County,29,1995,30,18,1496,16.6,4,1,5,4,0,0,6,1,0.24,0.06,0.30,0.24,0.30,Matches,3e2edcd1
48,Jack Baldwin,eng ENG,DF,Colchester,32,1993,2,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ae7c4f9
49,Dominic Ball,eng ENG,MF,Cambridge,29,1995,35,30,2754,30.6,2,2,4,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,Matches,79d61875
50,Jimmy Ball,eng ENG,DFMF,Swindon Town,29,1995,21,12,997,11.1,0,1,1,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09,Matches,ba63ed1e
51,Kofi Balmer,nir NIR,DF,Bristol Rovers,24,2000,22,21,1922,21.4,2,2,4,2,0,0,5,0,0.09,0.09,0.19,0.09,0.19,Matches,0284bd0d
52,Mark Barber,,MF,Cheltenham,,,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b10727b
53,Finley Barbrook,eng ENG,MF,Colchester,20,2004,16,7,766,8.5,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,5c957d3e
54,Charlie Barker,eng ENG,DF,Crawley Town,22,2003,43,41,3736,41.5,1,2,3,1,0,0,11,0,0.02,0.05,0.07,0.02,0.07,Matches,0b50e7e6
55,Tom Barkhuizen,eng ENG,MFDF,Barrow,32,1993,32,24,2046,22.7,0,3,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,9cf7496b
56,Lucas Barnes,eng ENG,MF,Harrogate Town,18,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9aa016b4
57,Connor Barrett,eng ENG,MFDF,Walsall,23,2002,33,29,2577,28.6,3,3,6,3,0,0,6,0,0.10,0.10,0.21,0.10,0.21,Matches,7b26cd24
58,Jack Barrett,eng ENG,GK,Tranmere Rovers,23,2002,4,3,288,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6217792f
59,Killian Barrett,ie IRL,GK,Barrow,21,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,236d601c
60,Jake Batty,eng ENG,DFMF,Swindon Town,20,2005,17,14,1262,14.0,0,2,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,79f29835
61,Joe Bauress,eng ENG,MF,Accrington,19,2006,17,10,959,10.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,130b018b
62,Omar Beckles,gd GRN,DF,Gillingham,33,1991,9,8,750,8.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,668005c9
63,Jacob Bedeau,gd GRN,DF,Notts County,25,1999,46,46,4088,45.4,0,2,2,0,0,0,12,0,0.00,0.04,0.04,0.00,0.04,Matches,a689a7df
64,James Belshaw,eng ENG,GK,Notts County,34,1990,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bfca678d
65,James Belshaw,eng ENG,GK,Harrogate Town,34,1990,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfca678d
66,Liam Bennett,eng ENG,MFDF,Cambridge,23,2001,40,37,3055,33.9,2,2,4,2,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,f397e01d
67,Mason Bennett,eng ENG,FW,Harrogate Town,29,1996,11,4,378,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aba031ad
68,Rhys Bennett,eng ENG,DF,Fleetwood Town,21,2003,3,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e4588897
69,Scot Bennett,eng ENG,DF,Cheltenham,34,1990,6,6,514,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,911c7cec
70,Keanan Bennetts,eng ENG,MF,Notts County,26,1999,32,16,1546,17.2,1,2,3,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,Matches,f4c7c708
71,Malvind Benning,eng ENG,MFDF,Shrewsbury,31,1993,16,8,683,7.6,0,1,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches,f7722d79
72,Kevin Berkoe,eng ENG,MFDF,Shrewsbury,24,2001,18,17,1495,16.6,0,2,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,887a0c04
73,Kevin Berkoe,eng ENG,DFMF,Salford City FC,24,2001,6,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,887a0c04
74,James Berry,eng ENG,MF,Chesterfield,24,2000,33,15,1516,16.8,5,3,8,5,0,0,1,0,0.30,0.18,0.47,0.30,0.47,Matches,7d98d54f
75,Cruz Beszant,,MF,Gillingham,,,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9ec5ad0
76,Jake Bickerstaff,wls WAL,FWMF,Cheltenham,23,2001,45,32,2956,32.8,4,4,8,4,0,0,3,0,0.12,0.12,0.24,0.12,0.24,Matches,70e40fa1
77,Harrison Biggins,eng ENG,MF,Newport County,29,1996,21,19,1686,18.7,3,2,5,3,0,0,6,0,0.16,0.11,0.27,0.16,0.27,Matches,a98a15b2
78,Harrison Biggins,eng ENG,MF,Shrewsbury,29,1996,6,4,325,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a98a15b2
79,Lewis Billington,eng ENG,DF,Crewe Alexandra,21,2004,46,46,4079,45.3,0,3,3,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,53dc36cb
80,Bryant Bilongo,eng ENG,MF,Bristol Rovers,23,2001,9,3,322,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,647ebdec
81,Jay Bird,eng ENG,FW,Salford City FC,24,2001,8,3,312,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,246e15d1
82,Teddy Bishop,eng ENG,MF,Colchester,29,1996,35,32,2439,27.1,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,682f5364
83,Billy Blacker,eng ENG,MF,Tranmere Rovers,19,2006,24,15,1356,15.1,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches,2b08b6e5
84,Billy Bodin,wls WAL,FWMF,Swindon Town,33,1992,27,9,874,9.7,4,0,4,4,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches,49eb2779
85,Omar Bogle,eng ENG,FW,Crewe Alexandra,32,1993,16,0,308,3.4,1,0,1,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,Matches,c334bcfc
86,James Bolton,eng ENG,DF,Fleetwood Town,30,1994,20,19,1661,18.5,2,1,3,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,Matches,bf6fbdca
87,Elliot Bonds,gy GUY,MF,Fleetwood Town,25,2000,42,39,3464,38.5,2,3,5,2,0,0,6,0,0.05,0.08,0.13,0.05,0.13,Matches,a39f9c4f
88,Lee Bonis,nir NIR,FW,Chesterfield,25,1999,45,31,2780,30.9,12,2,14,12,0,1,7,1,0.39,0.06,0.45,0.39,0.45,Matches,c0bdf779
89,Ryan Boot,eng ENG,GK,Chesterfield,30,1994,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,42d8ac7e
90,Sullivan Booth,,MF,Gillingham,,,1,1,90,1.0,1,1,2,1,0,0,0,0,1.00,1.00,2.00,1.00,2.00,Matches,9ba17e0a
91,Tom Booth,eng ENG,GK,Crewe Alexandra,20,2004,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,764887cb
92,Regan Booty,eng ENG,MF,Barrow,27,1998,10,8,644,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,66fe775c
93,Fabio Borini,it ITA,FW,Salford City FC,34,1991,26,1,623,6.9,4,2,6,3,1,1,4,0,0.58,0.29,0.87,0.43,0.72,Matches,ef5b337e
94,Aidan Borland,sct SCO,MF,Swindon Town,18,2007,16,10,938,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,634c58a6
95,Will Boyle,eng ENG,DF,Shrewsbury,29,1995,43,42,3756,41.7,4,3,7,4,0,0,11,1,0.10,0.07,0.17,0.10,0.17,Matches,04d98300
96,Tom Bradbury,eng ENG,DF,Harrogate Town,27,1998,9,8,709,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3f81701c
97,Zak Bradshaw,eng ENG,DF,Cambridge,21,2003,2,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85a6376e
98,Sammy Braybrooke,eng ENG,MF,Newport County,21,2004,17,17,1525,16.9,2,1,3,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,Matches,9f684e25
99,Sammy Braybrooke,eng ENG,MF,Chesterfield,21,2004,21,21,1872,20.8,0,3,3,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,9f684e25
100,Tobias Brenan,eng ENG,MF,Harrogate Town,19,2006,16,9,919,10.2,3,1,4,3,0,0,4,0,0.29,0.10,0.39,0.29,0.39,Matches,09273f90
101,Ciaran Brennan,ie IRL,MFDF,Newport County,25,2000,23,10,1110,12.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4a3167c2
102,Ethan Bristow,kn SKN,MF,Tranmere Rovers,23,2001,19,13,1211,13.5,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,cf90e253
103,Will Brook,eng ENG,GK,Shrewsbury,21,2003,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b75fd27e
104,Ryan Broom,wls WAL,DFMF,Cheltenham,28,1996,30,12,1287,14.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a6aab1d1
105,James Brophy,eng ENG,MF,Cambridge,31,1994,43,34,2851,31.7,3,8,11,3,0,0,3,0,0.09,0.25,0.35,0.09,0.35,Matches,e58bc5d1
106,Patrick Brough,eng ENG,DFMF,Tranmere Rovers,29,1996,42,38,3421,38.0,1,2,3,1,0,0,7,0,0.03,0.05,0.08,0.03,0.08,Matches,4fdba4d6
107,Charlie Brown,eng ENG,MF,Accrington,25,1999,27,16,1459,16.2,0,3,3,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches,44f87ad3
108,Frankie Brown,ie IRL,MF,Oldham Athletic,18,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94c82d20
109,Henry Brown,,MF,Grimsby Town,,,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,43de2771
110,Reece Brown,eng ENG,MF,Crawley Town,29,1996,20,16,1208,13.4,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,Matches,59dc2fe5
111,Luke Browne,ie IRL,DF,Notts County,19,2005,6,0,105,1.2,1,0,1,1,0,0,0,0,0.86,0.00,0.86,0.86,0.86,Matches,1832fbfa
112,Rhys Browne,ag ATG,MFFW,Barnet,29,1995,13,3,327,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b88d0922
113,Rico Browne,kn SKN,DF,Walsall,21,2003,21,17,1542,17.1,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,8f4d4609
114,Zak Brunt,eng ENG,MF,Barnet,23,2001,3,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a31f0ebf
115,Harrison Burke,eng ENG,DF,Walsall,22,2002,22,19,1631,18.1,2,0,2,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,2f047418
116,Darragh Burns,nir NIR,MF,Grimsby Town,22,2002,40,29,2401,26.7,1,5,6,1,0,0,4,0,0.04,0.19,0.22,0.04,0.22,Matches,fe025f20
117,Warren Burrell,eng ENG,DF,Harrogate Town,35,1990,25,22,2018,22.4,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches,358be144
118,Matt Butcher,eng ENG,MF,Salford City FC,28,1997,38,26,2419,26.9,5,1,6,5,0,0,3,0,0.19,0.04,0.22,0.19,0.22,Matches,b170cfa2
119,Ruben Butt,,DF,Salford City FC,,,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f673ff5a
120,Luke Butterfield,sct SCO,MF,Accrington,21,2003,13,9,822,9.1,1,1,2,1,0,0,1,1,0.11,0.11,0.22,0.11,0.22,Matches,ffdb1087
121,Luke Butterfield,sct SCO,MF,Chesterfield,21,2003,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffdb1087
122,Daniel Butterworth,eng ENG,MF,Swindon Town,25,1999,10,1,224,2.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5564eb4f
123,Innes Cameron,sct SCO,FW,Barrow,24,2000,14,3,435,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f388e30
124,Kyle Cameron,sct SCO,DF,Bromley,28,1997,18,17,1450,16.1,2,1,3,2,0,0,3,0,0.12,0.06,0.19,0.12,0.19,Matches,00ebaaef
125,Niall Canavan,ie IRL,DF,Barrow,34,1991,27,26,2171,24.1,2,2,4,2,0,0,7,3,0.08,0.08,0.17,0.08,0.17,Matches,f7ce89e7
126,Jake Caprice,eng ENG,DF,Oldham Athletic,32,1992,26,17,1647,18.3,0,3,3,0,0,0,8,0,0.00,0.16,0.16,0.00,0.16,Matches,d3082f30
127,Danny Cashman,eng ENG,MF,Crawley Town,24,2001,5,3,298,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a1235277
128,Charlie Casper,eng ENG,GK,Grimsby Town,20,2005,1,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,35e858f2
129,Lewis Cass,eng ENG,DFMF,Harrogate Town,25,2000,25,17,1653,18.4,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,711a6e59
130,Charlie Caton,eng ENG,FWMF,Accrington,22,2002,21,8,944,10.5,3,0,3,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,aa750095
131,Fabrizio Cavegn,ch SUI,FW,Bristol Rovers,22,2002,43,33,2740,30.4,10,0,10,10,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,8e407c15
132,Kallum Cesay,sl SLE,MFFW,Salford City FC,22,2002,28,26,2256,25.1,4,3,7,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,Matches,a653f8a7
133,Alfie Chang,eng ENG,MF,Walsall,22,2002,6,5,323,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,011890d9
134,Alfie Chang,eng ENG,MF,Bristol Rovers,22,2002,16,14,1198,13.3,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,Matches,011890d9
135,Jacob Chapman,au AUS,GK,Crawley Town,24,2000,20,20,1800,20.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0849ef2d
136,Ashley Charles,gd GRN,MF,Bromley,26,1999,45,43,3730,41.4,2,4,6,2,0,0,10,0,0.05,0.10,0.14,0.05,0.14,Matches,dda3bca4
137,Michael Cheek,eng ENG,FW,Bromley,33,1991,35,35,2884,32.0,16,3,19,12,4,4,1,0,0.50,0.09,0.59,0.37,0.47,Matches,6d764149
138,Phillip Chinedu,eng ENG,DFMF,Barnet,18,2006,17,6,595,6.6,2,0,2,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches,7f74eda2
139,Lenni Cirino,ms MSR,MFDF,Gillingham,22,2003,13,6,513,5.7,1,0,1,1,0,0,5,0,0.18,0.00,0.18,0.18,0.18,Matches,b6eb4bc9
140,Raff Cirino,ms MSR,DF,Fleetwood Town,18,2007,2,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4c5e2059
141,Max Clark,eng ENG,DFMF,Gillingham,29,1996,41,39,3449,38.3,3,6,9,2,1,2,6,1,0.08,0.16,0.23,0.05,0.21,Matches,73f16ec2
142,Mitchell Clark,wls WAL,MF,Fleetwood Town,26,1999,14,9,865,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,dba74cd3
143,Courtney Clarke,jm JAM,MF,Walsall,22,2003,41,15,1985,22.1,1,6,7,1,0,0,7,0,0.05,0.27,0.32,0.05,0.32,Matches,98d3d3bf
144,James Clarke,eng ENG,DF,Newport County,35,1989,12,10,844,9.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3830cfa7
145,Ollie Clarke,eng ENG,MFDF,Swindon Town,33,1992,28,24,2111,23.5,6,1,7,6,0,0,4,1,0.26,0.04,0.30,0.26,0.30,Matches,172e9148
146,Sam Clucas,eng ENG,MF,Shrewsbury,34,1990,34,31,2727,30.3,2,5,7,2,0,0,4,0,0.07,0.17,0.23,0.07,0.23,Matches,987718f5
147,Ethan Coleman,eng ENG,MF,Gillingham,25,2000,32,23,2030,22.6,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,87df2128
148,Will Collar,eng ENG,MF,MK Dons,28,1997,22,13,1188,13.2,2,1,3,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches,6736e7d3
149,Danny Collinge,eng ENG,DF,Barnet,27,1998,43,43,3797,42.2,3,1,4,3,0,0,5,1,0.07,0.02,0.09,0.07,0.09,Matches,784b5bb9
150,Aaron Collins,wls WAL,FW,MK Dons,28,1997,29,18,1649,18.3,6,3,9,5,1,1,0,0,0.33,0.16,0.49,0.27,0.44,Matches,fa60d2ba
151,Brandon Comley,ms MSR,MF,Walsall,29,1995,38,22,2318,25.8,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,caf7a176
152,Tom Conlon,eng ENG,MF,Oldham Athletic,29,1996,11,11,990,11.0,0,2,2,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18,Matches,58d0198f
153,Séamus Conneely,ie IRL,MF,Accrington,37,1988,35,23,2036,22.6,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,9c9fee3a
154,James Connolly,wls WAL,DF,Crewe Alexandra,23,2001,41,34,3145,34.9,3,0,3,3,0,0,7,0,0.09,0.00,0.09,0.09,0.09,Matches,7ac0f13a
155,Dion Conroy,eng ENG,DF,Crawley Town,29,1995,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c6a284e1
