,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
15,John Akinde,eng ENG,FW,Colchester,33,1989,36,17,1604,17.8,5,2,7,4,1,2,4,0,0.28,0.11,0.39,0.22,0.34,Matches,93a09a47
16,Lucas Akins,gd GRN,FWMF,Mansfield Town,33,1989,39,36,3218,35.8,8,7,15,5,3,4,0,0,0.22,0.20,0.42,0.14,0.34,Matches,a8e93bd1
17,Cheye Alexander,lc LCA,DFMF,Gillingham,27,1995,37,27,2399,26.7,3,1,4,1,2,2,2,0,0.11,0.04,0.15,0.04,0.08,Matches,9f0cfe44
18,Taylor Allen,eng ENG,MFDF,Walsall,22,2000,22,14,1358,15.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,e9c56e6e
19,Al Amin Kazeem,eng ENG,DFMF,Colchester,20,2002,20,17,1530,17.0,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,2020d19a
20,David Amoo,eng ENG,DFFW,Stevenage,31,1991,5,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c1c24d0
21,David Amoo,eng ENG,MFFW,Crewe Alexandra,31,1991,7,3,227,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c1c24d0
22,Danny Amos,nir NIR,DFMF,Grimsby Town,22,1999,22,17,1494,16.6,0,2,2,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches,18772a6d
23,Taylor Anderson,eng ENG,DF,Mansfield Town,17,2004,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1dd87dad
24,Tom Anderson,eng ENG,DF,Doncaster,28,1993,25,24,2091,23.2,1,0,1,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches,76e8c264
25,Jökull Andrésson,is ISL,GK,Stevenage,20,2001,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34e46ce2
26,Josh Andrews,eng ENG,FW,Doncaster,20,2001,4,1,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae6ff51a
27,Lee Angol,eng ENG,MF,Bradford City,27,1994,14,5,590,6.6,0,1,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,139aeffa
28,Lee Angol,eng ENG,FW,Sutton United,27,1994,17,9,779,8.7,3,0,3,3,0,1,3,0,0.35,0.00,0.35,0.35,0.35,Matches,139aeffa
29,Dior Angus,eng ENG,FW,Harrogate Town,28,1994,9,1,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,727e7bf1
30,Louis Appere,sct SCO,FW,Northampton,23,1999,43,37,2978,33.1,8,4,12,7,1,1,1,0,0.24,0.12,0.36,0.21,0.33,Matches,fb4de109
31,Kwesi Appiah,gh GHA,FW,Colchester,31,1990,13,9,802,8.9,3,0,3,3,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,8fb893a5
32,Kwesi Appiah,gh GHA,FW,Crawley Town,31,1990,4,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8fb893a5
33,Theo Archibald,sct SCO,MFFW,Leyton Orient,24,1998,35,30,2583,28.7,5,6,11,5,0,0,8,0,0.17,0.21,0.38,0.17,0.38,Matches,8bb20652
34,Jack Armer,sct SCO,DFMF,Carlisle United,21,2001,46,46,4111,45.7,2,6,8,2,0,0,7,0,0.04,0.13,0.18,0.04,0.18,Matches,e521925c
35,Luke Armstrong,eng ENG,FW,Harrogate Town,26,1996,46,46,4123,45.8,16,6,22,15,1,1,0,0,0.35,0.13,0.48,0.33,0.46,Matches,d6556450
36,Taye Ashby-Hammond,eng ENG,GK,Stevenage,23,1999,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d42adb69
37,Ossama Ashley,eng ENG,MF,Colchester,21,2000,28,22,1851,20.6,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,6da942ce
38,Ayoub Assal,eng ENG,FWMF,AFC Wimbledon,20,2002,22,20,1852,20.6,5,2,7,5,0,0,5,0,0.24,0.10,0.34,0.24,0.34,Matches,a294d618
39,Josh Austerfield,eng ENG,MF,Harrogate Town,20,2001,17,12,1106,12.3,0,2,2,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,Matches,01f86799
40,Charlie Austin,eng ENG,FW,Swindon Town,33,1989,20,15,1246,13.8,9,0,9,8,1,1,2,0,0.65,0.00,0.65,0.58,0.58,Matches,8d228291
41,Fin Back,eng ENG,DFMF,Carlisle United,19,2002,18,18,1472,16.4,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,328ad94f
42,Elkan Baggott,id IDN,DF,Gillingham,19,2002,19,17,1509,16.8,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,a0e00e23
43,Odin Bailey,eng ENG,FWMF,Salford City FC,22,1999,16,11,1028,11.4,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,549ecd3e
44,Matthew Baker,wls WAL,DFMF,Newport County,19,2003,18,15,1421,15.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2506b716
45,Courtney Baker-Richardson,eng ENG,FW,Crewe Alexandra,26,1995,29,18,1742,19.4,8,1,9,8,0,0,5,0,0.41,0.05,0.46,0.41,0.46,Matches,3e2edcd1
46,James Balagizi,eng ENG,MFFW,Crawley Town,18,2003,14,12,1050,11.7,2,1,3,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matches,a5c8bb69
47,Ellery Balcombe,eng ENG,GK,Crawley Town,22,1999,10,10,855,9.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e827567f
48,Jimmy Ball,eng ENG,MF,Rochdale,26,1995,32,22,1902,21.1,2,1,3,2,0,0,7,0,0.09,0.05,0.14,0.09,0.14,Matches,ba63ed1e
49,Scott Banks,sct SCO,MFFW,Bradford City,20,2001,29,21,1803,20.0,6,3,9,6,0,0,6,0,0.30,0.15,0.45,0.30,0.45,Matches,d01f8942
50,Ben Barclay,eng ENG,DF,Carlisle United,25,1996,13,12,1159,12.9,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,17dff2e1
51,Jonathan Barden,eng ENG,DFMF,Sutton United,29,1992,7,4,438,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,22d56182
52,Phil Bardsley,sct SCO,MF,Stockport,37,1985,2,2,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1ae30132
53,Aidan Barlow,eng ENG,FWMF,Doncaster,22,2000,15,7,694,7.7,2,1,3,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,Matches,d67c87a4
54,Louie Barry,eng ENG,MFFW,Salford City FC,19,2003,19,12,974,10.8,2,1,3,2,0,0,0,1,0.18,0.09,0.28,0.18,0.28,Matches,bd885979
55,Quaine Bartley,,MF,AFC Wimbledon,,,7,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d486445
56,Mathieu Baudry,fr FRA,DF,Swindon Town,34,1988,12,7,860,9.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f3c2e308
57,James Beadle,eng ENG,GK,Crewe Alexandra,18,2004,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9019e4d8
58,Harry Beautyman,eng ENG,MF,Sutton United,30,1992,33,22,2187,24.3,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,b6623a0a
59,Omar Beckles,gd GRN,DF,Leyton Orient,30,1991,41,41,3612,40.1,3,1,4,3,0,0,8,2,0.07,0.02,0.10,0.07,0.10,Matches,668005c9
60,Alfie Bendle,eng ENG,MF,AFC Wimbledon,17,2005,8,0,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ad44fe90
61,Liam Bennett,eng ENG,MFDF,Walsall,20,2001,20,18,1560,17.3,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,f397e01d
62,Rhys Bennett,eng ENG,DF,Rochdale,30,1991,5,4,345,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50c7de8f
63,Richie Bennett,eng ENG,FW,Barrow,31,1991,13,3,362,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,811b2368
64,Scot Bennett,eng ENG,MF,Newport County,31,1990,39,38,3048,33.9,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches,911c7cec
65,Kevin Berkoe,eng ENG,MF,Salford City FC,21,2001,4,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,887a0c04
66,Harrison Biggins,eng ENG,MFFW,Doncaster,26,1996,36,31,2691,29.9,5,2,7,5,0,0,2,0,0.17,0.07,0.23,0.17,0.23,Matches,a98a15b2
67,Hüseyin Biler,eng ENG,DF,AFC Wimbledon,20,2002,13,12,1038,11.5,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,a8fbbe79
68,Frazer Blake-Tracy,eng ENG,DF,Swindon Town,26,1995,34,34,2940,32.7,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09,Matches,d77b812f
69,Hiram Boateng,eng ENG,MFFW,Mansfield Town,26,1996,37,23,2175,24.2,3,6,9,3,0,0,2,1,0.12,0.25,0.37,0.12,0.37,Matches,929917ce
70,Omar Bogle,eng ENG,FW,Newport County,29,1993,46,40,3481,38.7,17,2,19,12,5,5,2,0,0.44,0.05,0.49,0.31,0.36,Matches,c334bcfc
71,Tolaji Bola,eng ENG,DF,Bradford City,23,1999,4,2,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c260bdd6
72,Enzio Boldewijn,nl NED,MFDF,Sutton United,29,1992,45,29,2853,31.7,0,3,3,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,6db00ad8
73,Nicolas Bollado,eng ENG,FW,Carlisle United,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,235bd158
74,Luke Bolton,eng ENG,MFFW,Salford City FC,22,1999,44,39,3621,40.2,6,7,13,6,0,0,3,0,0.15,0.17,0.32,0.15,0.32,Matches,dadb55bd
75,Tom Booth,eng ENG,GK,Crewe Alexandra,17,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,764887cb
76,Michael Bostwick,eng ENG,MFDF,Stevenage,34,1988,30,15,1236,13.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,649b0d73
77,Sam Bowen,wls WAL,MF,Newport County,21,2001,7,3,284,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e4209f59
78,Jordan Bowery,kn SKN,MFFW,Mansfield Town,31,1991,38,24,2386,26.5,4,2,6,3,1,1,2,0,0.15,0.08,0.23,0.11,0.19,Matches,8f5a4e15
79,Kieron Bowie,sct SCO,FWMF,Northampton,19,2002,37,28,2469,27.4,5,3,8,5,0,0,5,0,0.18,0.11,0.29,0.18,0.29,Matches,6dd87204
80,Aaron Braithwaite,eng ENG,MF,Grimsby Town,18,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10277e8a
81,David Bremang,eng ENG,FW,Crawley Town,22,2000,3,0,80,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,63c75e7e
82,Ciaran Brennan,ie IRL,DF,Swindon Town,22,2000,17,14,1139,12.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4a3167c2
83,Tom Brewitt,eng ENG,DF,Swindon Town,25,1997,12,12,1019,11.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30c268ea
84,Ethan Brierley,eng ENG,MF,Rochdale,18,2003,24,18,1665,18.5,2,6,8,2,0,0,2,0,0.11,0.32,0.43,0.11,0.43,Matches,c2c5ecda
85,Ethan Bristow,kn SKN,DF,Tranmere Rovers,20,2001,46,46,4140,46.0,1,2,3,1,0,0,3,0,0.02,0.04,0.07,0.02,0.07,Matches,cf90e253
86,Lachlan Brook,au AUS,MF,Crewe Alexandra,21,2001,34,18,1571,17.5,3,0,3,3,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,25bd3ff0
87,Nathan Broome,eng ENG,GK,AFC Wimbledon,20,2002,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d04f6407
88,Patrick Brough,eng ENG,DFMF,Barrow,26,1996,41,38,3437,38.2,0,3,3,0,0,0,9,1,0.00,0.08,0.08,0.00,0.08,Matches,4fdba4d6
89,Connor Brown,eng ENG,DF,Barrow,29,1992,3,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,44aea7fc
90,James Brown,ie IRL,MFDF,Stockport,24,1998,16,11,1085,12.1,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,e53336c4
91,James Brown,ie IRL,MF,Doncaster,24,1998,17,15,1363,15.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e53336c4
92,Jordan Brown,eng ENG,DFMF,Leyton Orient,21,2001,34,15,1780,19.8,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,f5f4fdd2
93,Lee Brown,eng ENG,DF,AFC Wimbledon,31,1990,29,25,2203,24.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,315f6ae9
94,Solomon Brynn,eng ENG,GK,Swindon Town,21,2000,46,46,4140,46.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8056f069
95,D'Mani Bughail-Mellor,eng ENG,MFFW,Rochdale,21,2000,19,12,1114,12.4,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,ad556f81
96,Omar Bugiel,lb LIB,FW,Sutton United,28,1994,35,35,2656,29.5,6,2,8,6,0,0,13,1,0.20,0.07,0.27,0.20,0.27,Matches,d8b822c7
97,Lee Burge,eng ENG,GK,Northampton,29,1993,38,38,3375,37.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1393c5ac
98,Warren Burrell,eng ENG,DFMF,Harrogate Town,32,1990,34,23,2286,25.4,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,358be144
99,Jake Burton,eng ENG,FW,Tranmere Rovers,20,2001,23,2,533,5.9,2,1,3,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,Matches,3c0a481d
100,Neill Byrne,ie IRL,DF,Tranmere Rovers,29,1993,13,10,963,10.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,34731ad8
101,Neill Byrne,ie IRL,DF,Stockport,29,1993,19,18,1532,17.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,34731ad8
102,Jake Cain,eng ENG,MF,Swindon Town,20,2001,16,9,918,10.2,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,a33ce8e2
103,Alex Cairns,eng ENG,GK,Salford City FC,29,1993,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1a5e36e7
104,Dean Campbell,sct SCO,MF,Stevenage,21,2001,14,5,516,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f3f818a9
105,Tahvon Campbell,eng ENG,FWMF,Rochdale,25,1997,7,0,43,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,106f7efa
106,Callum Camps,nir NIR,MF,Stockport,26,1995,34,24,2056,22.8,4,2,6,3,1,2,1,1,0.18,0.09,0.26,0.13,0.22,Matches,44b52781
107,Niall Canavan,ie IRL,DF,Barrow,31,1991,46,46,4140,46.0,2,1,3,2,0,0,4,0,0.04,0.02,0.07,0.04,0.07,Matches,f7ce89e7
108,Danny Cashman,eng ENG,FW,Walsall,21,2001,7,0,138,1.5,0,2,2,0,0,0,1,0,0.00,1.30,1.30,0.00,1.30,Matches,a1235277
109,Logan Chalmers,sct SCO,MF,Tranmere Rovers,22,2000,13,4,478,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2ae834b6
110,Josh Chambers,,MF,Gillingham,,,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6ebd3fc9
111,Luke Chambers,eng ENG,DF,Colchester,36,1985,43,43,3855,42.8,1,1,2,1,0,0,5,0,0.02,0.02,0.05,0.02,0.05,Matches,1a98bcf4
112,Harry Chapman,eng ENG,MFFW,Bradford City,24,1997,32,28,2052,22.8,2,2,4,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches,7768b19f
113,Jacob Chapman,au AUS,GK,Salford City FC,21,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0849ef2d
114,Luke Charman,eng ENG,FWMF,Rochdale,24,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4be54d60
115,Harry Charsley,ie IRL,MF,Newport County,25,1996,16,14,1115,12.4,2,0,2,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,b20eece9
116,Taylor Charters,eng ENG,MF,Carlisle United,20,2001,11,7,541,6.0,1,2,3,1,0,0,0,0,0.17,0.33,0.50,0.17,0.50,Matches,189d9f04
117,Daniel Chesters,eng ENG,MFFW,Colchester,20,2002,14,6,626,7.0,0,2,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,240c8ab6
118,Noah Chilvers,eng ENG,MF,Colchester,21,2001,42,34,2981,33.1,9,1,10,8,1,1,4,0,0.27,0.03,0.30,0.24,0.27,Matches,64cb6975
119,Ethan Chislett,eng ENG,MF,AFC Wimbledon,22,2000,44,42,3510,39.0,9,3,12,9,0,0,5,0,0.23,0.08,0.31,0.23,0.31,Matches,c5a26988
120,Caleb Chukwuemeka,eng ENG,FWMF,Crawley Town,20,2002,10,5,393,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,77897dc5
121,Ryan Clampin,eng ENG,DFMF,Colchester,23,1999,12,9,702,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac0dfdfa
122,Max Clark,eng ENG,DFMF,Stevenage,26,1996,38,33,2890,32.1,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,73f16ec2
123,James Clarke,eng ENG,DF,Newport County,32,1989,23,23,1907,21.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3830cfa7
124,Jayden Clarke,eng ENG,MF,Gillingham,21,2001,3,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e64dfbd8
125,Leon Clarke,eng ENG,FW,Hartlepool,37,1985,3,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91c975a0
126,Ollie Clarke,eng ENG,MF,Mansfield Town,30,1992,37,27,2295,25.5,5,1,6,5,0,0,8,0,0.20,0.04,0.24,0.20,0.24,Matches,172e9148
127,Peter Clarke,eng ENG,DF,Walsall,40,1982,14,11,895,9.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a7bb136
128,Craig Clay,eng ENG,MF,Leyton Orient,30,1992,32,10,1235,13.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c003124a
129,Adam Clayton,eng ENG,MF,Bradford City,33,1989,14,13,1081,12.0,0,3,3,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,Matches,45b59689
130,Adam Clayton,eng ENG,MF,Doncaster,33,1989,21,18,1643,18.3,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,45b59689
131,Thomas Clayton,sct SCO,DF,Swindon Town,22,2000,32,29,2593,28.8,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,e8f15b6d
132,Harry Clifton,wls WAL,MFFW,Grimsby Town,24,1998,44,40,3463,38.5,7,2,9,7,0,0,6,0,0.18,0.05,0.23,0.18,0.23,Matches,93e4b42f
133,Ben Close,eng ENG,MF,Doncaster,25,1996,36,34,2981,33.1,2,3,5,2,0,0,3,0,0.06,0.09,0.15,0.06,0.15,Matches,1e8a5099
134,Josh Cogley,eng ENG,DF,Tranmere Rovers,26,1996,46,46,4140,46.0,1,4,5,1,0,0,3,0,0.02,0.09,0.11,0.02,0.11,Matches,01df3960
135,Ethan Coleman,eng ENG,MF,Gillingham,22,2000,11,4,443,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,87df2128
136,Josh Coley,eng ENG,MF,Harrogate Town,24,1998,11,6,608,6.8,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,7fa1086d
137,Charlie Colkett,eng ENG,MF,Crewe Alexandra,25,1996,14,5,485,5.4,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,ecf151ac
138,Will Collar,eng ENG,MFFW,Stockport,25,1997,40,39,3291,36.6,10,6,16,9,1,1,2,0,0.27,0.16,0.44,0.25,0.41,Matches,6736e7d3
139,Lewis Collins,wls WAL,FW,Newport County,21,2001,18,3,513,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6673f9e1
140,Brandon Comley,ms MSR,MF,Walsall,26,1995,40,36,3023,33.6,1,2,3,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,Matches,caf7a176
141,Dion Conroy,eng ENG,DF,Crawley Town,26,1995,25,25,2154,23.9,2,0,2,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,c6a284e1
142,Andy Cook,eng ENG,FW,Bradford City,31,1990,46,38,3339,37.1,28,8,36,24,4,4,5,0,0.75,0.22,0.97,0.65,0.86,Matches,ef9bbaf3
143,Callum Cooke,eng ENG,MF,Hartlepool,25,1997,34,29,2632,29.2,4,4,8,4,0,0,4,0,0.14,0.14,0.27,0.14,0.27,Matches,f5d9534a
144,Chay Cooper,eng ENG,MF,Colchester,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,01c46bde
145,Dara Costelloe,ie IRL,FWMF,Bradford City,19,2002,11,8,726,8.1,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,6281b7ed
146,Cameron Coxe,wls WAL,MFDF,Colchester,23,1998,7,4,391,4.3,0,1,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,2f635584
147,Tony Craig,eng ENG,DF,Crawley Town,37,1985,16,14,1322,14.7,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,bce997be
148,Oliver Crankshaw,eng ENG,FWMF,Stockport,23,1998,19,7,792,8.8,1,2,3,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,Matches,dc89af95
149,Tom Crawford,eng ENG,MF,Hartlepool,23,1999,17,10,990,11.0,0,1,1,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,256335e2
150,Romoney Crichlow-Noble,eng ENG,DF,Bradford City,23,1999,34,29,2657,29.5,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches,e410c58c
151,Ryan Croasdale,eng ENG,MF,Stockport,27,1994,44,39,3342,37.1,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,18d5581c
152,Max Crocombe,nz NZL,GK,Grimsby Town,28,1993,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fdf47077
153,Jordan Cropper,eng ENG,DF,Grimsby Town,22,2000,2,1,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3de9d26b
