,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
35,Steve Arnold,eng ENG,GK,Northampton,29,1989,4,4,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c0d375b
36,Nigel Atangana,fr FRA,MF,Exeter City,29,1989,22,18,1479,16.4,1,0,1,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,Matches,ab07c4b6
37,Will Atkinson,eng ENG,MFDF,Port Vale,30,1988,11,7,688,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,a16b77f1
38,Odin Bailey,eng ENG,MF,Forest Green,19,1999,5,5,382,4.2,1,1,2,1,0,0,0,0,0.24,0.24,0.47,0.24,0.47,Matches,549ecd3e
39,Ash Baker,wls WAL,DFMF,Newport County,22,1996,4,4,317,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a423a64
40,Tyreeq Bakinson,eng ENG,MF,Plymouth Argyle,20,1998,14,12,1138,12.6,2,2,4,2,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,f918369c
41,Jack Baldwin,eng ENG,MFDF,Salford City FC,26,1993,13,10,898,10.0,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,8ae7c4f9
42,Daniel Ballard,nir NIR,DF,Swindon Town,19,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38f300f3
43,Sacha Bastien,fr FRA,GK,Stevenage,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf0a6602
44,Alfie Bates,eng ENG,MF,Walsall,18,2001,13,9,916,10.2,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,Matches,03d7cf5d
45,Mathieu Baudry,fr FRA,DF,Swindon Town,31,1988,24,24,2015,22.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,f3c2e308
46,Jose Baxter,eng ENG,MF,Plymouth Argyle,27,1992,9,3,388,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,185990eb
47,Jacob Bedeau,gd GRN,DF,Scunthorpe,19,1999,11,11,990,11.0,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,a689a7df
48,Jake Beesley,eng ENG,MFFW,Salford City FC,22,1996,7,4,413,4.6,2,0,2,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches,71df6e0e
49,Alfie Beestin,eng ENG,FWMF,Scunthorpe,21,1997,3,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a02effcc
50,Steven Benda,de GER,GK,Swindon Town,20,1998,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caaa7fab
51,Richie Bennett,eng ENG,FW,Port Vale,28,1991,26,17,1502,16.7,6,3,9,5,1,1,1,0,0.36,0.18,0.54,0.30,0.48,Matches,811b2368
52,Scot Bennett,eng ENG,MFDF,Newport County,28,1990,28,25,2268,25.2,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,911c7cec
53,Malvind Benning,eng ENG,MFDF,Mansfield Town,25,1993,33,30,2729,30.3,0,5,5,0,0,0,6,0,0.00,0.16,0.16,0.00,0.16,Matches,f7722d79
54,Josh Benson,eng ENG,MF,Grimsby Town,19,1999,11,8,782,8.7,2,2,4,2,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches,bf3aeb61
55,Dominic Bernard,ie IRL,DFMF,Forest Green,22,1997,28,25,2265,25.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,a87cad26
56,Charlie Birch,eng ENG,DF,Carlisle United,17,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0af6e971
57,Neal Bishop,eng ENG,MF,Mansfield Town,37,1981,28,27,2328,25.9,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,2c7b276d
58,Mason Bloomfield,eng ENG,FWMF,Crawley Town,22,1996,21,10,1042,11.6,3,0,3,3,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,3b6ee244
59,Jacob Blyth,eng ENG,FW,Macclesfield,26,1992,19,0,203,2.3,1,0,1,1,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches,419dfe1f
60,Cameron Borthwick-Jackson,eng ENG,DF,Oldham Athletic,22,1997,6,6,528,5.9,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,ff61102d
61,Ryan Bowman,eng ENG,FW,Exeter City,27,1991,37,36,3237,36.0,13,0,13,12,1,1,8,0,0.36,0.00,0.36,0.33,0.33,Matches,89880099
62,Daniel Bowry,ag ATG,DF,Cheltenham,21,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13ba7cd8
63,Will Boyle,eng ENG,DF,Cheltenham,23,1995,13,11,1000,11.1,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,04d98300
64,Harvey Bradbury,eng ENG,FW,Morecambe,20,1998,3,0,46,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,35c3c6b8
65,Cohen Bramall,eng ENG,DF,Colchester,23,1996,24,24,2083,23.1,1,5,6,1,0,0,2,0,0.04,0.22,0.26,0.04,0.26,Matches,6cb7f041
66,Johan Branger,ga GAB,MF,Oldham Athletic,26,1993,16,9,807,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matches,488d9f9a
67,Jarrad Branthwaite,eng ENG,DF,Carlisle United,17,2002,9,9,765,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c1949191
68,Tom Brewitt,eng ENG,MF,Morecambe,22,1997,22,17,1529,17.0,1,2,3,1,0,0,5,0,0.06,0.12,0.18,0.06,0.18,Matches,30c268ea
69,Jack Bridge,eng ENG,MF,Carlisle United,23,1995,28,20,1734,19.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2a00dced
70,Dean Brill,eng ENG,GK,Leyton Orient,33,1985,19,19,1632,18.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,028b9b6f
71,Shaun Brisley,eng ENG,DF,Port Vale,29,1990,9,6,605,6.7,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,cf4522d0
72,Tom Broadbent,eng ENG,DF,Swindon Town,27,1992,9,3,488,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a58ca99d
73,Ryan Broom,wls WAL,MF,Cheltenham,22,1996,34,33,2914,32.4,8,7,15,8,0,0,7,0,0.25,0.22,0.46,0.25,0.46,Matches,a6aab1d1
74,James Brophy,eng ENG,MFDF,Leyton Orient,25,1994,34,29,2731,30.3,2,1,3,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches,e58bc5d1
75,Jevani Brown,jm JAM,MF,Colchester,24,1994,11,5,475,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,99785158
76,Jevani Brown,jm JAM,MF,Forest Green,24,1994,5,5,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,99785158
77,Junior Brown,eng ENG,DFMF,Scunthorpe,30,1989,20,20,1734,19.3,0,2,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,7a094557
78,Scott Brown,eng ENG,GK,Port Vale,34,1985,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
79,Rhys Browne,ag ATG,FW,Port Vale,23,1995,11,6,590,6.6,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,b88d0922
80,Dannie Bulman,eng ENG,MF,Crawley Town,40,1979,29,28,2313,25.7,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,fd567e78
81,Joe Bunney,eng ENG,DF,Northampton,25,1993,4,3,296,3.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7d4c4f3b
82,Cameron Burgess,au AUS,DF,Salford City FC,23,1995,29,26,2362,26.2,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,da61ca98
83,Scott Burgess,eng ENG,MF,Port Vale,21,1997,24,23,1943,21.6,3,3,6,3,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,484d449c
84,Callum Burton,eng ENG,GK,Cambridge,22,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e8d6906d
85,Andy Butler,eng ENG,DF,Scunthorpe,35,1983,18,16,1414,15.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7a10f219
86,Lewis Butroid,eng ENG,DFMF,Scunthorpe,20,1998,4,4,312,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,06ae882b
87,Adam Buxton,eng ENG,DFMF,Morecambe,27,1992,13,9,843,9.4,1,0,1,1,0,1,1,0,0.11,0.00,0.11,0.11,0.11,Matches,cd657bd7
88,Joel Byrom,eng ENG,MF,Stevenage,32,1986,6,5,462,5.1,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,ea1ded73
89,Paul Caddis,sct SCO,DF,Swindon Town,31,1988,19,18,1558,17.3,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,dc478234
90,Panutche Camará,gw GNB,MF,Crawley Town,22,1997,29,23,1883,20.9,1,5,6,1,0,0,4,0,0.05,0.24,0.29,0.05,0.29,Matches,d84a2321
91,Nathan Cameron,eng ENG,DF,Macclesfield,27,1991,16,12,1178,13.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,59eadf36
92,Tahvon Campbell,eng ENG,FW,Cheltenham,22,1997,11,6,476,5.3,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,106f7efa
93,Niall Canavan,ie IRL,DF,Plymouth Argyle,28,1991,33,32,2925,32.5,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches,f7ce89e7
94,Harry Cardwell,sct SCO,FW,Grimsby Town,22,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f876c2e
95,Canice Carroll,ie IRL,MFDF,Stevenage,20,1999,4,2,210,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7aaf7863
96,Canice Carroll,ie IRL,MFDF,Carlisle United,20,1999,9,6,444,4.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,7aaf7863
97,Samir Carruthers,ie IRL,MF,Cambridge,26,1993,10,7,603,6.7,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,5a853458
98,Charlie Carter,eng ENG,MF,Stevenage,22,1996,29,25,2194,24.4,5,0,5,5,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,5141a0fc
99,Jake Cassidy,wls WAL,FW,Stevenage,26,1993,9,8,673,7.5,1,1,2,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches,a3cb12c8
100,Reice Charles-Cook,gd GRN,GK,Macclesfield,25,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cddc96f5
101,Harry Charsley,ie IRL,MF,Mansfield Town,22,1996,9,7,563,6.3,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,b20eece9
102,Taylor Charters,eng ENG,MF,Carlisle United,17,2001,7,0,72,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,189d9f04
103,Benjamin Chrisene,eng ENG,DF,Exeter City,15,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b17008fc
104,Ousseynou Cissé,ml MLI,MF,Leyton Orient,28,1991,10,9,784,8.7,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,d42d12b7
105,Ryan Clampin,eng ENG,DF,Colchester,20,1999,13,13,1129,12.5,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,ac0dfdfa
106,Mitchell Clark,wls WAL,DF,Port Vale,20,1999,4,4,356,4.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,dba74cd3
107,Billy Clarke,ie IRL,FWMF,Grimsby Town,31,1987,13,10,897,10.0,2,4,6,1,1,1,3,0,0.20,0.40,0.60,0.10,0.50,Matches,8286db68
108,Billy Clarke,ie IRL,FW,Plymouth Argyle,31,1987,9,2,263,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8286db68
109,Eddie Clarke,eng ENG,MF,Macclesfield,20,1998,6,5,413,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9cdcd71
110,James Clarke,ie IRL,DF,Mansfield Town,19,2000,12,6,663,7.4,0,2,2,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,Matches,ecc5b3be
111,James Clarke,eng ENG,DF,Walsall,29,1989,27,27,2383,26.5,3,0,3,3,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches,3830cfa7
112,Jordan Clarke,eng ENG,DF,Scunthorpe,27,1991,12,11,930,10.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,08229d38
113,Craig Clay,eng ENG,MF,Leyton Orient,27,1992,35,30,2707,30.1,0,3,3,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,Matches,c003124a
114,Jarvis Cleal,eng ENG,MF,Plymouth Argyle,17,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40d57183
115,Chris Clements,eng ENG,MF,Cheltenham,29,1990,22,16,1492,16.6,0,3,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,dd963b78
116,Harry Clifton,wls WAL,MF,Grimsby Town,21,1998,25,22,1870,20.8,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,93e4b42f
117,Callum Cockerill-Mollett,eng ENG,DFMF,Walsall,20,1999,9,6,508,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,08baf141
118,Josh Cogley,eng ENG,DFMF,Crawley Town,23,1996,16,15,1288,14.3,0,2,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,01df3960
119,Ryan Colclough,eng ENG,MF,Scunthorpe,24,1994,20,8,943,10.5,0,2,2,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,e6e6ff5c
120,Adam Collin,eng ENG,GK,Carlisle United,34,1984,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffa731bc
121,Aaron Collins,wls WAL,FWMF,Forest Green,22,1997,28,14,1303,14.5,5,0,5,5,0,0,3,0,0.35,0.00,0.35,0.35,0.35,Matches,fa60d2ba
122,Archie Collins,eng ENG,MF,Exeter City,19,1999,36,33,3034,33.7,1,3,4,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12,Matches,f344d409
123,Lewis Collins,wls WAL,FW,Newport County,18,2001,6,0,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6673f9e1
124,Brandon Comley,ms MSR,MF,Colchester,23,1995,24,22,1969,21.9,1,1,2,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,Matches,caf7a176
125,Luke Conlan,nir NIR,DFMF,Morecambe,24,1994,20,19,1654,18.4,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,8049ecee
126,Tom Conlon,eng ENG,MF,Port Vale,23,1996,22,19,1628,18.1,1,3,4,1,0,0,1,1,0.06,0.17,0.22,0.06,0.22,Matches,58d0198f
127,Dylan Connolly,ie IRL,MFFW,Bradford City,24,1995,27,22,1894,21.0,1,2,3,1,0,0,4,0,0.05,0.10,0.14,0.05,0.14,Matches,4eae5f86
128,Dion Conroy,eng ENG,DF,Swindon Town,23,1995,11,11,904,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c6a284e1
129,Craig Conway,sct SCO,MFFW,Salford City FC,34,1985,20,15,1378,15.3,0,6,6,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,2ce2d9ea
130,Andy Cook,eng ENG,FW,Mansfield Town,28,1990,23,10,1131,12.6,7,1,8,7,0,0,2,0,0.56,0.08,0.64,0.56,0.64,Matches,ef9bbaf3
131,Jordan Cook,eng ENG,MFFW,Grimsby Town,29,1990,14,10,755,8.4,2,0,2,2,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches,28a7e81c
132,Callum Cooke,eng ENG,MF,Bradford City,22,1997,25,18,1678,18.6,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches,f5d9534a
133,Ryan Cooney,eng ENG,DF,Morecambe,19,2000,11,11,951,10.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1ec0c48e
134,George Cooper,eng ENG,MFDF,Plymouth Argyle,22,1996,27,21,1785,19.8,3,12,15,3,0,0,4,0,0.15,0.61,0.76,0.15,0.76,Matches,239aa601
135,David Cornell,wls WAL,GK,Northampton,28,1991,34,33,2996,33.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0c9aad01
136,Josh Coulson,eng ENG,DF,Leyton Orient,30,1989,28,26,2311,25.7,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,9af2822d
137,Vaughn Covil,us USA,FW,Forest Green,16,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cf35f331
138,Paris Cowan-Hall,eng ENG,MF,Colchester,28,1990,5,2,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,458b6e1b
139,Jason Cowley,eng ENG,FW,Stevenage,23,1995,18,11,953,10.6,2,0,2,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,9040df6b
140,Jordan Cranston,wls WAL,DFMF,Morecambe,25,1993,24,12,1191,13.2,0,3,3,0,0,0,1,1,0.00,0.23,0.23,0.00,0.23,Matches,44ebf2e2
141,Adam Crookes,eng ENG,DF,Port Vale,21,1997,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3cd6b4ce
142,Mark Cullen,eng ENG,FW,Port Vale,27,1992,18,7,789,8.8,5,1,6,5,0,0,0,0,0.57,0.11,0.68,0.57,0.68,Matches,c6f5f773
143,Taylor Curran,eng ENG,DF,Swindon Town,19,2000,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,471b3af8
144,Scott Cuthbert,sct SCO,DF,Stevenage,32,1987,21,21,1707,19.0,2,0,2,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,a76227cb
145,Diaguely Dabo,eng ENG,MF,Stevenage,,,8,8,652,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bb0bb3e6
146,Owen Dale,eng ENG,FW,Crewe Alexandra,20,1998,27,7,926,10.3,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,182b9864
147,Andy Dales,eng ENG,MF,Scunthorpe,24,1994,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e1a4c501
148,Andrew Dallas,sct SCO,FW,Cambridge,20,1999,22,2,399,4.4,2,0,2,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,a00f38f9
149,Tom Dallison,eng ENG,DF,Crawley Town,23,1996,21,20,1805,20.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,a782215c
150,Harry Darling,eng ENG,DF,Cambridge,19,1999,24,23,2042,22.7,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,Matches,0b0a1b58
151,Craig Davies,wls WAL,FW,Mansfield Town,33,1986,5,0,29,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8601380a
152,Leon Davies,eng ENG,MFDF,Cambridge,19,1999,16,14,1265,14.1,0,2,2,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,0e51d189
153,Harry Davis,eng ENG,DF,Grimsby Town,27,1991,21,19,1540,17.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,04d0f653
