 
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
93,Dan Butler,eng ENG,DFMF,Portsmouth,18,1994,1,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,84dd2a1f
94,Danny Butterfield,eng ENG,DFMF,Exeter City,33,1979,29,26,2370,26.3,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,d0ef7f30
95,Adam Buxton,eng ENG,DF,Accrington,21,1992,11,11,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cd657bd7
96,Cliff Byrne,ie IRL,DF,Scunthorpe,31,1982,10,7,747,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,d3d5df89
97,Michael Cain,,MF,Mansfield Town,18,1994,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2ea1a7d7
98,Courtney Cameron,eng ENG,MF,Torquay United,20,1993,24,15,1293,14.4,1,2,3,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,7bbc0398
99,Nathan Cameron,eng ENG,DF,Bury,21,1991,27,25,2197,24.4,4,0,4,4,0,0,6,1,0.16,0.00,0.16,0.16,0.16,59eadf36
100,Niall Canavan,ie IRL,DF,Scunthorpe,22,1991,45,45,3938,43.8,4,0,4,4,0,0,6,0,0.09,0.00,0.09,0.09,0.09,f7ce89e7
101,Baily Cargill,eng ENG,DF,Torquay United,18,1995,5,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,6dbe8f69
102,Daniel Carr,tt TRI,FW,Fleetwood Town,19,1994,4,1,166,1.8,1,0,1,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,7e245150
103,Jake Carroll,ie IRL,DFMF,Bury,21,1991,6,5,398,4.4,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,717d8910
104,Josh Carson,nir NIR,MF,York City,20,1993,31,29,2476,27.5,4,3,7,4,0,0,4,0,0.15,0.11,0.25,0.15,0.25,b5d17ad4
105,Trevor Carson,nir NIR,GK,Bury,25,1988,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,dc1fe167
106,Trevor Carson,nir NIR,GK,Portsmouth,25,1988,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,dc1fe167
107,Darren Carter,eng ENG,DFMF,Northampton,29,1983,37,37,3256,36.2,5,1,6,2,3,3,11,1,0.14,0.03,0.17,0.06,0.08,52fefc5b
108,Marcus Carver,eng ENG,FW,Accrington,19,1993,6,1,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,330f3e43
109,James Caton,eng ENG,MF,Accrington,19,1994,2,1,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3194fb55
110,Peter Cavanagh,eng ENG,DF,Rochdale,31,1981,20,17,1379,15.3,1,0,1,1,0,0,5,1,0.07,0.00,0.07,0.07,0.07,477b63a0
111,Tom Chamberlain,eng ENG,FWMF,York City,,2002,2,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9a368bb0
112,Ashley Chambers,eng ENG,FWMF,York City,23,1990,15,8,657,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0c76743b
113,Ashley Chambers,eng ENG,FWMF,Dag & Red,23,1990,6,4,408,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0c76743b
114,Jordan Chapell,eng ENG,FWMF,Torquay United,21,1991,36,23,2118,23.5,5,3,8,5,0,0,0,0,0.21,0.13,0.34,0.21,0.34,6dc8d46e
115,Adam Chapman,nir NIR,MF,Newport County,23,1989,39,35,2984,33.2,2,2,4,1,1,2,10,1,0.06,0.06,0.12,0.03,0.09,cdce8c2f
116,Reice Charles-Cook,gd GRN,GK,Bury,19,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cddc96f5
117,Ben Chorley,eng ENG,DF,Portsmouth,30,1982,12,12,995,11.1,0,1,1,0,0,0,0,1,0.00,0.09,0.09,0.00,0.09,2a6839d7
118,Jordan Clark,eng ENG,MF,Scunthorpe,19,1993,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c5fa6cf
119,Luke Clark,eng ENG,DFMF,Accrington,19,1994,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4733906a
120,Ollie Clarke,eng ENG,DFMF,Bristol Rovers,21,1992,32,29,2525,28.1,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,172e9148
121,Ryan Clarke,eng ENG,GK,Oxford United,31,1982,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,854761a8
122,David Clarkson,sct SCO,FW,Bristol Rovers,27,1985,34,28,2205,24.5,6,0,6,6,0,0,0,1,0.24,0.00,0.24,0.24,0.24,8c97060a
123,Craig Clay,eng ENG,DFMF,York City,21,1992,8,6,536,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c003124a
124,Chris Clements,eng ENG,MF,Mansfield Town,23,1990,23,23,1965,21.8,1,5,6,1,0,0,3,0,0.05,0.23,0.27,0.05,0.27,dd963b78
125,Conor Clifford,ie IRL,MF,Southend United,21,1991,23,13,1029,11.4,1,0,1,1,0,0,1,2,0.09,0.00,0.09,0.09,0.09,55df1b99
126,Sam Clucas,eng ENG,MF,Mansfield Town,22,1990,38,29,2824,31.4,8,2,10,6,2,3,4,0,0.25,0.06,0.32,0.19,0.25,987718f5
127,Seanan Clucas,nir NIR,MF,Bristol Rovers,20,1992,17,11,1035,11.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,27e64020
128,Ben Coker,eng ENG,DFMF,Southend United,24,1989,45,45,4009,44.5,2,4,6,2,0,0,6,1,0.04,0.09,0.13,0.04,0.13,40c4f987
129,Jake Cole,eng ENG,GK,Plymouth Argyle,27,1985,20,19,1737,19.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c5b4491
130,Danny Coles,eng ENG,DF,Exeter City,31,1981,37,37,3291,36.6,2,2,4,2,0,0,7,1,0.05,0.05,0.11,0.05,0.11,54e79bd4
131,Lee Collins,eng ENG,DFMF,Northampton,24,1988,22,21,1898,21.1,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,7b8f9dcd
132,Michael Collins,ie IRL,MF,AFC Wimbledon,27,1986,9,9,786,8.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,696b6697
133,Michael Collins,ie IRL,MF,Scunthorpe,27,1986,17,9,864,9.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,696b6697
134,Sam Collins,eng ENG,DF,Hartlepool,36,1977,24,20,1921,21.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b5d85032
135,Jack Compton,wls WAL,MF,Hartlepool,24,1988,34,25,2139,23.8,4,5,9,4,0,1,3,1,0.17,0.21,0.38,0.17,0.38,fb112bb3
136,Alan Connell,eng ENG,FW,Northampton,30,1983,16,11,963,10.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5ed7060f
137,David Connolly,ie IRL,FW,Oxford United,36,1977,16,8,784,8.7,4,1,5,4,0,0,0,0,0.46,0.11,0.57,0.46,0.57,3783ae20
138,David Connolly,ie IRL,FW,Portsmouth,36,1977,18,11,1052,11.7,4,2,6,3,1,2,1,1,0.34,0.17,0.51,0.26,0.43,3783ae20
139,Jack Connors,ie IRL,DF,Dag & Red,18,1994,23,23,1902,21.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,5b307501
140,James Constable,eng ENG,FW,Oxford United,28,1984,44,32,3087,34.3,10,1,11,10,0,0,2,0,0.29,0.03,0.32,0.29,0.32,e60043fb
141,Liam Cooper,sct SCO,DF,Chesterfield,21,1991,41,38,3435,38.2,3,0,3,3,0,0,4,1,0.08,0.00,0.08,0.08,0.08,dc64b8b3
142,Shaun Cooper,eng ENG,DF,Portsmouth,29,1983,9,7,620,6.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,b3aafb1c
143,Barry Corr,ie IRL,FW,Southend United,28,1985,43,35,3089,34.3,12,5,17,11,1,1,3,2,0.35,0.15,0.50,0.32,0.47,0550d14e
144,Michael Coulson,eng ENG,FWMF,York City,25,1988,33,22,2258,25.1,7,4,11,5,2,2,2,0,0.28,0.16,0.44,0.20,0.36,57859e84
145,Shaq Coulthirst,eng ENG,FW,Torquay United,18,1994,6,5,465,5.2,2,1,3,2,0,0,0,0,0.39,0.19,0.58,0.39,0.58,eae0b432
146,Don Cowan,ie IRL,FW,Southend United,23,1989,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bc06e384
147,Paris Cowan-Hall,eng ENG,FWMF,Wycombe,22,1990,25,20,1594,17.7,4,0,4,4,0,0,1,0,0.23,0.00,0.23,0.23,0.23,458b6e1b
148,Tom Craddock,eng ENG,FW,Portsmouth,26,1986,8,2,241,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,3bfd4247
149,Nathan Craig,wls WAL,MF,Torquay United,21,1991,13,6,611,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,711f658c
150,Steven Craig,sct SCO,FW,Wycombe,32,1981,27,17,1396,15.5,4,1,5,2,2,2,2,1,0.26,0.06,0.32,0.13,0.19,2e7c4f9b
151,Richard Cresswell,eng ENG,FW,York City,35,1977,6,3,250,2.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,2feffa68
152,Ryan Cresswell,eng ENG,DF,Fleetwood Town,25,1987,20,18,1636,18.2,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,39d496a8
153,Danny Crow,eng ENG,FW,Newport County,27,1986,27,13,1194,13.3,3,0,3,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,1e832e99
154,Ryan Crowther,eng ENG,MF,Fleetwood Town,24,1988,7,5,401,4.5,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,7b9482fb
155,Thomas Cruise,eng ENG,DF,Torquay United,22,1991,21,18,1611,17.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7c96b395
156,Graham Cummins,ie IRL,FW,Rochdale,25,1987,27,15,1434,15.9,4,1,5,4,0,0,0,0,0.25,0.06,0.31,0.25,0.31,8edd3eb8
157,Jamie Cureton,eng ENG,FW,Cheltenham,37,1975,35,23,1987,22.1,11,0,11,11,0,0,1,0,0.50,0.00,0.50,0.50,0.50,42f6103b
158,Lawson D'Ath,eng ENG,DFMF,Dag & Red,20,1992,21,17,1511,16.8,1,1,2,1,0,0,8,1,0.06,0.06,0.12,0.06,0.12,a60c9c06
159,Bobbie Dale,eng ENG,FW,Cheltenham,17,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0876cdbc
160,Stuart Dallas,nir NIR,DFFW,Northampton,22,1991,12,10,940,10.4,3,0,3,3,0,0,1,0,0.29,0.00,0.29,0.29,0.29,67ca8566
161,Colin Daniel,eng ENG,DFMF,Mansfield Town,25,1988,28,18,1771,19.7,2,1,3,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,c2684852
162,Billy Daniels,eng ENG,FW,Cheltenham,19,1994,2,2,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7cc2c53e
163,Tendayi Darikwa,zw ZIM,DFMF,Chesterfield,21,1991,41,32,2939,32.7,3,1,4,3,0,0,6,0,0.09,0.03,0.12,0.09,0.12,beecc37c
164,Arron Davies,wls WAL,MF,Exeter City,29,1984,32,27,2381,26.5,2,4,6,2,0,0,2,0,0.08,0.15,0.23,0.08,0.23,c8a73b55
165,Ben Davies,eng ENG,DF,York City,17,1995,44,44,3960,44.0,0,1,1,0,0,0,4,0,0.00,0.02,0.02,0.00,0.02,c9009a1f
166,Scott Davies,eng ENG,GK,Fleetwood Town,26,1987,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,bdf43e41
167,Scott Davies,ie IRL,DFMF,Oxford United,25,1988,22,7,715,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7862840b
168,Andrew Dawber,eng ENG,GK,Accrington,18,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,efa6da01
169,Aaron Dawson,eng ENG,DFMF,Exeter City,21,1992,5,4,413,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,42e83d65
170,Andy Dawson,eng ENG,DF,Scunthorpe,34,1978,18,18,1543,17.1,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,d87a80b2
171,Gary Deegan,ie IRL,MF,Northampton,25,1987,27,22,2086,23.2,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,e4545ca7
172,Sam Deering,eng ENG,MF,Cheltenham,22,1991,35,29,2537,28.2,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,3fedc6b4
173,Rory Delap,ie IRL,MF,Burton Albion,37,1976,6,6,540,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,9b0dac73
174,Ishmel Demontagnac,eng ENG,MF,Northampton,25,1988,10,2,302,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,81c7d697
175,John Dempster,sct SCO,DF,Mansfield Town,30,1983,36,35,3060,34.0,0,1,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,98c2f1ae
176,Louis Dennis,eng ENG,DFFW,Dag & Red,20,1992,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f7faece
177,Joe Devera,eng ENG,DF,Portsmouth,26,1987,33,33,2797,31.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,30d05221
178,Jamie Devitt,ie IRL,MF,Morecambe,23,1990,14,14,1133,12.6,2,4,6,1,1,1,2,1,0.16,0.32,0.48,0.08,0.40,16928417
179,Jamie Devitt,ie IRL,MF,Chesterfield,23,1990,7,3,267,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,16928417
180,Tony Diagne,fr FRA,DF,Morecambe,22,1990,27,15,1667,18.5,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,327a004a
181,Toumani Diagouraga,fr FRA,MF,Portsmouth,26,1987,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2b434600
182,Zander Diamond,sct SCO,DF,Northampton,28,1985,14,14,1203,13.4,1,1,2,1,0,0,0,0,0.07,0.07,0.15,0.07,0.15,c37a5f8f
183,Zander Diamond,sct SCO,DF,Burton Albion,28,1985,10,6,616,6.8,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,c37a5f8f
184,Brennan Dickenson,eng ENG,FWMF,Northampton,20,1993,13,8,697,7.7,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,37a18c9e
185,Gary Dicker,ie IRL,MF,Rochdale,27,1986,12,10,920,10.2,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,306a31a4
186,Chris Dickinson,eng ENG,FW,York City,18,1994,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9fe4fac8
187,Chris Dickson,gh GHA,FW,Dag & Red,28,1984,25,3,543,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,fc246d54
188,Emmanuel Dieseruvwe,eng ENG,FW,Fleetwood Town,18,1995,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fda11e76
189,Scott Doe,eng ENG,DF,Dag & Red,24,1988,37,36,3220,35.8,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,60d0b4e2
190,Gary Doherty,ie IRL,DFFW,Wycombe,33,1980,20,19,1711,19.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,db5c50dd
191,Tommy Doherty,nir NIR,MF,Exeter City,34,1979,10,8,585,6.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9dfe211d
192,Matthew Dolan,eng ENG,DFMF,Hartlepool,20,1993,20,20,1734,19.3,2,1,3,1,1,1,5,0,0.10,0.05,0.16,0.05,0.10,ae812276
193,Matt Done,wls WAL,DFFW,Rochdale,25,1988,38,25,2431,27.0,0,5,5,0,0,0,8,0,0.00,0.19,0.19,0.00,0.19,004bdc92
194,George Donnelly,eng ENG,FW,Rochdale,25,1988,32,16,1608,17.9,5,4,9,5,0,1,5,1,0.28,0.22,0.50,0.28,0.50,85fa3416
195,Mathias Doumbé,fr FRA,DF,Northampton,33,1979,32,30,2787,31.0,3,1,4,3,0,0,2,0,0.10,0.03,0.13,0.10,0.13,dd5cd43e
196,Aaron Downes,au AUS,DF,Torquay United,28,1985,32,30,2717,30.2,4,0,4,4,0,0,8,0,0.13,0.00,0.13,0.13,0.13,b6ededcd
197,Chris Doyle,eng ENG,DF,Morecambe,18,1995,3,1,203,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,14e86a14
198,Eoin Doyle,ie IRL,FW,Chesterfield,25,1988,43,26,2525,28.1,11,4,15,9,2,3,3,1,0.39,0.14,0.53,0.32,0.46,cbb97d3b
199,Michael Drennan,ie IRL,FW,Portsmouth,19,1994,10,5,468,5.2,3,0,3,3,0,0,0,0,0.58,0.00,0.58,0.58,0.58,7333e1bd
200,Stewart Drummond,eng ENG,MF,Morecambe,37,1975,35,31,2727,30.3,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,5b6be0ed
201,Michael Duckworth,eng ENG,DF,Hartlepool,21,1992,30,30,2619,29.1,0,2,2,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,983265f7
202,Anthony Dudley,eng ENG,FW,Bury,17,1996,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0fc2b676
203,Matt Duke,eng ENG,GK,Northampton,36,1977,46,46,4170,46.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,752fc876
204,Ian Dunbavin,eng ENG,GK,Accrington,33,1980,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,540c8508
205,Charles Dunne,ie IRL,DF,Wycombe,20,1993,9,9,727,8.1,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,1fcb595a
206,Jack Dyer,eng ENG,MF,Burton Albion,21,1991,4,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,08e369bf
207,Ross Dyer,eng ENG,FW,Mansfield Town,25,1988,12,7,548,6.1,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,d6a5248f
208,Danny East,eng ENG,DFMF,Portsmouth,21,1991,15,12,1028,11.4,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0e57c017
209,Ashley Eastham,eng ENG,DF,Rochdale,22,1991,15,15,1356,15.1,0,2,2,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,b045cd5c
210,Freddy Eastwood,wls WAL,FW,Southend United,29,1983,30,11,1220,13.6,6,1,7,6,0,0,2,0,0.44,0.07,0.52,0.44,0.52,0f1d1211
211,Anthony Edgar,eng ENG,MF,Dag & Red,22,1990,7,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e7d76342
212,William Edjenguélé,fr FRA,DF,Bury,26,1987,19,18,1653,18.4,2,0,2,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,6ac7c683
213,Phil Edwards,eng ENG,DFMF,Burton Albion,27,1985,41,39,3577,39.7,2,1,3,2,0,0,2,0,0.05,0.03,0.08,0.05,0.08,eb434ce3
214,Ryan Edwards,eng ENG,DF,Chesterfield,19,1993,5,4,327,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f629de7e
215,Ryan Edwards,eng ENG,DF,Morecambe,19,1993,9,8,732,8.1,0,1,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,f629de7e
216,John Egan,ie IRL,DF,Southend United,20,1992,13,13,1170,13.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,debe38a0
217,Medy Elito,eng ENG,MF,Dag & Red,23,1990,45,36,3230,35.9,7,3,10,4,3,3,4,0,0.20,0.08,0.28,0.11,0.20,e7b905c1
218,Steve Elliott,eng ENG,DF,Cheltenham,34,1978,32,32,2818,31.3,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,2fc040aa
219,Kevin Ellison,eng ENG,MF,Morecambe,34,1979,42,38,3401,37.8,10,0,10,10,0,0,7,0,0.26,0.00,0.26,0.26,0.26,5baecff6
220,Danny Emerton,eng ENG,FWMF,Northampton,21,1991,16,11,892,9.9,0,2,2,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,a2e94d3d
221,Johannes Ertl,at AUT,DFMF,Portsmouth,30,1982,29,20,1725,19.2,1,0,1,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,85321ea0
222,Etiënne Esajas,nl NED,MF,Scunthorpe,28,1984,13,8,595,6.6,2,0,2,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,2b2ebea2
223,Gareth Evans,eng ENG,FWMF,Fleetwood Town,25,1988,34,22,1944,21.6,6,1,7,6,0,0,0,0,0.28,0.05,0.32,0.28,0.32,eccc9817
224,Ian Evatt,eng ENG,DF,Chesterfield,31,1981,35,35,3138,34.9,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,749bcfb8
225,Kevin Feely,ie IRL,DF,Newport County,20,1992,10,10,864,9.6,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,7b9cda94
226,Shamir Fenelon,ie IRL,FWMF,Torquay United,18,1994,12,11,918,10.2,1,0,1,1,0,0,1,1,0.10,0.00,0.10,0.10,0.10,ce4e7a21
227,Jim Fenlon,eng ENG,DF,AFC Wimbledon,19,1994,19,15,1289,14.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,724e6fdc
228,Kane Ferdinand,ie IRL,DFMF,Northampton,20,1992,4,4,390,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,705da758
229,Simon Ferry,sct SCO,MF,Portsmouth,25,1988,20,19,1431,15.9,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,2de27c00
230,Andrew Fleming,eng ENG,MF,Morecambe,25,1987,35,33,3006,33.4,2,4,6,2,0,0,7,1,0.06,0.12,0.18,0.06,0.18,b597f4f5
231,Wes Fletcher,eng ENG,FW,York City,22,1991,32,24,2122,23.6,10,1,11,7,3,4,0,0,0.42,0.04,0.47,0.30,0.34,ea98bdfe
232,Scott Flinders,eng ENG,GK,Hartlepool,27,1986,43,43,3870,43.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,db1aa85c
233,Michael Flynn,wls WAL,MF,Newport County,32,1980,32,18,1586,17.6,3,2,5,2,1,1,1,0,0.17,0.11,0.28,0.11,0.23,cde68d72
234,Wes Fogden,eng ENG,MF,Portsmouth,25,1988,19,16,1427,15.9,2,0,2,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,06f48df1
235,Anton Forrester,eng ENG,FW,Bury,19,1994,28,18,1634,18.2,6,2,8,5,1,1,1,0,0.33,0.11,0.44,0.28,0.39,4ada828e
236,Andy Frampton,eng ENG,DF,AFC Wimbledon,33,1979,31,31,2649,29.4,4,1,5,4,0,0,2,0,0.14,0.03,0.17,0.14,0.17,562670f9
237,George Francomb,eng ENG,DFMF,AFC Wimbledon,21,1991,33,28,2136,23.7,3,2,5,3,0,0,3,1,0.13,0.08,0.21,0.13,0.21,20b32465
238,Jonathan Franks,eng ENG,FWMF,Hartlepool,23,1990,39,22,2042,22.7,5,2,7,5,0,0,0,0,0.22,0.09,0.31,0.22,0.31,e2fe6cec
239,Barry Fuller,eng ENG,DF,AFC Wimbledon,28,1984,45,45,3869,43.0,0,2,2,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,423fcbd7
240,Jamal Fyfield,eng ENG,DFMF,York City,24,1989,2,1,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,321a93d5
241,Dan Gardner,eng ENG,FWMF,Chesterfield,23,1990,16,11,833,9.3,3,3,6,3,0,0,1,0,0.32,0.32,0.65,0.32,0.65,91cd24fc
242,Ian Gayle,jm JAM,DF,Dag & Red,20,1992,4,3,306,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,daecaa0a
243,Antonio German,gd GRN,FWMF,Northampton,21,1991,7,5,443,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,12183e9e
244,Matthew Gill,eng ENG,MF,Bristol Rovers,32,1980,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,09416589
245,Matthew Gill,eng ENG,MF,Exeter City,32,1980,24,19,1531,17.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,09416589
246,Steven Gillespie,eng ENG,FW,Bristol Rovers,28,1985,13,3,423,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,02eee26b
247,Steven Gillespie,eng ENG,FW,Cheltenham,28,1985,4,3,189,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,02eee26b
248,Armand Gnanduillet,ci CIV,FW,Chesterfield,21,1991,34,10,1219,13.5,5,4,9,4,1,1,3,0,0.37,0.30,0.66,0.30,0.59,bda099d0
249,Matthew Godden,eng ENG,FW,Scunthorpe,22,1991,4,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4e43f8c0
250,Connor Goldson,eng ENG,DF,Cheltenham,20,1992,4,3,271,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,56f6f826
251,Bedsenté Gomis,fr FRA,MF,Southend United,25,1988,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,da9b5b99
252,Alan Goodall,eng ENG,DF,Fleetwood Town,31,1981,19,18,1462,16.2,0,1,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,4729d8eb
253,Terry Gornell,eng ENG,FW,Cheltenham,23,1989,34,21,1852,20.6,3,0,3,3,0,0,2,0,0.15,0.00,0.15,0.15,0.15,6653ce78
254,Jake Gosling,gi GIB,MF,Exeter City,19,1993,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,78921ace
255,Alan Gow,sct SCO,FWMF,Exeter City,30,1982,25,18,1664,18.5,7,3,10,7,0,1,0,0,0.38,0.16,0.54,0.38,0.54,68b4a94c
