,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
162,Luke Daniels,eng ENG,GK,Southend United,23,1988,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,87fce32b
163,Andrew Davies,eng ENG,DF,Bradford City,26,1984,26,26,2241,24.9,2,2,4,2,0,0,4,2,0.08,0.08,0.16,0.08,0.16,8912dc31
164,Arron Davies,wls WAL,MF,Northampton,27,1984,15,15,1253,13.9,4,1,5,4,0,0,0,0,0.29,0.07,0.36,0.29,0.36,c8a73b55
165,Callum Davies,eng ENG,DF,Gillingham,18,1993,2,0,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3f0a8fbf
166,Scott Davies,ie IRL,DFMF,Aldershot Town,23,1988,8,3,319,3.5,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,7862840b
167,Scott Davies,ie IRL,DFMF,Crawley Town,23,1988,20,17,1521,16.9,2,8,10,2,0,0,6,0,0.12,0.47,0.59,0.12,0.59,7862840b
168,Claude Davis,jm JAM,DF,Crawley Town,32,1979,29,27,2123,23.6,3,1,4,3,0,0,6,1,0.13,0.04,0.17,0.13,0.17,c06dc9f6
169,Harry Davis,eng ENG,DF,Crewe Alexandra,19,1991,41,39,3437,38.2,5,0,5,1,4,5,3,0,0.13,0.00,0.13,0.03,0.03,04d0f653
170,Joe Davis,eng ENG,DF,Port Vale,17,1993,8,7,651,7.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,bf9f54db
171,Liam Davis,eng ENG,DFMF,Oxford United,24,1986,44,41,3634,40.4,2,4,6,2,0,0,5,1,0.05,0.10,0.15,0.05,0.15,0d7eef8b
172,Bobby De Cordova-Reid,jm JAM,FWMF,Cheltenham,18,1993,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0f7533cd
173,Raffaele De Vita,it ITA,FWMF,Swindon Town,23,1987,38,30,2299,25.5,4,4,8,4,0,0,3,0,0.16,0.16,0.31,0.16,0.31,1cb863a5
174,Luke Dean,eng ENG,MF,Bradford City,20,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,40fe419b
175,Sam Deering,eng ENG,MF,Barnet,20,1991,44,39,3449,38.3,3,2,5,3,0,0,3,0,0.08,0.05,0.13,0.08,0.13,3fedc6b4
176,John Dempster,sct SCO,DF,Crawley Town,28,1983,7,6,528,5.9,1,0,1,1,0,0,3,1,0.17,0.00,0.17,0.17,0.17,98c2f1ae
177,Darren Dennehy,ie IRL,DF,Barnet,22,1988,19,18,1410,15.7,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,0d09ac27
178,Joe Devera,eng ENG,DF,Swindon Town,24,1987,28,28,2441,27.1,2,0,2,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,30d05221
179,Jamie Devitt,ie IRL,MF,Bradford City,21,1990,7,5,420,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,16928417
180,Jamie Devitt,ie IRL,MF,Accrington,21,1990,16,15,1230,13.7,2,0,2,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,16928417
181,Tony Diagne,fr FRA,DF,Macclesfield,20,1990,41,40,3512,39.0,3,1,4,3,0,0,6,0,0.08,0.03,0.10,0.08,0.10,327a004a
182,Liam Dickinson,eng ENG,FW,Southend United,25,1985,30,28,2447,27.2,10,3,13,6,4,4,7,0,0.37,0.11,0.48,0.22,0.33,496a1d0f
183,Kieran Djilali,eng ENG,MF,AFC Wimbledon,20,1991,12,4,407,4.5,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0ef80d3a
184,Luke Dobie,eng ENG,MF,Accrington,18,1992,4,0,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cf2931f0
185,Louis Dodds,eng ENG,FWMF,Port Vale,24,1986,35,21,2040,22.7,8,0,8,8,0,0,4,0,0.35,0.00,0.35,0.35,0.35,62fe7159
186,Scott Doe,eng ENG,DF,Dag & Red,22,1988,41,41,3617,40.2,6,0,6,6,0,0,3,2,0.15,0.00,0.15,0.15,0.15,60d0b4e2
187,Chris Doig,sct SCO,DF,Aldershot Town,30,1981,2,2,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,20d3bebd
188,George Donnelly,eng ENG,FW,Macclesfield,23,1988,28,28,2396,26.6,6,2,8,6,0,1,6,0,0.23,0.08,0.30,0.23,0.30,85fa3416
189,Andy Dorman,wls WAL,MF,Bristol Rovers,29,1982,25,20,1795,19.9,2,1,3,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,58f301a5
190,Michael Doughty,wls WAL,MF,Crawley Town,18,1992,16,2,377,4.2,1,1,2,1,0,0,2,0,0.24,0.24,0.48,0.24,0.48,e98740ac
191,Michael Doughty,wls WAL,MF,Aldershot Town,18,1992,5,2,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e98740ac
192,Aaron Downes,au AUS,DF,Bristol Rovers,26,1985,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b6ededcd
193,Paul Downing,eng ENG,DF,Barnet,19,1991,26,25,2224,24.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1100cd5a
194,Ross Draper,eng ENG,MF,Macclesfield,22,1988,28,27,2389,26.5,4,1,5,4,0,0,9,1,0.15,0.04,0.19,0.15,0.19,d6bab027
195,Callum Driver,eng ENG,DF,Burton Albion,18,1992,8,8,720,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,a5715b00
196,Stewart Drummond,eng ENG,MF,Morecambe,35,1975,38,36,3216,35.7,5,1,6,5,0,0,5,0,0.14,0.03,0.17,0.14,0.17,5b6be0ed
197,Andy Drury,eng ENG,DFMF,Crawley Town,27,1983,13,13,1063,11.8,3,4,7,3,0,0,1,0,0.25,0.34,0.59,0.25,0.59,085497ac
198,Michael Duberry,eng ENG,DF,Oxford United,35,1975,36,36,3231,35.9,3,0,3,3,0,0,7,1,0.08,0.00,0.08,0.08,0.08,db61b520
199,Darryl Duffy,sct SCO,FW,Cheltenham,27,1984,41,25,2097,23.3,11,3,14,6,5,6,2,0,0.47,0.13,0.60,0.26,0.39,f9d91dfd
200,Adam Dugdale,eng ENG,DF,Crewe Alexandra,23,1987,43,43,3824,42.5,3,1,4,3,0,0,4,1,0.07,0.02,0.09,0.07,0.09,27e5adf5
201,Matt Duke,eng ENG,GK,Northampton,34,1977,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,752fc876
202,Matt Duke,eng ENG,GK,Bradford City,34,1977,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,752fc876
203,Ian Dunbavin,eng ENG,GK,Accrington,31,1980,25,25,2173,24.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,540c8508
204,Jack Dyer,eng ENG,MF,Burton Albion,19,1991,17,16,1379,15.3,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,08e369bf
205,Tom Eastman,eng ENG,DF,Crawley Town,19,1991,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c7e4c513
206,Freddy Eastwood,wls WAL,FW,Southend United,27,1983,7,6,504,5.6,2,2,4,2,0,0,0,0,0.36,0.36,0.71,0.36,0.71,0f1d1211
207,Robert Edmans,eng ENG,FW,Dag & Red,24,1987,3,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7914fbbd
208,Nathan Elder,eng ENG,FW,Hereford United,26,1985,26,13,1165,12.9,3,0,3,3,0,0,1,0,0.23,0.00,0.23,0.23,0.23,685f3be9
209,Medy Elito,eng ENG,MF,Dag & Red,21,1990,24,20,1702,18.9,4,4,8,4,0,0,1,0,0.21,0.21,0.42,0.21,0.42,e7b905c1
210,Steve Elliott,eng ENG,DF,Cheltenham,32,1978,38,38,3405,37.8,2,0,2,2,0,0,6,0,0.05,0.00,0.05,0.05,0.05,2fc040aa
211,Mark Ellis,eng ENG,DFMF,Torquay United,22,1988,35,34,3064,34.0,3,2,5,3,0,0,5,0,0.09,0.06,0.15,0.09,0.15,8bbcf14c
212,Kevin Ellison,eng ENG,MF,Morecambe,32,1979,34,26,2439,27.1,15,2,17,15,0,1,3,0,0.55,0.07,0.63,0.55,0.63,5baecff6
213,Etiënne Esajas,nl NED,MF,Swindon Town,26,1984,6,2,261,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2b2ebea2
214,Connor Essam,eng ENG,DFMF,Gillingham,19,1992,18,17,1545,17.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4df2d69b
215,Jason Euell,jm JAM,FWMF,AFC Wimbledon,34,1977,9,8,567,6.3,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,d97fe8bd
216,Gareth Evans,eng ENG,FWMF,Rotherham,23,1988,32,29,2382,26.5,7,6,13,6,1,1,1,0,0.26,0.23,0.49,0.23,0.45,eccc9817
217,Jack Evans,eng ENG,DFMF,Gillingham,18,1993,7,4,374,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3f356b51
218,Micah Evans,eng ENG,FWMF,Accrington,18,1993,23,14,1394,15.5,3,2,5,3,0,0,0,0,0.19,0.13,0.32,0.19,0.32,50372f73
219,Will Evans,eng ENG,DFMF,Hereford United,19,1991,25,21,1838,20.4,5,1,6,5,0,0,1,0,0.24,0.05,0.29,0.24,0.29,f74c4167
220,Delroy Facey,gd GRN,FW,Hereford United,31,1980,40,32,2693,29.9,6,5,11,6,0,0,0,0,0.20,0.17,0.37,0.20,0.37,3966915f
221,Craig Fagan,eng ENG,FWMF,Bradford City,28,1982,31,29,2505,27.8,7,3,10,3,4,4,5,1,0.25,0.11,0.36,0.11,0.22,26d9e452
222,Waide Fairhurst,eng ENG,FW,Macclesfield,22,1989,18,4,514,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0d5e3f59
223,Nicky Featherstone,eng ENG,DFFW,Hereford United,22,1988,38,36,3216,35.7,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,6db8d67b
224,Warren Feeney,nir NIR,FW,Plymouth Argyle,30,1981,28,25,2140,23.8,2,1,3,2,0,0,5,0,0.08,0.04,0.13,0.08,0.13,fded2f45
225,Nick Fenton,eng ENG,DF,Morecambe,31,1979,35,35,3036,33.7,3,0,3,3,0,0,8,0,0.09,0.00,0.09,0.09,0.09,b8108aea
226,Kane Ferdinand,ie IRL,DFMF,Southend United,18,1992,36,28,2325,25.8,7,1,8,7,0,0,6,0,0.27,0.04,0.31,0.27,0.31,705da758
227,Simon Ferry,sct SCO,MF,Swindon Town,23,1988,44,36,3183,35.4,1,3,4,1,0,0,3,0,0.03,0.08,0.11,0.03,0.11,2de27c00
228,Matt Fish,eng ENG,DF,Gillingham,22,1989,23,19,1718,19.1,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,82242d59
229,Tom Fisher,eng ENG,FWMF,Macclesfield,19,1992,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,29336c5a
230,Stuart Fleetwood,wls WAL,FW,Hereford United,25,1986,5,4,351,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2e551572
231,Andrew Fleming,eng ENG,MF,Morecambe,23,1987,17,11,934,10.4,2,0,2,2,0,0,5,0,0.19,0.00,0.19,0.19,0.19,b597f4f5
232,Carl Fletcher,wls WAL,MF,Plymouth Argyle,31,1980,9,8,727,8.1,1,0,1,1,0,0,3,1,0.12,0.00,0.12,0.12,0.12,0c427217
233,Steve Fletcher,eng ENG,FW,Plymouth Argyle,39,1972,6,2,267,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a5efd8a7
234,Wes Fletcher,eng ENG,FW,Crewe Alexandra,20,1991,6,3,221,2.5,1,0,1,1,0,0,1,0,0.41,0.00,0.41,0.41,0.41,ea98bdfe
235,Wes Fletcher,eng ENG,FW,Accrington,20,1991,10,10,811,9.0,2,0,2,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,ea98bdfe
236,Aden Flint,eng ENG,DF,Swindon Town,22,1989,32,28,2637,29.3,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,952672e1
237,Ross Flitney,eng ENG,GK,Gillingham,27,1984,27,27,2385,26.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,15817cc2
238,Anthony Flood,ie IRL,FW,Southend United,26,1984,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,894e0916
239,Michael Flynn,wls WAL,MF,Bradford City,30,1980,29,27,2283,25.4,4,1,5,0,4,5,5,1,0.16,0.04,0.20,0.00,0.04,cde68d72
240,Wes Foderingham,eng ENG,GK,Swindon Town,20,1991,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,96cf7b61
241,Luke Foster,eng ENG,DF,Rotherham,25,1985,5,1,220,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,77e6a4c1
242,Andy Frampton,eng ENG,DF,Gillingham,31,1979,28,27,2382,26.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,562670f9
243,Fraser Franks,eng ENG,DF,AFC Wimbledon,20,1990,4,3,233,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4039f3ef
244,Jonathan Franks,eng ENG,FWMF,Oxford United,21,1990,1,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e2fe6cec
245,Tommy Fraser,eng ENG,MF,Barnet,23,1987,5,2,182,2.0,0,1,1,0,0,0,2,0,0.00,0.49,0.49,0.00,0.49,18f09529
246,Matt Fry,eng ENG,DF,Bradford City,20,1990,6,5,409,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3ae5e618
247,Barry Fuller,eng ENG,DF,Gillingham,26,1984,9,9,810,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,423fcbd7
248,Ben Futcher,eng ENG,DF,Macclesfield,30,1981,10,10,837,9.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,aa03517f
249,Lander Gabilondo,es ESP,MF,Swindon Town,24,1987,10,4,432,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,397a4785
250,Peter Gain,ie IRL,MF,Dag & Red,34,1976,20,16,1478,16.4,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,c4093a87
251,Luke Gambin,mt MLT,MF,Barnet,18,1993,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,21fc18b3
252,Luke Garbutt,eng ENG,DFMF,Cheltenham,18,1993,33,33,2939,32.7,2,8,10,2,0,0,5,0,0.06,0.24,0.31,0.06,0.31,41017ad5
253,Paulo Gazzaniga,ar ARG,GK,Gillingham,19,1992,20,19,1755,19.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,63d17038
254,Exodus Geohaghon,eng ENG,DFMF,Dag & Red,26,1985,2,1,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d9b17f8
255,Exodus Geohaghon,eng ENG,DFMF,Barnet,26,1985,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d9b17f8
256,Ben Gibson,eng ENG,DF,Plymouth Argyle,18,1993,13,12,1082,12.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,bcfb0142
257,Peter Gilbert,wls WAL,DF,Southend United,28,1983,31,29,2624,29.2,3,3,6,3,0,0,3,0,0.10,0.10,0.21,0.10,0.21,c0d4dc9a
258,Matthew Gill,eng ENG,MF,Bristol Rovers,30,1980,33,32,2760,30.7,0,6,6,0,0,0,5,0,0.00,0.20,0.20,0.00,0.20,09416589
259,Ryan Gilligan,eng ENG,MF,Northampton,24,1987,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,46ad9f7a
260,Rene Gilmartin,ie IRL,GK,Crawley Town,24,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1b7c957
261,Connor Goldson,eng ENG,DF,Shrewsbury,18,1992,4,2,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56f6f826
262,Terry Gornell,eng ENG,FW,Shrewsbury,21,1989,41,28,2379,26.4,10,6,16,10,0,0,3,1,0.38,0.23,0.61,0.38,0.61,6653ce78
263,Conor Gough,eng ENG,GK,Bristol Rovers,17,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1f1c4b9b
264,Jeff Goulding,eng ENG,FW,Cheltenham,27,1984,35,16,1595,17.7,5,3,8,4,1,2,0,0,0.28,0.17,0.45,0.23,0.39,9ae4cf9d
265,Lewis Grabban,eng ENG,FWMF,Rotherham,23,1988,43,39,3424,38.0,18,4,22,13,5,6,4,0,0.47,0.11,0.58,0.34,0.45,1a857282
266,Bagasan Graham,eng ENG,MF,Cheltenham,18,1992,7,2,238,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d99c67a7
267,Jermaine Grandison,eng ENG,DF,Shrewsbury,20,1990,38,36,3292,36.6,2,5,7,2,0,0,6,0,0.05,0.14,0.19,0.05,0.19,937c65b1
268,Anthony Grant,jm JAM,DFMF,Southend United,24,1987,33,25,2419,26.9,1,1,2,1,0,0,11,0,0.04,0.04,0.07,0.04,0.07,79b041fa
269,Bobby Grant,eng ENG,FWMF,Accrington,21,1990,8,8,698,7.8,3,2,5,3,0,0,2,0,0.39,0.26,0.64,0.39,0.64,8f5d56ff
270,John Grant,eng ENG,FW,Macclesfield,29,1981,4,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,589070fe
271,Dan Gray,eng ENG,DFMF,Macclesfield,21,1989,2,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ad7f74cb
272,Danny Green,eng ENG,MF,Dag & Red,20,1990,8,4,382,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,88d8c020
273,Dominic Green,eng ENG,MF,Dag & Red,22,1989,16,8,806,9.0,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,ba91ed1b
274,Mike Green,eng ENG,DFMF,Port Vale,22,1989,4,4,333,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,72013161
275,Ryan Green,wls WAL,DF,Hereford United,30,1980,28,26,2389,26.5,0,2,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,7a5d9ac7
276,Anthony Griffith,ms MSR,MF,Port Vale,24,1986,43,43,3756,41.7,1,2,3,1,0,0,10,0,0.02,0.05,0.07,0.02,0.07,28115e03
277,Jamie Griffiths,eng ENG,MF,Plymouth Argyle,19,1992,9,4,381,4.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,f5c4f921
278,Scott Griffiths,eng ENG,DF,Crawley Town,25,1985,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e7ec129d
279,Scott Griffiths,eng ENG,DF,Rotherham,25,1985,8,8,693,7.7,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,e7ec129d
280,Andres Gurrieri,ar ARG,MF,Burton Albion,22,1989,13,6,505,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,8827fc15
281,Kurtis Guthrie,eng ENG,FW,Accrington,18,1993,13,6,505,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7fe7249d
282,Luke Guttridge,eng ENG,MF,Northampton,29,1982,19,19,1651,18.3,3,1,4,3,0,0,3,0,0.16,0.05,0.22,0.16,0.22,6761f5c4
283,Luke Guttridge,eng ENG,MF,Aldershot Town,29,1982,25,24,2170,24.1,4,2,6,4,0,0,0,0,0.17,0.08,0.25,0.17,0.25,6761f5c4
284,Lewis Guy,eng ENG,FW,Oxford United,25,1985,8,8,581,6.5,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,9378edb8
285,Gareth Gwillim,eng ENG,DF,AFC Wimbledon,28,1983,27,27,2268,25.2,1,1,2,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,47dbba9a
286,Will Haining,sct SCO,DF,Morecambe,28,1982,40,36,3035,33.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,35d0dc83
287,Sead Hajrović,ba BIH,DF,Barnet,18,1993,10,7,541,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a39da8bd
288,Lewis Haldane,wls WAL,FWMF,Port Vale,26,1985,3,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,55eb4e70
289,Asa Hall,eng ENG,DFMF,Oxford United,24,1986,34,25,2281,25.3,7,1,8,7,0,0,5,0,0.28,0.04,0.32,0.28,0.32,f6312f3d
290,Freddy Hall,bm BER,GK,Northampton,26,1985,3,2,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fdfd7dfe
291,Robert Hall,eng ENG,FWMF,Oxford United,17,1993,13,10,937,10.4,5,2,7,5,0,0,2,0,0.48,0.19,0.67,0.48,0.67,89602ebf
292,Ryan Hall,eng ENG,FWMF,Southend United,23,1988,43,35,3274,36.4,10,19,29,10,0,0,7,0,0.27,0.52,0.80,0.27,0.80,46ee2a4a
293,Saul Halpin,,MF,Torquay United,19,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d2f12127
294,Matt Hamshaw,eng ENG,MF,Macclesfield,29,1982,38,30,2648,29.4,2,3,5,2,0,0,2,0,0.07,0.10,0.17,0.07,0.17,41f6986c
295,Ross Hannah,eng ENG,FW,Bradford City,25,1986,18,4,523,5.8,2,0,2,2,0,0,0,0,0.34,0.00,0.34,0.34,0.34,07eeb21b
296,Martin Hansen,dk DEN,GK,Bradford City,21,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,aaea3903
297,James Hanson,eng ENG,FW,Bradford City,23,1987,39,36,3175,35.3,13,1,14,13,0,0,3,0,0.37,0.03,0.40,0.37,0.40,d8e0f3bc
298,Ben Harding,eng ENG,MF,Northampton,26,1984,19,19,1678,18.6,0,3,3,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,c1aef4e5
299,Jon Harley,eng ENG,DF,Rotherham,31,1979,12,11,970,10.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1c85d7f3
300,Shaun Harrad,eng ENG,FW,Rotherham,26,1984,8,6,462,5.1,3,0,3,2,1,1,0,0,0.58,0.00,0.58,0.39,0.39,7df0cd65
301,Matthew Harriott,eng ENG,MF,Burton Albion,18,1992,4,3,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,52eceb8a
302,Neil Harris,eng ENG,FW,Southend United,34,1977,33,21,2093,23.3,8,6,14,7,1,2,1,0,0.34,0.26,0.60,0.30,0.56,c63cc82e
303,Byron Harrison,eng ENG,FW,AFC Wimbledon,24,1987,19,11,1035,11.5,2,1,3,2,0,0,0,0,0.17,0.09,0.26,0.17,0.26,d185baeb
304,Danny Harrison,eng ENG,MF,Rotherham,28,1982,41,35,3153,35.0,2,6,8,2,0,0,3,0,0.06,0.17,0.23,0.06,0.23,e39d617f
305,Matt Harrold,eng ENG,FW,Bristol Rovers,27,1984,40,35,3101,34.5,16,2,18,11,5,5,6,0,0.46,0.06,0.52,0.32,0.38,6874478d
306,Will Hatfield,eng ENG,MF,Accrington,19,1991,17,4,525,5.8,3,1,4,3,0,0,2,0,0.51,0.17,0.69,0.51,0.69,4c9e10ea
307,Sam Hatton,eng ENG,DFMF,AFC Wimbledon,23,1988,44,41,3723,41.4,1,6,7,1,0,0,6,0,0.02,0.15,0.17,0.02,0.17,24e5dc19
308,Karl Hawley,eng ENG,FW,Crawley Town,29,1981,4,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,de9f1be3
309,Andy Haworth,eng ENG,MF,Bradford City,22,1988,3,2,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e055808
310,Andy Haworth,eng ENG,MF,Oxford United,22,1988,4,2,176,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8e055808
311,Reuben Hazell,eng ENG,DF,Shrewsbury,32,1979,7,5,470,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,37189b0c
312,Joe Heath,eng ENG,DF,Hereford United,22,1988,17,15,1317,14.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1d8eca6b
313,Michael Hector,jm JAM,DFMF,Barnet,19,1992,27,26,2330,25.9,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,5f1a2f31
314,Ashley Hemmings,eng ENG,DFFW,Plymouth Argyle,20,1991,23,18,1665,18.5,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,b107f48e
315,Charlie Henry,eng ENG,MF,Aldershot Town,24,1986,6,3,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3ea1aa1c
316,Ben Herd,eng ENG,DF,Aldershot Town,26,1985,45,45,4000,44.4,0,2,2,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,6920c77e
317,Simon Heslop,eng ENG,MF,Oxford United,24,1987,28,26,1977,22.0,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27,360899d6
318,Sean Hessey,eng ENG,DF,Accrington,32,1978,17,17,1408,15.6,2,1,3,2,0,0,5,1,0.13,0.06,0.19,0.13,0.19,92921891
319,Elliott Hewitt,wls WAL,DFMF,Macclesfield,17,1994,21,17,1582,17.6,0,2,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,fdc877e9
320,Troy Hewitt,eng ENG,FW,Dag & Red,21,1990,6,3,288,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,831f53dc
321,Shane Higgs,eng ENG,GK,Northampton,34,1977,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0b889d48
322,Lee Hills,eng ENG,DF,Southend United,21,1990,7,5,418,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f0f801c6
323,Tom Hitchcock,eng ENG,FW,Plymouth Argyle,18,1992,8,3,284,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,658e2b84
324,Dave Hogan,eng ENG,GK,Dag & Red,25,1986,1,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9dd8678f
325,Lee Holmes,eng ENG,MF,Oxford United,24,1987,7,5,504,5.6,2,3,5,2,0,0,2,0,0.36,0.54,0.89,0.36,0.89,8129ba96
