,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
38,Jimmy Ball,eng ENG,MFFW,Rochdale,25,1995,11,11,893,9.9,3,0,3,3,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches,ba63ed1e
39,Ollie Banks,eng ENG,MF,Barrow,28,1992,39,37,3345,37.2,9,0,9,5,4,6,14,0,0.24,0.00,0.24,0.13,0.13,Matches,d4ec6c9a
40,Amrit Bansal-McNulty,nir NIR,MF,Crawley Town,21,2000,4,2,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,468482fd
41,Jonathan Barden,eng ENG,DFMF,Sutton United,28,1992,21,18,1562,17.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,22d56182
42,Bradley Barry,eng ENG,MFDF,Stevenage,26,1995,12,6,616,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e1a0d29c
43,Louie Barry,eng ENG,FW,Swindon Town,18,2003,14,12,1070,11.9,6,1,7,6,0,0,1,0,0.50,0.08,0.59,0.50,0.59,Matches,bd885979
44,Alex Bass,eng ENG,GK,Bradford City,23,1998,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3278d395
45,Sacha Bastien,fr FRA,GK,Stevenage,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf0a6602
46,Alex Battle,eng ENG,FW,Crawley Town,22,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6151f294
47,Mathieu Baudry,fr FRA,DF,Swindon Town,33,1988,15,13,1184,13.2,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,f3c2e308
48,Tom Beadling,eng ENG,MFDF,Barrow,25,1996,12,10,842,9.4,0,1,1,0,0,0,3,1,0.00,0.11,0.11,0.00,0.11,Matches,a5fe79d3
49,Harry Beautyman,eng ENG,MF,Sutton United,29,1992,19,12,1189,13.2,2,1,3,0,2,2,0,0,0.15,0.08,0.23,0.00,0.08,Matches,b6623a0a
50,Mark Beck,sct SCO,FW,Harrogate Town,27,1994,13,5,508,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,60d58b05
51,Omar Beckles,gd GRN,DF,Leyton Orient,29,1991,44,44,3960,44.0,5,1,6,5,0,0,11,0,0.11,0.02,0.14,0.11,0.14,Matches,668005c9
52,Jake Beesley,eng ENG,FW,Rochdale,24,1996,21,21,1822,20.2,9,2,11,7,2,3,3,0,0.44,0.10,0.54,0.35,0.44,Matches,71df6e0e
53,Alfie Beestin,eng ENG,MFFW,Scunthorpe,23,1997,38,24,2452,27.2,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches,a02effcc
54,Lewis Bell,eng ENG,MF,Carlisle United,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47ece2d1
55,James Belshaw,eng ENG,GK,Bristol Rovers,30,1990,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfca678d
56,Kaan Bennet,eng ENG,FW,Colchester,16,2004,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8baa297
57,Richie Bennett,eng ENG,FW,Sutton United,30,1991,38,22,1848,20.5,6,4,10,5,1,1,2,1,0.29,0.19,0.49,0.24,0.44,Matches,811b2368
58,Scot Bennett,eng ENG,MFDF,Newport County,30,1990,33,31,2663,29.6,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,911c7cec
59,Malvind Benning,eng ENG,MF,Port Vale,27,1993,26,17,1675,18.6,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,f7722d79
60,Dominic Bernard,ie IRL,DF,Forest Green,24,1997,34,29,2634,29.3,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,a87cad26
61,Faysal Bettache,eng ENG,MF,Oldham Athletic,21,2000,10,5,544,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34747acf
62,Tom Billson,eng ENG,GK,Scunthorpe,20,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91350b6e
63,Nicholas Bilokapic,au AUS,GK,Hartlepool,18,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b48dcb27
64,Nathan Bishop,eng ENG,GK,Mansfield Town,21,1999,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf713136
65,Jacob Blyth,eng ENG,FW,Oldham Athletic,28,1992,3,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,419dfe1f
66,Omar Bogle,eng ENG,FW,Hartlepool,28,1993,20,19,1611,17.9,5,1,6,5,0,0,3,0,0.28,0.06,0.34,0.28,0.34,Matches,c334bcfc
67,Enzio Boldewijn,nl NED,MF,Sutton United,28,1992,39,27,2618,29.1,2,5,7,2,0,0,3,0,0.07,0.17,0.24,0.07,0.24,Matches,6db00ad8
68,Luke Bolton,eng ENG,FW,Salford City FC,21,1999,15,2,398,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dadb55bd
69,Michael Bostwick,eng ENG,MF,Stevenage,33,1988,14,14,1088,12.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,649b0d73
70,Dean Bouzanis,au AUS,GK,Sutton United,30,1990,44,44,3960,44.0,0,1,1,0,0,0,6,0,0.00,0.02,0.02,0.00,0.02,Matches,0248e806
71,Jamie Bowden,ie IRL,MF,Oldham Athletic,20,2001,17,14,1291,14.3,1,4,5,1,0,0,6,0,0.07,0.28,0.35,0.07,0.35,Matches,9a5675c9
72,Jordan Bowery,kn SKN,FWMF,Mansfield Town,30,1991,40,25,2362,26.2,8,5,13,7,1,1,1,0,0.30,0.19,0.50,0.27,0.46,Matches,8f5a4e15
73,Ethan Brierley,eng ENG,MF,Rochdale,17,2003,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,c2c5ecda
74,Harrison Bright,wls WAL,DF,Newport County,17,2004,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94b9358f
75,George Broadbent,eng ENG,MF,Rochdale,20,2000,21,13,1029,11.4,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,97105498
76,Patrick Brough,eng ENG,DFMF,Barrow,25,1996,41,40,3645,40.5,0,3,3,0,0,0,10,0,0.00,0.07,0.07,0.00,0.07,Matches,4fdba4d6
77,Connor Brown,eng ENG,DFMF,Barrow,28,1992,21,19,1563,17.4,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,44aea7fc
78,Jevani Brown,jm JAM,FWMF,Exeter City,26,1994,43,42,3700,41.1,7,12,19,6,1,1,4,0,0.17,0.29,0.46,0.15,0.44,Matches,99785158
79,Jordan Brown,eng ENG,MFDF,Leyton Orient,20,2001,11,6,560,6.2,1,1,2,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,f5f4fdd2
80,Junior Brown,eng ENG,MFDF,Bristol Rovers,32,1989,6,4,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7a094557
81,Scott Brown,eng ENG,GK,Exeter City,36,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
82,D'Mani Bughail-Mellor,eng ENG,FW,Salford City FC,20,2000,3,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ad556f81
83,Omar Bugiel,lb LIB,FW,Sutton United,27,1994,39,27,2566,28.5,4,4,8,4,0,0,7,0,0.14,0.14,0.28,0.14,0.28,Matches,d8b822c7
84,Harry Bunn,eng ENG,FWMF,Scunthorpe,28,1992,20,10,990,11.0,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches,c8d840f0
85,Tyler Burey,eng ENG,FW,Hartlepool,19,2001,7,5,446,5.0,3,1,4,3,0,0,1,0,0.61,0.20,0.81,0.61,0.81,Matches,0daa8ef1
86,Luke Burgess,eng ENG,MF,Salford City FC,22,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,54e7092c
87,Scott Burgess,eng ENG,MF,Port Vale,23,1997,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,484d449c
88,Ryan Burke,ie IRL,DF,Mansfield Town,20,2000,4,1,162,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b53349fa
89,Sam Burns,eng ENG,FW,Scunthorpe,18,2002,15,11,893,9.9,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,Matches,2d88cb9a
90,Warren Burrell,eng ENG,DF,Harrogate Town,31,1990,45,44,3940,43.8,2,0,2,2,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,358be144
91,Jake Burton,eng ENG,FW,Tranmere Rovers,19,2001,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c0a481d
92,Neill Byrne,ie IRL,DF,Hartlepool,28,1993,40,40,3600,40.0,1,0,1,1,0,0,11,0,0.02,0.00,0.02,0.02,0.02,Matches,34731ad8
93,Nicky Cadden,sct SCO,MF,Forest Green,24,1996,44,44,3916,43.5,6,11,17,6,0,0,5,0,0.14,0.25,0.39,0.14,0.39,Matches,bb9b9bac
94,Jake Cain,eng ENG,MF,Newport County,19,2001,25,16,1482,16.5,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,a33ce8e2
95,Tahvon Campbell,eng ENG,FW,Rochdale,24,1997,13,13,1100,12.2,2,0,2,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,106f7efa
96,Niall Canavan,ie IRL,DF,Barrow,30,1991,18,17,1489,16.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,f7ce89e7
97,Niall Canavan,ie IRL,DF,Bradford City,30,1991,17,17,1468,16.3,1,0,1,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,Matches,f7ce89e7
98,Jake Caprice,eng ENG,MF,Exeter City,28,1992,34,29,2705,30.1,1,6,7,1,0,0,2,0,0.03,0.20,0.23,0.03,0.23,Matches,d3082f30
99,Baily Cargill,eng ENG,DF,Forest Green,26,1995,36,32,2878,32.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,6dbe8f69
100,Charlie Carter,eng ENG,MFFW,Stevenage,24,1996,20,4,708,7.9,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,5141a0fc
101,Marcus Carver,eng ENG,FW,Hartlepool,27,1993,17,6,615,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,330f3e43
102,Danny Cashman,eng ENG,FW,Rochdale,20,2001,23,9,900,10.0,2,2,4,2,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches,a1235277
103,Lewis Cass,eng ENG,DFMF,Port Vale,21,2000,19,16,1506,16.7,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches,711a6e59
104,Luke Chambers,eng ENG,DF,Colchester,35,1985,43,42,3798,42.2,1,0,1,1,0,0,6,2,0.02,0.00,0.02,0.02,0.02,Matches,1a98bcf4
105,Luke Charman,eng ENG,FW,Rochdale,23,1997,19,10,964,10.7,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,4be54d60
106,Harry Charsley,ie IRL,MF,Port Vale,24,1996,20,13,1219,13.5,1,2,3,1,0,0,2,0,0.07,0.15,0.22,0.07,0.22,Matches,b20eece9
107,Harry Charsley,ie IRL,MF,Mansfield Town,24,1996,16,10,970,10.8,2,1,3,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,Matches,b20eece9
108,Taylor Charters,eng ENG,MF,Carlisle United,19,2001,9,1,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,189d9f04
109,Noah Chilvers,eng ENG,MF,Colchester,20,2001,38,29,2704,30.0,8,3,11,8,0,0,8,0,0.27,0.10,0.37,0.27,0.37,Matches,64cb6975
110,Ousseynou Cissé,ml MLI,MF,Oldham Athletic,30,1991,8,8,563,6.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d42d12b7
111,Ryan Clampin,eng ENG,MFDF,Colchester,22,1999,5,4,332,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ac0dfdfa
112,Max Clark,eng ENG,MF,Rochdale,25,1996,23,22,1989,22.1,1,2,3,1,0,0,0,0,0.05,0.09,0.14,0.05,0.14,Matches,73f16ec2
113,James Clarke,eng ENG,DF,Newport County,31,1989,35,33,2913,32.4,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,3830cfa7
114,James Clarke,ie IRL,DF,Mansfield Town,21,2000,4,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ecc5b3be
115,Jordan Clarke,eng ENG,DF,Oldham Athletic,29,1991,40,40,3498,38.9,1,3,4,1,0,0,8,1,0.03,0.08,0.10,0.03,0.10,Matches,08229d38
116,Leon Clarke,eng ENG,FW,Bristol Rovers,36,1985,11,2,274,3.0,2,0,2,2,0,0,0,0,0.66,0.00,0.66,0.66,0.66,Matches,91c975a0
117,Ollie Clarke,eng ENG,MFFW,Mansfield Town,29,1992,26,24,1980,22.0,4,2,6,4,0,0,5,1,0.18,0.09,0.27,0.18,0.27,Matches,172e9148
118,Peter Clarke,eng ENG,DF,Tranmere Rovers,39,1982,46,46,4140,46.0,4,1,5,4,0,0,9,0,0.09,0.02,0.11,0.09,0.11,Matches,9a7bb136
119,Trevor Clarke,ie IRL,DFMF,Bristol Rovers,23,1998,7,5,367,4.1,0,1,1,0,0,0,1,1,0.00,0.25,0.25,0.00,0.25,Matches,088059d8
120,Craig Clay,eng ENG,MF,Leyton Orient,29,1992,19,14,1289,14.3,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,c003124a
121,Bailey Clements,eng ENG,DF,Stevenage,20,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dbe73fea
122,Zach Clough,eng ENG,FWMF,Carlisle United,26,1995,17,10,852,9.5,2,1,3,1,1,1,3,0,0.21,0.11,0.32,0.11,0.21,Matches,406831ff
123,Owen Cochrane,,DF,Stevenage,,,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b4d654a2
124,Josh Cogley,eng ENG,DF,Tranmere Rovers,25,1996,45,45,4050,45.0,1,4,5,1,0,0,4,0,0.02,0.09,0.11,0.02,0.11,Matches,01df3960
125,Ben Coker,eng ENG,DF,Stevenage,32,1989,36,36,3067,34.1,1,5,6,1,0,0,7,0,0.03,0.15,0.18,0.03,0.18,Matches,40c4f987
126,Ethan Coleman,eng ENG,MF,Leyton Orient,21,2000,15,12,1063,11.8,1,1,2,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches,87df2128
127,Joel Coleman,eng ENG,GK,Rochdale,25,1995,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b73e459a
128,Josh Coley,eng ENG,MFFW,Exeter City,23,1998,18,4,533,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7fa1086d
129,Aaron Collins,wls WAL,FWMF,Bristol Rovers,24,1997,45,36,3197,35.5,16,2,18,16,0,0,4,0,0.45,0.06,0.51,0.45,0.51,Matches,fa60d2ba
130,Archie Collins,eng ENG,MF,Exeter City,21,1999,38,36,3320,36.9,0,6,6,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,f344d409
131,Lewis Collins,wls WAL,FW,Newport County,20,2001,17,4,524,5.8,1,2,3,1,0,0,0,0,0.17,0.34,0.52,0.17,0.52,Matches,6673f9e1
132,Ted Collins,eng ENG,GK,Colchester,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0be1ee5f
133,Tom Conlon,eng ENG,MF,Port Vale,25,1996,18,17,1527,17.0,3,5,8,3,0,0,4,1,0.18,0.29,0.47,0.18,0.47,Matches,58d0198f
134,Dylan Connolly,ie IRL,FWMF,Northampton,26,1995,17,3,461,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4eae5f86
135,James Connolly,wls WAL,DF,Bristol Rovers,19,2001,24,24,2160,24.0,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,7ac0f13a
136,Dion Conroy,eng ENG,DF,Swindon Town,25,1995,35,35,3142,34.9,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,c6a284e1
137,Andy Cook,eng ENG,FW,Bradford City,30,1990,39,35,3051,33.9,12,3,15,10,2,2,0,0,0.35,0.09,0.44,0.29,0.38,Matches,ef9bbaf3
138,Jordan Cook,eng ENG,FW,Hartlepool,31,1990,4,1,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28a7e81c
139,Callum Cooke,eng ENG,MF,Bradford City,24,1997,42,28,2675,29.7,2,7,9,2,0,0,7,0,0.07,0.24,0.30,0.07,0.30,Matches,f5d9534a
140,Brandon Cooper,wls WAL,DF,Swindon Town,21,2000,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,71e7f875
141,Chay Cooper,eng ENG,MF,Colchester,19,2001,1,0,45,0.5,1,0,1,1,0,0,0,0,2.00,0.00,2.00,2.00,2.00,Matches,01c46bde
142,Joel Cooper,nir NIR,FW,Port Vale,25,1996,6,4,312,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,307731e3
143,Oliver Cooper,wls WAL,MFFW,Newport County,21,1999,33,28,2401,26.7,1,9,10,1,0,0,7,0,0.04,0.34,0.37,0.04,0.37,Matches,d3813344
144,Finn Cousin-Dawson,nir NIR,DF,Bradford City,18,2002,11,8,761,8.5,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,ebc31af0
145,Benny Couto,eng ENG,MFDF,Oldham Athletic,17,2003,19,15,1248,13.9,1,2,3,1,0,0,1,0,0.07,0.14,0.22,0.07,0.22,Matches,fa4b56af
146,Paul Coutts,sct SCO,MF,Bristol Rovers,33,1988,39,35,3079,34.2,0,1,1,0,0,1,9,2,0.00,0.03,0.03,0.00,0.03,Matches,e00c4257
147,Cameron Coxe,wls WAL,DFMF,Colchester,22,1998,31,23,2232,24.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,2f635584
148,Joe Cracknell,eng ENG,GK,Harrogate Town,26,1994,6,5,468,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3bb98ac9
149,Tony Craig,eng ENG,DF,Crawley Town,36,1985,35,32,2960,32.9,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,bce997be
150,Oliver Crankshaw,eng ENG,FWMF,Bradford City,22,1998,6,0,118,1.3,0,2,2,0,0,0,0,0,0.00,1.53,1.53,0.00,1.53,Matches,dc89af95
151,Tom Crawford,eng ENG,MF,Hartlepool,22,1999,28,22,1969,21.9,1,1,2,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,Matches,256335e2
152,Harvey Cribb,eng ENG,MF,Scunthorpe,15,2006,8,7,621,6.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,237ae196
153,Romoney Crichlow-Noble,eng ENG,DF,Swindon Town,22,1999,18,15,1285,14.3,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,e410c58c
154,Mark Cullen,eng ENG,FW,Hartlepool,29,1992,17,11,924,10.3,4,0,4,4,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches,c6f5f773
