,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
39,Dylan Bahamboula,cg CGO,MFFW,Oldham Athletic,25,1995,38,27,2571,28.6,6,7,13,6,0,1,3,0,0.21,0.25,0.46,0.21,0.46,Matches,7844c810
40,Odin Bailey,eng ENG,MFFW,Forest Green,20,1999,34,24,2127,23.6,4,4,8,4,0,0,4,0,0.17,0.17,0.34,0.17,0.34,Matches,549ecd3e
41,Ash Baker,wls WAL,MF,Newport County,23,1996,4,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5a423a64
42,Ollie Banks,eng ENG,MF,Barrow,27,1992,20,15,1288,14.3,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,d4ec6c9a
43,Ollie Banks,eng ENG,MF,Tranmere Rovers,27,1992,12,7,650,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d4ec6c9a
44,Alex Baptiste,eng ENG,DF,Bolton,34,1986,40,38,3333,37.0,0,2,2,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,7b72f0b6
45,Marcus Barnes,eng ENG,MF,Oldham Athletic,23,1996,7,1,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fc4d1618
46,Jordan Barnett,eng ENG,MFDF,Oldham Athletic,20,1999,17,7,735,8.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,30bfcaad
47,Bradley Barry,eng ENG,MF,Barrow,25,1995,33,33,2848,31.6,1,4,5,1,0,0,6,0,0.03,0.13,0.16,0.03,0.16,Matches,e1a0d29c
48,Alex Bass,eng ENG,GK,Southend United,22,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3278d395
49,Alfie Bates,eng ENG,MF,Walsall,19,2001,36,21,1813,20.1,0,2,2,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10,Matches,03d7cf5d
50,Tom Beadling,eng ENG,MFDF,Barrow,24,1996,29,19,1739,19.3,2,0,2,2,0,0,8,0,0.10,0.00,0.10,0.10,0.10,Matches,a5fe79d3
51,Mark Beck,sct SCO,FW,Harrogate Town,26,1994,26,14,1249,13.9,4,1,5,4,0,0,0,0,0.29,0.07,0.36,0.29,0.36,Matches,60d58b05
52,Jacob Bedeau,gd GRN,DF,Scunthorpe,20,1999,34,28,2641,29.3,1,1,2,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches,a689a7df
53,Alfie Beestin,eng ENG,MF,Scunthorpe,22,1997,40,32,2931,32.6,5,1,6,5,0,0,2,0,0.15,0.03,0.18,0.15,0.18,Matches,a02effcc
54,Lewis Bell,eng ENG,MF,Carlisle United,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47ece2d1
55,James Belshaw,eng ENG,GK,Harrogate Town,29,1990,38,38,3420,38.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,bfca678d
56,Kyle Bennett,eng ENG,MFFW,Grimsby Town,29,1990,13,10,811,9.0,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,46b16c2c
57,Rhys Bennett,eng ENG,DF,Carlisle United,28,1991,24,22,1963,21.8,4,0,4,4,0,0,5,0,0.18,0.00,0.18,0.18,0.18,Matches,50c7de8f
58,Scot Bennett,eng ENG,MFDF,Newport County,29,1990,38,32,2689,29.9,2,0,2,2,0,0,6,1,0.07,0.00,0.07,0.07,0.07,Matches,911c7cec
59,Malvind Benning,eng ENG,DF,Mansfield Town,26,1993,32,25,2367,26.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,f7722d79
60,Di'Shon Bernard,jm JAM,DF,Salford City FC,19,2000,30,27,2433,27.0,2,2,4,2,0,0,3,1,0.07,0.07,0.15,0.07,0.15,Matches,c21da05c
61,Dominic Bernard,ie IRL,DFMF,Forest Green,23,1997,25,23,2024,22.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,a87cad26
62,Harrison Biggins,eng ENG,MF,Barrow,24,1996,22,16,1428,15.9,2,3,5,2,0,0,3,1,0.13,0.19,0.32,0.13,0.32,Matches,a98a15b2
63,Laurence Bilboe,eng ENG,GK,Oldham Athletic,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4caf3255
64,Corey Blackett-Taylor,eng ENG,FW,Tranmere Rovers,22,1997,20,9,757,8.4,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,28016827
65,George Blackwood,au AUS,FWMF,Oldham Athletic,23,1997,13,6,628,7.0,3,1,4,3,0,0,1,0,0.43,0.14,0.57,0.43,0.57,Matches,c5a99426
66,Matty Blair,eng ENG,MF,Cheltenham,31,1989,44,42,3661,40.7,2,4,6,2,0,0,3,0,0.05,0.10,0.15,0.05,0.15,Matches,14455ab7
67,Hiram Boateng,eng ENG,MFFW,Cambridge,24,1996,25,20,1698,18.9,0,2,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,929917ce
68,Josh Bohui,eng ENG,FW,Colchester,21,1999,13,0,164,1.8,1,0,1,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55,Matches,30ac11e5
69,Elliot Bonds,gy GUY,MF,Cheltenham,20,2000,5,3,247,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a39f9c4f
70,Cameron Borthwick-Jackson,eng ENG,DFMF,Oldham Athletic,23,1997,31,25,2242,24.9,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches,ff61102d
71,Jordan Bowery,kn SKN,FW,Mansfield Town,29,1991,43,38,3345,37.2,10,5,15,8,2,3,0,0,0.27,0.13,0.40,0.22,0.35,Matches,8f5a4e15
72,Ryan Bowman,eng ENG,FW,Exeter City,28,1991,42,39,3466,38.5,14,3,17,14,0,0,5,1,0.36,0.08,0.44,0.36,0.44,Matches,89880099
73,George Boyd,sct SCO,MF,Salford City FC,34,1985,11,2,259,2.9,0,1,1,0,0,1,0,0,0.00,0.35,0.35,0.00,0.35,Matches,0a9048ce
74,Louis Boyd,eng ENG,MF,Grimsby Town,,,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a023cf85
75,Will Boyle,eng ENG,DF,Cheltenham,24,1995,29,29,2610,29.0,6,2,8,6,0,0,5,0,0.21,0.07,0.28,0.21,0.28,Matches,04d98300
76,Cohen Bramall,eng ENG,DF,Colchester,24,1996,23,23,2062,22.9,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,6cb7f041
77,Daniel Bramall,eng ENG,DF,Barrow,21,1998,3,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40827f22
78,Shaun Brisley,eng ENG,DF,Port Vale,30,1990,24,19,1759,19.5,1,1,2,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10,Matches,cf4522d0
79,Harry Brockbank,eng ENG,DFMF,Bolton,21,1998,18,13,1068,11.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7e169041
80,James Brophy,eng ENG,DFMF,Leyton Orient,26,1994,44,44,3905,43.4,2,5,7,2,0,0,10,0,0.05,0.12,0.16,0.05,0.16,Matches,e58bc5d1
81,Patrick Brough,eng ENG,DFMF,Barrow,24,1996,43,39,3552,39.5,6,1,7,6,0,0,7,0,0.15,0.03,0.18,0.15,0.18,Matches,4fdba4d6
82,Connor Brown,eng ENG,MFDF,Barrow,27,1992,19,15,1348,15.0,1,2,3,1,0,0,6,1,0.07,0.13,0.20,0.07,0.20,Matches,44aea7fc
83,Jevani Brown,jm JAM,FWMF,Colchester,25,1994,40,28,2586,28.7,7,3,10,7,0,0,3,0,0.24,0.10,0.35,0.24,0.35,Matches,99785158
84,Junior Brown,eng ENG,DF,Scunthorpe,31,1989,14,14,1178,13.1,0,1,1,0,0,0,3,1,0.00,0.08,0.08,0.00,0.08,Matches,7a094557
85,Scott Brown,eng ENG,GK,Port Vale,35,1985,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
86,Dannie Bulman,eng ENG,MF,Crawley Town,41,1979,6,4,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd567e78
87,Joe Bunney,eng ENG,DF,Grimsby Town,26,1993,5,3,360,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,7d4c4f3b
88,Luke Burgess,eng ENG,MF,Salford City FC,21,1999,17,7,640,7.1,3,0,3,3,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,54e7092c
89,Scott Burgess,eng ENG,MF,Port Vale,22,1997,24,18,1649,18.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,484d449c
90,Rumarn Burrell,jm JAM,FW,Bradford City,19,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b1c235a
91,Warren Burrell,eng ENG,DF,Harrogate Town,30,1990,43,39,3472,38.6,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,358be144
92,Callum Burton,eng ENG,GK,Cambridge,23,1996,27,26,2415,26.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e8d6906d
93,Jake Burton,eng ENG,FW,Tranmere Rovers,18,2001,2,1,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c0a481d
94,Lewis Butroid,eng ENG,DF,Scunthorpe,21,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,06ae882b
95,Elvis Bwomono,ug UGA,DFMF,Southend United,21,1998,41,38,3348,37.2,1,2,3,1,0,0,3,0,0.03,0.05,0.08,0.03,0.08,Matches,ba4cddff
96,Nicky Cadden,sct SCO,MF,Forest Green,23,1996,33,33,2776,30.8,3,7,10,3,0,1,2,0,0.10,0.23,0.32,0.10,0.32,Matches,bb9b9bac
97,Niall Canavan,ie IRL,DF,Bradford City,29,1991,16,15,1328,14.8,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,f7ce89e7
98,Jake Caprice,eng ENG,MFDF,Exeter City,27,1992,34,13,1385,15.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3082f30
99,Baily Cargill,eng ENG,DF,Forest Green,25,1995,23,23,2062,22.9,2,2,4,2,0,0,5,0,0.09,0.09,0.17,0.09,0.17,Matches,6dbe8f69
100,Charlie Carter,eng ENG,MFFW,Stevenage,23,1996,18,16,1338,14.9,3,0,3,3,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,5141a0fc
101,Ellis Chapman,eng ENG,MF,Cheltenham,19,2001,21,9,1005,11.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,40382c9b
102,MacKenzie Chapman,eng ENG,GK,Oldham Athletic,17,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5ebc83a
103,Harry Charsley,ie IRL,MFFW,Mansfield Town,23,1996,43,32,2920,32.4,4,6,10,4,0,0,2,0,0.12,0.18,0.31,0.12,0.31,Matches,b20eece9
104,Taylor Charters,eng ENG,MF,Carlisle United,18,2001,9,2,209,2.3,0,1,1,0,0,0,2,0,0.00,0.43,0.43,0.00,0.43,Matches,189d9f04
105,Noah Chilvers,eng ENG,MF,Colchester,19,2001,44,36,3113,34.6,2,3,5,2,0,0,4,0,0.06,0.09,0.14,0.06,0.14,Matches,64cb6975
106,Ousseynou Cissé,ml MLI,MF,Leyton Orient,29,1991,42,40,3302,36.7,1,1,2,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,Matches,d42d12b7
107,Ryan Clampin,eng ENG,DF,Colchester,21,1999,21,17,1550,17.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,ac0dfdfa
108,Mitchell Clark,wls WAL,DF,Port Vale,21,1999,11,11,990,11.0,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,dba74cd3
109,Billy Clarke,ie IRL,MFFW,Bradford City,32,1987,29,20,1759,19.5,2,5,7,1,1,2,1,0,0.10,0.26,0.36,0.05,0.31,Matches,8286db68
110,Harry Clarke,eng ENG,DFMF,Oldham Athletic,19,2001,32,30,2673,29.7,1,1,2,1,0,0,8,0,0.03,0.03,0.07,0.03,0.07,Matches,a64f2573
111,James Clarke,ie IRL,DF,Mansfield Town,20,2000,2,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ecc5b3be
112,James Clarke,eng ENG,DF,Walsall,30,1989,31,30,2670,29.7,2,0,2,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,3830cfa7
113,Jordan Clarke,eng ENG,DF,Scunthorpe,28,1991,24,22,1935,21.5,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,08229d38
114,Ollie Clarke,eng ENG,MF,Mansfield Town,28,1992,33,27,2539,28.2,3,2,5,3,0,0,6,1,0.11,0.07,0.18,0.11,0.18,Matches,172e9148
115,Peter Clarke,eng ENG,DF,Tranmere Rovers,38,1982,46,46,4140,46.0,3,3,6,3,0,0,6,0,0.07,0.07,0.13,0.07,0.13,Matches,9a7bb136
116,Tom Clarke,eng ENG,DF,Salford City FC,32,1987,32,27,2355,26.2,2,2,4,2,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches,73e704dd
117,Craig Clay,eng ENG,MF,Leyton Orient,28,1992,39,32,2921,32.5,1,4,5,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matches,c003124a
118,Chris Clements,eng ENG,MF,Cheltenham,30,1990,17,14,1235,13.7,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,dd963b78
119,Thomas Clifford,eng ENG,DF,Southend United,20,1999,28,22,1948,21.6,3,1,4,3,0,0,1,0,0.14,0.05,0.18,0.14,0.18,Matches,57747c14
120,Harry Clifton,wls WAL,MFDF,Grimsby Town,22,1998,35,30,2690,29.9,2,0,2,2,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches,93e4b42f
121,Callum Cockerill-Mollett,eng ENG,DF,Walsall,21,1999,11,5,458,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,08baf141
122,Giles Coke,eng ENG,MF,Grimsby Town,34,1986,17,14,1239,13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cb2a1fd2
123,Ben Coker,eng ENG,DFMF,Stevenage,31,1989,38,32,2964,32.9,0,3,3,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,40c4f987
124,Kenny Coker,eng ENG,FW,Southend United,16,2003,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17abca20
125,Oliver Coker,,MF,Southend United,,,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8beaa4a3
126,Aaron Collins,wls WAL,FWMF,Forest Green,23,1997,44,36,3319,36.9,10,7,17,6,4,4,5,0,0.27,0.19,0.46,0.16,0.35,Matches,fa60d2ba
127,Archie Collins,eng ENG,MF,Exeter City,20,1999,46,46,4081,45.3,4,2,6,4,0,0,4,0,0.09,0.04,0.13,0.09,0.13,Matches,f344d409
128,Lewis Collins,wls WAL,FWMF,Newport County,19,2001,16,8,826,9.2,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,6673f9e1
129,Brandon Comley,ms MSR,MF,Bolton,24,1995,10,5,484,5.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,caf7a176
130,Tom Conlon,eng ENG,MF,Port Vale,24,1996,42,41,3675,40.8,10,8,18,7,3,3,5,0,0.24,0.20,0.44,0.17,0.37,Matches,58d0198f
131,Andy Cook,eng ENG,FWMF,Mansfield Town,29,1990,20,8,885,9.8,3,0,3,3,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches,ef9bbaf3
132,Andy Cook,eng ENG,FW,Bradford City,29,1990,21,16,1369,15.2,8,1,9,8,0,0,1,0,0.53,0.07,0.59,0.53,0.59,Matches,ef9bbaf3
133,Callum Cooke,eng ENG,MF,Bradford City,23,1997,34,30,2654,29.5,3,6,9,2,1,1,2,0,0.10,0.20,0.31,0.07,0.27,Matches,f5d9534a
134,Ryan Cooney,eng ENG,DF,Morecambe,20,2000,36,20,2108,23.4,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,1ec0c48e
135,Brandon Cooper,wls WAL,DF,Newport County,20,2000,19,18,1665,18.5,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,71e7f875
136,Tyler Cordner,eng ENG,DFMF,Southend United,21,1998,14,11,1055,11.7,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,598a5fde
137,Tyler Cordner,eng ENG,DF,Scunthorpe,21,1998,12,10,936,10.4,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,598a5fde
138,Josh Coulson,eng ENG,DF,Leyton Orient,31,1989,20,19,1711,19.0,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,9af2822d
139,Finn Cousin-Dawson,nir NIR,DFMF,Bradford City,17,2002,23,20,1681,18.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ebc31af0
140,Paul Coutts,sct SCO,MF,Salford City FC,32,1988,19,14,1207,13.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e00c4257
141,Paris Cowan-Hall,eng ENG,MF,Colchester,29,1990,13,2,247,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,458b6e1b
142,Billy Cracknell,eng ENG,DF,Colchester,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a02139f6
143,Joe Cracknell,eng ENG,GK,Harrogate Town,25,1994,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3bb98ac9
144,Tony Craig,eng ENG,DF,Crawley Town,35,1985,38,36,3284,36.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,bce997be
145,Oliver Crankshaw,eng ENG,MF,Bradford City,21,1998,19,11,935,10.4,1,2,3,1,0,0,2,0,0.10,0.19,0.29,0.10,0.29,Matches,dc89af95
146,Ali Crawford,sct SCO,FWMF,Tranmere Rovers,29,1991,9,4,335,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0b7d006b
147,Ali Crawford,sct SCO,MF,Bolton,29,1991,21,17,1472,16.4,1,4,5,1,0,0,0,0,0.06,0.24,0.31,0.06,0.31,Matches,0b7d006b
148,William Crellin,eng ENG,GK,Bolton,20,2000,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a85a237
149,Adam Crookes,eng ENG,DF,Port Vale,22,1997,16,13,1222,13.6,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,3cd6b4ce
150,Mark Cullen,eng ENG,FW,Port Vale,28,1992,18,8,688,7.6,2,0,2,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,c6f5f773
151,Jamie Cumming,eng ENG,GK,Stevenage,20,1999,41,41,3690,41.0,0,1,1,0,0,0,0,0,0.00,0.02,0.02,0.00,0.02,Matches,f745cf49
152,Robbie Cundy,eng ENG,DF,Cambridge,23,1997,17,14,1240,13.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d24aa01
153,Scott Cuthbert,sct SCO,DF,Stevenage,33,1987,33,31,2749,30.5,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches,a76227cb
