,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
19,Steven Alzate,co COL,MF,Leyton Orient,17,1998,12,9,821,9.1,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,ad1f61f3
20,Justin Amaluzor,eng ENG,FWMF,Barnet,19,1996,11,0,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3f78f19
21,Shola Ameobi,ng NGA,FW,Notts County,34,1981,17,13,1264,14.0,4,0,4,4,0,1,3,0,0.28,0.00,0.28,0.28,0.28,Matches,e79a368b
22,Pádraig Amond,ie IRL,FWMF,Hartlepool,28,1988,46,37,3340,37.1,14,5,19,13,1,2,1,0,0.38,0.13,0.51,0.35,0.49,Matches,75499f71
23,Ethan Ampadu,wls WAL,DFMF,Exeter City,15,2000,8,6,505,5.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,10b9fa99
24,Danny Andrew,eng ENG,DFMF,Grimsby Town,25,1990,46,46,4095,45.5,0,7,7,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,90b57521
25,Troy Archibald-Henville,eng ENG,DF,Exeter City,27,1988,3,1,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2ac660f1
26,Yoann Arquin,mq MTQ,FW,Mansfield Town,28,1988,12,3,356,4.0,2,1,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,Matches,b37dfa0b
27,Chris Arthur,eng ENG,DFMF,Crawley Town,26,1990,6,3,330,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0ca137fd
28,Koby Arthur,gh GHA,MF,Cheltenham,20,1996,5,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,20f583a7
29,Derek Asamoah,gh GHA,FWMF,Carlisle United,35,1981,8,0,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d8f04b9
30,Akwasi Asante,eng ENG,FW,Grimsby Town,23,1992,9,2,318,3.5,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,d19fc4bd
31,Nigel Atangana,fr FRA,MF,Leyton Orient,26,1989,29,25,2275,25.3,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,ab07c4b6
32,David Atkinson,eng ENG,DF,Carlisle United,23,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e38940ce
33,Thierry Audel,fr FRA,DF,Notts County,29,1987,16,12,1064,11.8,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches,b3ff6173
34,James Bailey,eng ENG,DFMF,Carlisle United,27,1988,12,8,745,8.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,c16d7863
35,Zoumana Bakayogo,ci CIV,DF,Crewe Alexandra,29,1986,40,36,3260,36.2,0,4,4,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches,1d2647b1
36,Carl Baker,eng ENG,MF,Portsmouth,33,1982,45,40,3322,36.9,9,7,16,9,0,0,7,0,0.24,0.19,0.43,0.24,0.43,Matches,9ab0af00
37,Jason Banton,eng ENG,MF,Crawley Town,23,1992,14,11,854,9.5,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,fa6ba5e8
38,Tom Barkhuizen,eng ENG,FWMF,Morecambe,23,1993,14,14,1182,13.1,5,1,6,4,1,2,3,0,0.38,0.08,0.46,0.30,0.38,Matches,9cf7496b
39,Jazzi Barnum-Bobb,vc VIN,DF,Newport County,20,1995,26,15,1612,17.9,1,2,3,1,0,0,4,0,0.06,0.11,0.17,0.06,0.17,Matches,89903d20
40,Jack Barthram,eng ENG,DF,Cheltenham,22,1993,29,22,2017,22.4,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches,31699716
41,Adam Bartlett,eng ENG,GK,Hartlepool,30,1986,10,9,864,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,673406a9
42,Adam Barton,nir NIR,MF,Portsmouth,25,1991,3,2,197,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a36b02fd
43,Matthew Bates,eng ENG,DF,Hartlepool,29,1986,20,19,1662,18.5,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,dd7a0bfe
44,Shaun Batt,eng ENG,FWMF,Barnet,29,1987,11,3,378,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,74c0ce72
45,Mathieu Baudry,fr FRA,DF,Doncaster,28,1988,31,26,2369,26.3,5,1,6,5,0,0,7,0,0.19,0.04,0.23,0.19,0.23,Matches,f3c2e308
46,Bobson Bawling,eng ENG,MF,Crawley Town,20,1995,29,2,612,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,58cbc1bc
47,James Baxendale,eng ENG,MF,Mansfield Town,23,1992,12,3,278,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5db90096
48,Marcus Bean,jm JAM,MF,Wycombe,31,1984,19,15,1374,15.3,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,d7e4c65c
49,Omar Beckles,gd GRN,DF,Accrington,24,1991,41,40,3568,39.6,2,3,5,2,0,0,3,1,0.05,0.08,0.13,0.05,0.13,Matches,668005c9
50,Mitchell Beeney,eng ENG,GK,Crawley Town,20,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc630911
51,Alfie Beestin,eng ENG,FWMF,Doncaster,18,1997,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a02effcc
52,Žan Benedičič,si SVN,MF,Leyton Orient,20,1995,1,0,10,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8f316235
53,Kyle Bennett,eng ENG,MF,Portsmouth,25,1990,39,33,2534,28.2,6,3,9,6,0,0,4,0,0.21,0.11,0.32,0.21,0.32,Matches,46b16c2c
54,Rhys Bennett,eng ENG,DF,Mansfield Town,24,1991,46,46,4140,46.0,2,1,3,2,0,0,7,0,0.04,0.02,0.07,0.04,0.07,Matches,50c7de8f
55,Scot Bennett,eng ENG,DFMF,Newport County,25,1990,39,38,3400,37.8,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,911c7cec
56,Malvind Benning,eng ENG,DFMF,Mansfield Town,22,1993,45,45,4028,44.8,1,3,4,1,0,0,7,2,0.02,0.07,0.09,0.02,0.09,Matches,f7722d79
57,James Berrett,ie IRL,MF,Grimsby Town,27,1989,19,15,1272,14.1,2,2,4,2,0,0,5,0,0.14,0.14,0.28,0.14,0.28,Matches,7993b498
58,Luke Berry,eng ENG,MF,Cambridge,24,1992,45,45,4048,45.0,17,3,20,15,2,5,9,0,0.38,0.07,0.44,0.33,0.40,Matches,2aaadf33
59,Paul Bignot,eng ENG,DF,Newport County,30,1986,10,9,879,9.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ec830b3a
60,Billy Bingham,eng ENG,DFMF,Crewe Alexandra,26,1990,30,25,2240,24.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd084a71
61,Ryan Bird,eng ENG,FW,Newport County,28,1987,19,19,1585,17.6,5,2,7,4,1,1,3,0,0.28,0.11,0.40,0.23,0.34,Matches,4e85899f
62,James Bittner,eng ENG,GK,Newport County,34,1982,2,1,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb377e8b
63,Ian Black,sct SCO,MF,Blackpool,31,1985,10,1,246,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,081e9396
64,Jack Blackford,eng ENG,MF,Hartlepool,18,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c786109b
65,Andre Blackman,eng ENG,DFMF,Crawley Town,25,1990,32,31,2545,28.3,0,3,3,0,0,0,7,2,0.00,0.11,0.11,0.00,0.11,Matches,4519be7a
66,Jamal Blackman,eng ENG,GK,Wycombe,22,1993,42,42,3780,42.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,dd26b605
67,Matty Blair,eng ENG,DFMF,Doncaster,27,1989,45,45,3897,43.3,3,5,8,3,0,0,6,2,0.07,0.12,0.18,0.07,0.18,Matches,14455ab7
68,Maxime Blanchard,fr FRA,DFMF,Newport County,29,1986,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0eaeb240
69,Nathan Blissett,eng ENG,FW,Plymouth Argyle,26,1990,9,1,255,2.8,2,0,2,2,0,0,0,0,0.71,0.00,0.71,0.71,0.71,Matches,827ecad9
70,Matt Bloomfield,eng ENG,MF,Wycombe,32,1984,33,24,2236,24.8,5,0,5,5,0,0,4,0,0.20,0.00,0.20,0.20,0.20,Matches,a57ae0ee
71,Romuald Boco,bj BEN,MF,Accrington,31,1985,29,12,1385,15.4,6,2,8,5,1,1,0,0,0.39,0.13,0.52,0.32,0.45,Matches,8b5befda
72,Omar Bogle,eng ENG,FW,Grimsby Town,23,1993,27,25,2286,25.4,19,2,21,16,3,4,5,0,0.75,0.08,0.83,0.63,0.71,Matches,c334bcfc
73,Flo Bojaj,al ALB,FW,Newport County,20,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,435a407d
74,Marc Bola,eng ENG,DFMF,Notts County,18,1997,13,10,973,10.8,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,3986000d
75,Tom Bolarinwa,eng ENG,MF,Grimsby Town,26,1990,34,16,1743,19.4,2,4,6,2,0,0,4,0,0.10,0.21,0.31,0.10,0.31,Matches,a18a6b46
76,Enzio Boldewijn,nl NED,DFFW,Crawley Town,23,1992,46,43,3647,40.5,5,4,9,5,0,0,6,0,0.12,0.10,0.22,0.12,0.22,Matches,6db00ad8
77,Myles Boney,eng ENG,GK,Blackpool,18,1998,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,927b36de
78,Macauley Bonne,zw ZIM,DFFW,Colchester,20,1995,18,1,225,2.5,1,0,1,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40,Matches,9ca8b21c
79,Ruben Bover,es ESP,MF,Barnet,24,1992,14,10,838,9.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,16d6583e
80,Jordan Bowery,kn SKN,DFFW,Crewe Alexandra,25,1991,19,18,1626,18.1,2,4,6,2,0,0,0,0,0.11,0.22,0.33,0.11,0.33,Matches,8f5a4e15
81,Jordan Bowery,kn SKN,DFFW,Leyton Orient,25,1991,17,9,831,9.2,1,2,3,1,0,0,2,0,0.11,0.22,0.32,0.11,0.32,Matches,8f5a4e15
82,Andrew Boyce,eng ENG,DFMF,Grimsby Town,26,1989,17,12,1078,12.0,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,375aaca1
83,Will Boyle,eng ENG,DF,Cheltenham,20,1995,21,21,1871,20.8,2,1,3,2,0,0,7,2,0.10,0.05,0.14,0.10,0.14,Matches,04d98300
84,Sonny Bradley,eng ENG,DF,Plymouth Argyle,24,1991,44,43,3789,42.1,7,2,9,7,0,0,3,0,0.17,0.05,0.21,0.17,0.21,Matches,94ffccb3
85,Matthew Briggs,gy GUY,DF,Colchester,25,1991,15,11,1138,12.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,182c89db
86,Richard Brindley,eng ENG,DFMF,Colchester,23,1993,41,40,3393,37.7,1,6,7,1,0,0,3,0,0.03,0.16,0.19,0.03,0.19,Matches,a7588b8d
87,Shaun Brisley,eng ENG,DF,Carlisle United,26,1990,28,22,1922,21.4,2,0,2,2,0,0,8,0,0.09,0.00,0.09,0.09,0.09,Matches,cf4522d0
88,Patrick Brough,eng ENG,DFMF,Carlisle United,20,1996,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4fdba4d6
89,Scott Brown,eng ENG,GK,Wycombe,31,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
90,Scott Brown,eng ENG,GK,Cheltenham,31,1985,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
91,Scott Brown,eng ENG,MF,Accrington,31,1985,28,27,2274,25.3,0,2,2,0,0,0,5,4,0.00,0.08,0.08,0.00,0.08,Matches,8adefff9
92,Troy Brown,wls WAL,DF,Exeter City,25,1990,30,28,2526,28.1,2,2,4,2,0,0,6,0,0.07,0.07,0.14,0.07,0.14,Matches,1b63a767
93,Rhys Browne,ag ATG,DFFW,Grimsby Town,20,1995,5,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b88d0922
94,Benjamin Büchel,li LIE,GK,Barnet,27,1989,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e289d34c
95,Nauris Bulvītis,lv LVA,DF,Plymouth Argyle,29,1987,18,16,1508,16.8,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,5bf5b5f1
96,Christian Burgess,eng ENG,DF,Portsmouth,24,1991,44,44,3900,43.3,4,2,6,4,0,0,5,2,0.09,0.05,0.14,0.09,0.14,Matches,f8766ef9
97,Harry Burgoyne,eng ENG,GK,Barnet,19,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,710d9ad1
98,Graham Burke,ie IRL,FWMF,Notts County,22,1993,5,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc227f51
99,Matt Butcher,eng ENG,MF,Yeovil Town,19,1997,34,27,2562,28.5,2,1,3,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,Matches,b170cfa2
100,Andy Butler,eng ENG,DF,Doncaster,32,1983,44,44,3896,43.3,3,1,4,3,0,0,10,0,0.07,0.02,0.09,0.07,0.09,Matches,7a10f219
101,Dan Butler,eng ENG,DFMF,Newport County,21,1994,40,38,3479,38.7,3,3,6,3,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,84dd2a1f
102,Alex Byrne,eng ENG,MF,Exeter City,19,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,90494d4b
103,Joel Byrom,eng ENG,MF,Mansfield Town,29,1986,22,21,1864,20.7,0,5,5,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches,ea1ded73
104,Michael Cain,,MF,Blackpool,21,1994,6,2,208,2.3,1,0,1,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,2ea1a7d7
105,Riccardo Calder,eng ENG,MF,Doncaster,20,1996,15,5,659,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,518a3f5a
106,Kyle Cameron,sct SCO,DF,Newport County,19,1997,6,6,512,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,00ebaaef
107,Adam Campbell,eng ENG,FWMF,Notts County,21,1995,28,21,1743,19.4,4,2,6,4,0,0,1,0,0.21,0.10,0.31,0.21,0.31,Matches,e3aa211f
108,Tahvon Campbell,eng ENG,FWMF,Notts County,19,1997,12,1,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,106f7efa
109,Tahvon Campbell,eng ENG,FWMF,Yeovil Town,19,1997,19,6,655,7.3,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,106f7efa
110,Jamal Campbell-Ryce,jm JAM,FWMF,Barnet,33,1983,32,23,2039,22.7,1,3,4,1,0,0,6,0,0.04,0.13,0.18,0.04,0.18,Matches,d02c06d8
111,Graham Carey,ie IRL,DFFW,Plymouth Argyle,27,1989,46,46,4048,45.0,14,15,29,11,3,3,3,0,0.31,0.33,0.64,0.24,0.58,Matches,fb4558af
112,Jake Carroll,ie IRL,DFMF,Hartlepool,24,1991,21,19,1772,19.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,717d8910
113,Jake Carroll,ie IRL,DFMF,Cambridge,24,1991,20,19,1663,18.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,717d8910
114,Trevor Carson,nir NIR,GK,Hartlepool,28,1988,23,23,2016,22.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,dc1fe167
115,Ashley Chambers,eng ENG,FWMF,Grimsby Town,26,1990,16,14,989,11.0,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,0c76743b
116,Tom Champion,eng ENG,DFMF,Barnet,30,1986,26,22,1824,20.3,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,b8ec2432
117,Conor Chaplin,eng ENG,FWMF,Portsmouth,19,1997,39,13,1620,18.0,8,3,11,8,0,2,6,0,0.44,0.17,0.61,0.44,0.61,Matches,4ec55b87
118,Aaron Chapman,eng ENG,GK,Accrington,26,1990,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df3bff72
119,Adam Chapman,nir NIR,MF,Mansfield Town,26,1989,5,5,415,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cdce8c2f
120,Alex Cisak,au AUS,GK,Leyton Orient,27,1989,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bbe1801
121,Josh Clackstone,eng ENG,DF,Notts County,19,1996,8,7,675,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,25dfa9be
122,Sean Clare,eng ENG,DFMF,Accrington,19,1996,8,6,366,4.1,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,77bf9e2f
123,Jordan Clark,eng ENG,MF,Accrington,22,1993,42,35,3115,34.6,1,4,5,1,0,0,2,0,0.03,0.12,0.14,0.03,0.14,Matches,7c5fa6cf
124,Max Clark,eng ENG,DFMF,Cambridge,20,1996,27,17,1468,16.3,1,2,3,1,0,0,3,1,0.06,0.12,0.18,0.06,0.18,Matches,73f16ec2
125,Michael Clark,eng ENG,DF,Leyton Orient,18,1997,9,8,765,8.5,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,dfa4fdd7
126,Matthew Clarke,eng ENG,DF,Portsmouth,19,1996,33,33,2970,33.0,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,8ea2227a
127,Chris Clements,eng ENG,MF,Grimsby Town,26,1990,16,16,1373,15.3,4,1,5,4,0,0,5,0,0.26,0.07,0.33,0.26,0.33,Matches,dd963b78
128,Chris Clements,eng ENG,MF,Mansfield Town,26,1990,20,18,1648,18.3,3,2,5,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,Matches,dd963b78
129,Billy Clifford,eng ENG,MF,Crawley Town,23,1992,36,26,2253,25.0,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,ac30d565
130,Sean Clohessy,eng ENG,DF,Leyton Orient,29,1986,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f546e3e8
131,Charlie Clough,eng ENG,DF,Barnet,25,1990,18,18,1620,18.0,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches,765ff543
132,Shane Cojocarel,ro ROU,MF,Barnet,19,1997,3,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f81c095
133,Adam Collin,eng ENG,GK,Notts County,31,1984,43,43,3870,43.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffa731bc
134,Aaron Collins,wls WAL,DFFW,Notts County,19,1997,18,3,582,6.5,2,0,2,2,0,0,1,1,0.31,0.00,0.31,0.31,0.31,Matches,fa60d2ba
135,Danny Collins,wls WAL,DF,Grimsby Town,35,1980,36,36,3222,35.8,2,2,4,2,0,0,7,2,0.06,0.06,0.11,0.06,0.11,Matches,b89cd819
136,James Collins,ie IRL,FW,Crawley Town,25,1990,45,45,4018,44.6,20,2,22,15,5,5,8,2,0.45,0.04,0.49,0.34,0.38,Matches,95471a13
137,Lee Collins,eng ENG,DFMF,Mansfield Town,27,1988,37,35,3102,34.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,7b8f9dcd
138,Michael Collins,ie IRL,MF,Leyton Orient,30,1986,30,28,2493,27.7,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches,696b6697
139,Brandon Comley,ms MSR,MF,Grimsby Town,20,1995,33,26,2270,25.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,caf7a176
140,Jack Compton,wls WAL,MF,Newport County,27,1988,8,2,351,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,fb112bb3
141,Luke Conlan,nir NIR,DFMF,Morecambe,21,1994,21,16,1378,15.3,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,8049ecee
142,Tom Conlon,eng ENG,FWMF,Stevenage,20,1996,4,3,238,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,58d0198f
143,Séamus Conneely,ie IRL,MF,Accrington,28,1988,38,38,3391,37.7,1,3,4,0,1,1,7,0,0.03,0.08,0.11,0.00,0.08,Matches,9c9fee3a
144,Mark Connolly,ie IRL,DF,Crawley Town,24,1991,41,40,3347,37.2,3,0,3,3,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches,d89eb771
145,Jordan Cook,eng ENG,FW,Luton Town,26,1990,35,31,2476,27.5,3,2,5,2,1,1,5,2,0.11,0.07,0.18,0.07,0.15,Matches,28a7e81c
146,Callum Cooke,eng ENG,FWMF,Crewe Alexandra,19,1997,18,18,1471,16.3,4,6,10,4,0,0,1,0,0.24,0.37,0.61,0.24,0.61,Matches,f5d9534a
147,Alex Cooper,sct SCO,DFMF,Cheltenham,24,1991,1,1,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a257d7b
148,George Cooper,eng ENG,MF,Crewe Alexandra,19,1996,46,43,3612,40.1,9,9,18,9,0,1,2,0,0.22,0.22,0.45,0.22,0.45,Matches,239aa601
149,James Coppinger,eng ENG,FWMF,Doncaster,35,1981,39,38,3137,34.9,10,13,23,10,0,0,2,1,0.29,0.37,0.66,0.29,0.66,Matches,181152ec
150,Harry Cornick,eng ENG,FWMF,Leyton Orient,21,1995,11,9,774,8.6,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,9169bc41
151,Barry Corr,ie IRL,FW,Cambridge,31,1985,7,1,242,2.7,2,0,2,2,0,0,1,0,0.74,0.00,0.74,0.74,0.74,Matches,0550d14e
152,Josh Coulson,eng ENG,DFMF,Cambridge,27,1989,7,6,495,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9af2822d
153,Luke Coulson,eng ENG,DFFW,Barnet,22,1994,11,4,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9be637af
