,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
29,Nathan Baker,eng ENG,DF,Bristol City,24,1991,36,36,2826,31.4,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,Matches,b18af9e3
30,George Baldock,gr GRE,DF,MK Dons,22,1993,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,394854c4
31,Sam Baldock,eng ENG,FW,Brighton,26,1989,28,25,1951,21.7,4,3,7,4,0,0,2,0,0.18,0.14,0.32,0.18,0.32,Matches,9d597f08
32,Sol Bamba,ci CIV,DF,Leeds United,30,1985,30,28,2638,29.3,4,0,4,4,0,0,9,0,0.14,0.00,0.14,0.14,0.14,Matches,5534217d
33,Barry Bannan,sct SCO,MF,Sheffield Weds,25,1989,35,35,3126,34.7,2,2,4,2,0,0,8,1,0.06,0.06,0.12,0.06,0.12,Matches,9469fb13
34,Yoann Barbet,fr FRA,DF,Brentford,22,1993,18,18,1535,17.1,1,2,3,1,0,0,2,1,0.06,0.12,0.18,0.06,0.18,Matches,c52bbd2c
35,Brandon Barker,eng ENG,MF,Rotherham,18,1996,4,1,112,1.2,1,0,1,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80,Matches,3098c0df
36,Ashley Barnes,eng ENG,FW,Burnley,25,1989,8,1,199,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2691c772
37,Josh Barrett,ie IRL,MF,Reading,17,1998,3,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e1365b3
38,Modou Barrow,gm GAM,MF,Blackburn,22,1992,4,1,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,75783f5f
39,Joey Barton,eng ENG,MF,Burnley,32,1982,38,37,3291,36.6,3,2,5,3,0,0,9,0,0.08,0.05,0.14,0.08,0.14,Matches,93bfa675
40,Danny Batth,eng ENG,DF,Wolves,24,1990,38,38,3420,38.0,2,0,2,2,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,f1d0fa63
41,Patrick Bauer,de GER,DF,Charlton Athletic,22,1992,19,19,1631,18.1,1,0,1,1,0,0,4,2,0.06,0.00,0.06,0.06,0.06,Matches,1bd6bc77
42,Luciano Becchio,ar ARG,FW,Rotherham,31,1983,2,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b3d4028
43,Jermaine Beckford,jm JAM,FW,Preston,31,1983,10,4,400,4.4,2,0,2,2,0,0,3,0,0.45,0.00,0.45,0.45,0.45,Matches,393303c7
44,Aymen Belaïd,tn TUN,DF,Rotherham,26,1989,3,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5a050d70
45,Giuseppe Bellusci,it ITA,DF,Leeds United,25,1989,27,25,2254,25.0,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches,7f1c3bca
46,Cristian Benavente,pe PER,MF,MK Dons,21,1994,2,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b5cd50d
47,Elliott Bennett,eng ENG,MFFW,Blackburn,26,1988,21,16,1410,15.7,2,2,4,2,0,0,5,0,0.13,0.13,0.26,0.13,0.26,Matches,02c9ea40
48,Elliott Bennett,eng ENG,DFMF,Bristol City,26,1988,15,15,1259,14.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,02c9ea40
49,Joe Bennett,eng ENG,DF,Sheffield Weds,25,1990,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc936144
50,Darren Bent,eng ENG,FW,Derby County,31,1984,21,4,519,5.8,2,1,3,2,0,0,0,0,0.35,0.17,0.52,0.35,0.52,Matches,fe97f10b
51,Gaetano Berardi,ch SUI,DF,Leeds United,26,1988,28,25,2301,25.6,0,2,2,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,Matches,5348aada
52,Jóhann Berg Guðmundsson,is ISL,MF,Charlton Athletic,24,1990,40,39,3345,37.2,6,11,17,6,0,0,5,0,0.16,0.30,0.46,0.16,0.46,Matches,f72293fc
53,Zakarya Bergdich,ma MAR,MF,Charlton Athletic,26,1989,23,11,1072,11.9,0,2,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,833676b4
54,Christophe Berra,sct SCO,DF,Ipswich Town,30,1985,43,43,3870,43.0,1,1,2,1,0,0,6,0,0.02,0.02,0.05,0.02,0.05,Matches,8455984a
55,Leon Best,ie IRL,FW,Rotherham,28,1986,16,10,859,9.5,4,0,4,3,1,1,1,1,0.42,0.00,0.42,0.31,0.31,Matches,0780ab75
56,Marcus Bettinelli,eng ENG,GK,Fulham,23,1992,11,11,944,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d85a4e8
57,Bartosz Białkowski,pl POL,GK,Ipswich Town,28,1987,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
58,Jake Bidwell,eng ENG,DF,Brentford,22,1993,45,45,4031,44.8,2,4,6,2,0,0,6,0,0.04,0.09,0.13,0.04,0.13,Matches,676b6c9b
59,Philip Billing,dk DEN,MF,Huddersfield,19,1996,13,8,696,7.7,1,0,1,1,0,0,1,1,0.13,0.00,0.13,0.13,0.13,Matches,d328a254
60,Teddy Bishop,eng ENG,MF,Ipswich Town,19,1996,4,2,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,682f5364
61,Nick Blackman,bb BRB,MFFW,Reading,25,1989,25,23,2054,22.8,11,2,13,9,2,2,2,0,0.48,0.09,0.57,0.39,0.48,Matches,d4e7c451
62,Nick Blackman,bb BRB,FWMF,Derby County,25,1989,14,5,503,5.6,0,2,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,d4e7c451
63,Dexter Blackstock,ag ATG,FW,Nottingham,29,1986,29,12,1241,13.8,4,2,6,4,0,0,5,0,0.29,0.15,0.44,0.29,0.44,Matches,803907c3
64,Tyler Blackwood,eng ENG,FWMF,QPR,24,1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88d1926e
65,Nikolay Bodurov,bg BUL,DF,Fulham,29,1986,3,2,261,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a7c8b93c
66,Flo Bojaj,al ALB,FW,Huddersfield,19,1996,8,0,39,0.4,1,1,2,1,0,0,0,0,2.31,2.31,4.62,2.31,4.62,Matches,435a407d
67,Jonathan Bond,eng ENG,GK,Reading,22,1993,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c3a86eea
68,Gaëtan Bong,cm CMR,DF,Brighton,27,1988,16,13,1215,13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cfd5e123
69,Jordan Botaka,cd COD,FWMF,Leeds United,22,1993,13,3,486,5.4,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,c339426b
70,Dean Bowditch,eng ENG,MF,MK Dons,29,1986,37,26,2227,24.7,4,2,6,4,0,0,1,0,0.16,0.08,0.24,0.16,0.24,Matches,5b20043e
71,Jordan Bowery,kn SKN,MFFW,Rotherham,24,1991,7,2,219,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f5a4e15
72,George Boyd,sct SCO,MF,Burnley,29,1985,44,42,3642,40.5,5,5,10,5,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches,0a9048ce
73,Will Boyle,eng ENG,DF,Huddersfield,19,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04d98300
74,Liam Bridcutt,sct SCO,MF,Leeds United,26,1989,24,23,2035,22.6,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,d6066695
75,Kirk Broadfoot,sct SCO,DF,Rotherham,30,1984,32,31,2804,31.2,1,1,2,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matches,8dbeac13
76,Nicolai Brock-Madsen,dk DEN,FW,Birmingham City,22,1993,6,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0443d045
77,Chris Brown,eng ENG,FW,Blackburn,30,1984,17,4,623,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,baf27774
78,Reece Brown,eng ENG,FWMF,Birmingham City,19,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,59dc2fe5
79,Alan Browne,ie IRL,MF,Preston,20,1995,36,27,2441,27.1,3,1,4,3,0,0,3,0,0.11,0.04,0.15,0.11,0.15,Matches,25dea15a
80,Josh Brownhill,eng ENG,MF,Preston,19,1995,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47369df8
81,Kévin Bru,mu MRI,MF,Ipswich Town,26,1988,28,20,1689,18.8,2,2,4,2,0,0,4,0,0.11,0.11,0.21,0.11,0.21,Matches,2a709dc0
82,Alex Bruce,nir NIR,DF,Hull City,30,1984,11,9,694,7.7,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,102ed2b2
83,Bruno,es ESP,DF,Brighton,34,1980,46,46,4053,45.0,1,2,3,1,0,0,5,0,0.02,0.04,0.07,0.02,0.07,Matches,78803d03
84,Joe Bryan,eng ENG,MFDF,Bristol City,21,1993,39,34,2963,32.9,3,8,11,3,0,0,4,0,0.09,0.24,0.33,0.09,0.33,Matches,af69e7f0
85,Craig Bryson,sct SCO,MF,Derby County,28,1986,21,14,1235,13.7,3,0,3,3,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,10aaf318
86,Will Buckley,eng ENG,FW,Leeds United,25,1989,4,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1929302
87,Will Buckley,eng ENG,MFFW,Birmingham City,25,1989,10,5,461,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,b1929302
88,Harry Bunn,eng ENG,MFFW,Huddersfield,22,1992,42,34,3080,34.2,6,9,15,6,0,0,5,0,0.18,0.26,0.44,0.18,0.44,Matches,c8d840f0
89,Chris Burke,sct SCO,MFFW,Nottingham,31,1983,9,7,565,6.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f11919e9
90,Chris Burke,sct SCO,MF,Rotherham,31,1983,5,5,338,3.8,2,0,2,2,0,0,1,0,0.53,0.00,0.53,0.53,0.53,Matches,f11919e9
91,Oliver Burke,sct SCO,MF,Nottingham,18,1997,18,6,741,8.2,2,0,2,2,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,f631c17f
92,Dan Burn,eng ENG,DF,Fulham,23,1992,32,28,2561,28.5,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches,b2d31e83
93,Charlie Burns,eng ENG,GK,MK Dons,20,1995,4,3,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4dadd406
94,Wes Burns,wls WAL,MF,Bristol City,20,1994,14,2,438,4.9,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,b3fe23c6
95,Sergiu Buș,ro ROU,FW,Sheffield Weds,22,1992,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f7c30613
96,Jacob Butterfield,eng ENG,MF,Huddersfield,25,1990,5,5,439,4.9,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,5ff1aeb8
97,Jacob Butterfield,eng ENG,MF,Derby County,25,1990,37,29,2439,27.1,7,1,8,7,0,0,5,0,0.26,0.04,0.30,0.26,0.30,Matches,5ff1aeb8
98,David Button,eng ENG,GK,Brentford,26,1989,46,46,4140,46.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
99,Jake Buxton,eng ENG,DF,Derby County,30,1985,3,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f073b43a
100,Lewis Buxton,eng ENG,DF,Rotherham,31,1983,20,18,1671,18.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d76248a
101,Sam Byram,eng ENG,MFFW,Leeds United,21,1993,22,16,1456,16.2,3,1,4,3,0,0,7,0,0.19,0.06,0.25,0.19,0.25,Matches,1bf811d4
102,Nathan Byrne,eng ENG,MFFW,Wolves,23,1992,24,10,925,10.3,2,3,5,2,0,0,0,0,0.19,0.29,0.49,0.19,0.49,Matches,c4041fbc
103,Paul Caddis,sct SCO,DF,Birmingham City,27,1988,39,37,3441,38.2,4,1,5,0,4,4,7,0,0.10,0.03,0.13,0.00,0.03,Matches,dc478234
104,Tom Cairney,sct SCO,MF,Fulham,24,1991,39,37,3166,35.2,8,6,14,8,0,0,2,1,0.23,0.17,0.40,0.23,0.40,Matches,a8748947
105,Iñigo Calderón,es ESP,DF,Brighton,33,1982,17,10,1011,11.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,17a1c047
106,Abdoul Camara,gn GUI,FWMF,Derby County,25,1990,4,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07296190
107,Lee Camp,nir NIR,GK,Rotherham,30,1984,41,41,3690,41.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df4b8b69
108,Sergi Canós,es ESP,MFFW,Brentford,18,1997,38,18,1676,18.6,7,4,11,7,0,0,5,0,0.38,0.21,0.59,0.38,0.59,Matches,1137759d
109,Mustapha Carayol,gm GAM,MFFW,Huddersfield,26,1988,15,9,809,9.0,3,1,4,3,0,0,2,0,0.33,0.11,0.44,0.33,0.44,Matches,597d0f13
110,Mustapha Carayol,gm GAM,MFFW,Leeds United,26,1988,12,6,550,6.1,1,1,2,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,Matches,597d0f13
111,Samir Carruthers,ie IRL,MF,MK Dons,22,1993,39,33,2792,31.0,1,5,6,1,0,0,12,1,0.03,0.16,0.19,0.03,0.19,Matches,5a853458
112,Scott Carson,eng ENG,GK,Derby County,29,1985,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3e1550ee
113,Cristian Ceballos,es ESP,MFFW,Charlton Athletic,22,1992,5,3,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe206521
114,Luke Chambers,eng ENG,DF,Ipswich Town,29,1985,45,45,4043,44.9,3,5,8,3,0,0,9,0,0.07,0.11,0.18,0.07,0.18,Matches,1a98bcf4
115,Regan Charles-Cook,gd GRN,FWMF,Charlton Athletic,18,1997,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a67ddd86
116,Tjaronn Chery,sr SUR,MF,QPR,27,1988,39,25,2114,23.5,10,4,14,9,1,1,1,0,0.43,0.17,0.60,0.38,0.55,Matches,71031a25
117,Adam Chicksen,zw ZIM,DFMF,Brighton,23,1991,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c87352d6
118,Ben Chilwell,eng ENG,DF,Huddersfield,18,1996,8,7,661,7.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d2424d1b
119,Cyrus Christie,ie IRL,DF,Derby County,22,1992,42,40,3575,39.7,1,3,4,1,0,0,8,0,0.03,0.08,0.10,0.03,0.10,Matches,7eb67dad
120,Simon Church,wls WAL,FW,MK Dons,26,1988,19,9,802,8.9,2,1,3,2,0,0,0,0,0.22,0.11,0.34,0.22,0.34,Matches,6f8e8db0
121,Josh Clarke,eng ENG,DFFW,Brentford,20,1995,11,4,439,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28ce8676
122,Tom Clarke,eng ENG,DF,Preston,27,1987,35,34,3005,33.4,0,3,3,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,73e704dd
123,Jonson Clarke-Harris,jm JAM,FW,Rotherham,21,1994,35,19,1965,21.8,6,2,8,5,1,2,4,0,0.27,0.09,0.37,0.23,0.32,Matches,260af28b
124,Adam Clayton,eng ENG,MF,Middlesbrough,26,1989,43,41,3698,41.1,1,1,2,1,0,0,13,0,0.02,0.02,0.05,0.02,0.05,Matches,45b59689
125,Max Clayton,eng ENG,MFFW,Bolton,20,1994,8,5,438,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f30a0031
126,Zach Clough,eng ENG,MFFW,Bolton,20,1995,28,25,2189,24.3,7,0,7,4,3,3,1,0,0.29,0.00,0.29,0.16,0.16,Matches,406831ff
127,Sam Clucas,eng ENG,MF,Hull City,24,1990,44,39,3537,39.3,6,8,14,6,0,0,5,0,0.15,0.20,0.36,0.15,0.36,Matches,987718f5
128,Conor Coady,eng ENG,MF,Wolves,22,1993,37,33,2925,32.5,0,2,2,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,2928dca2
129,Chris Cohen,eng ENG,MFDF,Nottingham,28,1987,15,11,917,10.2,1,1,2,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,7562a0ba
130,Giles Coke,eng ENG,MF,Ipswich Town,29,1986,10,1,193,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cb2a1fd2
131,Maxime Colin,fr FRA,DF,Brentford,23,1991,21,20,1774,19.7,0,2,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,2f71c116
132,Adam Collin,eng ENG,GK,Rotherham,30,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffa731bc
133,Danny Collins,wls WAL,DF,Rotherham,34,1980,24,21,1904,21.2,2,1,3,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,Matches,b89cd819
134,Matthew Connolly,eng ENG,DF,Cardiff City,27,1987,43,43,3814,42.4,1,1,2,1,0,0,10,0,0.02,0.02,0.05,0.02,0.05,Matches,2797fc1d
135,Craig Conway,sct SCO,MF,Blackburn,30,1985,35,29,2577,28.6,3,5,8,3,0,0,1,1,0.10,0.17,0.28,0.10,0.28,Matches,2ce2d9ea
136,Lewis Cook,eng ENG,MF,Leeds United,18,1997,43,41,3653,40.6,1,2,3,1,0,0,10,0,0.02,0.05,0.07,0.02,0.07,Matches,2afc7272
137,Jake Cooper,eng ENG,DF,Reading,20,1995,24,21,1929,21.4,2,0,2,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,aa7dfc40
138,Liam Cooper,sct SCO,DF,Leeds United,23,1991,39,39,3347,37.2,1,2,3,1,0,0,6,0,0.03,0.05,0.08,0.03,0.08,Matches,dc64b8b3
139,David Cotterill,wls WAL,MFFW,Birmingham City,27,1987,29,24,2063,22.9,4,6,10,4,0,0,4,0,0.17,0.26,0.44,0.17,0.44,Matches,7b6f3a36
140,Jordan Cousins,eng ENG,MF,Charlton Athletic,21,1994,39,39,3384,37.6,2,1,3,2,0,0,3,0,0.05,0.03,0.08,0.05,0.08,Matches,d4b0eb12
141,Simon Cox,ie IRL,FW,Bristol City,28,1987,4,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6124c209
142,Simon Cox,ie IRL,FW,Reading,28,1987,13,6,572,6.4,1,1,2,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,Matches,6124c209
143,Lewie Coyle,eng ENG,DFMF,Leeds United,19,1995,11,6,474,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,97aba136
144,Martin Cranie,eng ENG,DF,Huddersfield,28,1986,37,28,2650,29.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,9e53837d
145,Andrew Crofts,wls WAL,MF,Brighton,31,1984,17,5,690,7.7,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,5ba16a76
146,Cody Cropper,us USA,GK,MK Dons,22,1993,9,8,686,7.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,aa133046
147,Greg Cunningham,ie IRL,DF,Preston,24,1991,43,43,3777,42.0,2,3,5,2,0,0,8,0,0.05,0.07,0.12,0.05,0.12,Matches,dc10b26c
148,Stuart Dallas,nir NIR,MFFW,Leeds United,24,1991,45,38,3230,35.9,5,6,11,5,0,0,3,0,0.14,0.17,0.31,0.14,0.31,Matches,67ca8566
149,Neil Danns,gy GUY,MF,Bolton,32,1982,32,21,2077,23.1,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,8081f166
150,Tendayi Darikwa,zw ZIM,DF,Burnley,23,1991,21,21,1864,20.7,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,Matches,beecc37c
151,Jason Davidson,au AUS,DF,Huddersfield,24,1991,27,26,2296,25.5,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,46bcd68d
152,Curtis Davies,sl SLE,DF,Hull City,30,1985,39,37,3366,37.4,2,0,2,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,607fb965
153,Mark Davies,eng ENG,MFFW,Bolton,27,1988,36,34,3030,33.7,0,4,4,0,0,0,11,0,0.00,0.12,0.12,0.00,0.12,Matches,3de91e73
154,David Davis,eng ENG,MF,Birmingham City,24,1991,35,23,2101,23.3,1,2,3,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,Matches,d992542e
155,Michael Dawson,eng ENG,DF,Hull City,31,1983,32,32,2763,30.7,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,4771114f
