,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
16,Harry Arter,ie IRL,MF,Fulham,29,1989,28,21,1724,19.2,2,1,3,2,0,0,7,1,0.10,0.05,0.16,0.10,0.16,Matches,2f4c5a52
17,Britt Assombalonga,cd COD,FW,Middlesbrough,26,1992,35,27,2511,27.9,11,2,13,10,1,2,2,0,0.39,0.07,0.47,0.36,0.43,Matches,315aa9c5
18,Jean-Kévin Augustin,fr FRA,FW,Leeds United,22,1997,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,97bfa797
19,Charlie Austin,eng ENG,FW,West Brom,30,1989,34,18,1508,16.8,10,2,12,6,4,4,5,0,0.60,0.12,0.72,0.36,0.48,Matches,8d228291
20,Daniel Ayala,es ESP,DF,Middlesbrough,28,1990,25,23,2081,23.1,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,302560a0
21,André Ayew,gh GHA,MFFW,Swansea City,29,1989,44,43,3905,43.4,15,7,22,10,5,5,3,0,0.35,0.16,0.51,0.23,0.39,Matches,5dbefa9d
22,Floyd Ayité,tg TOG,FWMF,Fulham,30,1988,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd5888a0
23,Luke Ayling,eng ENG,DF,Leeds United,27,1991,37,35,3176,35.3,4,4,8,4,0,0,9,0,0.11,0.11,0.23,0.11,0.23,Matches,420d7c7d
24,Juninho Bacuna,cw CUW,MFDF,Huddersfield,21,1997,38,25,2326,25.8,6,4,10,6,0,0,7,1,0.23,0.15,0.39,0.23,0.39,Matches,aaf1bf05
25,Leandro Bacuna,cw CUW,MFDF,Cardiff City,27,1991,41,35,3151,35.0,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches,9dc69d38
26,Mike-Steven Bähre,de GER,MF,Barnsley,23,1995,26,20,1617,18.0,1,3,4,1,0,0,3,0,0.06,0.17,0.22,0.06,0.22,Matches,3fb33d66
27,Odin Bailey,eng ENG,FWMF,Birmingham City,19,1999,6,0,90,1.0,1,0,1,1,0,0,1,0,1.00,0.00,1.00,1.00,1.00,Matches,549ecd3e
28,Geraldo Bajrami,al ALB,DF,Birmingham City,19,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ef196028
29,Nathan Baker,eng ENG,DF,Bristol City,28,1991,34,33,2678,29.8,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,b18af9e3
30,Sam Baldock,eng ENG,FW,Reading,30,1989,24,12,1105,12.3,5,1,6,4,1,1,2,0,0.41,0.08,0.49,0.33,0.41,Matches,9d597f08
31,Dominic Ball,eng ENG,MF,QPR,23,1995,31,30,2442,27.1,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches,79d61875
32,Norbert Balogh,hu HUN,FW,Hull City,23,1996,3,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,24190824
33,Leon Balogun,ng NGA,DF,Wigan Athletic,31,1988,11,10,806,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78e68b4d
34,Sol Bamba,ci CIV,DF,Cardiff City,34,1985,6,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5534217d
35,Patrick Bamford,eng ENG,FW,Leeds United,25,1993,45,43,3445,38.3,16,2,18,14,2,3,4,0,0.42,0.05,0.47,0.37,0.42,Matches,93feac6e
36,Barry Bannan,sct SCO,MF,Sheffield Weds,29,1989,44,42,3848,42.8,2,8,10,1,1,1,8,0,0.05,0.19,0.23,0.02,0.21,Matches,9469fb13
37,Shandon Baptiste,gd GRN,MF,Brentford,21,1998,12,3,335,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2886c9b5
38,Yoann Barbet,fr FRA,DF,QPR,26,1993,27,27,2421,26.9,0,2,2,0,0,0,5,1,0.00,0.07,0.07,0.00,0.07,Matches,c52bbd2c
39,Tom Barkhuizen,eng ENG,MFFW,Preston,26,1993,44,35,3093,34.4,9,5,14,9,0,0,2,0,0.26,0.15,0.41,0.26,0.41,Matches,9cf7496b
40,Josh Barrett,ie IRL,MFFW,Reading,21,1998,5,2,181,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,0e1365b3
41,Modou Barrow,gm GAM,MF,Reading,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,75783f5f
42,Gareth Barry,eng ENG,MF,West Brom,38,1981,3,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7dbbe367
43,Kyle Bartley,eng ENG,DF,West Brom,28,1991,38,37,3265,36.3,2,2,4,2,0,0,7,0,0.06,0.06,0.11,0.06,0.11,Matches,18e96f64
44,Borja Bastón,es ESP,FW,Swansea City,26,1992,20,15,1262,14.0,6,0,6,4,2,2,3,0,0.43,0.00,0.43,0.29,0.29,Matches,8c44e37b
45,Danny Batth,eng ENG,DF,Stoke City,28,1990,43,40,3775,41.9,4,1,5,4,0,0,3,0,0.10,0.02,0.12,0.10,0.12,Matches,f1d0fa63
46,Daniel Batty,eng ENG,MF,Hull City,21,1997,30,19,1686,18.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,96c92a74
47,Patrick Bauer,de GER,DF,Preston,26,1992,41,41,3616,40.2,3,0,3,3,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,1bd6bc77
48,Tom Bayliss,eng ENG,MF,Preston,20,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,527f75c6
49,Mads Bech Sørensen,dk DEN,DF,Brentford,20,1999,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30db8574
50,Jérémie Bela,ao ANG,MF,Birmingham City,26,1993,30,22,1965,21.8,2,7,9,2,0,0,0,0,0.09,0.32,0.41,0.09,0.41,Matches,5680bf3f
51,Amari'i Bell,jm JAM,DF,Blackburn,25,1994,21,19,1809,20.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,399e9474
52,Jude Bellingham,eng ENG,MF,Birmingham City,16,2003,41,32,2694,29.9,4,2,6,4,0,0,7,0,0.13,0.07,0.20,0.13,0.20,Matches,57d88cf9
53,Yohan Benalouane,tn TUN,DF,Nottingham,32,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8309b068
54,Filip Benković,hr CRO,DF,Bristol City,22,1997,10,6,644,7.2,2,0,2,2,0,0,3,0,0.28,0.00,0.28,0.28,0.28,Matches,305a3820
55,Elliott Bennett,eng ENG,DFMF,Blackburn,30,1988,41,29,2797,31.1,0,4,4,0,0,0,8,0,0.00,0.13,0.13,0.00,0.13,Matches,02c9ea40
56,Joe Bennett,eng ENG,DF,Cardiff City,29,1990,44,44,3860,42.9,0,5,5,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,dc936144
57,Mason Bennett,eng ENG,MF,Derby County,23,1996,7,2,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aba031ad
58,Mason Bennett,eng ENG,FWMF,Millwall,23,1996,9,7,434,4.8,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches,aba031ad
59,Saïd Benrahma,dz ALG,FW,Brentford,23,1995,43,39,3545,39.4,17,8,25,13,4,4,5,0,0.43,0.20,0.63,0.33,0.53,Matches,5a04fd92
60,Daniel Bentley,eng ENG,GK,Bristol City,26,1993,43,42,3843,42.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
61,Gaetano Berardi,ch SUI,DF,Leeds United,30,1988,22,13,1127,12.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,5348aada
62,James Berry,eng ENG,MF,Hull City,18,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d98d54f
63,Luke Berry,eng ENG,MFFW,Luton Town,27,1992,21,15,1358,15.1,1,1,2,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,Matches,2aaadf33
64,Faysal Bettache,eng ENG,MF,QPR,19,2000,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34747acf
65,Marcus Bettinelli,eng ENG,GK,Fulham,27,1992,14,13,1242,13.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0d85a4e8
66,Bartosz Białkowski,pl POL,GK,Millwall,32,1987,46,45,4098,45.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
67,Jake Bidwell,eng ENG,DFMF,Swansea City,26,1993,37,36,3260,36.2,0,3,3,0,0,0,3,1,0.00,0.08,0.08,0.00,0.08,Matches,676b6c9b
68,Krystian Bielik,pl POL,MFDF,Derby County,21,1998,20,19,1487,16.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,8e0ec853
69,Mame Biram Diouf,sn SEN,FWMF,Stoke City,31,1987,8,0,93,1.0,1,0,1,1,0,0,0,0,0.97,0.00,0.97,0.97,0.97,Matches,7f4f3e49
70,Max Bird,eng ENG,MF,Derby County,18,2000,22,21,1905,21.2,0,2,2,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,46d27ca0
71,Tyler Blackett,eng ENG,DF,Reading,25,1994,20,16,1386,15.4,0,3,3,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,a68a5466
72,Billy Bodin,wls WAL,MF,Preston,27,1992,18,11,936,10.4,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,49eb2779
73,Jayden Bogle,eng ENG,DF,Derby County,19,2000,37,33,2900,32.2,1,5,6,1,0,0,7,0,0.03,0.16,0.19,0.03,0.19,Matches,ae5019e6
74,Omar Bogle,eng ENG,FW,Cardiff City,26,1993,11,2,325,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,c334bcfc
75,Mateusz Bogusz,pl POL,FWMF,Leeds United,17,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2c1d8c2
76,Marc Bola,eng ENG,DFMF,Middlesbrough,21,1997,7,6,517,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3986000d
77,Luke Bolton,eng ENG,DFMF,Luton Town,19,1999,24,10,1094,12.2,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,dadb55bd
78,Gaëtan Bong,cm CMR,DF,Nottingham,31,1988,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cfd5e123
79,Macauley Bonne,zw ZIM,FW,Charlton Athletic,23,1995,33,26,2349,26.1,11,2,13,11,0,0,5,0,0.42,0.08,0.50,0.42,0.50,Matches,9ca8b21c
80,Julian Börner,de GER,DF,Sheffield Weds,28,1991,37,34,3072,34.1,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,a354cc49
81,John Bostock,tt TRI,MF,Nottingham,27,1992,7,1,163,1.8,0,1,1,0,0,0,1,0,0.00,0.55,0.55,0.00,0.55,Matches,46291841
82,Jarrod Bowen,eng ENG,MFFW,Hull City,22,1996,29,29,2610,29.0,16,6,22,16,0,1,5,0,0.55,0.21,0.76,0.55,0.76,Matches,79c84d1c
83,Josh Bowler,eng ENG,MF,Hull City,20,1999,28,11,1048,11.6,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,ea39a081
84,Caolan Boyd-Munce,nir NIR,MF,Birmingham City,19,2000,6,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe54985b
85,Lucas Boyé,ar ARG,FWMF,Reading,23,1996,19,5,584,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d49f3e6b
86,Sonny Bradley,eng ENG,DF,Luton Town,27,1991,40,39,3517,39.1,3,0,3,3,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,94ffccb3
87,Tom Bradshaw,wls WAL,FW,Millwall,27,1992,45,29,2661,29.6,8,1,9,8,0,0,1,0,0.27,0.03,0.30,0.27,0.30,Matches,a9d071f8
88,James Bree,eng ENG,DF,Luton Town,21,1997,39,34,3038,33.8,0,5,5,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,c07b7c5c
89,Ben Brereton,cl CHI,FW,Blackburn,20,1999,15,7,593,6.6,1,0,1,1,0,0,0,1,0.15,0.00,0.15,0.15,0.15,Matches,57827369
90,Rhian Brewster,eng ENG,FW,Swansea City,19,2000,20,19,1664,18.5,10,0,10,10,0,0,6,0,0.54,0.00,0.54,0.54,0.54,Matches,30e81a88
91,Izzy Brown,eng ENG,FWMF,Luton Town,22,1997,25,17,1455,16.2,1,7,8,1,0,0,5,0,0.06,0.43,0.49,0.06,0.49,Matches,bf54c8cc
92,Jacob Brown,sct SCO,FWMF,Barnsley,21,1998,40,39,3335,37.1,3,9,12,3,0,0,4,0,0.08,0.24,0.32,0.08,0.32,Matches,ca18c8f1
93,Jaden Brown,eng ENG,DF,Huddersfield,20,1999,15,12,1025,11.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,aeabe05a
94,James Brown,mt MLT,DF,Millwall,21,1998,1,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96c67a33
95,Jordan Brown,eng ENG,DFMF,Derby County,18,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5f4fdd2
96,Alan Browne,ie IRL,MFDF,Preston,24,1995,43,35,3203,35.6,4,2,6,4,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches,25dea15a
97,Marcus Browne,eng ENG,FW,Middlesbrough,21,1997,13,5,422,4.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,7358a89a
98,Josh Brownhill,eng ENG,MF,Bristol City,23,1995,28,28,2459,27.3,5,2,7,5,0,0,4,0,0.18,0.07,0.26,0.18,0.26,Matches,47369df8
99,Chris Brunt,nir NIR,DFMF,West Brom,34,1984,7,0,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec7e6ad1
100,Joe Bryan,eng ENG,DF,Fulham,25,1993,43,39,3412,37.9,1,7,8,1,0,0,6,0,0.03,0.18,0.21,0.03,0.21,Matches,af69e7f0
101,Lee Buchanan,eng ENG,DF,Derby County,18,2001,5,3,278,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45e95f21
102,John Buckley,eng ENG,MFDF,Blackburn,19,1999,20,5,612,6.8,2,0,2,2,0,0,3,1,0.29,0.00,0.29,0.29,0.29,Matches,b3ac41b5
103,Tyler Burey,eng ENG,FW,Millwall,17,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0daa8ef1
104,Oliver Burke,sct SCO,FWMF,West Brom,22,1997,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f631c17f
105,Reece Burke,eng ENG,DF,Hull City,22,1996,36,36,3188,35.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,a681b7b7
106,Ryan Burke,ie IRL,DF,Birmingham City,18,2000,1,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b53349fa
107,Jack Butland,eng ENG,GK,Stoke City,26,1993,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
108,Jacob Butterfield,eng ENG,MF,Luton Town,29,1990,15,11,855,9.5,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,5ff1aeb8
109,George Byers,sct SCO,MF,Swansea City,23,1996,35,22,2086,23.2,2,0,2,2,0,0,7,0,0.09,0.00,0.09,0.09,0.09,Matches,f4c20cb3
110,Nathan Byrne,eng ENG,DF,Wigan Athletic,27,1992,39,39,3491,38.8,1,6,7,1,0,0,8,0,0.03,0.15,0.18,0.03,0.18,Matches,c4041fbc
111,Ben Cabango,wls WAL,DF,Swansea City,19,2000,21,19,1769,19.7,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,70723cac
112,Rafael Cabral,br BRA,GK,Reading,29,1990,44,44,3960,44.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,806f7a26
113,Tom Cairney,sct SCO,MF,Fulham,28,1991,39,38,3263,36.3,8,3,11,8,0,0,5,0,0.22,0.08,0.30,0.22,0.30,Matches,a8748947
114,Geoff Cameron,us USA,MFDF,QPR,34,1985,36,36,3051,33.9,1,1,2,1,0,0,12,1,0.03,0.03,0.06,0.03,0.06,Matches,1a160ea3
115,Lee Camp,nir NIR,GK,Birmingham City,34,1984,36,36,3240,36.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,df4b8b69
116,Fraizer Campbell,eng ENG,FW,Huddersfield,31,1987,33,21,1559,17.3,3,2,5,3,0,0,8,0,0.17,0.12,0.29,0.17,0.29,Matches,81d63375
117,Tyrese Campbell,eng ENG,FWMF,Stoke City,19,1999,33,18,1618,18.0,9,2,11,8,1,1,2,0,0.50,0.11,0.61,0.44,0.56,Matches,38aefb74
118,Sergi Canós,es ESP,FWMF,Brentford,22,1997,13,11,990,11.0,0,3,3,0,0,0,3,0,0.00,0.27,0.27,0.00,0.27,Matches,1137759d
119,Tom Carroll,eng ENG,MF,Swansea City,27,1992,8,5,390,4.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,5a1900a4
120,Hayden Carter,eng ENG,DF,Blackburn,19,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40f85b8f
121,Cameron Carter-Vickers,us USA,DF,Stoke City,21,1997,12,12,998,11.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,88ced02c
122,Cameron Carter-Vickers,us USA,DF,Luton Town,21,1997,16,15,1368,15.2,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,88ced02c
123,João Carvalho,pt POR,MF,Nottingham,22,1997,23,9,863,9.6,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,36b76751
124,Oliver Casey,eng ENG,DF,Leeds United,18,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d82641c
125,Matty Cash,pl POL,DF,Nottingham,21,1997,42,40,3615,40.2,3,5,8,3,0,0,7,0,0.07,0.12,0.20,0.07,0.20,Matches,2389cdc2
126,Kiko Casilla,es ESP,GK,Leeds United,32,1986,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,58bc7d18
127,Ivan Cavaleiro,pt POR,FWMF,Fulham,25,1993,43,36,3025,33.6,6,7,13,6,0,0,4,0,0.18,0.21,0.39,0.18,0.39,Matches,979b811d
128,Dimitri Cavaré,fr FRA,DFMF,Barnsley,24,1995,11,11,950,10.6,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,a8f8fa54
129,Bersant Celina,xk KVX,MFFW,Swansea City,22,1996,35,28,2470,27.4,2,2,4,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches,3043d33f
130,Ilias Chair,ma MAR,MFFW,QPR,21,1997,41,26,2428,27.0,4,6,10,4,0,0,3,0,0.15,0.22,0.37,0.15,0.37,Matches,ad7873cb
131,Trevoh Chalobah,eng ENG,MFDF,Huddersfield,20,1999,36,30,2735,30.4,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,Matches,5515376c
132,Conor Chaplin,eng ENG,FWMF,Barnsley,22,1997,44,36,3302,36.7,11,4,15,11,0,0,5,0,0.30,0.11,0.41,0.30,0.41,Matches,4ec55b87
133,Harry Chapman,eng ENG,FWMF,Blackburn,21,1997,5,0,83,0.9,0,1,1,0,0,0,1,0,0.00,1.08,1.08,0.00,1.08,Matches,7768b19f
134,Chema,es ESP,DF,Nottingham,27,1992,8,7,620,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7f203b54
135,James Chester,wls WAL,DF,Stoke City,30,1989,16,13,1237,13.7,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,a772eba6
136,Cyrus Christie,ie IRL,DF,Fulham,26,1992,24,13,1441,16.0,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches,7eb67dad
137,Jack Clarke,eng ENG,FWMF,Leeds United,18,2000,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e16932d8
138,Jack Clarke,eng ENG,FWMF,QPR,18,2000,6,0,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e16932d8
139,Josh Clarke,eng ENG,DFMF,Brentford,24,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28ce8676
140,Matthew Clarke,eng ENG,DF,Derby County,22,1996,35,34,3019,33.5,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches,8ea2227a
141,Tom Clarke,eng ENG,DF,Preston,31,1987,10,7,601,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,73e704dd
142,Jake Clarke-Salter,eng ENG,DF,Birmingham City,21,1997,19,19,1610,17.9,1,1,2,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,Matches,0df092d3
143,Adam Clayton,eng ENG,MF,Middlesbrough,30,1989,27,21,1715,19.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,45b59689
144,Sam Clucas,eng ENG,MF,Stoke City,28,1990,44,44,3900,43.3,11,4,15,11,0,0,6,0,0.25,0.09,0.35,0.25,0.35,Matches,987718f5
145,Joel Coleman,eng ENG,GK,Huddersfield,23,1995,3,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b73e459a
146,Maxime Colin,fr FRA,DF,Birmingham City,27,1991,44,44,3960,44.0,1,6,7,1,0,0,4,0,0.02,0.14,0.16,0.02,0.16,Matches,2f71c116
147,Bradley Collins,eng ENG,GK,Barnsley,22,1997,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f679abe1
148,James Collins,ie IRL,FW,Luton Town,28,1990,46,44,3938,43.8,14,3,17,8,6,7,9,0,0.32,0.07,0.39,0.18,0.25,Matches,95471a13
149,Nathan Collins,ie IRL,DF,Stoke City,18,2001,14,6,535,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a8c19eb8
150,Jake Cooper,eng ENG,DF,Millwall,24,1995,46,46,4140,46.0,3,2,5,3,0,0,10,0,0.07,0.04,0.11,0.07,0.11,Matches,aa7dfc40
151,Liam Cooper,sct SCO,DF,Leeds United,27,1991,38,36,3125,34.7,2,0,2,2,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,dc64b8b3
152,Harry Cornick,eng ENG,FWMF,Luton Town,24,1995,45,37,3085,34.3,9,3,12,9,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches,9169bc41
153,Hélder Costa,ao ANG,MF,Leeds United,25,1994,43,33,2954,32.8,4,5,9,4,0,0,3,0,0.12,0.15,0.27,0.12,0.27,Matches,f13d02a6
154,Nuno da Costa,cv CPV,FWMF,Nottingham,28,1991,10,4,437,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,909222de
155,Hayden Coulson,eng ENG,MFDF,Middlesbrough,21,1998,29,20,1882,20.9,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,de83e2e0
