,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
33,Koby Arthur,gh GHA,MF,Birmingham City,18,1996,9,7,545,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,20f583a7
34,Britt Assombalonga,cd COD,FW,Nottingham,21,1992,29,27,2412,26.8,15,1,16,13,2,2,2,1,0.56,0.04,0.60,0.49,0.52,Matches,315aa9c5
35,Rodolph Austin,jm JAM,DFMF,Leeds United,29,1985,30,24,2251,25.0,3,2,5,2,1,1,8,1,0.12,0.08,0.20,0.08,0.16,Matches,5330af9d
36,Daniel Ayala,es ESP,DF,Middlesbrough,23,1990,30,29,2487,27.6,4,0,4,4,0,0,8,0,0.14,0.00,0.14,0.14,0.14,Matches,302560a0
37,Nicky Bailey,eng ENG,MF,Millwall,30,1984,8,5,480,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9f2550f3
38,Bálint Bajner,hu HUN,FW,Ipswich Town,23,1990,5,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a676b68c
39,Lewis Baker,eng ENG,MF,Sheffield Weds,19,1995,4,2,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b278bf5
40,Sam Baldock,eng ENG,FWMF,Brighton,25,1989,20,19,1537,17.1,3,4,7,3,0,0,2,0,0.18,0.23,0.41,0.18,0.41,Matches,9d597f08
41,Sol Bamba,ci CIV,DF,Leeds United,29,1985,19,19,1710,19.0,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,5534217d
42,Patrick Bamford,eng ENG,FWMF,Middlesbrough,20,1993,38,32,2816,31.3,17,2,19,17,0,1,3,0,0.54,0.06,0.61,0.54,0.61,Matches,93feac6e
43,Barry Bannan,sct SCO,MF,Bolton,24,1989,16,15,1372,15.2,0,3,3,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,9469fb13
44,Alex Baptiste,eng ENG,DF,Blackburn,28,1986,32,29,2632,29.2,3,0,3,3,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,7b72f0b6
45,Tom Barkhuizen,eng ENG,FWMF,Blackpool,21,1993,7,4,356,4.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9cf7496b
46,Jack Barmby,eng ENG,FWMF,Rotherham,19,1994,2,2,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1652adcc
47,Leon Barnett,eng ENG,DF,Wigan Athletic,28,1985,20,16,1575,17.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,76854cdf
48,Modou Barrow,gm GAM,FWMF,Nottingham,21,1992,4,2,142,1.6,0,1,1,0,0,0,0,0,0.00,0.63,0.63,0.00,0.63,Matches,75783f5f
49,Sébastien Bassong,cm CMR,DF,Norwich City,28,1986,18,18,1545,17.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d521662
50,Sébastien Bassong,cm CMR,DF,Watford,28,1986,11,11,924,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0d521662
51,Danny Batth,eng ENG,DF,Wolves,23,1990,44,44,3960,44.0,4,0,4,4,0,0,7,0,0.09,0.00,0.09,0.09,0.09,Matches,f1d0fa63
52,Luciano Becchio,ar ARG,FW,Rotherham,30,1983,5,3,248,2.8,2,0,2,2,0,0,1,0,0.73,0.00,0.73,0.73,0.73,Matches,3b3d4028
53,Jermaine Beckford,jm JAM,FW,Bolton,30,1983,13,5,574,6.4,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,393303c7
54,Mark Beevers,eng ENG,DF,Millwall,24,1989,25,24,2100,23.3,2,1,3,2,0,0,8,0,0.09,0.04,0.13,0.09,0.13,Matches,30bea884
55,Giuseppe Bellusci,it ITA,DF,Leeds United,24,1989,30,29,2587,28.7,2,0,2,2,0,0,13,2,0.07,0.00,0.07,0.07,0.07,Matches,7f1c3bca
56,Tal Ben Haim,il ISR,DF,Charlton Athletic,32,1982,37,37,3330,37.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2277a390
57,Žan Benedičič,si SVN,MF,Leeds United,18,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8f316235
58,Elliott Bennett,eng ENG,DFMF,Norwich City,25,1988,9,3,395,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,02c9ea40
59,Elliott Bennett,eng ENG,DFMF,Brighton,25,1988,7,7,557,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,02c9ea40
60,Joe Bennett,eng ENG,DFMF,Brighton,24,1990,41,41,3673,40.8,1,3,4,1,0,0,8,0,0.02,0.07,0.10,0.02,0.10,Matches,dc936144
61,Mason Bennett,eng ENG,FWMF,Derby County,18,1996,2,0,38,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aba031ad
62,Ryan Bennett,eng ENG,DF,Norwich City,24,1990,7,3,263,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0bad4516
63,Darren Bent,eng ENG,FW,Derby County,30,1984,15,11,1076,12.0,10,3,13,7,3,4,0,0,0.84,0.25,1.09,0.59,0.84,Matches,fe97f10b
64,Darren Bent,eng ENG,FW,Brighton,30,1984,5,5,383,4.3,2,0,2,2,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,fe97f10b
65,Gaetano Berardi,ch SUI,DF,Leeds United,25,1988,22,19,1708,19.0,0,1,1,0,0,0,3,1,0.00,0.05,0.05,0.00,0.05,Matches,5348aada
66,Jóhann Berg Guðmundsson,is ISL,FWMF,Charlton Athletic,23,1990,41,38,3324,36.9,10,4,14,9,1,1,2,0,0.27,0.11,0.38,0.24,0.35,Matches,f72293fc
67,Christophe Berra,sct SCO,DF,Ipswich Town,29,1985,45,45,4050,45.0,6,2,8,6,0,0,8,0,0.13,0.04,0.18,0.13,0.18,Matches,8455984a
68,Leon Best,ie IRL,FW,Derby County,27,1986,15,0,263,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,0780ab75
69,Leon Best,ie IRL,FW,Brighton,27,1986,13,6,584,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0780ab75
70,Betinho,pt POR,FW,Brentford,21,1993,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4514141a
71,Marcus Bettinelli,eng ENG,GK,Fulham,22,1992,39,39,3438,38.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0d85a4e8
72,Tommaso Bianchi,it ITA,MF,Leeds United,25,1988,24,24,1956,21.7,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,e72100f4
73,Bartosz Białkowski,pl POL,GK,Ipswich Town,27,1987,31,30,2781,30.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
74,Jake Bidwell,eng ENG,DFMF,Brentford,21,1993,43,42,3740,41.6,0,4,4,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches,676b6c9b
75,André Bikey,cm CMR,DFMF,Charlton Athletic,29,1985,31,29,2713,30.1,1,1,2,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches,2c3ab6dd
76,Teddy Bishop,eng ENG,MF,Ipswich Town,18,1996,33,23,2003,22.3,1,5,6,1,0,0,1,0,0.04,0.22,0.27,0.04,0.27,Matches,682f5364
77,Andre Blackman,eng ENG,DFMF,Blackpool,23,1990,3,2,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4519be7a
78,Nick Blackman,bb BRB,FWMF,Reading,24,1989,37,16,1670,18.6,3,1,4,1,2,2,4,0,0.16,0.05,0.22,0.05,0.11,Matches,d4e7c451
79,Dexter Blackstock,ag ATG,FW,Nottingham,28,1986,19,11,915,10.2,5,0,5,5,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches,803907c3
80,Kim Bo-kyung,kr KOR,MF,Wigan Athletic,24,1989,18,17,1440,16.0,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,587ddfd6
81,Kim Bo-kyung,kr KOR,MF,Cardiff City,24,1989,2,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,587ddfd6
82,Nikolay Bodurov,bg BUL,DF,Fulham,28,1986,38,36,3349,37.2,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,a7c8b93c
83,Ádám Bogdán,hu HUN,GK,Bolton,26,1987,10,10,850,9.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,56f99ec7
84,Jonathan Bond,eng ENG,GK,Watford,21,1993,3,2,208,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c3a86eea
85,Gaëtan Bong,cm CMR,DF,Wigan Athletic,26,1988,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cfd5e123
86,Artur Boruc,pl POL,GK,Bournemouth,34,1980,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,34ccf6fa
87,Jordan Bowery,kn SKN,DFFW,Rotherham,23,1991,33,6,976,10.8,5,1,6,5,0,0,0,1,0.46,0.09,0.55,0.46,0.55,Matches,8f5a4e15
88,Emmerson Boyce,bb BRB,DF,Wigan Athletic,34,1979,27,26,2231,24.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,84bfbd38
89,Will Boyle,eng ENG,DF,Huddersfield,18,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04d98300
90,Febian Brandy,kn SKN,FW,Rotherham,25,1989,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5193ca1
91,John Brayford,eng ENG,DFMF,Cardiff City,26,1987,26,26,2340,26.0,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,bab2f2a5
92,Matthew Briggs,gy GUY,DF,Millwall,23,1991,8,7,583,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,182c89db
93,Richard Brindley,eng ENG,DFMF,Rotherham,21,1993,2,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a7588b8d
94,Kirk Broadfoot,sct SCO,DF,Rotherham,29,1984,25,24,2025,22.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,8dbeac13
95,Chris Brown,eng ENG,FW,Blackburn,29,1984,20,11,957,10.6,0,3,3,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,baf27774
96,Reece Brown,eng ENG,FWMF,Birmingham City,18,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,59dc2fe5
97,Kévin Bru,mu MRI,MF,Ipswich Town,25,1988,31,16,1641,18.2,1,3,4,1,0,0,7,0,0.05,0.16,0.22,0.05,0.22,Matches,2a709dc0
98,Bruno,es ESP,DF,Brighton,33,1980,35,33,2899,32.2,3,1,4,3,0,0,6,1,0.09,0.03,0.12,0.09,0.12,Matches,78803d03
99,Craig Bryson,sct SCO,MF,Derby County,27,1986,38,25,2294,25.5,4,5,9,4,0,0,8,0,0.16,0.20,0.35,0.16,0.35,Matches,10aaf318
100,Will Buckley,eng ENG,FWMF,Brighton,24,1989,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1929302
101,Frédéric Bulot,ga GAB,MF,Charlton Athletic,23,1990,28,19,1596,17.7,5,2,7,5,0,0,0,0,0.28,0.11,0.39,0.28,0.39,Matches,335a76ea
102,Harry Bunn,eng ENG,FWMF,Huddersfield,21,1992,30,24,2079,23.1,9,0,9,9,0,0,4,0,0.39,0.00,0.39,0.39,0.39,Matches,c8d840f0
103,Cameron Burgess,au AUS,DF,Fulham,18,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da61ca98
104,Guido Burgstaller,at AUT,FWMF,Cardiff City,25,1989,3,1,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2bcc6d52
105,Chris Burke,sct SCO,FWMF,Nottingham,30,1983,41,34,2994,33.3,6,4,10,6,0,0,2,0,0.18,0.12,0.30,0.18,0.30,Matches,f11919e9
106,Oliver Burke,sct SCO,FWMF,Nottingham,17,1997,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f631c17f
107,Dan Burn,eng ENG,DF,Fulham,22,1992,20,20,1800,20.0,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches,b2d31e83
108,Sergiu Buș,ro ROU,FW,Sheffield Weds,21,1992,7,2,257,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,f7c30613
109,Jack Butland,eng ENG,GK,Derby County,21,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
110,Jacob Butterfield,eng ENG,DFMF,Huddersfield,24,1990,44,44,3945,43.8,6,8,14,6,0,0,7,0,0.14,0.18,0.32,0.14,0.32,Matches,5ff1aeb8
111,David Button,eng ENG,GK,Brentford,25,1989,46,46,4140,46.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
112,Jake Buxton,eng ENG,DF,Derby County,29,1985,19,18,1612,17.9,3,1,4,3,0,0,2,1,0.17,0.06,0.22,0.17,0.22,Matches,f073b43a
113,Lewis Buxton,eng ENG,DF,Sheffield Weds,30,1983,9,7,700,7.8,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,0d76248a
114,Yoni Buyens,be BEL,MF,Charlton Athletic,26,1988,40,38,3388,37.6,8,3,11,1,7,7,11,0,0.21,0.08,0.29,0.03,0.11,Matches,beb26ab9
115,George Byers,sct SCO,MF,Watford,18,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4c20cb3
116,Sam Byram,eng ENG,DFMF,Leeds United,20,1993,39,36,3268,36.3,3,1,4,3,0,0,7,1,0.08,0.03,0.11,0.08,0.11,Matches,1bf811d4
117,Paul Caddis,sct SCO,DFMF,Birmingham City,26,1988,45,44,3932,43.7,6,5,11,1,5,7,4,0,0.14,0.11,0.25,0.02,0.14,Matches,dc478234
118,Tom Cairney,sct SCO,MF,Blackburn,23,1991,39,32,2852,31.7,3,6,9,3,0,0,5,1,0.09,0.19,0.28,0.09,0.28,Matches,a8748947
119,Cala,es ESP,DF,Cardiff City,24,1989,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fe05804b
120,Iñigo Calderón,es ESP,DF,Brighton,32,1982,35,30,2741,30.5,4,2,6,4,0,0,4,0,0.13,0.07,0.20,0.13,0.20,Matches,17a1c047
121,Iván Calero,es ESP,DFMF,Derby County,19,1995,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6724c5a9
122,Henry Cameron,nz NZL,MF,Blackpool,17,1997,10,10,668,7.4,1,1,2,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches,6c430e93
123,Lee Camp,nir NIR,GK,Bournemouth,29,1984,9,9,788,8.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,df4b8b69
124,Edgar Çani,al ALB,FW,Leeds United,25,1989,4,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7e1be926
125,Mustapha Carayol,gm GAM,FWMF,Brighton,25,1988,5,4,275,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,597d0f13
126,Juan Carlos Paredes,ec ECU,DFMF,Watford,27,1987,39,32,2935,32.6,0,4,4,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,5d8c6afd
127,João Carlos Teixeira,pt POR,FWMF,Brighton,21,1993,32,27,2192,24.4,6,3,9,6,0,0,4,0,0.25,0.12,0.37,0.25,0.37,Matches,601299e9
128,Jake Carroll,ie IRL,DFMF,Huddersfield,22,1991,2,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,717d8910
129,Scott Carson,eng ENG,GK,Wigan Athletic,28,1985,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3e1550ee
130,Craig Cathcart,nir NIR,DF,Watford,25,1989,29,28,2528,28.1,3,2,5,3,0,0,6,0,0.11,0.07,0.18,0.11,0.18,Matches,89e4b358
131,Nathaniel Chalobah,eng ENG,DFMF,Reading,19,1994,15,15,1193,13.3,1,1,2,1,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matches,422862ea
132,Luke Chambers,eng ENG,DF,Ipswich Town,28,1985,45,45,4005,44.5,1,2,3,1,0,0,3,0,0.02,0.04,0.07,0.02,0.07,Matches,1a98bcf4
133,Richard Chaplow,eng ENG,MF,Ipswich Town,29,1985,6,3,213,2.4,1,0,1,1,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,66835431
134,Richard Chaplow,eng ENG,MF,Millwall,29,1985,7,6,547,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,66835431
135,Jake Charles,wls WAL,FW,Huddersfield,18,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e1bc5067
136,Adam Chicksen,zw ZIM,DFMF,Brighton,22,1991,5,4,377,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c87352d6
137,Adil Chihi,ma MAR,FWMF,Fulham,26,1988,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1891864b
138,Tim Chow,tw TPE,MF,Wigan Athletic,20,1994,4,3,241,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,55905262
139,Cyrus Christie,ie IRL,DFMF,Derby County,21,1992,38,34,3092,34.4,0,6,6,0,0,0,8,0,0.00,0.17,0.17,0.00,0.17,Matches,7eb67dad
140,Lee Chung-yong,kr KOR,FWMF,Bolton,26,1988,23,22,1987,22.1,3,3,6,2,1,1,5,0,0.14,0.14,0.27,0.09,0.23,Matches,49b05a83
141,Simon Church,wls WAL,FW,Charlton Athletic,25,1988,17,3,495,5.5,2,1,3,2,0,0,2,0,0.36,0.18,0.55,0.36,0.55,Matches,6f8e8db0
142,Leon Clarke,eng ENG,FW,Wolves,29,1985,16,5,575,6.4,2,0,2,2,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches,91c975a0
143,Leon Clarke,eng ENG,FW,Wigan Athletic,29,1985,10,9,734,8.2,1,2,3,1,0,0,3,0,0.12,0.25,0.37,0.12,0.37,Matches,91c975a0
144,Matthew Clarke,eng ENG,DF,Ipswich Town,17,1996,4,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ea2227a
145,Peter Clarke,eng ENG,DF,Blackpool,32,1982,38,36,3237,36.0,2,2,4,2,0,0,9,0,0.06,0.06,0.11,0.06,0.11,Matches,9a7bb136
146,Jonson Clarke-Harris,jm JAM,FW,Rotherham,20,1994,15,5,557,6.2,3,0,3,3,0,0,3,0,0.48,0.00,0.48,0.48,0.48,Matches,260af28b
147,Adam Clayton,eng ENG,MF,Middlesbrough,25,1989,41,37,3196,35.5,0,3,3,0,0,0,10,0,0.00,0.08,0.08,0.00,0.08,Matches,45b59689
148,Max Clayton,eng ENG,FW,Bolton,19,1994,9,5,454,5.0,1,1,2,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matches,f30a0031
149,Zach Clough,eng ENG,FWMF,Bolton,19,1995,8,6,507,5.6,5,0,5,5,0,0,0,0,0.89,0.00,0.89,0.89,0.89,Matches,406831ff
150,Conor Coady,eng ENG,DFMF,Huddersfield,21,1993,44,41,3717,41.3,3,3,6,3,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches,2928dca2
151,Chris Cohen,eng ENG,DFMF,Nottingham,27,1987,6,6,460,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7562a0ba
152,Giles Coke,eng ENG,MF,Sheffield Weds,28,1986,13,9,843,9.4,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,cb2a1fd2
153,Giles Coke,eng ENG,MF,Bolton,28,1986,4,3,291,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb2a1fd2
154,Adam Collin,eng ENG,GK,Rotherham,29,1984,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ffa731bc
155,Danny Collins,wls WAL,DF,Nottingham,33,1980,8,7,633,7.0,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,b89cd819
