,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
14,Marc Albrighton,eng ENG,MF,West Brom,32,1989,17,8,673,7.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b827d5b3
15,Ajibola Alese,eng ENG,DF,Sunderland,21,2001,20,17,1407,15.6,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,182a8b9d
16,Jamie Allen,eng ENG,MFFW,Coventry City,27,1995,37,34,2817,31.3,6,2,8,6,0,0,2,0,0.19,0.06,0.26,0.19,0.26,Matches,2c183a79
17,Joe Allen,wls WAL,MF,Swansea City,32,1990,25,17,1235,13.7,1,1,2,1,0,0,2,1,0.07,0.07,0.15,0.07,0.15,Matches,9feb8f24
18,Ryan Allsop,eng ENG,GK,Cardiff City,30,1992,43,43,3845,42.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,af615123
19,Jak Alnwick,eng ENG,GK,Cardiff City,29,1993,4,3,293,3.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,b0835fc0
20,Jordan Amissah,gh GHA,GK,Sheffield United,20,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50fc4c0a
21,Ben Amos,eng ENG,GK,Wigan Athletic,32,1990,29,29,2572,28.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f6799cd2
22,Luke Amos,eng ENG,MF,QPR,25,1997,21,8,893,9.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,77128f7e
23,Joe Anderson,eng ENG,DF,Sunderland,21,2001,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,19a890ba
24,Keshi Anderson,eng ENG,MF,Blackpool,27,1995,9,5,433,4.8,0,2,2,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches,864a3eba
25,Ryan Andrews,eng ENG,DF,Watford,17,2004,6,6,483,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,40d103f8
26,Faustino Anjorin,eng ENG,MFFW,Huddersfield,20,2001,8,6,439,4.9,2,0,2,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches,b105919e
27,Rob Apter,sct SCO,MF,Blackpool,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c12ee0a
28,Henrique Araújo,pt POR,FW,Watford,20,2002,8,3,342,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,353eb529
29,Oliver Arblaster,eng ENG,MF,Sheffield United,18,2004,4,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,afe1a491
30,Cameron Archer,eng ENG,FW,Middlesbrough,21,2001,20,17,1368,15.2,11,6,17,11,0,0,1,0,0.72,0.39,1.12,0.72,1.12,Matches,05e8ca6d
31,Sinclair Armstrong,ie IRL,MFFW,QPR,19,2003,22,3,545,6.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,c2bf2522
32,Yaser Asprilla,co COL,MF,Watford,18,2003,37,14,1507,16.7,1,2,3,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,Matches,d139daf9
33,Britt Assombalonga,cd COD,FW,Watford,29,1992,11,1,185,2.1,2,0,2,2,0,0,0,0,0.97,0.00,0.97,0.97,0.97,Matches,315aa9c5
34,Robert Atkinson,eng ENG,DF,Bristol City,24,1998,26,25,2141,23.8,4,1,5,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21,Matches,181df6a4
35,Daniel Ayala,es ESP,DF,Blackburn,31,1990,25,23,1984,22.0,1,1,2,1,0,0,8,1,0.05,0.05,0.09,0.05,0.09,Matches,302560a0
36,Femi Azeez,ng NGA,MFFW,Reading,21,2001,20,5,659,7.3,0,2,2,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,2d590087
37,Miguel Azeez,eng ENG,MF,Wigan Athletic,19,2002,2,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,660e71be
38,Abdoullah Ba,fr FRA,MFFW,Sunderland,19,2003,27,8,798,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches,3f651f34
39,Daniel Bachmann,at AUT,GK,Watford,28,1994,45,45,4049,45.0,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,1c0eea98
40,Juninho Bacuna,cw CUW,MF,Birmingham City,24,1997,43,33,2894,32.2,2,6,8,2,0,0,11,0,0.06,0.19,0.25,0.06,0.25,Matches,aaf1bf05
41,Leandro Bacuna,cw CUW,MF,Watford,30,1991,14,10,796,8.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9dc69d38
42,Joel Bagan,ie IRL,DF,Cardiff City,22,2000,1,1,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9da32cb
43,Lewis Baker,eng ENG,MF,Stoke City,27,1995,44,30,2764,30.7,7,5,12,5,2,3,6,0,0.23,0.16,0.39,0.16,0.33,Matches,1b278bf5
44,George Baldock,gr GRE,MF,Sheffield United,29,1993,36,33,2876,32.0,1,3,4,1,0,0,7,0,0.03,0.09,0.13,0.03,0.13,Matches,394854c4
45,Daniel Ballard,nir NIR,DF,Sunderland,22,1999,19,18,1615,17.9,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,38f300f3
46,Leon Balogun,ng NGA,DF,QPR,34,1988,16,15,1237,13.7,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,78e68b4d
47,Daniel Barlaser,tr TUR,MF,Middlesbrough,25,1997,11,3,411,4.6,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches,91ea9f40
48,Daniel Barlaser,tr TUR,MF,Rotherham,25,1997,28,28,2425,26.9,2,7,9,1,1,2,4,0,0.07,0.26,0.33,0.04,0.30,Matches,91ea9f40
49,Ashley Barnes,eng ENG,FWMF,Burnley,32,1989,39,22,1904,21.2,7,3,10,6,1,1,5,0,0.33,0.14,0.47,0.28,0.43,Matches,2691c772
50,Kyle Bartley,eng ENG,DF,West Brom,31,1991,13,7,663,7.4,2,0,2,2,0,0,4,1,0.27,0.00,0.27,0.27,0.27,Matches,18e96f64
51,Chris Basham,eng ENG,DF,Sheffield United,34,1988,29,18,1736,19.3,0,2,2,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,1aa84968
52,Samuel Bastien,cd COD,MFFW,Burnley,25,1996,18,7,551,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,ec30b9c8
53,Danny Batth,eng ENG,DF,Sunderland,31,1990,40,39,3466,38.5,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,f1d0fa63
54,Patrick Bauer,de GER,DF,Preston,29,1992,6,4,347,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bd6bc77
55,Nathan Baxter,eng ENG,GK,Hull City,23,1998,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5cfbc814
56,Vakoun Bayo,ci CIV,FW,Watford,25,1997,24,9,935,10.4,4,1,5,4,0,0,0,0,0.39,0.10,0.48,0.39,0.48,Matches,132f161f
57,Jake Beesley,eng ENG,MF,Blackpool,25,1996,5,2,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,71df6e0e
58,Amari'i Bell,jm JAM,MFDF,Luton Town,28,1994,44,43,3865,42.9,1,1,2,1,0,0,6,1,0.02,0.02,0.05,0.02,0.05,Matches,399e9474
59,Sam Bell,eng ENG,MFFW,Bristol City,20,2002,24,14,1151,12.8,3,1,4,3,0,0,0,0,0.23,0.08,0.31,0.23,0.31,Matches,a95abffc
60,Jobe Bellingham,eng ENG,MF,Birmingham City,16,2005,22,5,612,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c88ff68d
61,Steven Benda,de GER,GK,Swansea City,23,1998,21,21,1860,20.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caaa7fab
62,Joe Bennett,eng ENG,DF,Wigan Athletic,32,1990,15,9,743,8.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,dc936144
63,Mason Bennett,eng ENG,MFFW,Millwall,26,1996,21,7,564,6.3,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,aba031ad
64,Jewison Bennette,cr CRC,MF,Sunderland,18,2004,15,0,250,2.8,1,1,2,1,0,0,2,0,0.36,0.36,0.72,0.36,0.72,Matches,58f5704e
65,Daniel Bentley,eng ENG,GK,Bristol City,29,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
66,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31,1990,37,23,1962,21.8,4,6,10,4,0,0,2,0,0.18,0.28,0.46,0.18,0.46,Matches,f72293fc
67,Sander Berge,no NOR,MF,Sheffield United,24,1998,37,34,3103,34.5,6,5,11,6,0,0,4,0,0.17,0.15,0.32,0.17,0.32,Matches,d0b6129f
68,Luke Berry,eng ENG,MF,Luton Town,30,1992,21,4,675,7.5,3,0,3,3,0,0,3,0,0.40,0.00,0.40,0.40,0.40,Matches,2aaadf33
69,Jordan Beyer,de GER,DF,Burnley,22,2000,30,29,2531,28.1,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches,9af1f9ff
70,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
71,Jake Bidwell,eng ENG,MF,Coventry City,29,1993,45,40,3487,38.7,1,4,5,1,0,0,6,0,0.03,0.10,0.13,0.03,0.13,Matches,676b6c9b
72,Krystian Bielik,pl POL,MF,Birmingham City,24,1998,35,35,2909,32.3,1,1,2,1,0,0,12,0,0.03,0.03,0.06,0.03,0.06,Matches,8e0ec853
73,Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,6,5,480,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,b48dcb27
74,Tyler Blackett,eng ENG,DF,Rotherham,28,1994,6,3,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a68a5466
75,Adrian Blake,eng ENG,FWMF,Watford,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d9a21f02
76,Jayden Bogle,eng ENG,MF,Sheffield United,22,2000,20,16,1386,15.4,2,1,3,2,0,0,7,0,0.13,0.06,0.19,0.13,0.19,Matches,ae5019e6
77,Marc Bola,eng ENG,DFMF,Middlesbrough,24,1997,25,9,1021,11.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3986000d
78,Tolaji Bola,eng ENG,DF,Rotherham,23,1999,2,0,38,0.4,0,1,1,0,0,0,0,0,0.00,2.37,2.37,0.00,2.37,Matches,c260bdd6
79,Jack Bonham,ie IRL,GK,Stoke City,28,1993,23,22,2025,22.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3539472e
80,Macauley Bonne,zw ZIM,DFFW,QPR,26,1995,8,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ca8b21c
81,Dean Bouzanis,au AUS,GK,Reading,31,1990,5,4,419,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0248e806
82,Josh Bowler,eng ENG,MFFW,Blackpool,23,1999,25,19,1744,19.4,4,2,6,4,0,0,0,0,0.21,0.10,0.31,0.21,0.31,Matches,ea39a081
83,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94a01643
84,Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe54985b
85,Will Boyle,eng ENG,DF,Huddersfield,26,1995,16,8,808,9.0,0,1,1,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,Matches,04d98300
86,Sonny Bradley,eng ENG,DF,Luton Town,30,1991,19,14,1222,13.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,94ffccb3
87,Tom Bradshaw,wls WAL,FW,Millwall,30,1992,41,38,3052,33.9,17,4,21,17,0,0,5,0,0.50,0.12,0.62,0.50,0.62,Matches,a9d071f8
88,Robbie Brady,ie IRL,MF,Preston,30,1992,34,24,2099,23.3,0,6,6,0,0,0,8,1,0.00,0.26,0.26,0.00,0.26,Matches,96bb8cc2
89,Cohen Bramall,eng ENG,MFDF,Rotherham,26,1996,39,27,2577,28.6,1,0,1,1,0,0,9,1,0.03,0.00,0.03,0.03,0.03,Matches,6cb7f041
90,James Bree,eng ENG,MFDF,Luton Town,24,1997,27,27,2430,27.0,0,4,4,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,c07b7c5c
91,Ben Brereton,cl CHI,MFFW,Blackburn,23,1999,43,39,3457,38.4,14,4,18,13,1,1,5,0,0.36,0.10,0.47,0.34,0.44,Matches,57827369
92,Rhian Brewster,eng ENG,FW,Sheffield United,22,2000,16,5,570,6.3,1,1,2,1,0,1,1,0,0.16,0.16,0.32,0.16,0.32,Matches,30e81a88
93,Liam Bridcutt,sct SCO,MF,Blackpool,33,1989,4,2,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6066695
94,Callum Brittain,eng ENG,DFMF,Blackburn,24,1998,27,15,1425,15.8,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,95869fab
95,Nathan Broadhead,wls WAL,FWMF,Wigan Athletic,24,1998,22,11,1069,11.9,5,0,5,5,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,43309491
96,Andre Brooks,jm JAM,MF,Sheffield United,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f346071
97,Jacob Brown,sct SCO,MFFW,Stoke City,24,1998,38,30,2768,30.8,7,1,8,7,0,0,9,0,0.23,0.03,0.26,0.23,0.26,Matches,ca18c8f1
98,Alan Browne,ie IRL,MF,Preston,27,1995,36,31,2631,29.2,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches,25dea15a
99,Josh Brownhill,eng ENG,MF,Burnley,26,1995,41,41,3574,39.7,7,8,15,7,0,0,9,0,0.18,0.20,0.38,0.18,0.38,Matches,47369df8
100,John Buckley,eng ENG,MF,Blackburn,22,1999,21,17,1465,16.3,0,1,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches,b3ac41b5
101,Tyler Burey,eng ENG,MFFW,Millwall,20,2001,24,8,922,10.2,1,1,2,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,0daa8ef1
102,Oliver Burke,sct SCO,MF,Millwall,25,1997,17,8,767,8.5,2,2,4,2,0,0,1,0,0.23,0.23,0.47,0.23,0.47,Matches,f631c17f
103,Reece Burke,eng ENG,DF,Luton Town,25,1996,20,15,1305,14.5,2,0,2,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,a681b7b7
104,Jack Burroughs,sct SCO,MF,Coventry City,21,2001,12,5,439,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,49f8cc54
105,Josef Bursik,eng ENG,GK,Stoke City,22,2000,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,16b6648e
106,David Button,eng ENG,GK,West Brom,33,1989,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
107,Jili Buyabu,eng ENG,MF,Sheffield United,20,2001,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15ee4bc1
108,Sam Byram,eng ENG,DF,Norwich City,28,1993,15,11,1080,12.0,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,1bf811d4
109,Ben Cabango,wls WAL,DF,Swansea City,22,2000,43,42,3744,41.6,2,0,2,2,0,0,11,1,0.05,0.00,0.05,0.05,0.05,Matches,70723cac
110,Etienne Camara,fr FRA,MF,Huddersfield,19,2003,20,13,1247,13.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ba02a571
111,Mamadi Camará,gw GNB,MF,Reading,18,2003,5,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb8564f8
112,Allan Campbell,sct SCO,MF,Luton Town,24,1998,42,38,3253,36.1,3,2,5,3,0,0,6,0,0.08,0.06,0.14,0.08,0.14,Matches,858409be
113,Tate Campbell,eng ENG,MF,Birmingham City,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9426cc5
114,Tyrese Campbell,eng ENG,FWMF,Stoke City,22,1999,41,30,2656,29.5,9,5,14,9,0,0,4,0,0.30,0.17,0.47,0.30,0.47,Matches,38aefb74
115,Andy Cannon,eng ENG,MF,Hull City,26,1996,5,1,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d7b6611
116,Tom Cannon,ie IRL,FW,Preston,19,2002,20,19,1674,18.6,8,1,9,8,0,0,3,0,0.43,0.05,0.48,0.43,0.48,Matches,4506aec5
117,Todd Cantwell,eng ENG,FWMF,Norwich City,24,1998,18,9,861,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f63d8a4b
118,Sonny Carey,eng ENG,MFFW,Blackpool,21,2001,37,26,2448,27.2,3,1,4,3,0,0,1,1,0.11,0.04,0.15,0.11,0.15,Matches,1db3715b
119,Álvaro Carreras,es ESP,MF,Preston,19,2003,39,27,2654,29.5,0,4,4,0,0,0,6,0,0.00,0.14,0.14,0.00,0.14,Matches,33a68b9b
120,Andy Carroll,eng ENG,FW,Reading,33,1989,30,23,1940,21.6,9,2,11,6,3,3,7,1,0.42,0.09,0.51,0.28,0.37,Matches,b581987a
121,Hayden Carter,eng ENG,DF,Blackburn,22,1999,30,24,2251,25.0,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,40f85b8f
122,Cesare Casadei,it ITA,MF,Reading,19,2003,15,13,1108,12.3,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,fb920f3a
123,Craig Cathcart,nir NIR,DF,Watford,33,1989,28,26,2268,25.2,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,89e4b358
124,Steven Caulker,sl SLE,DF,Wigan Athletic,30,1991,9,5,497,5.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2592d9b5
125,Bersant Celina,xk KVX,MFFW,Stoke City,25,1996,6,3,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3043d33f
126,Ilias Chair,ma MAR,MFFW,QPR,24,1997,40,38,3271,36.3,5,9,14,5,0,1,2,0,0.14,0.25,0.39,0.14,0.39,Matches,ad7873cb
127,Nathaniel Chalobah,eng ENG,MF,West Brom,27,1994,13,7,610,6.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,422862ea
128,Alfie Chang,eng ENG,MF,Birmingham City,19,2002,13,7,693,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,011890d9
129,Ismaila Cheick Coulibaly,ml MLI,MF,Sheffield United,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d33e3242
130,Youssef Chentouf,eng ENG,FW,Wigan Athletic,18,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa462a0e
131,Tahith Chong,cw CUW,MFFW,Birmingham City,22,1999,38,35,2838,31.5,4,5,9,4,0,0,4,0,0.13,0.16,0.29,0.13,0.29,Matches,2696b6a9
132,Hamza Choudhury,bd BAN,MF,Watford,24,1997,36,36,3033,33.7,0,0,0,0,0,0,13,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2d3329
133,Cyrus Christie,ie IRL,DFMF,Hull City,29,1992,28,24,2080,23.1,3,1,4,3,0,0,3,0,0.13,0.04,0.17,0.13,0.17,Matches,7eb67dad
134,Darko Churlinov,mk MKD,MF,Burnley,22,2000,7,1,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6608135
135,Dennis Cirkin,lv LVA,DF,Sunderland,20,2002,28,21,1843,20.5,5,1,6,5,0,0,8,1,0.24,0.05,0.29,0.24,0.29,Matches,307ea3b6
136,Ciaran Clark,ie IRL,DF,Sheffield United,32,1989,10,7,664,7.4,2,0,2,2,0,0,4,0,0.27,0.00,0.27,0.27,0.27,Matches,2b91cf8e
137,Jordan Clark,eng ENG,MF,Luton Town,28,1993,38,34,3100,34.4,2,4,6,2,0,0,5,0,0.06,0.12,0.17,0.06,0.17,Matches,7c5fa6cf
138,Harry Clarke,eng ENG,MFDF,Stoke City,21,2001,18,9,985,10.9,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,a64f2573
139,Jack Clarke,eng ENG,MFFW,Sunderland,21,2000,45,44,3786,42.1,9,11,20,9,0,0,9,0,0.21,0.26,0.48,0.21,0.48,Matches,e16932d8
140,John Clarke,ie IRL,DF,Reading,18,2004,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c3df334
141,Matthew Clarke,eng ENG,DF,Middlesbrough,25,1996,6,6,459,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8ea2227a
142,Jake Clarke-Salter,eng ENG,DF,QPR,24,1997,16,13,1131,12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0df092d3
143,Reyes Cleary,eng ENG,FWMF,West Brom,18,2004,2,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d8e563fb
144,Tom Cleverley,eng ENG,MF,Watford,32,1989,4,3,245,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches,6cdd8245
145,Sam Clucas,eng ENG,MF,Stoke City,31,1990,12,5,483,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,987718f5
146,Josh Coburn,eng ENG,FW,Middlesbrough,19,2002,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cdb3f59c
147,Maxime Colin,fr FRA,DFMF,Birmingham City,30,1991,44,44,3847,42.7,2,3,5,2,0,0,4,0,0.05,0.07,0.12,0.05,0.12,Matches,2f71c116
148,Jamilu Collins,ng NGA,DF,Cardiff City,27,1994,4,4,278,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,33a95e0a
149,Rubin Colwill,wls WAL,MF,Cardiff City,20,2002,20,4,601,6.7,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,f170b63e
150,Cameron Congreve,wls WAL,MF,Swansea City,18,2004,10,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a58621c
151,Aaron Connolly,ie IRL,FWMF,Hull City,22,2000,5,4,338,3.8,2,0,2,2,0,0,1,0,0.53,0.00,0.53,0.53,0.53,Matches,27c01749
152,Callum Connolly,eng ENG,DFMF,Blackpool,24,1997,41,39,3453,38.4,1,1,2,1,0,0,11,1,0.03,0.03,0.05,0.03,0.05,Matches,39ad0b72
153,Tommy Conway,sct SCO,FWMF,Bristol City,19,2002,34,25,1901,21.1,9,3,12,9,0,0,1,0,0.43,0.14,0.57,0.43,0.57,Matches,746a92c5
154,Jake Cooper,eng ENG,DF,Millwall,27,1995,46,45,3992,44.4,3,3,6,3,0,0,13,0,0.07,0.07,0.14,0.07,0.14,Matches,aa7dfc40
155,Oliver Cooper,wls WAL,MFFW,Swansea City,22,1999,41,24,2301,25.6,5,2,7,5,0,0,6,0,0.20,0.08,0.27,0.20,0.27,Matches,d3813344
