,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
164,Christian Dailly,sct SCO,DF,Portsmouth,37,1973,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0210c453
165,Neil Danns,gy GUY,MF,Leicester City,28,1982,29,22,1980,22.0,5,2,7,5,0,0,7,2,0.23,0.09,0.32,0.23,0.32,8081f166
166,Andrew Davies,eng ENG,DF,Crystal Palace,26,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8912dc31
167,Ben Davies,eng ENG,DFMF,Derby County,30,1981,35,30,2707,30.1,2,11,13,2,0,0,4,0,0.07,0.37,0.43,0.07,0.43,b99746b2
168,Craig Davies,wls WAL,FW,Barnsley,25,1986,40,33,2959,32.9,11,4,15,10,1,1,1,0,0.33,0.12,0.46,0.30,0.43,8601380a
169,Curtis Davies,sl SLE,DF,Birmingham City,26,1985,42,42,3671,40.8,5,2,7,5,0,0,9,1,0.12,0.05,0.17,0.12,0.17,607fb965
170,Steve Davies,eng ENG,FW,Derby County,23,1987,26,20,1712,19.0,11,0,11,9,2,2,4,0,0.58,0.00,0.58,0.47,0.47,c4612ab6
171,Kelvin Davis,eng ENG,GK,Southampton,34,1976,45,45,4050,45.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,33b6ee02
172,Sean Davis,eng ENG,MF,Bristol City,31,1979,3,2,196,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,c3feaa94
173,Andy Dawson,eng ENG,DF,Hull City,32,1978,32,31,2714,30.2,0,3,3,0,0,0,7,0,0.00,0.10,0.10,0.00,0.10,d87a80b2
174,Stephen Dawson,ie IRL,MF,Barnsley,25,1985,12,9,807,9.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,fd55dd25
175,Steve De Ridder,be BEL,FWMF,Southampton,24,1987,32,5,1023,11.4,3,3,6,3,0,0,5,0,0.26,0.26,0.53,0.26,0.53,7561b81d
176,Kyle De Silva,eng ENG,MF,Crystal Palace,17,1993,6,2,219,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e12610b6
177,Gary Deegan,ie IRL,MF,Coventry City,23,1987,24,19,1565,17.4,3,0,3,3,0,0,5,0,0.17,0.00,0.17,0.17,0.17,e4545ca7
178,Troy Deeney,eng ENG,FW,Watford,23,1988,43,28,2729,30.3,11,5,16,10,1,1,6,0,0.36,0.16,0.53,0.33,0.49,82e34b69
179,Damien Delaney,ie IRL,DF,Ipswich Town,30,1981,29,26,2358,26.2,0,2,2,0,0,0,9,0,0.00,0.08,0.08,0.00,0.08,210d9ecb
180,Nathan Delfouneso,eng ENG,FWMF,Leicester City,20,1991,4,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,49ae4072
181,Fabian Delph,eng ENG,DFMF,Leeds United,21,1989,5,5,421,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,111c3236
182,Guy Demel,ci CIV,DFMF,West Ham,30,1981,7,7,444,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,605bba68
183,Matt Derbyshire,eng ENG,FW,Nottingham,25,1986,15,7,705,7.8,1,2,3,1,0,0,3,0,0.13,0.26,0.38,0.13,0.38,193ed0c0
184,Gary Dicker,ie IRL,MF,Brighton,25,1986,18,17,1446,16.1,0,2,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,306a31a4
185,Carl Dickinson,eng ENG,DF,Watford,24,1987,39,38,3421,38.0,2,1,3,2,0,0,10,0,0.05,0.03,0.08,0.05,0.08,ddce8cfa
186,Nouha Dicko,ml MLI,FWMF,Blackpool,19,1992,10,4,447,5.0,4,1,5,4,0,0,1,0,0.81,0.20,1.01,0.81,1.01,c6caef02
187,Paul Digby,eng ENG,DFMF,Barnsley,16,1995,4,2,272,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c39baa2
188,Kagisho Dikgacoi,za RSA,MF,Crystal Palace,26,1984,27,24,2030,22.6,2,2,4,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18,701d7cac
189,Stephen Dobbie,sct SCO,FW,Blackpool,28,1982,7,5,433,4.8,5,1,6,3,2,2,0,0,1.04,0.21,1.25,0.62,0.83,2d67e9c7
190,Matt Done,wls WAL,DFFW,Barnsley,23,1988,31,22,1876,20.8,4,4,8,4,0,0,0,0,0.19,0.19,0.38,0.19,0.38,004bdc92
191,Andy Dorman,wls WAL,MF,Crystal Palace,29,1982,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,58f301a5
192,Colin Doyle,ie IRL,GK,Birmingham City,26,1985,5,4,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,93b41c46
193,Conor Doyle,ie IRL,FWMF,Derby County,19,1991,6,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2e76de8a
194,Nathan Doyle,eng ENG,DFMF,Barnsley,24,1987,21,16,1359,15.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,a7f25b3c
195,Lloyd Doyley,jm JAM,DF,Watford,28,1982,33,33,2970,33.0,0,1,1,0,0,0,4,1,0.00,0.03,0.03,0.00,0.03,d206d76b
196,Danny Drinkwater,eng ENG,MF,Barnsley,21,1990,17,16,1309,14.5,1,6,7,1,0,0,5,0,0.07,0.41,0.48,0.07,0.48,2649ff32
197,Danny Drinkwater,eng ENG,MF,Leicester City,21,1990,19,13,1221,13.6,2,2,4,2,0,0,1,0,0.15,0.15,0.29,0.15,0.29,2649ff32
198,Andy Drury,eng ENG,DFMF,Ipswich Town,27,1983,21,20,1762,19.6,2,4,6,2,0,0,0,0,0.10,0.20,0.31,0.10,0.31,085497ac
199,Joe Dudgeon,nir NIR,DF,Hull City,20,1990,24,17,1647,18.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,96ff7c5d
200,Michael Duff,nir NIR,DF,Burnley,33,1978,31,30,2627,29.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,eabdc970
201,Mustapha Dumbuya,sl SLE,DFMF,Doncaster,23,1987,10,6,596,6.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,113d887e
202,Mustapha Dumbuya,sl SLE,DFMF,Crystal Palace,23,1987,2,2,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,113d887e
203,Lewis Dunk,eng ENG,DF,Brighton,19,1991,31,31,2790,31.0,0,1,1,0,0,0,12,0,0.00,0.03,0.03,0.00,0.03,282f75f3
204,Chris Dunn,eng ENG,GK,Coventry City,23,1987,2,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,04213939
205,Alan Dunne,ie IRL,DF,Millwall,28,1982,30,25,2441,27.1,0,2,2,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,9a26e8d1
206,Lloyd Dyer,eng ENG,MF,Leicester City,28,1982,36,27,2392,26.6,4,2,6,4,0,0,0,0,0.15,0.08,0.23,0.15,0.23,4181c53d
207,Neal Eardley,wls WAL,DF,Blackpool,22,1988,26,22,2008,22.3,1,2,3,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13,2bb4411f
208,Robert Earnshaw,wls WAL,FW,Cardiff City,30,1981,18,8,720,8.0,3,0,3,3,0,0,0,0,0.37,0.00,0.37,0.37,0.37,b3f4b640
209,Jermaine Easter,wls WAL,FW,Crystal Palace,29,1982,33,18,1606,17.8,5,3,8,5,0,0,3,0,0.28,0.17,0.45,0.28,0.45,354243aa
210,Brian Easton,sct SCO,DF,Burnley,23,1988,21,17,1568,17.4,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,e3908c66
211,Freddy Eastwood,wls WAL,FW,Coventry City,27,1983,4,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0f1d1211
212,David Edgar,ca CAN,DF,Burnley,24,1987,44,44,3932,43.7,2,1,3,2,0,0,5,0,0.05,0.02,0.07,0.05,0.07,e4815a59
213,Carlos Edwards,tt TRI,DFMF,Ipswich Town,32,1978,45,45,4022,44.7,0,4,4,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,15e7a8c8
214,Joe Edwards,eng ENG,DFMF,Bristol City,20,1990,2,1,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a04d478f
215,Rob Edwards,wls WAL,DF,Barnsley,28,1982,17,17,1453,16.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,270efb21
216,John Egan,ie IRL,DF,Crystal Palace,18,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,debe38a0
217,Nathan Ellington,eng ENG,FW,Ipswich Town,30,1981,15,1,298,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5cb19c96
218,Marvin Elliott,jm JAM,MF,Bristol City,26,1984,28,28,2420,26.9,2,1,3,2,0,0,1,0,0.07,0.04,0.11,0.07,0.11,431228a8
219,Wade Elliott,eng ENG,MF,Burnley,32,1978,4,2,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,20435992
220,Wade Elliott,eng ENG,MF,Birmingham City,32,1978,29,15,1548,17.2,2,2,4,0,2,3,2,0,0.12,0.12,0.23,0.00,0.12,20435992
221,George Elokobi,cm CMR,DF,Nottingham,25,1986,12,8,737,8.2,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,36aad3ed
222,Jay Emmanuel-Thomas,eng ENG,FWMF,Ipswich Town,20,1990,42,28,2634,29.3,6,3,9,6,0,0,3,0,0.21,0.10,0.31,0.21,0.31,b5f1c3c8
223,Marvin Emnes,nl NED,FWMF,Middlesbrough,23,1988,42,37,3187,35.4,14,2,16,14,0,0,1,0,0.40,0.06,0.45,0.40,0.45,a5900d91
224,Hogan Ephraim,eng ENG,FWMF,Bristol City,23,1988,5,3,226,2.5,1,0,1,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40,668b380c
225,Kelvin Etuhu,ng NGA,FWMF,Portsmouth,23,1988,13,9,769,8.5,1,2,3,1,0,0,1,0,0.12,0.23,0.35,0.12,0.35,803e286e
226,John Eustace,eng ENG,MF,Watford,31,1979,39,34,3153,35.0,4,1,5,4,0,0,6,0,0.11,0.03,0.14,0.11,0.14,019cf2b4
227,Corry Evans,nir NIR,DFMF,Hull City,21,1990,43,38,3406,37.8,2,0,2,2,0,0,9,0,0.05,0.00,0.05,0.05,0.05,3e38b72f
228,Ian Evatt,eng ENG,DF,Blackpool,29,1981,39,37,3358,37.3,3,1,4,3,0,0,12,0,0.08,0.03,0.11,0.08,0.11,749bcfb8
229,Keith Fahey,ie IRL,MF,Birmingham City,28,1983,35,34,2967,33.0,4,0,4,4,0,0,0,0,0.12,0.00,0.12,0.12,0.12,e4def09b
230,Iago Falque,es ESP,FWMF,Southampton,21,1990,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,440c84ed
231,Julien Faubert,fr FRA,DFFW,West Ham,27,1983,34,28,2454,27.3,1,4,5,1,0,0,5,0,0.04,0.15,0.18,0.04,0.18,525642e0
232,Abdoulaye Faye,sn SEN,DFMF,West Ham,33,1978,29,25,2308,25.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,99df1bff
233,Adam Federici,au AUS,GK,Reading,26,1985,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e5ea8be7
234,Liam Feeney,eng ENG,FWMF,Millwall,25,1986,34,27,2444,27.2,4,1,5,4,0,0,1,0,0.15,0.04,0.18,0.15,0.18,ff4d77df
235,Barry Ferguson,sct SCO,MF,Blackpool,33,1978,42,40,3617,40.2,1,2,3,1,0,0,5,1,0.02,0.05,0.07,0.02,0.07,43420ade
236,Gelson Fernandes,ch SUI,MF,Leicester City,24,1986,15,10,964,10.7,1,2,3,1,0,0,3,0,0.09,0.19,0.28,0.09,0.28,8e58987d
237,Frank Fielding,eng ENG,GK,Derby County,23,1988,44,44,3827,42.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,4999f2fa
238,Robbie Findley,us USA,FW,Nottingham,25,1985,23,10,1131,12.6,3,0,3,3,0,0,0,0,0.24,0.00,0.24,0.24,0.24,1b4c789a
239,John Fleck,sct SCO,FWMF,Blackpool,19,1991,7,4,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b63e789d
240,Liam Fontaine,eng ENG,DF,Bristol City,25,1986,26,26,2329,25.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,51a44732
241,José Fonte,pt POR,DF,Southampton,27,1983,42,42,3735,41.5,1,0,1,1,0,0,6,0,0.02,0.00,0.02,0.02,0.02,90f87966
242,David Forde,ie IRL,GK,Millwall,31,1979,27,27,2374,26.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,806c9a3e
243,Mikael Forssell,fi FIN,FW,Leeds United,30,1981,14,1,231,2.6,0,1,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,1454df8d
244,Jake Forster-Caskey,eng ENG,MF,Brighton,17,1994,4,3,224,2.5,1,0,1,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40,e9ec272c
245,Craig Forsyth,sct SCO,DFMF,Watford,22,1989,20,15,1385,15.4,3,1,4,3,0,0,5,0,0.19,0.06,0.26,0.19,0.26,6f44cb44
246,Jonathan Forte,bb BRB,FWMF,Southampton,25,1986,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,203d94d6
247,Marc-Antoine Fortuné,fr FRA,FW,Doncaster,30,1981,5,5,414,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.43,0.22,0.43,402077cd
248,Richard Foster,sct SCO,DFMF,Bristol City,26,1985,20,20,1800,20.0,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,a826cc3a
249,Stephen Foster,eng ENG,DF,Barnsley,30,1980,41,41,3645,40.5,1,0,1,1,0,0,5,0,0.02,0.00,0.02,0.02,0.02,4c8f2100
250,Danny Fox,sct SCO,DFMF,Southampton,25,1986,41,37,3319,36.9,0,11,11,0,0,0,5,1,0.00,0.30,0.30,0.00,0.30,857ec97f
251,Danny Fox,sct SCO,DFMF,Burnley,25,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,857ec97f
252,Lee Frecklington,eng ENG,MF,Peterborough,25,1985,37,35,2683,29.8,5,4,9,5,0,0,5,1,0.17,0.13,0.30,0.17,0.30,fa75c4ca
253,George Friend,eng ENG,DFMF,Doncaster,23,1987,27,24,2160,24.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,4f97147d
254,Matty Fryatt,eng ENG,FW,Hull City,25,1986,46,39,3581,39.8,16,2,18,14,2,3,2,0,0.40,0.05,0.45,0.35,0.40,4980fb08
255,Márkó Futács,hu HUN,FW,Portsmouth,21,1990,29,12,1239,13.8,5,1,6,5,0,0,3,0,0.36,0.07,0.44,0.36,0.44,1e74eab0
256,Paul Gallagher,sct SCO,FWMF,Leicester City,26,1984,28,18,1552,17.2,8,3,11,5,3,3,2,0,0.46,0.17,0.64,0.29,0.46,9f0fb63c
257,Richard Garcia,au AUS,FWMF,Hull City,29,1981,10,6,563,6.3,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,c3ae2db4
258,Anthony Gardner,eng ENG,DF,Crystal Palace,30,1980,28,25,2347,26.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0f2da318
259,Gary Gardner,eng ENG,MF,Coventry City,19,1992,4,4,337,3.7,1,0,1,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,d9d58641
260,Joe Garner,eng ENG,FWMF,Nottingham,23,1988,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,adb9f204
261,Joe Garner,eng ENG,FWMF,Watford,23,1988,22,14,1250,13.9,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,adb9f204
262,Owen Garvan,ie IRL,MF,Crystal Palace,23,1988,22,13,1317,14.6,3,1,4,1,2,2,3,0,0.21,0.07,0.27,0.07,0.14,47b3b724
263,Dean Gerken,eng ENG,GK,Bristol City,26,1985,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,00cb9e48
264,Anthony Gerrard,ie IRL,DF,Cardiff City,25,1986,20,18,1576,17.5,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,2f70ec31
265,Rudy Gestede,bj BEN,FW,Cardiff City,22,1988,25,5,794,8.8,2,1,3,2,0,0,1,0,0.23,0.11,0.34,0.23,0.34,822b3ef9
266,Matt Gilks,sct SCO,GK,Blackpool,29,1982,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,49b8c292
267,Simon Gillett,eng ENG,MF,Doncaster,25,1985,46,43,3940,43.8,3,3,6,3,0,0,4,0,0.07,0.07,0.14,0.07,0.14,bca7dcf7
268,Rene Gilmartin,ie IRL,GK,Watford,24,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1b7c957
269,Scott Golbourne,eng ENG,DFMF,Barnsley,23,1988,12,10,856,9.5,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,aefb8831
270,Morgaro Gomis,sn SEN,MF,Birmingham City,26,1985,16,13,1179,13.1,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,5b155146
271,David González,co COL,GK,Brighton,29,1982,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3eea25ca
272,Ben Gordon,eng ENG,DF,Peterborough,20,1991,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6aec5de1
273,Kaspars Gorkšs,lv LVA,DF,Reading,29,1981,42,42,3779,42.0,3,0,3,3,0,0,6,0,0.07,0.00,0.07,0.07,0.07,a340b996
274,Hérold Goulon,fr FRA,DFMF,Doncaster,23,1988,6,5,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e818c267
275,Max Gradel,ci CIV,FWMF,Leeds United,23,1987,4,4,294,3.3,1,0,1,0,1,1,2,1,0.31,0.00,0.31,0.00,0.00,c5a500ca
276,Elliot Grandin,fr FRA,FWMF,Blackpool,23,1987,7,4,380,4.2,2,1,3,2,0,0,0,0,0.47,0.24,0.71,0.47,0.71,ddbf3019
277,Lee Grant,eng ENG,GK,Burnley,28,1983,43,42,3854,42.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,9dab6e3b
278,Andy Gray,sct SCO,FW,Barnsley,33,1977,32,25,2329,25.9,8,4,12,6,2,2,6,0,0.31,0.15,0.46,0.23,0.39,54a44102
279,Paul Green,ie IRL,MF,Derby County,28,1983,27,26,2349,26.1,1,3,4,1,0,0,1,0,0.04,0.11,0.15,0.04,0.15,b010f869
280,Robert Green,eng ENG,GK,West Ham,31,1980,42,42,3743,41.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,a350680b
281,Jonathan Greening,eng ENG,MF,Nottingham,32,1979,31,24,2132,23.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,892c1d7a
282,Gordon Greer,sct SCO,DF,Brighton,30,1980,42,42,3777,42.0,1,0,1,1,0,0,8,1,0.02,0.00,0.02,0.02,0.02,59cb1a73
283,Andy Griffin,eng ENG,DF,Reading,32,1979,9,9,745,8.3,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,38517dc5
284,Adlène Guedioura,dz ALG,MF,Nottingham,25,1985,19,19,1666,18.5,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,f75825e3
285,Péter Gulácsi,hu HUN,GK,Hull City,21,1990,15,13,1147,12.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bcb2ccd8
286,Aron Gunnarsson,is ISL,DFMF,Cardiff City,22,1989,42,41,3451,38.3,5,3,8,5,0,0,5,0,0.13,0.08,0.21,0.13,0.21,e2533c20
287,Brynjar Gunnarsson,is ISL,MF,Reading,35,1975,5,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,511aa791
288,Chris Gunter,wls WAL,DFMF,Nottingham,22,1989,46,44,3903,43.4,1,4,5,1,0,0,6,0,0.02,0.09,0.12,0.02,0.12,303a53e1
289,Chris Hackett,eng ENG,MF,Millwall,28,1983,3,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,879bec88
290,El Hadji Diouf,sn SEN,FWMF,Doncaster,30,1981,22,22,1813,20.1,6,5,11,4,2,2,5,0,0.30,0.25,0.55,0.20,0.45,1a4542c8
291,Greg Halford,eng ENG,DFFW,Portsmouth,26,1984,42,42,3688,41.0,7,3,10,2,5,5,7,0,0.17,0.07,0.24,0.05,0.12,06d45e81
292,Grant Hall,eng ENG,DF,Brighton,19,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1264ee68
293,Robert Hall,eng ENG,FWMF,West Ham,17,1993,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,89602ebf
294,Andy Halliday,sct SCO,DFMF,Middlesbrough,19,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7d48aed2
295,Adam Hammill,eng ENG,FWMF,Middlesbrough,23,1988,10,8,715,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ffd4896e
296,Dean Hammond,eng ENG,MF,Southampton,28,1983,43,31,2662,29.6,1,1,2,1,0,0,2,1,0.03,0.03,0.07,0.03,0.07,577c12e5
297,Dan Harding,eng ENG,DF,Southampton,27,1983,20,12,1140,12.7,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,f0ccb090
298,Marlon Harewood,eng ENG,FW,Nottingham,31,1979,4,4,267,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,34dab521
299,Ryan Harley,eng ENG,MF,Brighton,26,1985,16,13,932,10.4,2,0,2,2,0,1,0,0,0.19,0.00,0.19,0.19,0.19,67c72a0f
300,Faris Haroun,be BEL,MF,Middlesbrough,25,1985,32,23,2097,23.3,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,57df4cea
301,James Harper,eng ENG,MF,Hull City,30,1980,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3bdf320f
302,Steve Harper,eng ENG,GK,Brighton,36,1975,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a98f1d52
303,Ashley Harris,eng ENG,FWMF,Portsmouth,17,1993,5,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,231d7dfe
304,Bob Harris,sct SCO,DF,Blackpool,23,1987,5,4,340,3.8,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,4f3dd864
305,Ian Harte,ie IRL,DF,Reading,33,1977,32,30,2695,29.9,4,8,12,3,1,3,1,0,0.13,0.27,0.40,0.10,0.37,fd4fa092
306,Bobby Hassell,eng ENG,DF,Barnsley,31,1980,19,17,1438,16.0,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,898c7a21
307,Danny Haynes,eng ENG,FWMF,Barnsley,23,1988,12,4,479,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,44b31c52
308,James Hayter,eng ENG,FW,Doncaster,32,1979,31,18,1631,18.1,4,2,6,3,1,2,1,0,0.22,0.11,0.33,0.17,0.28,4e13b228
309,Colin Healy,ie IRL,MF,Ipswich Town,31,1980,1,1,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56924fe6
310,Tom Heaton,eng ENG,GK,Cardiff City,25,1986,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a6de6361
311,Bjørn Helge Riise,no NOR,MF,Portsmouth,28,1983,2,2,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,831674a5
312,Darius Henderson,eng ENG,FW,Millwall,29,1981,31,25,2232,24.8,15,5,20,13,2,3,8,0,0.60,0.20,0.81,0.52,0.73,ea503cef
313,Stephen Henderson,ie IRL,GK,Portsmouth,23,1988,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f234c188
314,Jeff Hendrick,ie IRL,MF,Derby County,19,1992,42,38,3513,39.0,3,3,6,3,0,0,1,0,0.08,0.08,0.15,0.08,0.15,989d5705
315,James Henry,eng ENG,FWMF,Millwall,22,1989,39,24,2363,26.3,0,10,10,0,0,0,9,0,0.00,0.38,0.38,0.00,0.38,c354b50c
316,Steven Hewitt,eng ENG,MF,Burnley,17,1993,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c78e1903
317,Danny Higginbotham,gi GIB,DF,Nottingham,32,1978,6,5,382,4.2,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,688135a1
318,Kallum Higginbotham,eng ENG,FWMF,Barnsley,22,1989,5,2,273,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,98f2bc4f
319,Clint Hill,eng ENG,DF,Nottingham,32,1978,5,5,441,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c0936ded
320,Matt Hill,eng ENG,DF,Blackpool,30,1981,4,4,322,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c1151f6b
321,Seb Hines,eng ENG,DFMF,Middlesbrough,23,1988,23,20,1795,19.9,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,5a2cabda
322,Zavon Hines,eng ENG,FWMF,Burnley,22,1988,13,0,174,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,29b8c15b
323,Sam Hird,eng ENG,DF,Doncaster,23,1987,31,23,2151,23.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,72d2c7fa
324,Jack Hobbs,eng ENG,DF,Hull City,22,1988,40,40,3555,39.5,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,5598b655
325,Lee Hodson,nir NIR,DFMF,Watford,19,1991,20,20,1799,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7206c879
326,Jonathan Hogg,eng ENG,MF,Watford,22,1988,40,40,3460,38.4,0,3,3,0,0,0,9,0,0.00,0.08,0.08,0.00,0.08,9306d5ea
327,Lee Holmes,eng ENG,MF,Southampton,24,1987,6,0,91,1.0,1,0,1,1,0,0,0,0,0.99,0.00,0.99,0.99,0.99,8129ba96
328,Jos Hooiveld,nl NED,DFMF,Southampton,28,1983,39,39,3411,37.9,7,0,7,7,0,0,4,0,0.18,0.00,0.18,0.18,0.18,f544a6ab
