,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
31,Lewis Baker,eng ENG,MF,Middlesbrough,22,1995,12,6,621,6.9,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,1b278bf5
32,Nathan Baker,eng ENG,DF,Bristol City,26,1991,34,34,2731,30.3,0,1,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matches,b18af9e3
33,George Baldock,gr GRE,MF,Sheffield United,24,1993,34,30,2683,29.8,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,394854c4
34,Sol Bamba,ci CIV,DF,Cardiff City,32,1985,46,43,3849,42.8,4,1,5,4,0,0,7,0,0.09,0.02,0.12,0.09,0.12,Matches,5534217d
35,Patrick Bamford,eng ENG,FWMF,Middlesbrough,23,1993,39,23,2083,23.1,11,0,11,11,0,0,2,0,0.48,0.00,0.48,0.48,0.48,Matches,93feac6e
36,Barry Bannan,sct SCO,MF,Sheffield Weds,27,1989,29,28,2451,27.2,0,3,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,9469fb13
37,Alex Baptiste,eng ENG,DF,QPR,31,1986,26,26,2242,24.9,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches,7b72f0b6
38,Yoann Barbet,fr FRA,DF,Brentford,24,1993,34,32,2949,32.8,3,2,5,3,0,0,6,0,0.09,0.06,0.15,0.09,0.15,Matches,c52bbd2c
39,Shaun Barker,eng ENG,DF,Burton Albion,34,1982,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,60fe6e17
40,Tom Barkhuizen,eng ENG,MF,Preston,24,1993,46,43,3692,41.0,8,7,15,8,0,0,3,0,0.20,0.17,0.37,0.20,0.37,Matches,9cf7496b
41,Harvey Barnes,eng ENG,MF,Barnsley,19,1997,23,18,1398,15.5,5,1,6,5,0,0,1,0,0.32,0.06,0.39,0.32,0.39,Matches,3ea50f67
42,Modou Barrow,gm GAM,MFFW,Reading,24,1992,41,37,3343,37.1,10,4,14,10,0,0,6,0,0.27,0.11,0.38,0.27,0.38,Matches,75783f5f
43,Chris Basham,eng ENG,DFMF,Sheffield United,29,1988,45,44,3884,43.2,2,1,3,2,0,0,8,0,0.05,0.02,0.07,0.05,0.07,Matches,1aa84968
44,Danny Batth,eng ENG,DF,Wolves,26,1990,16,15,1275,14.2,1,0,1,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matches,f1d0fa63
45,Daniel Batty,eng ENG,MF,Hull City,19,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96c92a74
46,Roy Beerens,nl NED,FWMF,Reading,29,1987,17,9,879,9.8,2,0,2,2,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,abb32016
47,Mark Beevers,eng ENG,DF,Bolton,27,1989,44,44,3960,44.0,1,0,1,1,0,0,10,0,0.02,0.00,0.02,0.02,0.02,Matches,30bea884
48,Joe Bennett,eng ENG,DFMF,Cardiff City,27,1990,38,38,3338,37.1,1,4,5,1,0,0,7,0,0.03,0.11,0.13,0.03,0.13,Matches,dc936144
49,Mason Bennett,eng ENG,MF,Derby County,21,1996,3,1,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aba031ad
50,Ryan Bennett,eng ENG,DF,Wolves,27,1990,29,27,2510,27.9,1,1,2,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matches,0bad4516
51,Darren Bent,eng ENG,FW,Burton Albion,33,1984,15,10,868,9.6,2,0,2,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,fe97f10b
52,Daniel Bentley,eng ENG,GK,Brentford,24,1993,45,45,4050,45.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
53,Gaetano Berardi,ch SUI,DF,Leeds United,28,1988,31,29,2552,28.4,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,0.00,Matches,5348aada
54,Muhamed Bešić,ba BIH,MF,Middlesbrough,24,1992,15,15,1172,13.0,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches,7ca9f0f0
55,Marcus Bettinelli,eng ENG,GK,Fulham,25,1992,26,26,2340,26.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,0d85a4e8
56,Bartosz Białkowski,pl POL,GK,Ipswich Town,30,1987,45,45,4050,45.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
57,Jake Bidwell,eng ENG,DFMF,QPR,24,1993,46,45,3910,43.4,2,4,6,2,0,1,10,0,0.05,0.09,0.14,0.05,0.14,Matches,676b6c9b
58,Jared Bird,eng ENG,MF,Barnsley,19,1997,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e7245ad0
59,Teddy Bishop,eng ENG,MF,Ipswich Town,21,1996,4,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,682f5364
60,Birkir Bjarnason,is ISL,MF,Aston Villa,29,1988,23,11,1097,12.2,3,2,5,3,0,0,1,0,0.25,0.16,0.41,0.25,0.41,Matches,da13074e
61,Andreas Bjelland,dk DEN,DF,Brentford,29,1988,34,32,2679,29.8,1,1,2,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches,e6dda1c7
62,Tyler Blackett,eng ENG,DFMF,Reading,23,1994,25,19,1815,20.2,0,2,2,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10,Matches,a68a5466
63,Jamal Blackman,eng ENG,GK,Sheffield United,23,1993,31,31,2631,29.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,dd26b605
64,Billy Bodin,wls WAL,MF,Preston,25,1992,17,14,1091,12.1,1,0,1,1,0,0,3,2,0.08,0.00,0.08,0.08,0.08,Matches,49eb2779
65,Jeremie Boga,ci CIV,MFFW,Birmingham City,20,1997,31,24,2090,23.2,2,3,5,2,0,1,0,0,0.09,0.13,0.22,0.09,0.22,Matches,fe012aca
66,Omar Bogle,eng ENG,FW,Cardiff City,24,1993,10,4,391,4.3,3,0,3,3,0,0,1,1,0.69,0.00,0.69,0.69,0.69,Matches,c334bcfc
67,Willy Boly,ci CIV,DF,Wolves,26,1991,36,36,3197,35.5,3,2,5,3,0,0,2,0,0.08,0.06,0.14,0.08,0.14,Matches,a4ac4b8f
68,Léo Bonatini,br BRA,FW,Wolves,23,1994,43,29,2600,28.9,12,5,17,11,1,1,0,0,0.42,0.17,0.59,0.38,0.55,Matches,da23d58d
69,Cameron Borthwick-Jackson,eng ENG,DF,Leeds United,20,1997,1,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff61102d
70,Andreas Bouchalakis,gr GRE,MF,Nottingham,24,1993,21,11,1006,11.2,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,1c07b06e
71,Jarrod Bowen,eng ENG,MF,Hull City,20,1996,42,37,3280,36.4,14,1,15,14,0,0,2,0,0.38,0.03,0.41,0.38,0.41,Matches,79c84d1c
72,Liam Boyce,nir NIR,FWMF,Burton Albion,26,1991,16,12,1058,11.8,3,1,4,3,0,0,2,0,0.26,0.09,0.34,0.26,0.34,Matches,99053312
73,George Boyd,sct SCO,MF,Sheffield Weds,31,1985,20,13,1242,13.8,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,0a9048ce
74,Andy Boyle,ie IRL,DF,Preston,26,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e4ac16cf
75,Tom Bradshaw,wls WAL,FW,Barnsley,25,1992,39,26,2389,26.5,7,0,7,6,1,1,2,0,0.26,0.00,0.26,0.23,0.23,Matches,a9d071f8
76,Martin Braithwaite,dk DEN,MFFW,Middlesbrough,26,1991,19,17,1390,15.4,5,1,6,5,0,0,2,0,0.32,0.06,0.39,0.32,0.39,Matches,fd771f95
77,Cohen Bramall,eng ENG,MFDF,Birmingham City,21,1996,5,3,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6cb7f041
78,John Brayford,eng ENG,DFMF,Burton Albion,29,1987,28,27,2155,23.9,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,bab2f2a5
79,James Bree,eng ENG,DF,Aston Villa,19,1997,6,3,407,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c07b7c5c
80,Ben Brereton,cl CHI,FWMF,Nottingham,18,1999,35,25,2233,24.8,5,2,7,4,1,1,6,0,0.20,0.08,0.28,0.16,0.24,Matches,57827369
81,Liam Bridcutt,sct SCO,MF,Nottingham,28,1989,27,24,2146,23.8,1,4,5,1,0,0,11,0,0.04,0.17,0.21,0.04,0.21,Matches,d6066695
82,David Brooks,wls WAL,FWMF,Sheffield United,20,1997,30,9,1162,12.9,3,4,7,3,0,0,5,0,0.23,0.31,0.54,0.23,0.54,Matches,dc4cae05
83,Alan Browne,ie IRL,MF,Preston,22,1995,44,38,3387,37.6,6,1,7,5,1,2,5,2,0.16,0.03,0.19,0.13,0.16,Matches,25dea15a
84,Josh Brownhill,eng ENG,MF,Bristol City,21,1995,45,41,3699,41.1,5,6,11,5,0,0,8,0,0.12,0.15,0.27,0.12,0.27,Matches,47369df8
85,Tyias Browning,cn CHN,DF,Sunderland,23,1994,27,26,2243,24.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c4e180f0
86,Kévin Bru,mu MRI,MF,Ipswich Town,28,1988,9,3,382,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a709dc0
87,Joe Bryan,eng ENG,DFMF,Bristol City,23,1993,43,42,3738,41.5,5,3,8,5,0,0,11,0,0.12,0.07,0.19,0.12,0.19,Matches,af69e7f0
88,Craig Bryson,sct SCO,MF,Derby County,30,1986,4,0,72,0.8,1,2,3,1,0,0,0,0,1.25,2.50,3.75,1.25,3.75,Matches,10aaf318
89,Craig Bryson,sct SCO,MF,Cardiff City,30,1986,22,19,1595,17.7,2,4,6,2,0,0,4,0,0.11,0.23,0.34,0.11,0.34,Matches,10aaf318
90,Will Buckley,eng ENG,MF,Bolton,27,1989,24,14,1205,13.4,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,b1929302
91,Mark Bunn,eng ENG,GK,Aston Villa,32,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6738b6c
92,Harry Burgoyne,eng ENG,GK,Wolves,20,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,710d9ad1
93,Reece Burke,eng ENG,DF,Bolton,20,1996,25,22,1890,21.0,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,a681b7b7
94,Jacob Butterfield,eng ENG,MF,Sheffield Weds,27,1990,20,12,1062,11.8,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,5ff1aeb8
95,Jacob Butterfield,eng ENG,MF,Derby County,27,1990,3,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5ff1aeb8
96,David Button,eng ENG,GK,Fulham,28,1989,20,20,1800,20.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
97,Oskar Buur,dk DEN,DFMF,Wolves,19,1998,1,0,21,0.2,1,0,1,1,0,0,0,0,4.29,0.00,4.29,4.29,4.29,Matches,aa6f2f2c
98,Jake Buxton,eng ENG,DF,Burton Albion,32,1985,32,29,2630,29.2,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,f073b43a
99,Stephen Bywater,eng ENG,GK,Burton Albion,36,1981,44,44,3960,44.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,aaa3d97b
100,Tim Cahill,au AUS,FWMF,Millwall,37,1979,10,0,73,0.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e5a2dfc2
101,Tom Cairney,sct SCO,MF,Fulham,26,1991,34,30,2794,31.0,5,5,10,5,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches,a8748947
102,Lee Camp,nir NIR,GK,Sunderland,32,1984,12,11,1030,11.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df4b8b69
103,Fraizer Campbell,eng ENG,FW,Hull City,29,1987,36,23,2071,23.0,6,3,9,6,0,0,10,0,0.26,0.13,0.39,0.26,0.39,Matches,81d63375
104,Sergi Canós,es ESP,MFFW,Brentford,20,1997,30,17,1396,15.5,3,2,5,3,0,0,4,1,0.19,0.13,0.32,0.19,0.32,Matches,1137759d
105,Mustapha Carayol,gm GAM,FW,Ipswich Town,28,1988,8,5,315,3.5,1,1,2,1,0,0,1,0,0.29,0.29,0.57,0.29,0.57,Matches,597d0f13
106,Mustapha Carayol,gm GAM,MF,Nottingham,28,1988,15,2,418,4.6,1,1,2,1,0,0,1,0,0.22,0.22,0.43,0.22,0.43,Matches,597d0f13
107,Samir Carruthers,ie IRL,MF,Sheffield United,24,1993,14,4,481,5.3,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,5a853458
108,Scott Carson,eng ENG,GK,Derby County,31,1985,46,46,4140,46.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3e1550ee
109,Cameron Carter-Vickers,us USA,DF,Sheffield United,19,1997,17,17,1392,15.5,1,1,2,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,Matches,88ced02c
110,Cameron Carter-Vickers,us USA,DF,Ipswich Town,19,1997,17,17,1530,17.0,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,88ced02c
111,Matty Cash,pl POL,MFFW,Nottingham,19,1997,23,14,1462,16.2,2,0,2,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,2389cdc2
112,Lee Cattermole,eng ENG,MF,Sunderland,29,1988,35,34,3027,33.6,1,5,6,1,0,0,10,2,0.03,0.15,0.18,0.03,0.18,Matches,538e77d5
113,Ivan Cavaleiro,pt POR,FW,Wolves,23,1993,42,31,2560,28.4,9,12,21,8,1,1,4,0,0.32,0.42,0.74,0.28,0.70,Matches,979b811d
114,Dimitri Cavaré,fr FRA,DF,Barnsley,22,1995,9,7,587,6.5,1,0,1,1,0,0,2,1,0.15,0.00,0.15,0.15,0.15,Matches,a8f8fa54
115,Bersant Celina,xk KVX,MFFW,Ipswich Town,20,1996,35,23,2104,23.4,7,0,7,7,0,0,3,0,0.30,0.00,0.30,0.30,0.30,Matches,3043d33f
116,Ilias Chair,ma MAR,MF,QPR,19,1997,4,4,301,3.3,1,1,2,1,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matches,ad7873cb
117,Luke Chambers,eng ENG,DF,Ipswich Town,31,1985,37,37,3263,36.3,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,1a98bcf4
118,Harry Charsley,ie IRL,MF,Bolton,20,1996,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b20eece9
119,James Chester,wls WAL,DF,Aston Villa,28,1989,46,46,4140,46.0,4,1,5,4,0,0,4,0,0.09,0.02,0.11,0.09,0.11,Matches,a772eba6
120,Cyrus Christie,ie IRL,DF,Middlesbrough,24,1992,25,24,2121,23.6,1,5,6,1,0,0,7,0,0.04,0.21,0.25,0.04,0.25,Matches,7eb67dad
121,Cyrus Christie,ie IRL,DF,Fulham,24,1992,5,1,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7eb67dad
122,Paweł Cibicki,se SWE,MF,Leeds United,23,1994,7,5,384,4.3,0,2,2,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,Matches,09cb7dcd
123,Ibrahima Cissé,gn GUI,MF,Fulham,23,1994,6,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be4fede9
124,Sean Clare,eng ENG,MF,Sheffield Weds,20,1996,5,4,348,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,77bf9e2f
125,Max Clark,eng ENG,DF,Hull City,21,1996,27,25,2270,25.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,73f16ec2
126,Josh Clarke,eng ENG,DFMF,Brentford,22,1995,28,23,2153,23.9,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches,28ce8676
127,Leon Clarke,eng ENG,FW,Sheffield United,32,1985,39,38,3329,37.0,19,5,24,19,0,0,5,1,0.51,0.14,0.65,0.51,0.65,Matches,91c975a0
128,Tom Clarke,eng ENG,DF,Preston,29,1987,18,14,1275,14.2,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,73e704dd
129,Jake Clarke-Salter,eng ENG,DF,Sunderland,19,1997,11,8,654,7.3,0,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,Matches,0df092d3
130,Adam Clayton,eng ENG,MF,Middlesbrough,28,1989,32,22,2094,23.3,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,45b59689
131,Pelle Clement,nl NED,MFFW,Reading,21,1996,23,10,1077,12.0,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,f7226e46
132,Zach Clough,eng ENG,MFFW,Bolton,22,1995,9,2,242,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,406831ff
133,Zach Clough,eng ENG,MF,Nottingham,22,1995,13,4,437,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,406831ff
134,Sam Clucas,eng ENG,MF,Hull City,26,1990,3,3,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,987718f5
135,Conor Coady,eng ENG,DF,Wolves,24,1993,45,45,3975,44.2,1,2,3,0,1,1,4,1,0.02,0.05,0.07,0.00,0.05,Matches,2928dca2
136,Chris Cohen,eng ENG,DFMF,Nottingham,30,1987,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7562a0ba
137,Jack Colback,eng ENG,MF,Nottingham,27,1989,16,16,1439,16.0,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,963a9201
138,Maxime Colin,fr FRA,DF,Brentford,25,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f71c116
139,Maxime Colin,fr FRA,DF,Birmingham City,25,1991,35,35,3050,33.9,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches,2f71c116
140,Callum Connolly,eng ENG,MF,Ipswich Town,19,1997,34,29,2545,28.3,4,1,5,4,0,0,10,0,0.14,0.04,0.18,0.14,0.18,Matches,39ad0b72
141,Matthew Connolly,eng ENG,DF,Cardiff City,29,1987,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2797fc1d
142,Jake Cooper,eng ENG,DF,Millwall,22,1995,38,35,3186,35.4,4,3,7,4,0,0,6,2,0.11,0.08,0.20,0.11,0.20,Matches,aa7dfc40
143,Liam Cooper,sct SCO,DF,Leeds United,25,1991,30,30,2490,27.7,1,1,2,1,0,0,6,3,0.04,0.04,0.07,0.04,0.07,Matches,dc64b8b3
144,Hélder Costa,ao ANG,FW,Wolves,23,1994,36,21,1753,19.5,5,6,11,4,1,1,2,0,0.26,0.31,0.56,0.21,0.51,Matches,f13d02a6
145,Barry Cotter,ie IRL,MF,Ipswich Town,18,1998,2,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a603e11a
146,David Cotterill,wls WAL,MF,Birmingham City,29,1987,7,2,362,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b6f3a36
147,Jordan Cousins,eng ENG,MFDF,QPR,23,1994,15,13,989,11.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d4b0eb12
148,Paul Coutts,sct SCO,MF,Sheffield United,29,1988,16,16,1394,15.5,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,e00c4257
149,Tony Craig,eng ENG,DF,Millwall,32,1985,4,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bce997be
150,Martin Cranie,eng ENG,DF,Middlesbrough,30,1986,9,1,151,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9e53837d
151,Josh Cullen,ie IRL,MF,Bolton,21,1996,12,9,881,9.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f6d7d690
152,Jason Cummings,au AUS,FWMF,Nottingham,21,1995,14,7,600,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,e28fbd0e
153,Greg Cunningham,ie IRL,DF,Preston,26,1991,20,20,1732,19.2,1,2,3,1,0,0,5,2,0.05,0.10,0.16,0.05,0.16,Matches,dc10b26c
154,Josh Dacres-Cogley,,,Birmingham City,21,1996,3,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7159dcd7
155,Stuart Dallas,nir NIR,MFDF,Leeds United,26,1991,29,14,1609,17.9,2,1,3,2,0,0,1,0,0.11,0.06,0.17,0.11,0.17,Matches,67ca8566
