,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
51,Mads Bech Sørensen,dk DEN,DF,Brentford,21,1999,32,29,2679,29.8,2,0,2,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,30db8574
52,Asmir Begović,ba BIH,GK,Bournemouth,33,1987,45,45,4050,45.0,0,1,1,0,0,0,2,0,0.00,0.02,0.02,0.00,0.02,Matches,7b4de647
53,Jérémie Bela,ao ANG,MF,Birmingham City,27,1993,35,26,2252,25.0,3,6,9,1,2,2,2,0,0.12,0.24,0.36,0.04,0.28,Matches,5680bf3f
54,Amari'i Bell,jm JAM,DF,Blackburn,26,1994,19,15,1527,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,399e9474
55,Sam Bell,eng ENG,FW,Bristol City,18,2002,4,1,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a95abffc
56,Steven Benda,de GER,GK,Swansea City,21,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caaa7fab
57,Filip Benković,hr CRO,DF,Cardiff City,23,1997,1,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,305a3820
58,Elliott Bennett,eng ENG,MFDF,Blackburn,31,1988,9,2,250,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,02c9ea40
59,Joe Bennett,eng ENG,DFMF,Cardiff City,30,1990,28,28,2382,26.5,1,2,3,1,0,0,6,0,0.04,0.08,0.11,0.04,0.11,Matches,dc936144
60,Mason Bennett,eng ENG,FWMF,Millwall,24,1996,37,29,2298,25.5,6,2,8,6,0,0,0,0,0.23,0.08,0.31,0.23,0.31,Matches,aba031ad
61,Ryan Bennett,eng ENG,DF,Swansea City,30,1990,28,28,2420,26.9,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,0bad4516
62,Saïd Benrahma,dz ALG,FWMF,Brentford,24,1995,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5a04fd92
63,Daniel Bentley,eng ENG,GK,Bristol City,27,1993,43,43,3870,43.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,68db6358
64,Luke Berry,eng ENG,MF,Luton Town,28,1992,31,22,1869,20.8,2,1,3,2,0,0,4,0,0.10,0.05,0.14,0.10,0.14,Matches,2aaadf33
65,Faysal Bettache,eng ENG,MF,QPR,20,2000,6,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34747acf
66,Marcus Bettinelli,eng ENG,GK,Middlesbrough,28,1992,41,41,3690,41.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0d85a4e8
67,Maxime Biamou,fr FRA,FW,Coventry City,29,1990,34,20,2014,22.4,5,2,7,5,0,0,3,0,0.22,0.09,0.31,0.22,0.31,Matches,1336958c
68,Bartosz Białkowski,pl POL,GK,Millwall,33,1987,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b5e809f
69,Mads Bidstrup,dk DEN,MF,Brentford,19,2001,4,1,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,407db0d5
70,Jake Bidwell,eng ENG,MFDF,Swansea City,27,1993,39,36,3142,34.9,1,8,9,1,0,0,5,0,0.03,0.23,0.26,0.03,0.26,Matches,676b6c9b
71,Krystian Bielik,pl POL,MF,Derby County,22,1998,13,13,1091,12.1,2,0,2,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches,8e0ec853
72,Philip Billing,dk DEN,MF,Bournemouth,24,1996,34,23,2070,23.0,8,4,12,8,0,0,9,0,0.35,0.17,0.52,0.35,0.52,Matches,d328a254
73,Max Bird,eng ENG,MF,Derby County,19,2000,33,21,2071,23.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,46d27ca0
74,Tyler Blackett,eng ENG,DF,Nottingham,26,1994,14,9,844,9.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a68a5466
75,Jamal Blackman,eng ENG,GK,Rotherham,26,1993,26,25,2334,25.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dd26b605
76,Matt Bloomfield,eng ENG,MF,Wycombe,36,1984,16,8,690,7.7,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,a57ae0ee
77,Billy Bodin,wls WAL,MF,Preston,28,1992,4,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49eb2779
78,Marc Bola,eng ENG,DFMF,Middlesbrough,22,1997,41,41,3606,40.1,1,1,2,1,0,0,7,0,0.02,0.02,0.05,0.02,0.05,Matches,3986000d
79,Yannick Bolasie,cd COD,FWMF,Middlesbrough,31,1989,15,12,924,10.3,3,3,6,3,0,0,1,0,0.29,0.29,0.58,0.29,0.58,Matches,715fc0fe
80,Gaëtan Bong,cm CMR,DF,Nottingham,32,1988,10,9,785,8.7,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,cfd5e123
81,Macauley Bonne,zw ZIM,FWMF,QPR,24,1995,34,8,1098,12.2,3,1,4,3,0,0,6,0,0.25,0.08,0.33,0.25,0.33,Matches,9ca8b21c
82,Julian Börner,de GER,DF,Sheffield Weds,29,1991,26,25,2101,23.3,3,0,3,3,0,0,5,1,0.13,0.00,0.13,0.13,0.13,Matches,a354cc49
83,Caolan Boyd-Munce,nir NIR,MF,Birmingham City,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe54985b
84,Sonny Bradley,eng ENG,DF,Luton Town,28,1991,37,36,3285,36.5,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,94ffccb3
85,Tom Bradshaw,wls WAL,FWMF,Millwall,28,1992,29,12,1049,11.7,5,0,5,5,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,a9d071f8
86,Jarrad Branthwaite,eng ENG,DF,Blackburn,18,2002,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c1949191
87,James Bree,eng ENG,DFMF,Luton Town,22,1997,24,16,1603,17.8,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,c07b7c5c
88,Luke Brennan,eng ENG,FW,Blackburn,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,81ef454b
89,Ben Brereton,cl CHI,FWMF,Blackburn,21,1999,40,30,2430,27.0,7,4,11,7,0,0,1,0,0.26,0.15,0.41,0.26,0.41,Matches,57827369
90,Callum Brittain,eng ENG,MF,Barnsley,22,1998,40,40,3547,39.4,0,4,4,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,95869fab
91,Louis Britton,eng ENG,FW,Bristol City,19,2001,1,0,19,0.2,1,0,1,1,0,0,1,0,4.74,0.00,4.74,4.74,4.74,Matches,a69733a7
92,David Brooks,wls WAL,FWMF,Bournemouth,23,1997,32,25,2146,23.8,5,5,10,5,0,0,3,0,0.21,0.21,0.42,0.21,0.42,Matches,dc4cae05
93,Ciaron Brown,nir NIR,DFMF,Cardiff City,22,1998,12,11,1043,11.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,57a2071c
94,Izzy Brown,eng ENG,MF,Sheffield Weds,23,1997,19,4,542,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,bf54c8cc
95,Jacob Brown,sct SCO,FWMF,Stoke City,22,1998,41,27,2425,26.9,5,0,5,5,0,0,8,0,0.19,0.00,0.19,0.19,0.19,Matches,ca18c8f1
96,Jaden Brown,eng ENG,FW,Huddersfield,21,1999,13,1,245,2.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,aeabe05a
97,Alan Browne,ie IRL,MFDF,Preston,25,1995,38,37,3241,36.0,4,2,6,3,1,1,6,1,0.11,0.06,0.17,0.08,0.14,Matches,25dea15a
98,Marcus Browne,eng ENG,MF,Middlesbrough,22,1997,5,1,142,1.6,2,1,3,2,0,0,0,0,1.27,0.63,1.90,1.27,1.90,Matches,7358a89a
99,Chris Brunt,nir NIR,MF,Bristol City,35,1984,12,5,512,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec7e6ad1
100,Lee Buchanan,eng ENG,DFMF,Derby County,19,2001,35,28,2579,28.7,0,3,3,0,0,0,7,0,0.00,0.10,0.10,0.00,0.10,Matches,45e95f21
101,John Buckley,eng ENG,MFFW,Blackburn,20,1999,28,7,997,11.1,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches,b3ac41b5
102,Emi Buendía,ar ARG,MF,Norwich City,23,1996,39,39,3316,36.8,15,15,30,14,1,1,8,2,0.41,0.41,0.81,0.38,0.79,Matches,66b76d44
103,Ajani Burchall,bm BER,FW,Bournemouth,15,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,914477e2
104,Tyler Burey,eng ENG,FW,Millwall,18,2001,13,0,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0daa8ef1
105,Jack Burroughs,sct SCO,DFMF,Coventry City,19,2001,2,0,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49f8cc54
106,Josef Bursik,eng ENG,GK,Stoke City,20,2000,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16b6648e
107,Daniel Butterworth,eng ENG,FWMF,Blackburn,20,1999,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5564eb4f
108,Nathan Byrne,eng ENG,DFMF,Derby County,28,1992,41,39,3463,38.5,0,4,4,0,0,0,10,0,0.00,0.10,0.10,0.00,0.10,Matches,c4041fbc
109,Ben Cabango,wls WAL,DF,Swansea City,20,2000,30,28,2537,28.2,4,2,6,4,0,0,4,0,0.14,0.07,0.21,0.14,0.21,Matches,70723cac
110,Rafael Cabral,br BRA,GK,Reading,30,1990,45,45,4050,45.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,806f7a26
111,Cafú,pt POR,MF,Nottingham,27,1993,31,26,2344,26.0,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,85322440
112,Mamadi Camará,gw GNB,FWMF,Reading,16,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb8564f8
113,Geoff Cameron,us USA,MFDF,QPR,35,1985,34,31,2782,30.9,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,1a160ea3
114,Fraizer Campbell,eng ENG,FW,Huddersfield,32,1987,40,35,2975,33.1,7,3,10,7,0,1,4,0,0.21,0.09,0.30,0.21,0.30,Matches,81d63375
115,Tyrese Campbell,eng ENG,MFFW,Stoke City,20,1999,16,13,1087,12.1,6,5,11,6,0,0,1,0,0.50,0.41,0.91,0.50,0.91,Matches,38aefb74
116,Sergi Canós,es ESP,FWMF,Brentford,23,1997,46,33,2872,31.9,9,8,17,9,0,0,5,0,0.28,0.25,0.53,0.28,0.53,Matches,1137759d
117,Todd Cantwell,eng ENG,MF,Norwich City,22,1998,33,30,2611,29.0,6,6,12,6,0,0,4,0,0.21,0.21,0.41,0.21,0.41,Matches,f63d8a4b
118,Étienne Capoue,fr FRA,MF,Watford,32,1988,11,7,701,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5acc4a10
119,Tom Carroll,eng ENG,MF,QPR,28,1992,22,19,1644,18.3,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,5a1900a4
120,Hayden Carter,eng ENG,DF,Blackburn,20,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40f85b8f
121,Cameron Carter-Vickers,us USA,DF,Bournemouth,22,1997,21,21,1845,20.5,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,88ced02c
122,Joel Castro Pereira,pt POR,GK,Huddersfield,24,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,881e5db7
123,Craig Cathcart,nir NIR,DF,Watford,31,1989,25,20,1914,21.3,1,1,2,1,0,0,1,0,0.05,0.05,0.09,0.05,0.09,Matches,89e4b358
124,Ilias Chair,ma MAR,MF,QPR,22,1997,45,43,3497,38.9,8,4,12,8,0,0,6,0,0.21,0.10,0.31,0.21,0.31,Matches,ad7873cb
125,Nathaniel Chalobah,eng ENG,MF,Watford,25,1994,38,32,2630,29.2,3,1,4,3,0,0,12,0,0.10,0.03,0.14,0.10,0.14,Matches,422862ea
126,Conor Chaplin,eng ENG,FWMF,Barnsley,23,1997,34,31,2113,23.5,4,3,7,4,0,0,2,0,0.17,0.13,0.30,0.17,0.30,Matches,4ec55b87
127,Harry Chapman,eng ENG,FWMF,Blackburn,22,1997,5,0,88,1.0,0,1,1,0,0,0,0,0,0.00,1.02,1.02,0.00,1.02,Matches,7768b19f
128,Darius Charles,eng ENG,DF,Wycombe,32,1987,5,5,416,4.6,0,1,1,0,0,0,0,1,0.00,0.22,0.22,0.00,0.22,Matches,35bc4906
129,James Chester,wls WAL,DF,Stoke City,31,1989,32,32,2786,31.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,a772eba6
130,Cyrus Christie,ie IRL,DF,Nottingham,27,1992,44,44,3955,43.9,0,3,3,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,7eb67dad
131,Jordan Clark,eng ENG,MFDF,Luton Town,26,1993,34,23,2188,24.3,1,0,1,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,Matches,7c5fa6cf
132,Jack Clarke,eng ENG,MFFW,Stoke City,19,2000,14,6,588,6.5,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,e16932d8
133,Matthew Clarke,eng ENG,DF,Derby County,23,1996,42,42,3687,41.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,8ea2227a
134,Trevor Clarke,ie IRL,MF,Rotherham,22,1998,9,1,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,088059d8
135,Jake Clarke-Salter,eng ENG,DF,Birmingham City,22,1997,10,9,789,8.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0df092d3
136,Adam Clayton,eng ENG,MF,Birmingham City,31,1989,14,10,873,9.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,45b59689
137,Tom Cleverley,eng ENG,MF,Watford,30,1989,34,32,2601,28.9,4,2,6,4,0,0,6,0,0.14,0.07,0.21,0.14,0.21,Matches,6cdd8245
138,Sam Clucas,eng ENG,MF,Stoke City,29,1990,24,18,1613,17.9,2,3,5,2,0,0,4,0,0.11,0.17,0.28,0.11,0.28,Matches,987718f5
139,Josh Coburn,eng ENG,FW,Middlesbrough,17,2002,4,0,53,0.6,1,0,1,1,0,0,0,0,1.70,0.00,1.70,1.70,1.70,Matches,cdb3f59c
140,Josh Cogley,eng ENG,DFMF,Birmingham City,24,1996,5,5,384,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,01df3960
141,Jack Colback,eng ENG,MF,Nottingham,30,1989,17,13,1101,12.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,963a9201
142,Maxime Colin,fr FRA,DFMF,Birmingham City,28,1991,42,39,3508,39.0,1,2,3,1,0,0,5,0,0.03,0.05,0.08,0.03,0.08,Matches,2f71c116
143,Bradley Collins,eng ENG,GK,Barnsley,23,1997,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f679abe1
144,James Collins,ie IRL,FW,Luton Town,29,1990,42,29,2658,29.5,10,2,12,8,2,4,4,0,0.34,0.07,0.41,0.27,0.34,Matches,95471a13
145,Nathan Collins,ie IRL,DF,Stoke City,19,2001,22,19,1768,19.6,2,1,3,2,0,0,2,1,0.10,0.05,0.15,0.10,0.15,Matches,a8c19eb8
146,Rubin Colwill,wls WAL,MF,Cardiff City,18,2002,6,3,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f170b63e
147,Tommy Conway,sct SCO,FWMF,Bristol City,17,2002,5,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,746a92c5
148,Lewis Cook,eng ENG,MF,Bournemouth,23,1997,31,30,2506,27.8,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,2afc7272
149,Steve Cook,eng ENG,DF,Bournemouth,29,1991,42,42,3650,40.6,0,2,2,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,Matches,3e5e4e63
150,Brandon Cooper,wls WAL,DF,Swansea City,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71e7f875
151,Jake Cooper,eng ENG,DF,Millwall,25,1995,42,42,3712,41.2,1,2,3,1,0,0,5,0,0.02,0.05,0.07,0.02,0.07,Matches,aa7dfc40
152,Oliver Cooper,wls WAL,MF,Swansea City,20,1999,3,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3813344
153,Harry Cornick,eng ENG,FWMF,Luton Town,25,1995,40,28,2557,28.4,1,6,7,1,0,0,1,0,0.04,0.21,0.25,0.04,0.25,Matches,9169bc41
154,Sam Cosgrove,eng ENG,FW,Birmingham City,23,1996,12,2,237,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea55ae1a
155,Nuno da Costa,cv CPV,MF,Nottingham,29,1991,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,909222de
