,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
163,Stuart Fleetwood,wls WAL,FW,Forest Green,28,1986,16,11,951,10.6,0,4,4,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,2e551572
164,Stuart Fleetwood,wls WAL,FW,Eastleigh,28,1986,25,15,1516,16.8,4,4,8,2,2,2,2,0,0.24,0.24,0.47,0.12,0.36,2e551572
165,Ross Flitney,eng ENG,GK,Eastleigh,30,1984,46,46,4140,46.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,15817cc2
166,Thomas Flynn,eng ENG,GK,Alfreton Town,23,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,76af6baa
167,Kieron Forbes,eng ENG,MF,Aldershot Town,23,1990,29,28,2313,25.7,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,3af5e739
168,Luke Foster,eng ENG,DF,Southport,28,1985,35,35,3131,34.8,4,0,4,4,0,0,14,0,0.11,0.00,0.11,0.11,0.11,77e6a4c1
169,Lee Fowler,wls WAL,MF,Nuneaton Town,31,1983,21,20,1700,18.9,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,593e18b1
170,Elliott Frear,eng ENG,MF,Forest Green,23,1990,42,38,3261,36.2,6,6,12,6,0,0,0,0,0.17,0.17,0.33,0.17,0.33,d35e3468
171,Matt Fry,eng ENG,DF,Eastleigh,23,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3ae5e618
172,Jamal Fyfield,eng ENG,DFMF,Welling United,25,1989,34,32,2897,32.2,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,321a93d5
173,Luke Gambin,mt MLT,MF,Barnet,21,1993,26,4,744,8.3,4,0,4,4,0,0,2,0,0.48,0.00,0.48,0.48,0.48,21fc18b3
174,Michael Gash,eng ENG,FW,Barnet,27,1986,15,8,906,10.1,3,1,4,3,0,0,0,0,0.30,0.10,0.40,0.30,0.40,206ba5a5
175,Michael Gash,eng ENG,FW,Nuneaton Town,27,1986,11,11,994,11.0,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,206ba5a5
176,Michael Gash,eng ENG,FW,Harriers,27,1986,16,7,772,8.6,3,0,3,3,0,0,3,0,0.35,0.00,0.35,0.35,0.35,206ba5a5
177,Exodus Geohaghon,eng ENG,DFMF,Nuneaton Town,29,1985,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d9b17f8
178,Antonio German,gd GRN,FWMF,Aldershot Town,22,1991,6,4,423,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,12183e9e
179,Steven Gillespie,eng ENG,FW,Altrincham,29,1985,22,8,826,9.2,1,0,1,1,0,1,3,0,0.11,0.00,0.11,0.11,0.11,02eee26b
180,Josh Gillies,eng ENG,MF,Gateshead,24,1990,5,5,371,4.1,1,0,1,1,0,0,0,1,0.24,0.00,0.24,0.24,0.24,f51ce0a3
181,Valentin Gjokaj,al ALB,DF,Gateshead,20,1993,19,16,1524,16.9,0,1,1,0,0,0,6,2,0.00,0.06,0.06,0.00,0.06,cdcee711
182,Matt Glennon,eng ENG,GK,FC Halifax Town,35,1978,46,46,4200,46.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1067a248
183,Arthur Gnahoua,eng ENG,FWMF,Macclesfield,21,1992,21,17,1548,17.2,2,0,2,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,7440346f
184,John Goddard,eng ENG,MF,Woking,21,1993,41,28,2593,28.8,5,5,10,5,0,0,3,0,0.17,0.17,0.35,0.17,0.35,a1ef5b63
185,Bradley Goldberg,eng ENG,FW,Bristol Rovers,20,1993,6,1,130,1.4,0,1,1,0,0,0,0,0,0.00,0.69,0.69,0.00,0.69,de6f99f7
186,Lynden Gooch,us USA,DFFW,Gateshead,18,1995,7,7,623,6.9,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,1ea00b03
187,Jaanai Gordon,eng ENG,FW,Nuneaton Town,18,1995,5,4,317,3.5,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,8a20519d
188,Johnny Gorman,nir NIR,MF,Southport,21,1992,5,3,263,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,0dcc8a9f
189,Jake Gosling,gi GIB,MF,Bristol Rovers,20,1993,23,15,1241,13.8,3,3,6,3,0,0,2,0,0.22,0.22,0.44,0.22,0.44,78921ace
190,Josh Gowling,eng ENG,DF,Grimsby Town,30,1983,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,4f8b99a4
191,Josh Gowling,eng ENG,DF,Harriers,30,1983,30,30,2655,29.5,0,1,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,4f8b99a4
192,Luke Graham,wls WAL,DF,Alfreton Town,28,1986,45,45,4006,44.5,2,0,2,2,0,0,4,1,0.04,0.00,0.04,0.04,0.04,2b7070f4
193,Alex Grant,au AUS,DF,Macclesfield,20,1994,25,22,2085,23.2,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,32ad1f4e
194,Dan Gray,eng ENG,DFMF,Alfreton Town,24,1989,7,6,541,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,ad7f74cb
195,Adam Green,eng ENG,DF,Dartford,30,1984,11,11,897,10.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9085b193
196,Mike Green,eng ENG,DFMF,Eastleigh,25,1989,34,31,2770,30.8,3,4,7,3,0,0,4,2,0.10,0.13,0.23,0.10,0.23,72013161
197,Nathan Green,eng ENG,DFFW,Dartford,22,1992,15,14,1065,11.8,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,30ae9075
198,Adam Griffin,eng ENG,DFMF,Altrincham,29,1984,43,43,3729,41.4,1,4,5,1,0,0,1,1,0.02,0.10,0.12,0.02,0.12,41c2028d
199,Jamie Grimes,eng ENG,DFMF,Harriers,23,1990,39,36,3314,36.8,0,2,2,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,97a7d953
200,Kurtis Guthrie,eng ENG,FW,Forest Green,21,1993,39,26,2378,26.4,8,4,12,8,0,0,3,0,0.30,0.15,0.45,0.30,0.45,7fe7249d
201,Lewis Guy,eng ENG,FW,Gateshead,28,1985,13,6,576,6.4,2,1,3,2,0,0,0,0,0.31,0.16,0.47,0.31,0.47,9378edb8
202,Sam Habergham,eng ENG,DFFW,Braintree Town,22,1992,44,44,3940,43.8,0,2,2,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,45bbf59f
203,Will Haining,sct SCO,DF,Macclesfield,31,1982,12,8,557,6.2,0,1,1,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,35d0dc83
204,Reece Hales,eng ENG,FW,Harriers,19,1995,6,3,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4a9da74e
205,Freddy Hall,bm BER,GK,Chester,29,1985,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fdfd7dfe
206,Freddy Hall,bm BER,GK,Telford United,29,1985,21,21,1920,21.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fdfd7dfe
207,Andy Halls,eng ENG,DF,Macclesfield,22,1992,37,36,3160,35.1,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,1ad6c55a
208,Ross Hannah,eng ENG,FW,Grimsby Town,28,1986,22,6,865,9.6,5,0,5,4,1,2,2,0,0.52,0.00,0.52,0.42,0.42,07eeb21b
209,Ben Harding,eng ENG,MF,Torquay United,29,1984,17,15,1358,15.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c1aef4e5
210,Jay Harris,eng ENG,DFMF,Wrexham,27,1987,30,23,1992,22.1,3,1,4,3,0,0,5,0,0.14,0.05,0.18,0.14,0.18,1fafe92d
211,Danny Harrison,eng ENG,MF,Dartford,31,1982,39,21,2133,23.7,1,2,3,1,0,0,4,0,0.04,0.08,0.13,0.04,0.13,e39d617f
212,Danny Harrison,eng ENG,MF,Chester,31,1982,14,7,585,6.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,e39d617f
213,Ellis Harrison,wls WAL,FWMF,Bristol Rovers,20,1994,35,7,1250,13.9,13,1,14,12,1,1,1,0,0.94,0.07,1.01,0.86,0.94,c9408be8
214,Will Hatfield,eng ENG,MF,FC Halifax Town,22,1991,17,12,1092,12.1,2,1,3,1,1,2,3,0,0.16,0.08,0.25,0.08,0.16,4c9e10ea
215,Sam Hatton,eng ENG,DFMF,Aldershot Town,26,1988,41,34,3073,34.1,6,2,8,5,1,1,6,0,0.18,0.06,0.23,0.15,0.21,24e5dc19
216,Gianluca Havern,eng ENG,DF,Altrincham,25,1988,45,45,4050,45.0,2,1,3,2,0,0,3,0,0.04,0.02,0.07,0.04,0.07,0d46c126
217,Karl Hawley,eng ENG,FW,Alfreton Town,32,1981,34,33,2881,32.0,10,3,13,10,0,0,0,0,0.31,0.09,0.41,0.31,0.41,de9f1be3
218,Joe Healy,eng ENG,MF,Welling United,27,1986,34,28,2384,26.5,2,3,5,2,0,0,9,1,0.08,0.11,0.19,0.08,0.19,55e732c4
219,Tom Heardman,eng ENG,FW,Gateshead,18,1995,3,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,be0e6f83
220,Ben Heneghan,eng ENG,DF,Chester,20,1993,38,34,3207,35.6,5,1,6,5,0,0,8,0,0.14,0.03,0.17,0.14,0.17,846ac45b
221,Jonathan Henly,sct SCO,GK,Welling United,20,1994,27,26,2389,26.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0edf7bb7
222,Steven Hewitt,eng ENG,MF,Southport,20,1993,7,6,512,5.7,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,c78e1903
223,Elliot Hodge,,,Lincoln City,18,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6bdcbfaa
224,Jared Hodgkiss,eng ENG,DF,Harriers,27,1986,44,44,3842,42.7,1,2,3,1,0,0,4,1,0.02,0.05,0.07,0.02,0.07,0ce6f935
225,Liam Hogan,eng ENG,DFMF,Macclesfield,25,1989,9,9,765,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7a5e2895
226,Dan Holman,eng ENG,FW,Wrexham,24,1990,4,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bb1ae2c6
227,Dan Holman,eng ENG,FW,Aldershot Town,24,1990,12,12,1035,11.5,3,2,5,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,bb1ae2c6
228,Dan Holman,eng ENG,FW,Dover Athletic,24,1990,6,4,345,3.8,2,1,3,2,0,0,0,0,0.52,0.26,0.78,0.52,0.78,bb1ae2c6
229,Chris Holroyd,eng ENG,FW,Macclesfield,27,1986,37,29,2644,29.4,4,2,6,4,0,0,3,0,0.14,0.07,0.20,0.14,0.20,667b7110
230,Sam Hoskins,eng ENG,FWMF,Barnet,21,1993,6,5,452,5.0,2,0,2,2,0,0,0,0,0.40,0.00,0.40,0.40,0.40,7292e67b
231,Brian Howard,eng ENG,MF,Eastleigh,31,1983,18,9,825,9.2,0,1,1,0,0,1,3,0,0.00,0.11,0.11,0.00,0.11,fa9c43c2
232,Callum Howe,eng ENG,DFFW,Alfreton Town,20,1994,13,13,1125,12.5,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,a121920f
233,Callum Howe,eng ENG,DFFW,Gateshead,20,1994,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,a121920f
234,Anthony Howell,eng ENG,MF,Alfreton Town,28,1986,36,28,2561,28.5,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,810feb6b
235,Lee Hughes,eng ENG,FW,Forest Green,38,1976,21,13,1214,13.5,7,1,8,7,0,0,1,1,0.52,0.07,0.59,0.52,0.59,fd08b4e6
236,Lee Hughes,eng ENG,FW,Harriers,38,1976,13,12,995,11.1,3,1,4,3,0,0,4,0,0.27,0.09,0.36,0.27,0.36,fd08b4e6
237,Matty Hughes,eng ENG,FW,Chester,22,1992,25,24,2094,23.3,4,2,6,4,0,0,2,1,0.17,0.09,0.26,0.17,0.26,ce9b05c5
238,David Hunt,eng ENG,DFMF,Barnet,31,1982,10,4,509,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,68a34dc1
239,Johnny Hunt,wls WAL,DFMF,Wrexham,23,1990,10,6,533,5.9,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,10198da1
240,Ben Hutchinson,eng ENG,FW,Nuneaton Town,26,1987,11,5,595,6.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,58bc340a
241,Deren Ibrahim,gi GIB,GK,Dartford,23,1991,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4b62d601
242,Joe Ironside,eng ENG,FW,Alfreton Town,20,1993,29,22,1857,20.6,4,2,6,4,0,0,2,0,0.19,0.10,0.29,0.19,0.29,a0a22f9e
243,Chris Iwelumo,sct SCO,FW,Chester,35,1978,10,4,443,4.9,1,0,1,1,0,1,0,0,0.20,0.00,0.20,0.20,0.20,628dd7b5
244,Jamie Jackson,eng ENG,FW,FC Halifax Town,27,1986,38,12,1781,19.8,4,3,7,4,0,0,3,0,0.20,0.15,0.35,0.20,0.35,d2deb767
245,Kingsley James,eng ENG,DFMF,Chester,22,1992,40,37,3376,37.5,2,2,4,2,0,0,5,1,0.05,0.05,0.11,0.05,0.11,514e7935
246,Ryan Jarvis,eng ENG,FW,Aldershot Town,28,1986,12,6,475,5.3,1,0,1,0,1,1,1,0,0.19,0.00,0.19,0.00,0.00,c1152711
247,Ben Jefford,eng ENG,DF,Welling United,19,1994,29,27,2461,27.3,0,3,3,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,a929de91
248,Anthony Jeffrey,gy GUY,FWMF,Welling United,19,1994,2,2,135,1.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,5e7602a2
249,Connor Jennings,eng ENG,FWMF,Wrexham,22,1991,41,35,3106,34.5,6,7,13,6,0,0,9,1,0.17,0.20,0.38,0.17,0.38,e4f433e5
250,Jorrin John,ag ATG,MF,Nuneaton Town,23,1990,12,5,518,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1a13ac3c
251,Lenell John-Lewis,eng ENG,FWMF,Grimsby Town,25,1989,39,36,3152,35.0,16,4,20,12,4,4,4,1,0.46,0.11,0.57,0.34,0.46,9e4d738e
252,Elliott Johnson,eng ENG,DFMF,Barnet,19,1994,42,42,3570,39.7,1,7,8,1,0,0,2,0,0.03,0.18,0.20,0.03,0.20,9b01a154
253,Marvin Johnson,eng ENG,DFMF,Harriers,23,1990,32,30,2607,29.0,9,3,12,9,0,0,3,0,0.31,0.10,0.41,0.31,0.41,dc82e7f1
254,Sam Johnson,eng ENG,GK,Alfreton Town,21,1992,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a8fe5f70
255,Denny Johnstone,sct SCO,FW,Macclesfield,19,1995,9,5,463,5.1,3,0,3,3,0,0,0,0,0.58,0.00,0.58,0.58,0.58,fe20ddc6
256,Christian Jolley,eng ENG,FWMF,Grimsby Town,26,1988,11,8,613,6.8,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,b4198eed
257,Christian Jolley,eng ENG,FWMF,Forest Green,26,1988,7,4,342,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b4198eed
258,Andrai Jones,eng ENG,DF,Gateshead,22,1992,20,17,1569,17.4,0,4,4,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,d47f08d3
259,Clovis Kamdjo,cm CMR,DFMF,Forest Green,23,1990,35,26,2425,26.9,5,1,6,5,0,0,3,0,0.19,0.04,0.22,0.19,0.22,dc2f2359
260,Michael Kay,eng ENG,DF,Chester,24,1989,33,31,2670,29.7,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,68fdb9a3
261,Scott Kay,eng ENG,MF,Southport,24,1989,31,29,2507,27.9,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,d6267883
262,Dean Keates,eng ENG,MF,Wrexham,36,1978,19,15,1285,14.3,1,1,2,0,1,1,1,0,0.07,0.07,0.14,0.00,0.07,27362fb4
263,Marcus Kelly,eng ENG,MF,Forest Green,28,1986,41,37,3266,36.3,2,11,13,2,0,0,3,0,0.06,0.30,0.36,0.06,0.36,a9c9e0ba
264,Kostas Kiassos,gr GRE,MF,Welling United,38,1975,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2bddd706
265,Dominic Knowles,eng ENG,FW,Harriers,22,1992,6,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,67b66573
266,Ross Lafayette,eng ENG,FW,Woking,27,1987,11,10,776,8.6,3,1,4,3,0,0,1,0,0.35,0.12,0.46,0.35,0.46,7eff29c1
267,Damon Lathrope,eng ENG,MF,Aldershot Town,24,1989,24,19,1770,19.7,1,4,5,1,0,0,4,0,0.05,0.20,0.25,0.05,0.25,4138f0a8
268,James Lawrie,nir NIR,FW,Altrincham,23,1990,42,37,3166,35.2,7,3,10,7,0,0,6,0,0.20,0.09,0.28,0.20,0.28,b9d4a527
269,Daniel Leadbitter,eng ENG,DF,Bristol Rovers,23,1990,24,20,1748,19.4,1,2,3,1,0,0,1,1,0.05,0.10,0.15,0.05,0.15,95edca03
270,Scott Leather,eng ENG,DF,Altrincham,21,1992,36,31,2944,32.7,1,1,2,1,0,0,4,1,0.03,0.03,0.06,0.03,0.06,89658fa7
271,Daniel Lewis,eng ENG,GK,Harriers,32,1982,45,45,4050,45.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f927a746
272,Paul Lewis,eng ENG,MF,Macclesfield,19,1994,27,25,2240,24.9,4,0,4,4,0,0,9,1,0.16,0.00,0.16,0.16,0.16,140fb136
273,Theo Lewis,eng ENG,FWMF,Woking,22,1991,24,19,1567,17.4,2,2,4,2,0,0,4,0,0.11,0.11,0.23,0.11,0.23,6f3d8d92
274,Chris Lines,eng ENG,MF,Bristol Rovers,28,1985,8,8,698,7.8,0,2,2,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,d10c76c1
275,Daniel Lloyd-Weston,eng ENG,GK,Southport,22,1991,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d19e0add
276,Tom Lockyer,wls WAL,DFMF,Bristol Rovers,19,1994,44,44,3886,43.2,1,0,1,1,0,0,7,0,0.02,0.00,0.02,0.02,0.02,37118440
277,Jamal Lowe,jm JAM,FWMF,Barnet,20,1994,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b2856bc0
278,Luisma,es ESP,FWMF,Barnet,24,1989,33,22,1790,19.9,13,2,15,13,0,0,3,0,0.65,0.10,0.75,0.65,0.75,1b617e0a
279,Angus MacDonald,eng ENG,DF,Torquay United,21,1992,26,23,2104,23.4,1,0,1,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,9ca3f7e4
280,Charlie MacDonald,eng ENG,FW,Barnet,33,1981,30,24,1973,21.9,8,11,19,5,3,4,1,0,0.36,0.50,0.87,0.23,0.73,bf812107
281,Jack Mackreth,eng ENG,MF,Grimsby Town,22,1992,40,30,2757,30.6,4,9,13,4,0,0,2,0,0.13,0.29,0.42,0.13,0.42,0d8d60c2
282,Marcus Maddison,eng ENG,FWMF,Gateshead,20,1993,5,5,430,4.8,4,3,7,4,0,0,1,0,0.84,0.63,1.47,0.84,1.47,00458f4e
283,Carl Magnay,nir NIR,DF,Grimsby Town,25,1989,42,42,3681,40.9,1,2,3,1,0,0,6,0,0.02,0.05,0.07,0.02,0.07,063ce8cd
284,Craig Mahon,ie IRL,FWMF,Chester,25,1989,44,38,3289,36.5,6,3,9,6,0,0,5,0,0.16,0.08,0.25,0.16,0.25,35079abb
285,Yado Mambo,eng ENG,DF,Dover Athletic,22,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d3ef83df
286,Lee Mansell,eng ENG,MF,Bristol Rovers,31,1982,44,44,3956,44.0,4,4,8,4,0,0,10,0,0.09,0.09,0.18,0.09,0.18,03692850
287,George Maris,eng ENG,DFFW,Nuneaton Town,18,1996,9,8,751,8.3,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,3e189b2b
288,Jack Marriott,eng ENG,FW,Woking,19,1994,19,15,1237,13.7,4,0,4,4,0,0,0,0,0.29,0.00,0.29,0.29,0.29,e4551dab
289,John Marsden,eng ENG,FW,Lincoln City,21,1992,6,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e306d054
290,John Marsden,eng ENG,FW,Southport,21,1992,31,16,1564,17.4,5,0,5,5,0,0,2,0,0.29,0.00,0.29,0.29,0.29,e306d054
291,Tyrone Marsh,eng ENG,FWMF,Welling United,20,1993,20,18,1623,18.0,8,2,10,8,0,0,1,0,0.44,0.11,0.55,0.44,0.55,f1f16eb4
292,Keanu Marsh-Brown,gy GUY,MF,Barnet,21,1992,10,2,430,4.8,2,1,3,2,0,0,2,0,0.42,0.21,0.63,0.42,0.63,7d9d4111
293,Marcus Marshall,eng ENG,FWMF,Lincoln City,24,1989,32,24,2018,22.4,2,4,6,2,0,0,2,0,0.09,0.18,0.27,0.09,0.27,396e86a2
294,Paul Marshall,eng ENG,MF,FC Halifax Town,25,1989,36,33,2951,32.8,3,3,6,2,1,1,5,0,0.09,0.09,0.18,0.06,0.15,e7b5c8c4
295,Dave Martin,eng ENG,MF,Bristol Rovers,29,1985,17,13,1175,13.1,0,3,3,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,e1160d44
296,James Marwood,eng ENG,FW,Forest Green,24,1990,14,4,467,5.2,1,1,2,1,0,0,2,0,0.19,0.19,0.39,0.19,0.39,70bcb39c
297,Luke Maxwell,eng ENG,MF,Harriers,17,1997,8,5,449,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f0ec322b
298,Lois Maynard,kn SKN,DFMF,FC Halifax Town,25,1989,38,35,3081,34.2,11,0,11,11,0,0,3,1,0.32,0.00,0.32,0.32,0.32,2159f3c1
299,Craig McAllister,sct SCO,FW,Eastleigh,34,1980,42,24,2196,24.4,10,4,14,10,0,0,0,0,0.41,0.16,0.57,0.41,0.57,eda6b3ce
300,Oliver McBurnie,sct SCO,FW,Chester,18,1996,14,14,1233,13.7,5,1,6,5,0,0,0,0,0.36,0.07,0.44,0.36,0.44,78b8ac63
301,Mark McChrystal,nir NIR,DF,Bristol Rovers,30,1984,33,28,2644,29.4,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,2afa7283
302,Andre McCollin,eng ENG,FW,Aldershot Town,29,1985,28,16,1336,14.8,4,3,7,4,0,0,3,0,0.27,0.20,0.47,0.27,0.47,0115816a
303,Sean McConville,eng ENG,MF,Chester,25,1989,41,35,3121,34.7,9,11,20,9,0,1,7,0,0.26,0.32,0.58,0.26,0.58,6d1c00a8
304,Clayton McDonald,eng ENG,DF,Southport,25,1988,12,10,864,9.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,508a6ca9
305,Massiah McDonald,ms MSR,FW,Alfreton Town,22,1991,14,4,435,4.8,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,7e689321
306,Rod McDonald,eng ENG,DF,Telford United,22,1992,22,20,1868,20.8,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,9b1bea5d
307,Sean McGinty,ie IRL,DF,FC Halifax Town,20,1993,2,2,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b63bd588
308,Sean McGinty,ie IRL,DF,Aldershot Town,20,1993,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b63bd588
309,James McKeown,ie IRL,GK,Grimsby Town,25,1989,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5641c7c6
310,Patrick McLaughlin,nir NIR,DFMF,Grimsby Town,23,1991,23,11,998,11.1,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,303fbb6c
311,Scott McManus,eng ENG,DFMF,FC Halifax Town,25,1989,46,46,4160,46.2,2,2,4,2,0,0,4,0,0.04,0.04,0.09,0.04,0.09,fc888557
312,Joe McNerney,eng ENG,DFMF,Woking,24,1990,33,33,2827,31.4,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,d33bd26d
313,James McQuilkin,nir NIR,MF,Torquay United,25,1989,17,13,1083,12.0,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,c7e3bdd4
314,Leon McSweeney,ie IRL,DFMF,Nuneaton Town,30,1983,4,4,327,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,09f5ead9
315,Adam Mekki,eng ENG,MF,Dover Athletic,22,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e05b44c3
316,Adam Mekki,eng ENG,MF,Barnet,22,1991,9,3,314,3.5,0,2,2,0,0,0,1,0,0.00,0.57,0.57,0.00,0.57,e05b44c3
317,David Mellor,eng ENG,DFMF,Alfreton Town,21,1993,7,7,477,5.3,1,1,2,1,0,0,2,0,0.19,0.19,0.38,0.19,0.38,b11b581d
318,Arnaud Mendy,gw GNB,MF,Lincoln City,24,1990,30,26,2397,26.6,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,888825d3
319,Bernard Mensah,gh GHA,FW,Barnet,19,1994,8,1,202,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,053d2388
320,Bernard Mensah,gh GHA,FW,Braintree Town,19,1994,13,9,824,9.2,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,053d2388
321,Jack Midson,eng ENG,FW,Eastleigh,30,1983,41,38,3042,33.8,11,4,15,11,0,2,4,0,0.33,0.12,0.44,0.33,0.44,591dbfb9
322,Steve Mildenhall,eng ENG,GK,Bristol Rovers,36,1978,29,29,2500,27.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,5cd66c78
323,Ricky Miller,eng ENG,FW,Dover Athletic,25,1989,10,8,766,8.5,5,0,5,5,0,1,2,0,0.59,0.00,0.59,0.59,0.59,7d137006
324,Tom Miller,eng ENG,DF,Lincoln City,24,1990,27,26,2368,26.3,4,3,7,4,0,0,6,0,0.15,0.11,0.27,0.15,0.27,4fd6a3b1
325,Mat Mitchel-King,eng ENG,DFMF,Dartford,30,1983,28,28,2550,28.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,d47d4222
326,Andrew Mitchell,nir NIR,DFMF,Southport,22,1992,10,7,669,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,fd8041d3
