,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
57,Ryan Barnett,eng ENG,MFDF,Solihull Moors,22,1999,33,28,2712,30.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,dfe6cd27
58,Ryan Barnett,eng ENG,DFMF,Wrexham,22,1999,12,12,1060,11.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,dfe6cd27
59,Sam Barratt,eng ENG,MFDF,Maidenhead,26,1995,31,21,1816,20.2,1,,,1,0,0,2,0,0.05,,,0.05,,Matches,8506c40f
60,Mason Barrett,eng ENG,DFMF,Wealdstone FC,22,1999,21,16,1337,14.9,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,539455f1
61,Ross Barrows,eng ENG,DF,Altrincham,23,1999,13,13,1124,12.5,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,e5f14458
62,Sam Beard,eng ENG,MFDF,Barnet,24,1998,34,28,2490,27.7,0,,,0,0,0,6,0,0.00,,,0.00,,Matches,ae29a6d5
63,Mark Beck,sct SCO,FW,Solihull Moors,28,1994,21,17,1556,17.3,3,,,3,0,0,0,0,0.17,,,0.17,,Matches,60d58b05
64,Sam Beckwith,eng ENG,DFMF,Maidenhead,21,2001,21,15,1304,14.5,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,d04668f1
65,Alfie Beestin,eng ENG,MFFW,Scunthorpe,24,1997,32,30,2544,28.3,1,,,1,0,0,3,0,0.04,,,0.04,,Matches,a02effcc
66,Aaron Bennett,wls WAL,MF,Altrincham,18,2004,19,9,890,9.9,3,,,3,0,0,0,0,0.30,,,0.30,,Matches,c199b8ab
67,Richie Bennett,eng ENG,FW,Scunthorpe,31,1991,9,8,704,7.8,1,,,1,0,0,1,0,0.13,,,0.13,,Matches,811b2368
68,Jon Benton,eng ENG,MF,Southend United,21,2001,5,2,193,2.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,1698a8cd
69,Mitchel Bergkamp,nl NED,MF,Bromley,23,1998,8,1,182,2.0,1,,,1,0,0,0,0,0.49,,,0.49,,Matches,54b5b28a
70,Kevin Berkoe,eng ENG,DFMF,Maidstone Utd,21,2001,10,9,795,8.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,887a0c04
71,Faysal Bettache,eng ENG,MFDF,Aldershot Town,22,2000,7,4,281,3.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,34747acf
72,Owen Bevan,wls WAL,DFMF,Yeovil Town,18,2003,31,31,2686,29.8,1,,,1,0,0,4,1,0.03,,,0.03,,Matches,87966294
73,Tom Billson,eng ENG,GK,Scunthorpe,21,2000,5,5,450,5.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,91350b6e
74,Bryant Bilongo,eng ENG,DFMF,Woking,20,2001,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,647ebdec
75,Billy Bingham,eng ENG,MFDF,Bromley,32,1990,29,24,2084,23.2,1,,,1,0,0,5,0,0.04,,,0.04,,Matches,fd084a71
76,Jerome Binnom-Williams,eng ENG,MFDF,Maidstone Utd,27,1995,19,18,1560,17.3,1,,,1,0,0,3,0,0.06,,,0.06,,Matches,34da23fc
77,Jay Bird,eng ENG,FWMF,Dag & Red,21,2001,13,6,548,6.1,2,,,2,0,0,0,0,0.33,,,0.33,,Matches,246e15d1
78,Paul Blackett,eng ENG,FW,Gateshead,24,1998,14,11,832,9.2,4,,,4,0,0,0,0,0.43,,,0.43,,Matches,ecfca7e7
79,Aaron Blair,eng ENG,FW,Dag & Red,22,2000,2,0,42,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,04128501
80,Mason Bloomfield,eng ENG,FW,Bromley,25,1996,6,1,174,1.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,3b6ee244
81,Sonny Blu Lo-Everton,sct SCO,MFFW,Wealdstone FC,19,2002,12,6,646,7.2,1,,,1,0,0,1,0,0.14,,,0.14,,Matches,1346e497
82,Scott Boden,eng ENG,FW,York City,32,1989,4,1,162,1.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,36971f53
83,Sam Bone,eng ENG,MFDF,Maidstone Utd,24,1998,18,18,1620,18.0,2,,,2,0,0,4,0,0.11,,,0.11,,Matches,81d3f7a2
84,Ryan Boot,eng ENG,GK,Solihull Moors,27,1994,27,27,2430,27.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,42d8ac7e
85,Regan Booty,eng ENG,MFDF,Maidstone Utd,24,1998,42,42,3725,41.4,7,,,3,4,4,5,0,0.17,,,0.07,,Matches,66fe775c
86,John Bostock,tt TRI,DFFW,Notts County,30,1992,23,14,1305,14.5,1,,,1,0,0,0,0,0.07,,,0.07,,Matches,46291841
87,Sebastian Bowerman,eng ENG,MFFW,Dorking,27,1995,26,23,2084,23.2,3,,,3,0,0,3,0,0.13,,,0.13,,Matches,d6dfeb6c
88,Andrew Boyce,eng ENG,DFMF,Scunthorpe,32,1989,38,38,3355,37.3,3,,,3,0,0,5,0,0.08,,,0.08,,Matches,375aaca1
89,Zak Bradshaw,eng ENG,DF,Bromley,18,2003,1,1,90,1.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,85a6376e
90,Thomas Bragg,eng ENG,DF,Eastleigh,20,2002,2,0,10,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,0f0fc940
91,Jack Bridge,eng ENG,MFDF,Southend United,26,1995,42,35,3219,35.8,13,,,7,6,6,1,0,0.36,,,0.20,,Matches,2a00dced
92,Matt Briggs,eng ENG,MFDF,Dorking,26,1996,6,4,234,2.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e9a2bcf9
93,Richard Brindley,eng ENG,MFDF,Notts County,29,1993,29,26,2355,26.2,0,,,0,0,0,7,1,0.00,,,0.00,,Matches,a7588b8d
94,Louis Britton,eng ENG,FW,Yeovil Town,21,2001,3,1,113,1.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a69733a7
95,George Broadbent,eng ENG,DFMF,Boreham Wood,21,2000,36,35,3160,35.1,5,,,5,0,0,8,0,0.14,,,0.14,,Matches,97105498
96,Liam Brockbank,eng ENG,DFMF,Altrincham,21,2001,5,3,298,3.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,1f6a4d2b
97,Max Brogan,eng ENG,MFFW,Solihull Moors,20,2001,2,2,135,1.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,cbc85054
98,Tiernan Brooks,ie IRL,GK,Notts County,20,2002,4,4,360,4.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,d881e416
99,Raphe Brown,eng ENG,DF,Maidstone Utd,23,1999,7,5,488,5.4,0,,,0,0,0,1,1,0.00,,,0.00,,Matches,fa44d587
100,Rhys Browne,ag ATG,MFDF,Wealdstone FC,26,1995,13,10,999,11.1,7,,,6,1,1,3,0,0.63,,,0.54,,Matches,b88d0922
101,Rhys Browne,ag ATG,MFFW,Woking,26,1995,28,24,2057,22.9,13,,,9,4,4,2,1,0.57,,,0.39,,Matches,b88d0922
102,Zak Brunt,eng ENG,MFFW,Boreham Wood,20,2001,43,36,2858,31.8,2,,,1,1,1,4,0,0.06,,,0.03,,Matches,a31f0ebf
103,Harvey Bunker,eng ENG,MFFW,Scunthorpe,19,2003,7,6,558,6.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,af36be45
104,Luke Burgess,eng ENG,MFFW,Oldham Athletic,23,1999,11,4,487,5.4,1,,,1,0,0,1,0,0.18,,,0.18,,Matches,54e7092c
105,Luke Burgess,eng ENG,MF,Altrincham,23,1999,6,0,124,1.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,54e7092c
106,Scott Burgess,eng ENG,MF,York City,24,1997,8,0,147,1.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,484d449c
107,Will Buse,eng ENG,GK,Yeovil Town,20,2001,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,30381b27
108,Chris Bush,eng ENG,DFMF,Bromley,30,1992,10,8,697,7.7,0,,,0,0,0,5,1,0.00,,,0.00,,Matches,6d14377a
109,Chris Bush,eng ENG,FWMF,Boreham Wood,30,1992,24,24,2160,24.0,1,,,1,0,0,6,0,0.04,,,0.04,,Matches,6d14377a
110,Jacob Butterfield,eng ENG,MFDF,Scunthorpe,32,1990,42,40,3376,37.5,4,,,4,0,0,7,0,0.11,,,0.11,,Matches,5ff1aeb8
111,Oliver Byrne,eng ENG,GK,Altrincham,24,1997,37,37,3330,37.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,e592f025
112,Kyle Cameron,sct SCO,DF,Notts County,25,1997,44,44,3935,43.7,2,,,2,0,0,6,0,0.05,,,0.05,,Matches,00ebaaef
113,Brennan Camp,sct SCO,DF,Eastleigh,21,2000,27,24,2139,23.8,1,,,1,0,0,9,1,0.04,,,0.04,,Matches,378fc112
114,Adam Campbell,eng ENG,FWMF,Gateshead,27,1995,43,40,3680,40.9,13,,,13,0,0,8,0,0.32,,,0.32,,Matches,e3aa211f
115,Maison Campbell,eng ENG,GK,York City,19,2003,1,0,46,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c7146c28
116,Tahvon Campbell,eng ENG,FWMF,Aldershot Town,25,1997,9,8,703,7.8,3,,,3,0,0,2,0,0.38,,,0.38,,Matches,106f7efa
117,Andy Cannon,eng ENG,MF,Wrexham,26,1996,16,15,1230,13.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,5d7b6611
118,Angelo Cappello,bz BLZ,FWMF,FC Halifax Town,20,2002,31,28,2384,26.5,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,f8ca9dd2
119,Harry Cardwell,sct SCO,FW,Southend United,25,1996,24,21,1879,20.9,5,,,5,0,0,2,0,0.24,,,0.24,,Matches,7f876c2e
120,James Carragher,mt MLT,DFFW,Oldham Athletic,19,2002,5,5,450,5.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,4462a37e
121,Charlie Carter,eng ENG,MFDF,Eastleigh,25,1996,45,43,3777,42.0,10,,,10,0,0,7,0,0.24,,,0.24,,Matches,5141a0fc
122,Conor Carty,ie IRL,MF,Gateshead,20,2002,4,2,157,1.7,1,,,1,0,0,0,0,0.57,,,0.57,,Matches,4c184b97
123,Conor Carty,ie IRL,FW,Oldham Athletic,20,2002,3,0,76,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,4c184b97
124,Marcus Carver,eng ENG,DFFW,Scunthorpe,28,1993,20,9,971,10.8,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,330f3e43
125,Josh Casey,eng ENG,DF,Woking,30,1991,45,45,3973,44.1,0,,,0,0,0,6,0,0.00,,,0.00,,Matches,bff0d8ce
126,Danny Cashman,eng ENG,MFFW,Altrincham,21,2001,7,4,296,3.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a1235277
127,Quevin Castro,pt POR,FW,Gateshead,20,2001,1,1,73,0.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a5ccd658
128,Quevin Castro,pt POR,FWMF,Notts County,20,2001,14,4,393,4.4,4,,,4,0,0,1,0,0.92,,,0.92,,Matches,a5ccd658
129,Jack Cawley,eng ENG,FWDF,Maidstone Utd,29,1992,10,8,721,8.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,e534d850
130,Aaron Chapman,eng ENG,GK,Scunthorpe,32,1990,7,7,630,7.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,df3bff72
131,Ellis Chapman,eng ENG,MFDF,Oldham Athletic,21,2001,24,15,1366,15.2,3,,,3,0,0,2,0,0.20,,,0.20,,Matches,40382c9b
132,Ashley Charles,gd GRN,DFMF,Wealdstone FC,23,1999,38,33,2966,33.0,1,,,1,0,0,7,0,0.03,,,0.03,,Matches,dda3bca4
133,Reice Charles-Cook,gd GRN,GK,Bromley,28,1994,32,32,2817,31.3,0,,,0,0,0,3,1,0.00,,,0.00,,Matches,cddc96f5
134,Jordan Cheadle,eng ENG,DFMF,Dorking,32,1990,7,5,393,4.4,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,a57bd092
135,Michael Cheek,eng ENG,MFFW,Bromley,30,1991,43,39,3553,39.5,15,,,12,3,3,4,0,0.38,,,0.30,,Matches,6d764149
136,Adam Chicksen,zw ZIM,DF,Notts County,30,1991,44,44,3853,42.8,10,,,10,0,0,2,0,0.23,,,0.23,,Matches,c87352d6
137,Ousseynou Cissé,ml MLI,MFDF,Eastleigh,31,1991,41,38,3322,36.9,3,,,3,0,0,7,1,0.08,,,0.08,,Matches,d42d12b7
138,Ewan Clark,eng ENG,FWMF,Yeovil Town,19,2003,7,6,436,4.8,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,cc12b455
139,Harrison Clarke,eng ENG,MF,Gateshead,19,2003,2,0,18,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,f4158709
140,Jack Clarke,eng ENG,MFFW,Yeovil Town,23,1999,5,5,316,3.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a3934ede
141,Jack Clarke,eng ENG,MF,Chesterfield,23,1999,6,4,284,3.2,1,,,1,0,0,0,0,0.32,,,0.32,,Matches,a3934ede
142,Jahmari Clarke,jm JAM,FW,Woking,18,2003,2,1,98,1.1,1,,,1,0,0,1,0,0.92,,,0.92,,Matches,ccb62b10
143,James Clarke,ie IRL,DF,Solihull Moors,22,2000,45,45,4022,44.7,0,,,0,0,0,7,1,0.00,,,0.00,,Matches,ecc5b3be
144,Jordan Clarke,eng ENG,DFMF,Oldham Athletic,30,1991,18,17,1512,16.8,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,08229d38
145,Peter Clarke,eng ENG,DFMF,Oldham Athletic,40,1982,16,11,1086,12.1,2,,,2,0,0,3,0,0.17,,,0.17,,Matches,9a7bb136
146,Tom Clarke,eng ENG,DFMF,FC Halifax Town,34,1987,8,7,656,7.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,73e704dd
147,Charles Clayden,eng ENG,MFDF,Wealdstone FC,21,2001,8,8,697,7.7,3,,,3,0,0,1,0,0.39,,,0.39,,Matches,26158e40
148,Charles Clayden,eng ENG,DFMF,Bromley,21,2001,7,3,363,4.0,1,,,1,0,0,0,0,0.25,,,0.25,,Matches,26158e40
149,Bailey Clements,eng ENG,DFMF,Chesterfield,21,2000,10,10,900,10.0,3,,,3,0,0,0,0,0.30,,,0.30,,Matches,dbe73fea
150,Remy Clerima,fr FRA,DFMF,Maidenhead,31,1990,33,31,2804,31.2,3,,,3,0,0,3,0,0.10,,,0.10,,Matches,56ce83ab
151,Max Cleworth,wls WAL,DFMF,Wrexham,19,2002,21,19,1693,18.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,aed092d5
152,Thomas Clifford,eng ENG,DFMF,Southend United,22,1999,6,5,400,4.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,57747c14
153,Adrian Clifton,ms MSR,FWDF,Maidenhead,33,1988,18,3,516,5.7,1,,,1,0,0,0,0,0.17,,,0.17,,Matches,fe72912b
154,Ben Coker,eng ENG,DF,Solihull Moors,33,1989,28,27,2418,26.9,1,,,1,0,0,5,0,0.04,,,0.04,,Matches,40c4f987
155,Oliver Coker,,MF,Southend United,,,3,0,94,1.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,8beaa4a3
156,Ryan Colclough,eng ENG,FWMF,Altrincham,27,1994,25,25,2228,24.8,7,,,6,1,1,4,0,0.28,,,0.24,,Matches,e6e6ff5c
157,Ryan Colclough,eng ENG,FWMF,Chesterfield,27,1994,23,19,1700,18.9,7,,,7,0,0,3,0,0.37,,,0.37,,Matches,e6e6ff5c
158,Ethan Coleman,eng ENG,MFDF,Bromley,22,2000,23,14,1463,16.3,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,87df2128
159,Danny Collinge,eng ENG,DF,Barnet,24,1998,36,36,3194,35.5,1,,,1,0,0,6,1,0.03,,,0.03,,Matches,784b5bb9
160,Lewis Collins,wls WAL,FW,Torquay,21,2001,15,13,1193,13.3,3,,,3,0,0,2,0,0.23,,,0.23,,Matches,6673f9e1
161,Chris Conn-Clarke,nir NIR,MFFW,Altrincham,20,2001,28,27,2177,24.2,9,,,9,0,0,3,0,0.37,,,0.37,,Matches,6ac9161c
162,Kamil Conteh,sl SLE,MFDF,Gateshead,19,2002,33,29,2632,29.2,2,,,2,0,0,9,0,0.07,,,0.07,,Matches,1d5c9842
163,Jack Cook,eng ENG,DF,Wealdstone FC,28,1993,44,42,3635,40.4,4,,,4,0,0,5,0,0.10,,,0.10,,Matches,5c15638f
164,Joe Cook,eng ENG,DFMF,Dorking,23,1999,16,16,1201,13.3,0,,,0,0,0,7,1,0.00,,,0.00,,Matches,9b029aa2
165,Joe Cook,eng ENG,DF,Chesterfield,23,1999,2,1,62,0.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,9b029aa2
166,Jamie Cooke,eng ENG,MFFW,FC Halifax Town,20,2002,34,27,2322,25.8,4,,,4,0,0,4,0,0.16,,,0.16,,Matches,72648d9f
167,Charlie Cooper,eng ENG,MFDF,Oldham Athletic,25,1997,15,12,999,11.1,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,9eadfbf2
168,Charlie Cooper,eng ENG,DFMF,Yeovil Town,25,1997,21,20,1767,19.6,0,,,0,0,0,8,0,0.00,,,0.00,,Matches,9eadfbf2
169,George Cooper,eng ENG,MFFW,Chesterfield,25,1996,8,2,210,2.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,239aa601
170,Jake Cooper,eng ENG,DFMF,Altrincham,22,2000,13,11,1034,11.5,1,,,1,0,0,2,0,0.09,,,0.09,,Matches,d521711d
171,Tyler Cordner,eng ENG,MFDF,Aldershot Town,23,1998,45,45,4045,44.9,8,,,8,0,0,8,0,0.18,,,0.18,,Matches,598a5fde
172,Sam Corne,eng ENG,MFDF,Maidstone Utd,25,1996,26,24,2176,24.2,4,,,4,0,0,2,1,0.17,,,0.17,,Matches,734d6a5b
173,Aaron Cosgrave,eng ENG,FW,Southend United,23,1999,10,3,384,4.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,efcd5f18
174,Benny Couto,eng ENG,FW,Oldham Athletic,18,2003,9,1,312,3.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,fa4b56af
