,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
94,Zak Brown,eng ENG,MF,Kidderminster,22,2000,41,29,2690,29.9,3,,,3,0,0,8,0,0.10,,,0.10,,Matches,d77b1807
95,Rhys Browne,ag ATG,DFMF,Woking,27,1995,19,15,1201,13.3,2,,,2,0,0,1,0,0.15,,,0.15,,Matches,b88d0922
96,Tyler Bruck,,FW,Solihull Moors,,,2,0,19,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,0598b224
97,Zak Brunt,eng ENG,FW,Barnet,21,2001,44,40,3524,39.2,6,,,6,0,0,6,0,0.15,,,0.15,,Matches,a31f0ebf
98,Marcin Brzozowski,pl POL,GK,Oxford City FC,24,1998,6,6,540,6.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,fb6d5be6
99,D'Mani Bughail-Mellor,eng ENG,FWMF,Rochdale,22,2000,9,6,540,6.0,1,,,1,0,0,0,0,0.17,,,0.17,,Matches,ad556f81
100,Isaac Burgess,,MF,Rochdale,,,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,860490d1
101,Scott Burgess,eng ENG,MFDF,York City,25,1997,20,15,1428,15.9,1,,,1,0,0,0,0,0.06,,,0.06,,Matches,484d449c
102,Andre Burley,kn SKN,DF,Oxford City FC,23,1999,36,34,2989,33.2,2,,,2,0,0,10,1,0.06,,,0.06,,Matches,49b72362
103,Ethan Burnett,eng ENG,MF,Aldershot Town,21,2001,5,0,148,1.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,5bd4f212
104,George Burroughs,sct SCO,DF,Altrincham,20,2002,1,0,38,0.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c3ad2e2d
105,Kieran Burton,eng ENG,DF,Hartlepool,19,2003,6,2,241,2.7,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,d4c7b0a4
106,Chris Bush,eng ENG,DFMF,Boreham Wood,31,1992,39,39,3478,38.6,1,,,1,0,0,3,1,0.03,,,0.03,,Matches,6d14377a
107,Aaron Bushell,,MFDF,Oxford City FC,,,31,17,1778,19.8,1,,,1,0,0,1,0,0.05,,,0.05,,Matches,07957642
108,Jack Bycroft,eng ENG,GK,Oxford City FC,21,2001,10,10,900,10.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c4d5db08
109,Jack Bycroft,eng ENG,GK,Aldershot Town,21,2001,3,3,270,3.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c4d5db08
110,Shane Byrne,ie IRL,MFFW,Kidderminster,30,1993,14,13,1101,12.2,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,5c6da0d8
111,Maison Campbell,eng ENG,GK,York City,20,2003,1,0,45,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c7146c28
112,Tahvon Campbell,eng ENG,FW,Wealdstone FC,26,1997,19,16,1369,15.2,6,,,5,1,1,2,0,0.39,,,0.33,,Matches,106f7efa
113,Tahvon Campbell,eng ENG,MFFW,Solihull Moors,26,1997,16,15,1365,15.2,7,,,7,0,0,4,0,0.46,,,0.46,,Matches,106f7efa
114,Tate Campbell,eng ENG,MF,Bromley,21,2002,1,0,25,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b9426cc5
115,Angelo Cappello,bz BLZ,FWDF,FC Halifax Town,21,2002,19,16,1293,14.4,1,,,0,1,1,4,0,0.07,,,0.00,,Matches,f8ca9dd2
116,Harry Cardwell,sct SCO,FWMF,Southend United,26,1996,39,39,3342,37.1,18,,,18,0,0,2,0,0.48,,,0.48,,Matches,7f876c2e
117,Canice Carroll,ie IRL,FWMF,Oxford City FC,24,1999,30,30,2655,29.5,1,,,1,0,0,4,0,0.03,,,0.03,,Matches,7aaf7863
118,Charlie Carter,eng ENG,MFDF,Eastleigh,26,1996,13,10,893,9.9,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,5141a0fc
119,Charlie Carter,eng ENG,DFMF,Dorking,26,1996,25,24,2131,23.7,8,,,8,0,0,1,0,0.34,,,0.34,,Matches,5141a0fc
120,Josh Casey,eng ENG,DF,Woking,31,1991,34,34,3020,33.6,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,bff0d8ce
121,Quevin Castro,pt POR,FWMF,York City,21,2001,14,6,515,5.7,1,,,1,0,0,3,0,0.17,,,0.17,,Matches,a5ccd658
122,Kallum Cesay,sl SLE,MFDF,Wealdstone FC,20,2002,9,7,655,7.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,a653f8a7
123,Billy Chadwick,eng ENG,MFDF,York City,23,2000,19,16,1445,16.1,3,,,3,0,0,3,0,0.19,,,0.19,,Matches,c5bf0f24
124,Billy Chadwick,eng ENG,FW,Gateshead,23,2000,19,7,753,8.4,4,,,4,0,0,0,0,0.48,,,0.48,,Matches,c5bf0f24
125,Luka Chalwell,vg VGB,FW,Eastleigh,19,2004,2,0,67,0.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b8653a0a
126,Ben Chapman,eng ENG,MFFW,Ebbsfleet United,24,1998,40,33,2979,33.1,3,,,3,0,0,6,0,0.09,,,0.09,,Matches,8b43ec7f
127,Jacob Chapman,au AUS,GK,Rochdale,22,2000,6,6,540,6.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,0849ef2d
128,Ashley Charles,gd GRN,MFDF,Wealdstone FC,24,1999,20,19,1636,18.2,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,dda3bca4
129,Ashley Charles,gd GRN,MFDF,Bromley,24,1999,15,11,1079,12.0,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,dda3bca4
130,Luke Charman,eng ENG,MFFW,Fylde,25,1997,25,20,1746,19.4,3,,,3,0,0,3,0,0.15,,,0.15,,Matches,4be54d60
131,Michael Cheek,eng ENG,FWDF,Bromley,31,1991,44,44,3899,43.3,21,,,20,1,1,3,0,0.48,,,0.46,,Matches,6d764149
132,Jimiel Chikukwa,zw ZIM,FW,FC Halifax Town,20,2003,2,0,3,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,565aad57
133,Ousseynou Cissé,ml MLI,MFDF,Ebbsfleet United,32,1991,26,22,1833,20.4,2,,,2,0,0,5,1,0.10,,,0.10,,Matches,d42d12b7
134,Ryan Clampin,eng ENG,DF,Eastleigh,24,1999,15,9,697,7.7,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,ac0dfdfa
135,Flynn Clarke,sct SCO,MF,Dag & Red,22,2000,2,0,38,0.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e0dd8dfe
136,Jahmari Clarke,jm JAM,FW,Boreham Wood,19,2003,5,1,102,1.1,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,ccb62b10
137,James Clarke,ie IRL,DF,Solihull Moors,23,2000,45,45,4050,45.0,2,,,2,0,0,5,0,0.04,,,0.04,,Matches,ecc5b3be
138,Charles Clayden,eng ENG,FWDF,Wealdstone FC,22,2001,15,13,1264,14.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,26158e40
139,Charles Clayden,eng ENG,FW,Boreham Wood,22,2001,11,5,477,5.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,26158e40
140,Adam Clayton,eng ENG,MFDF,Rochdale,34,1989,27,23,1996,22.2,0,,,0,0,0,2,1,0.00,,,0.00,,Matches,45b59689
141,Bailey Clements,eng ENG,DFMF,Chesterfield,22,2000,10,9,832,9.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,dbe73fea
142,Bailey Clements,eng ENG,DFMF,Eastleigh,22,2000,13,13,1142,12.7,1,,,1,0,0,1,0,0.08,,,0.08,,Matches,dbe73fea
143,Remy Clerima,fr FRA,MFDF,Maidenhead,32,1990,30,29,2357,26.2,4,,,4,0,0,5,0,0.15,,,0.15,,Matches,56ce83ab
144,Billy Clifford,eng ENG,DFFW,Ebbsfleet United,30,1992,30,19,1605,17.8,2,,,2,0,0,9,2,0.11,,,0.11,,Matches,ac30d565
145,Ben Coker,eng ENG,DFMF,Barnet,34,1989,33,30,2668,29.6,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,40c4f987
146,Oliver Coker,,FWMF,Southend United,,,32,23,2032,22.6,6,,,6,0,0,2,0,0.27,,,0.27,,Matches,8beaa4a3
147,Ryan Colclough,eng ENG,FWMF,Chesterfield,28,1994,30,21,1839,20.4,7,,,7,0,0,4,0,0.34,,,0.34,,Matches,e6e6ff5c
148,Danny Collinge,eng ENG,DFMF,Barnet,25,1998,31,30,2635,29.3,8,,,8,0,0,5,0,0.27,,,0.27,,Matches,784b5bb9
149,Luke Conlan,nir NIR,DF,Fylde,28,1994,12,11,1018,11.3,1,,,1,0,0,0,0,0.09,,,0.09,,Matches,8049ecee
150,Tom Conlon,eng ENG,MF,Oldham Athletic,27,1996,17,15,1351,15.0,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,58d0198f
151,Chris Conn-Clarke,nir NIR,MFFW,Altrincham,21,2001,46,43,3645,40.5,23,,,20,3,3,5,0,0.57,,,0.49,,Matches,6ac9161c
152,William Constantin,fr FRA,DF,Gateshead,20,2003,1,0,28,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,42377b92
153,Max Conway,eng ENG,FW,Rochdale,19,2003,7,1,142,1.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,7c349325
154,Max Conway,eng ENG,MFDF,Fylde,19,2003,27,23,2130,23.7,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,7c349325
155,Connor Cook,,MF,Chesterfield,,,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,91baa7e7
156,Jack Cook,eng ENG,DF,Wealdstone FC,29,1993,42,40,3492,38.8,5,,,5,0,0,10,1,0.13,,,0.13,,Matches,5c15638f
157,Joe Cook,eng ENG,DFFW,Dorking,24,1999,14,11,865,9.6,0,,,0,0,0,5,1,0.00,,,0.00,,Matches,9b029aa2
158,Joe Cook,eng ENG,DF,Gateshead,24,1999,1,1,22,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,9b029aa2
159,Trae Cook,eng ENG,FW,Wealdstone FC,22,2000,1,0,16,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,ebffe775
160,Callum Cooke,eng ENG,MF,Hartlepool,26,1997,35,32,2865,31.8,5,,,5,0,0,6,0,0.16,,,0.16,,Matches,f5d9534a
161,Jamie Cooke,eng ENG,FWMF,FC Halifax Town,21,2002,23,20,1700,18.9,3,,,3,0,0,4,0,0.16,,,0.16,,Matches,72648d9f
162,Chay Cooper,eng ENG,MF,Hartlepool,21,2001,9,3,288,3.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,01c46bde
163,Jake Cooper,eng ENG,MFDF,Altrincham,23,2000,40,40,3600,40.0,2,,,2,0,0,6,0,0.05,,,0.05,,Matches,d521711d
164,Tyler Cordner,eng ENG,DFMF,York City,24,1998,22,21,1915,21.3,2,,,2,0,0,4,0,0.09,,,0.09,,Matches,598a5fde
165,Aaron Cosgrave,eng ENG,MFFW,FC Halifax Town,24,1999,34,15,1394,15.5,4,,,4,0,0,1,0,0.26,,,0.26,,Matches,efcd5f18
166,Shaq Coulthirst,eng ENG,FWMF,Ebbsfleet United,28,1994,11,5,494,5.5,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,eae0b432
167,Mark Cousins,eng ENG,GK,Ebbsfleet United,36,1987,46,46,4140,46.0,1,,,1,0,0,5,0,0.02,,,0.02,,Matches,56fc23cd
168,Cameron Coxe,wls WAL,DFMF,Boreham Wood,24,1998,33,24,2340,26.0,1,,,1,0,0,7,0,0.04,,,0.04,,Matches,2f635584
169,Lewis Coyle,eng ENG,FWMF,Oxford City FC,31,1991,39,31,2849,31.7,2,,,2,0,0,13,0,0.06,,,0.06,,Matches,2d0b8bb8
170,Kade Craig,eng ENG,DFFW,Solihull Moors,20,2002,36,28,2628,29.2,4,,,4,0,0,5,0,0.14,,,0.14,,Matches,1c4aaadb
171,Tony Craig,eng ENG,DFMF,Dorking,38,1985,35,33,2973,33.0,1,,,1,0,0,6,1,0.03,,,0.03,,Matches,bce997be
172,Oliver Crankshaw,eng ENG,FW,Altrincham,24,1998,2,2,125,1.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,dc89af95
173,Tom Crawford,eng ENG,MFDF,Hartlepool,24,1999,39,39,3402,37.8,5,,,5,0,0,12,0,0.13,,,0.13,,Matches,256335e2
174,Phil Croker,eng ENG,MF,Oxford City FC,16,2006,2,1,98,1.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,d1cdb6b4
