,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
21,Steve Arnold,eng ENG,GK,Dover Athletic,26,1989,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8c0d375b
22,Chris Arthur,eng ENG,DFMF,Woking,26,1990,7,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0ca137fd
23,Derek Asamoah,gh GHA,FWMF,Guiseley,35,1981,15,9,921,10.2,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,4d8f04b9
24,Akwasi Asante,eng ENG,FW,Solihull Moors,23,1992,21,13,1194,13.3,11,1,12,9,2,2,0,0,0.83,0.08,0.90,0.68,0.75,Matches,d19fc4bd
25,Jon Ashton,eng ENG,DF,Braintree Town,33,1982,15,13,1178,13.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,149041a4
26,Neil Ashton,eng ENG,DFMF,Southport,31,1985,36,35,3140,34.9,2,2,4,2,0,0,5,0,0.06,0.06,0.11,0.06,0.11,Matches,602ab267
27,Rob Atkinson,eng ENG,DF,Guiseley,29,1987,23,22,1929,21.4,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches,b2ac6d2d
28,Wes Atkinson,eng ENG,DF,Gateshead,21,1994,7,6,473,5.3,0,2,2,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches,47e27690
29,Nicky Bailey,eng ENG,MF,Sutton United,32,1984,38,37,3279,36.4,7,3,10,4,3,4,7,0,0.19,0.08,0.27,0.11,0.19,Matches,9f2550f3
30,Michael Bakare,eng ENG,FWMF,Wrexham,29,1986,8,3,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c87cfb5e
31,Ángelo Balanta,co COL,FWMF,Boreham Wood,26,1990,42,38,3411,37.9,6,5,11,6,0,0,3,0,0.16,0.13,0.29,0.16,0.29,Matches,91f37c8f
32,Lee Barnard,eng ENG,FW,Braintree Town,32,1984,36,16,1640,18.2,3,0,3,1,2,2,2,0,0.16,0.00,0.16,0.05,0.05,Matches,fceb93cc
33,Anthony Barry,eng ENG,MF,Wrexham,30,1986,32,24,2004,22.3,2,1,3,0,2,3,3,0,0.09,0.04,0.13,0.00,0.04,Matches,9cb80f8f
34,Sam Beasant,eng ENG,GK,Braintree Town,28,1988,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,23f1af23
35,Dean Beckwith,eng ENG,DF,Sutton United,32,1983,30,30,2553,28.4,2,2,4,2,0,0,8,3,0.07,0.07,0.14,0.07,0.14,Matches,074ef683
36,Shaun Beeley,eng ENG,DF,Barrow,27,1988,34,34,2944,32.7,1,1,2,1,0,0,7,2,0.03,0.03,0.06,0.03,0.06,Matches,4dba97de
37,Tom Beere,eng ENG,MF,Gateshead,21,1995,7,1,186,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,Matches,bac33d53
38,Lee Beevers,wls WAL,DFMF,Lincoln City,32,1983,15,14,1271,14.1,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,1c8083e9
39,Tyrell Belford,eng ENG,GK,Southport,22,1994,9,9,810,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,285cc779
40,Laurie Bell,eng ENG,MF,Macclesfield,23,1992,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40c3f0d8
41,Nyal Bell,eng ENG,FW,Gateshead,19,1997,9,5,421,4.7,2,1,3,2,0,0,0,0,0.43,0.21,0.64,0.43,0.64,Matches,2cbbd5ad
42,Hamza Bencherif,dz ALG,DFMF,Wrexham,28,1988,26,24,2169,24.1,2,1,3,2,0,0,3,0,0.08,0.04,0.12,0.08,0.12,Matches,77bb7a30
43,Hamza Bencherif,dz ALG,DFMF,York City,28,1988,17,17,1530,17.0,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,77bb7a30
44,Dale Bennett,eng ENG,DF,Forest Green,26,1990,42,41,3675,40.8,2,2,4,2,0,0,8,0,0.05,0.05,0.10,0.05,0.10,Matches,473fb36c
45,Richie Bennett,eng ENG,FW,Barrow,25,1991,44,37,3044,33.8,15,2,17,12,3,3,9,0,0.44,0.06,0.50,0.35,0.41,Matches,811b2368
46,Paul Benson,eng ENG,FW,Dag & Red,36,1979,32,8,1185,13.2,5,2,7,5,0,0,3,0,0.38,0.15,0.53,0.38,0.53,Matches,9585d6ce
47,Kundai Benyu,zw ZIM,MF,Aldershot Town,18,1997,22,21,1790,19.9,5,2,7,5,0,0,6,0,0.25,0.10,0.35,0.25,0.35,Matches,64b23c35
48,Maxime Biamou,fr FRA,FW,Sutton United,25,1990,39,29,2434,27.0,10,2,12,10,0,0,3,0,0.37,0.07,0.44,0.37,0.44,Matches,1336958c
49,Ryan Bird,eng ENG,FW,Eastleigh,28,1987,16,7,655,7.3,3,1,4,3,0,0,0,0,0.41,0.14,0.55,0.41,0.55,Matches,4e85899f
50,Andy Bishop,eng ENG,FW,Southport,33,1982,4,3,171,1.9,1,1,2,1,0,0,1,0,0.53,0.53,1.05,0.53,1.05,Matches,e793de7f
51,Nathan Blissett,eng ENG,FW,Torquay United,26,1990,24,21,1857,20.6,4,6,10,4,0,1,1,0,0.19,0.29,0.48,0.19,0.48,Matches,827ecad9
52,James Bolton,eng ENG,DF,Gateshead,21,1994,39,37,3176,35.3,1,5,6,1,0,0,5,0,0.03,0.14,0.17,0.03,0.17,Matches,bf6fbdca
53,Macauley Bonne,zw ZIM,DFFW,Lincoln City,20,1995,8,5,423,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,9ca8b21c
54,Macauley Bonne,zw ZIM,DFFW,Woking,20,1995,7,5,387,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ca8b21c
55,Danny Boshell,eng ENG,MF,Guiseley,35,1981,1,0,16,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ab62d153
56,Andre Boucaud,tt TRI,MF,Dag & Red,31,1984,37,37,3214,35.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,24ed0071
57,Ryan Bowman,eng ENG,FW,Gateshead,24,1991,7,4,395,4.4,3,2,5,3,0,0,0,0,0.68,0.46,1.14,0.68,1.14,Matches,89880099
58,Adam Boyes,eng ENG,FW,Guiseley,25,1990,35,12,1348,15.0,2,3,5,2,0,0,1,2,0.13,0.20,0.33,0.13,0.33,Matches,d39335c5
59,Craig Braham-Barrett,ms MSR,DF,Braintree Town,28,1988,15,11,996,11.1,1,0,1,1,0,0,3,1,0.09,0.00,0.09,0.09,0.09,Matches,57e15a78
60,Ritchie Branagan,ie IRL,GK,Macclesfield,24,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db00abb1
61,Delial Brewster,eng ENG,FW,Southport,18,1997,3,3,237,2.6,1,0,1,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches,27827d8b
62,Richard Brodie,eng ENG,FW,Southport,29,1987,7,3,249,2.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1523e245
63,Richard Brodie,eng ENG,FW,York City,29,1987,16,11,1005,11.2,5,0,5,4,1,1,8,0,0.45,0.00,0.45,0.36,0.36,Matches,1523e245
64,Richard Brodie,eng ENG,FW,Macclesfield,29,1987,4,1,139,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1523e245
65,Stephen Brogan,eng ENG,DF,N Ferriby Utd,28,1988,15,15,1305,14.5,2,1,3,1,1,1,1,0,0.14,0.07,0.21,0.07,0.14,Matches,8364660c
66,Connor Brown,eng ENG,DFMF,Guiseley,23,1992,31,31,2770,30.8,0,3,3,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,44aea7fc
67,Scott Brown,eng ENG,GK,Eastleigh,31,1985,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5f95f4d6
68,Rhys Browne,ag ATG,DFFW,Macclesfield,20,1995,17,13,1208,13.4,2,2,4,2,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,b88d0922
69,Mitch Brundle,eng ENG,DFMF,Gateshead,21,1994,34,25,2235,24.8,2,4,6,2,0,0,4,0,0.08,0.16,0.24,0.08,0.24,Matches,3e061157
70,Omar Bugiel,lb LIB,FW,Forest Green,22,1994,16,6,625,6.9,5,4,9,5,0,0,1,0,0.72,0.58,1.30,0.72,1.30,Matches,d8b822c7
71,Ryan Burge,eng ENG,MF,Eastleigh,27,1988,5,5,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,fea42f40
72,Ryan Burge,eng ENG,MF,Sutton United,27,1988,12,7,625,6.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,fea42f40
73,Luke Burke,eng ENG,DFMF,Barrow,18,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,deeeadd3
74,Jordan Burrow,eng ENG,FW,Gateshead,23,1992,23,22,2011,22.3,5,3,8,5,0,0,1,0,0.22,0.13,0.36,0.22,0.36,Matches,013463b0
75,Adam Buxton,eng ENG,DF,Tranmere Rovers,24,1992,9,9,752,8.4,0,1,1,0,0,0,0,1,0.00,0.12,0.12,0.00,0.12,Matches,cd657bd7
76,Neill Byrne,ie IRL,DFMF,Macclesfield,23,1993,32,26,2420,26.9,2,2,4,2,0,0,3,1,0.07,0.07,0.15,0.07,0.15,Matches,34731ad8
77,Kieron Cadogan,eng ENG,FWMF,Sutton United,25,1990,14,12,1095,12.2,5,2,7,5,0,0,4,0,0.41,0.16,0.58,0.41,0.58,Matches,afbfe2e7
78,Riccardo Calder,eng ENG,MF,Lincoln City,20,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,518a3f5a
79,Jake Caprice,eng ENG,DFMF,Woking,23,1992,39,37,3248,36.1,0,6,6,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,d3082f30
80,Mark Carrington,eng ENG,DFMF,Wrexham,29,1987,44,43,3852,42.8,1,2,3,1,0,0,3,0,0.02,0.05,0.07,0.02,0.07,Matches,c4ef73ec
81,Darren Carter,eng ENG,DFMF,Forest Green,32,1983,29,25,2166,24.1,4,0,4,4,0,1,4,0,0.17,0.00,0.17,0.17,0.17,Matches,52fefc5b
82,Jake Cassidy,wls WAL,FW,Guiseley,23,1993,30,30,2501,27.8,8,1,9,8,0,0,3,1,0.29,0.04,0.32,0.29,0.32,Matches,a3cb12c8
83,James Caton,eng ENG,MF,Southport,22,1994,23,13,1278,14.2,2,1,3,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,Matches,3194fb55
84,Tom Champion,eng ENG,DFMF,Lincoln City,30,1986,5,3,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b8ec2432
85,Jordan Chapell,eng ENG,FWMF,Chester,24,1991,24,11,1094,12.2,2,2,4,2,0,0,1,0,0.16,0.16,0.33,0.16,0.33,Matches,6dc8d46e
86,Jake Charles,wls WAL,FW,York City,20,1996,2,2,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e1bc5067
87,Regan Charles-Cook,gd GRN,FWMF,Solihull Moors,19,1997,13,10,779,8.7,5,1,6,5,0,0,1,1,0.58,0.12,0.69,0.58,0.69,Matches,a67ddd86
88,Jordan Chiedozie,ng NGA,FW,Boreham Wood,21,1994,4,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,914b7a76
89,Ben Chorley,eng ENG,DF,Bromley,33,1982,26,24,2098,23.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2a6839d7
90,Ryan Clarke,eng ENG,GK,Eastleigh,34,1982,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,854761a8
91,Conor Clifford,ie IRL,MF,Boreham Wood,24,1991,20,14,1348,15.0,0,2,2,0,0,1,6,2,0.00,0.13,0.13,0.00,0.13,Matches,55df1b99
92,Sean Clohessy,eng ENG,DF,Braintree Town,29,1986,26,26,2299,25.5,0,3,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,f546e3e8
93,Ben Close,eng ENG,MF,Eastleigh,19,1996,9,8,678,7.5,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,1e8a5099
94,Charlie Clough,eng ENG,DF,Forest Green,25,1990,25,25,2250,25.0,4,1,5,4,0,0,3,0,0.16,0.04,0.20,0.16,0.20,Matches,765ff543
95,Luke Coddington,eng ENG,GK,Wrexham,21,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,38c189f5
96,John Cofie,eng ENG,FW,Southport,23,1993,8,3,329,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,98d91ecf
97,Jake Cole,eng ENG,GK,Aldershot Town,30,1985,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c5b4491
98,Aaron Collins,wls WAL,DFFW,Tranmere Rovers,19,1997,2,1,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79,Matches,fa60d2ba
99,Jamie Collins,eng ENG,DFMF,Sutton United,31,1984,43,43,3870,43.0,8,2,10,5,3,4,8,0,0.19,0.05,0.23,0.12,0.16,Matches,d4d081d1
100,Aidan Connolly,sct SCO,FWMF,York City,20,1995,20,15,1186,13.2,3,4,7,3,0,0,1,0,0.23,0.30,0.53,0.23,0.53,Matches,d18defc8
101,Dion Conroy,eng ENG,DF,Aldershot Town,20,1995,15,13,1155,12.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c6a284e1
102,James Constable,eng ENG,FW,Eastleigh,31,1984,42,26,2322,25.8,4,3,7,4,0,0,5,0,0.16,0.12,0.27,0.16,0.27,Matches,e60043fb
103,Andy Cook,eng ENG,FW,Tranmere Rovers,25,1990,42,32,2882,32.0,23,4,27,23,0,2,5,0,0.72,0.12,0.84,0.72,0.84,Matches,ef9bbaf3
104,Adam Coombes,eng ENG,FW,Sutton United,25,1991,13,12,994,11.0,2,1,3,2,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches,217ee467
105,Charlie Cooper,eng ENG,DFFW,York City,19,1997,5,5,338,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9eadfbf2
106,Charlie Cooper,eng ENG,DFFW,Forest Green,19,1997,21,19,1705,18.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,9eadfbf2
107,Shaun Cooper,eng ENG,DF,Sutton United,32,1983,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3aafb1c
108,Sam Cosgrove,eng ENG,FW,N Ferriby Utd,19,1996,14,3,433,4.8,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,ea55ae1a
109,Andy Coughlin,eng ENG,GK,Barrow,23,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,926222d2
110,Luke Coulson,eng ENG,DFFW,Eastleigh,22,1994,20,17,1557,17.3,6,4,10,6,0,0,1,0,0.35,0.23,0.58,0.35,0.58,Matches,9be637af
111,Mark Cousins,eng ENG,GK,Dag & Red,29,1987,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,56fc23cd
112,Jack Cowgill,eng ENG,DF,Braintree Town,19,1997,4,3,287,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fa6d1d1d
113,Ryan Cresswell,eng ENG,DF,Eastleigh,28,1987,15,15,1306,14.5,1,1,2,1,0,0,1,1,0.07,0.07,0.14,0.07,0.14,Matches,39d496a8
114,Robbie Cundy,eng ENG,DF,Southport,19,1997,12,12,1067,11.9,1,1,2,1,0,0,1,1,0.08,0.08,0.17,0.08,0.17,Matches,7d24aa01
115,Adam Cunnington,eng ENG,FW,Bromley,28,1987,20,15,1317,14.6,3,1,4,3,0,0,4,0,0.21,0.07,0.27,0.21,0.27,Matches,eea4ec90
116,Jamie Cureton,eng ENG,FW,Eastleigh,40,1975,7,3,290,3.2,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,42f6103b
117,Scott Davies,eng ENG,GK,Tranmere Rovers,29,1987,45,45,4050,45.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,bdf43e41
118,Adam Dawson,eng ENG,MF,Eastleigh,23,1992,11,6,625,6.9,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,0043fdf3
119,Adam Dawson,eng ENG,MF,Tranmere Rovers,23,1992,4,2,155,1.7,0,1,1,0,0,0,0,0,0.00,0.58,0.58,0.00,0.58,Matches,0043fdf3
120,Lucas Dawson,eng ENG,MF,Chester,22,1993,11,7,557,6.2,0,1,1,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches,4c556558
121,Roarie Deacon,eng ENG,DFFW,Sutton United,24,1991,42,37,3345,37.2,7,5,12,6,1,1,8,2,0.19,0.13,0.32,0.16,0.30,Matches,54b34c4a
122,Tim Deasy,eng ENG,GK,Guiseley,30,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a98632d0
123,Louis Dennis,eng ENG,DFFW,Bromley,23,1992,25,16,1385,15.4,7,2,9,6,1,1,0,0,0.45,0.13,0.58,0.39,0.52,Matches,5f7faece
124,Joe Devera,eng ENG,DF,Boreham Wood,29,1987,41,41,3582,39.8,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,30d05221
125,Nicky Deverdics,eng ENG,DFMF,Dover Athletic,28,1987,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c68cbb16
126,Claudio Dias,eng ENG,MF,Braintree Town,21,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9ab79ee6
127,Chris Dickson,gh GHA,FW,Sutton United,31,1984,20,9,925,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fc246d54
128,Joël Dielna,fr FRA,FW,Solihull Moors,25,1990,3,3,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,940e6062
129,Matty Dixon,eng ENG,MF,N Ferriby Utd,21,1994,15,14,1267,14.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,065065d9
130,Matty Dixon,eng ENG,MF,York City,21,1994,13,10,975,10.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,065065d9
131,Scott Doe,eng ENG,DF,Dag & Red,27,1988,39,36,3136,34.8,3,0,3,3,0,0,3,3,0.09,0.00,0.09,0.09,0.09,Matches,60d0b4e2
132,Christian Doidge,wls WAL,FW,Forest Green,23,1992,40,35,3163,35.1,25,4,29,25,0,0,3,0,0.71,0.11,0.83,0.71,0.83,Matches,9c4c3044
133,Shaun Donnellan,ie IRL,DFMF,Dag & Red,19,1996,18,16,1446,16.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f71bb25e
134,Simon Downer,eng ENG,DF,Sutton United,34,1981,19,18,1502,16.7,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,f3789f7e
135,Callum Driver,eng ENG,DF,Maidstone Utd,23,1992,6,6,498,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5715b00
136,Andy Drury,eng ENG,DFMF,Eastleigh,32,1983,18,18,1557,17.3,4,2,6,4,0,0,1,0,0.23,0.12,0.35,0.23,0.35,Matches,085497ac
137,Anthony Dudley,eng ENG,FW,Macclesfield,20,1996,12,8,833,9.3,4,1,5,4,0,0,0,0,0.43,0.11,0.54,0.43,0.54,Matches,0fc2b676
138,Adam Dugdale,eng ENG,DF,Eastleigh,28,1987,18,18,1596,17.7,2,1,3,2,0,0,4,0,0.11,0.06,0.17,0.11,0.17,Matches,27e5adf5
139,Mitch Duggan,eng ENG,FWMF,Tranmere Rovers,19,1997,4,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d14f19c9
140,Chris Dunn,eng ENG,GK,Wrexham,28,1987,19,17,1644,18.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04213939
141,Jack Dunn,eng ENG,FWMF,Tranmere Rovers,21,1994,5,3,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da8e600f
142,Alan Dunne,ie IRL,DF,Bromley,33,1982,16,14,1236,13.7,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,9a26e8d1
143,Connor Dymond,eng ENG,MF,Bromley,21,1994,34,22,2077,23.1,0,1,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,Matches,9d0ac91c
144,Danny East,eng ENG,DFMF,Guiseley,24,1991,16,14,1308,14.5,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,0e57c017
145,Craig Eastmond,eng ENG,DFMF,Sutton United,25,1990,37,36,3222,35.8,0,1,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,Matches,a8c40a73
146,Anthony Edgar,eng ENG,MF,Woking,25,1990,17,2,453,5.0,1,0,1,1,0,1,1,0,0.20,0.00,0.20,0.20,0.20,Matches,e7d76342
147,Inih Effiong,eng ENG,DFFW,Barrow,25,1991,7,1,194,2.2,1,0,1,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,ae9aadb8
148,Mark Ellis,eng ENG,DFMF,Forest Green,27,1988,17,17,1530,17.0,2,1,3,2,0,0,2,1,0.12,0.06,0.18,0.12,0.18,Matches,8bbcf14c
149,George Elokobi,cm CMR,DF,Braintree Town,30,1986,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36aad3ed
150,Danny Emerton,eng ENG,FWMF,N Ferriby Utd,24,1991,40,32,2877,32.0,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,Matches,a2e94d3d
151,Moses Emmanuel,eng ENG,FWMF,Dover Athletic,27,1989,35,25,2030,22.6,11,4,15,11,0,0,2,1,0.49,0.18,0.67,0.49,0.67,Matches,6f9c376a
152,Tim Erlandsson,se SWE,GK,Barrow,19,1996,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aa6f8baa
153,Connor Essam,eng ENG,DFMF,Eastleigh,24,1992,11,10,919,10.2,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,4df2d69b
154,Connor Essam,eng ENG,DFMF,Dover Athletic,24,1992,16,15,1368,15.2,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,4df2d69b
