,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
16,Nick Arnold,eng ENG,DFMF,Aldershot Town,24,1993,7,5,468,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf6a1d15
17,Steve Arnold,eng ENG,GK,Barrow,27,1989,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c0d375b
18,Chris Arthur,eng ENG,MFDF,Aldershot Town,27,1990,13,10,885,9.8,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,0ca137fd
19,Koby Arthur,gh GHA,MFFW,Macclesfield,21,1996,14,3,388,4.3,1,1,2,1,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches,20f583a7
20,Akwasi Asante,eng ENG,FW,Solihull Moors,24,1992,10,7,609,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d19fc4bd
21,Rob Atkinson,eng ENG,DF,Guiseley,30,1987,11,11,961,10.7,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,b2ac6d2d
22,Wes Atkinson,eng ENG,MF,Solihull Moors,22,1994,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,47e27690
23,Thierry Audel,fr FRA,MFDF,Barrow,30,1987,7,5,506,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b3ff6173
24,Ade Azeez,eng ENG,FW,Dover Athletic,23,1994,12,8,752,8.4,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,c7b4fa70
25,Nicky Bailey,eng ENG,MFDF,Sutton United,33,1984,30,27,2399,26.7,1,0,1,0,1,1,7,0,0.04,0.00,0.04,0.00,0.00,Matches,9f2550f3
26,Ángelo Balanta,co COL,FWMF,Boreham Wood,27,1990,32,26,2334,25.9,10,3,13,10,0,1,1,0,0.39,0.12,0.50,0.39,0.50,Matches,91f37c8f
27,Conrad Balatoni,eng ENG,MFDF,Torquay United,26,1991,16,16,1319,14.7,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,58048111
28,Ollie Banks,eng ENG,FWMF,Tranmere Rovers,24,1992,8,8,670,7.4,1,1,2,1,0,0,2,1,0.13,0.13,0.27,0.13,0.27,Matches,d4ec6c9a
29,Jason Banton,eng ENG,MFFW,Woking,24,1992,25,17,1258,14.0,3,4,7,3,0,0,0,0,0.21,0.29,0.50,0.21,0.50,Matches,fa6ba5e8
30,Aaron Barnes,eng ENG,DFMF,Torquay United,20,1996,16,16,1358,15.1,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,7a16d51d
31,Jazzi Barnum-Bobb,vc VIN,DFMF,Torquay United,21,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,89903d20
32,Scott Barrow,wls WAL,DFMF,Gateshead,28,1988,34,34,2973,33.0,3,0,3,3,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,79dd7411
33,Jack Barthram,eng ENG,DFMF,Barrow,23,1993,30,28,2445,27.2,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,31699716
34,Daniel Batty,eng ENG,MFFW,FC Halifax Town,19,1997,5,4,308,3.4,2,1,3,2,0,0,0,0,0.58,0.29,0.88,0.58,0.88,Matches,96c92a74
35,Bobson Bawling,eng ENG,FWDF,Woking,21,1995,12,8,709,7.9,1,1,2,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,Matches,58cbc1bc
36,Harry Beautyman,eng ENG,FWMF,Sutton United,25,1992,14,10,824,9.2,1,2,3,1,0,0,1,1,0.11,0.22,0.33,0.11,0.33,Matches,b6623a0a
37,Dean Beckwith,eng ENG,DFMF,Sutton United,33,1983,12,12,996,11.1,1,1,2,1,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches,074ef683
38,Dean Beckwith,eng ENG,DFMF,Maidstone Utd,33,1983,4,4,360,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,074ef683
39,Nyal Bell,eng ENG,FWDF,Chester,20,1997,13,5,546,6.1,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,2cbbd5ad
40,Paul Benson,eng ENG,FWMF,Boreham Wood,37,1979,14,4,457,5.1,1,1,2,1,0,0,1,0,0.20,0.20,0.39,0.20,0.39,Matches,9585d6ce
41,Paul Bignot,eng ENG,DF,Barrow,31,1986,12,11,1030,11.4,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,ec830b3a
42,Ryan Bird,eng ENG,FWMF,Dover Athletic,29,1987,46,43,3660,40.7,16,3,19,12,4,4,4,0,0.39,0.07,0.47,0.30,0.37,Matches,4e85899f
43,Matthew Blinkhorn,eng ENG,MF,Fylde,32,1985,21,1,318,3.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,03f0eaca
44,Nathan Blissett,eng ENG,FWMF,Macclesfield,27,1990,16,15,1341,14.9,5,1,6,5,0,0,0,1,0.34,0.07,0.40,0.34,0.40,Matches,827ecad9
45,Mason Bloomfield,eng ENG,FW,Dag & Red,20,1996,26,10,973,10.8,3,2,5,3,0,0,0,0,0.28,0.18,0.46,0.28,0.46,Matches,3b6ee244
46,Romuald Boco,bj BEN,MF,Leyton Orient,32,1985,17,5,537,6.0,2,1,3,2,0,0,0,0,0.34,0.17,0.50,0.34,0.50,Matches,8b5befda
47,Scott Boden,eng ENG,FWMF,Wrexham,27,1989,34,23,1937,21.5,3,3,6,3,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches,36971f53
48,Tom Bolarinwa,eng ENG,MFFW,Sutton United,27,1990,23,22,1869,20.8,6,2,8,6,0,0,3,0,0.29,0.10,0.39,0.29,0.39,Matches,a18a6b46
49,Andrew Bond,eng ENG,DFMF,Fylde,31,1986,44,41,3541,39.3,5,1,6,5,0,0,7,0,0.13,0.03,0.15,0.13,0.15,Matches,0a2e8037
50,Macauley Bonne,zw ZIM,FWDF,Leyton Orient,21,1995,44,43,3862,42.9,22,3,25,17,5,5,7,0,0.51,0.07,0.58,0.40,0.47,Matches,9ca8b21c
51,Andre Boucaud,tt TRI,MFDF,Dag & Red,32,1984,41,40,3561,39.6,0,2,2,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,24ed0071
52,James Bowen,eng ENG,DFMF,Solihull Moors,21,1996,10,9,783,8.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,3b3d70d7
53,Andrew Boyce,eng ENG,MFDF,Eastleigh,27,1989,38,38,3262,36.2,0,3,3,0,0,0,6,2,0.00,0.08,0.08,0.00,0.08,Matches,375aaca1
54,Febian Brandy,kn SKN,FW,Ebbsfleet United,28,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5193ca1
55,Dean Brill,eng ENG,GK,Leyton Orient,31,1985,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,028b9b6f
56,Richard Brodie,eng ENG,FW,Solihull Moors,30,1987,5,3,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1523e245
57,Ryan Broom,wls WAL,MFDF,Eastleigh,20,1996,13,10,897,10.0,3,0,3,3,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,a6aab1d1
58,James Brophy,eng ENG,MFFW,Leyton Orient,23,1994,24,22,1943,21.6,2,2,4,2,0,0,1,0,0.09,0.09,0.19,0.09,0.19,Matches,e58bc5d1
59,Connor Brown,eng ENG,DFMF,Guiseley,24,1992,20,20,1800,20.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,44aea7fc
60,Matty Brown,eng ENG,DFMF,FC Halifax Town,27,1990,39,39,3432,38.1,4,1,5,4,0,1,8,1,0.10,0.03,0.13,0.10,0.13,Matches,23ea840e
61,Mitch Brundle,eng ENG,DFMF,Dover Athletic,22,1994,46,46,4131,45.9,4,4,8,4,0,0,7,0,0.09,0.09,0.17,0.09,0.17,Matches,3e061157
62,Bradley Bubb,gd GRN,FW,Ebbsfleet United,29,1988,7,0,231,2.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,ad929c55
63,Omar Bugiel,lb LIB,FWMF,Bromley,23,1994,16,7,779,8.7,4,1,5,4,0,0,2,0,0.46,0.12,0.58,0.46,0.58,Matches,d8b822c7
64,Scott Burgess,eng ENG,MFFW,Macclesfield,19,1997,31,20,1776,19.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,484d449c
65,Luke Burke,eng ENG,DFFW,Fylde,19,1998,32,29,2670,29.7,0,1,1,0,0,0,3,2,0.00,0.03,0.03,0.00,0.03,Matches,deeeadd3
66,Jordan Burrow,eng ENG,FW,Gateshead,24,1992,45,34,3209,35.7,9,1,10,8,1,1,4,0,0.25,0.03,0.28,0.22,0.25,Matches,013463b0
67,Chris Bush,eng ENG,DFMF,Ebbsfleet United,25,1992,34,29,2716,30.2,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,6d14377a
68,Adam Buxton,eng ENG,DF,Tranmere Rovers,25,1992,37,35,3100,34.4,2,1,3,1,1,1,4,0,0.06,0.03,0.09,0.03,0.06,Matches,cd657bd7
69,Neill Byrne,ie IRL,DFMF,Gateshead,24,1993,39,39,3328,37.0,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,34731ad8
70,Kieron Cadogan,eng ENG,DFMF,Sutton United,26,1990,40,29,2470,27.4,3,3,6,3,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,afbfe2e7
71,Tahvon Campbell,eng ENG,FWMF,Solihull Moors,20,1997,13,8,764,8.5,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,106f7efa
72,Chris Camwell,eng ENG,DF,Solihull Moors,18,1998,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,97b0c845
73,Jake Caprice,eng ENG,DF,Leyton Orient,24,1992,35,35,3049,33.9,0,3,3,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,Matches,d3082f30
74,Mark Carrington,eng ENG,MFDF,Wrexham,30,1987,26,17,1698,18.9,0,1,1,0,0,0,3,1,0.00,0.05,0.05,0.00,0.05,Matches,c4ef73ec
75,Darren Carter,eng ENG,DFMF,Solihull Moors,33,1983,45,44,3936,43.7,7,5,12,5,2,4,6,2,0.16,0.11,0.27,0.11,0.23,Matches,52fefc5b
76,Jake Cassidy,wls WAL,FW,Hartlepool,24,1993,35,33,3006,33.4,5,1,6,5,0,0,11,0,0.15,0.03,0.18,0.15,0.18,Matches,a3cb12c8
77,Tom Champion,eng ENG,DFMF,Boreham Wood,31,1986,42,42,3780,42.0,1,0,1,1,0,0,4,0,0.02,0.00,0.02,0.02,0.02,Matches,b8ec2432
78,Jordan Chapell,eng ENG,MFFW,Chester,25,1991,9,3,369,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,6dc8d46e
79,Dion Charles,nir NIR,MFFW,FC Halifax Town,21,1995,11,5,508,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a8f0023c
80,Regan Charles-Cook,gd GRN,MFFW,Woking,20,1997,23,19,1713,19.0,4,3,7,4,0,0,4,0,0.21,0.16,0.37,0.21,0.37,Matches,a67ddd86
81,Noah Chesmain,eng ENG,FW,Boreham Wood,19,1997,3,2,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2bd2f749
82,Callum Chettle,eng ENG,FWMF,Fylde,20,1996,9,4,350,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,28786a3d
83,Ben Chorley,eng ENG,DFMF,Bromley,34,1982,23,17,1517,16.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2a6839d7
84,Josh Clackstone,eng ENG,DFMF,FC Halifax Town,20,1996,5,5,442,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25dfa9be
85,Michael Clark,eng ENG,MF,Leyton Orient,19,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dfa4fdd7
86,Ryan Clarke,eng ENG,GK,Torquay United,35,1982,10,10,855,9.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,854761a8
87,Craig Clay,eng ENG,MFDF,Leyton Orient,25,1992,43,38,3324,36.9,4,0,4,4,0,0,8,0,0.11,0.00,0.11,0.11,0.11,Matches,c003124a
88,Chris Clements,eng ENG,MF,Barrow,27,1990,7,7,608,6.8,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,dd963b78
89,Adrian Clifton,ms MSR,MFFW,Maidenhead,28,1988,37,20,1964,21.8,8,1,9,7,1,1,4,1,0.37,0.05,0.41,0.32,0.37,Matches,fe72912b
90,Luke Coddington,eng ENG,GK,Guiseley,22,1995,11,11,946,10.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,38c189f5
91,Luke Coddington,eng ENG,GK,Wrexham,22,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38c189f5
92,Jake Cole,eng ENG,GK,Aldershot Town,31,1985,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c5b4491
93,Larnell Cole,eng ENG,MFFW,Tranmere Rovers,24,1993,13,9,812,9.0,2,1,3,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches,ce1faab0
94,Aaron Collins,wls WAL,MFFW,Maidstone Utd,20,1997,4,3,257,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,fa60d2ba
95,Jamie Collins,eng ENG,MFDF,Sutton United,32,1984,40,40,3543,39.4,4,1,5,0,4,4,8,1,0.10,0.03,0.13,0.00,0.03,Matches,d4d081d1
96,Michael Collins,ie IRL,MFFW,FC Halifax Town,31,1986,22,22,1933,21.5,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches,696b6697
97,James Comley,ms MSR,DFMF,Maidenhead,26,1991,32,29,2487,27.6,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,Matches,6f11784f
98,Jack Connors,ie IRL,DFMF,Ebbsfleet United,22,1994,24,22,1852,20.6,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,5b307501
99,James Constable,eng ENG,FWMF,Eastleigh,32,1984,25,13,1253,13.9,2,2,4,2,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches,e60043fb
100,Andy Cook,eng ENG,FWMF,Tranmere Rovers,26,1990,41,37,3273,36.4,26,5,31,26,0,0,7,2,0.71,0.14,0.85,0.71,0.85,Matches,ef9bbaf3
101,Anthony Cook,eng ENG,FWDF,Ebbsfleet United,27,1989,9,5,453,5.0,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches,67e48f87
102,Anthony Cook,eng ENG,MFFW,Woking,27,1989,17,14,1292,14.4,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,67e48f87
103,Adam Coombes,eng ENG,FWDF,Sutton United,26,1991,13,2,353,3.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,217ee467
104,Raul Correia,pt POR,FWMF,Guiseley,24,1993,11,6,446,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,dc8a4899
105,Josh Coulson,eng ENG,DFMF,Leyton Orient,28,1989,27,27,2331,25.9,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches,9af2822d
106,Luke Coulson,eng ENG,MFDF,Ebbsfleet United,23,1994,46,40,3237,36.0,9,4,13,9,0,0,1,0,0.25,0.11,0.36,0.25,0.36,Matches,9be637af
107,Mark Cousins,eng ENG,GK,Dag & Red,30,1987,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,56fc23cd
108,Ryan Cresswell,eng ENG,DFMF,Eastleigh,29,1987,13,12,989,11.0,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,39d496a8
109,Sam Dalby,eng ENG,FWMF,Leyton Orient,17,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38ae115f
110,Kadell Daniel,gy GUY,FWMF,Dover Athletic,23,1994,40,5,1187,13.2,2,4,6,2,0,0,4,0,0.15,0.30,0.45,0.15,0.45,Matches,37f7cf8a
111,Alex Davey,sct SCO,DFFW,Torquay United,22,1994,7,7,630,7.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,546d706e
112,Alex Davey,sct SCO,DFFW,Boreham Wood,22,1994,12,8,776,8.6,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,546d706e
113,Scott Davies,eng ENG,GK,Tranmere Rovers,30,1987,40,40,3553,39.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,bdf43e41
114,Liam Davis,eng ENG,DFMF,Torquay United,30,1986,33,33,2970,33.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,0d7eef8b
115,Lucas Dawson,eng ENG,MFDF,Chester,23,1993,35,31,2660,29.6,4,3,7,3,1,1,5,2,0.14,0.10,0.24,0.10,0.20,Matches,4c556558
116,James Dayton,eng ENG,MFFW,Leyton Orient,28,1988,28,25,2142,23.8,2,5,7,2,0,0,1,0,0.08,0.21,0.29,0.08,0.29,Matches,d81b93e0
117,Aziz Deen-Conteh,sl SLE,DF,Dover Athletic,24,1993,4,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b1f37cb
118,Louis Dennis,eng ENG,FWDF,Bromley,24,1992,42,30,2887,32.1,13,3,16,12,1,3,5,0,0.41,0.09,0.50,0.37,0.47,Matches,5f7faece
119,Tom Denton,eng ENG,FWMF,FC Halifax Town,28,1989,31,28,2552,28.4,10,1,11,10,0,0,7,2,0.35,0.04,0.39,0.35,0.39,Matches,2e78eb1a
120,Nicky Deverdics,eng ENG,DFMF,Hartlepool,29,1987,29,27,2384,26.5,2,2,4,2,0,0,2,1,0.08,0.08,0.15,0.08,0.15,Matches,c68cbb16
121,Nicky Deverdics,eng ENG,DFMF,Wrexham,29,1987,12,10,840,9.3,1,1,2,1,0,0,0,0,0.11,0.11,0.21,0.11,0.21,Matches,c68cbb16
122,Tony Diagne,fr FRA,DFMF,Barrow,26,1990,17,12,1178,13.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,327a004a
123,Bohan Dixon,eng ENG,MF,FC Halifax Town,27,1989,4,3,242,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c2d81760
124,Scott Doe,eng ENG,DFMF,Boreham Wood,28,1988,2,1,91,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,60d0b4e2
125,Scott Doe,eng ENG,DF,Dag & Red,28,1988,17,15,1322,14.7,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,60d0b4e2
126,Ryan Donaldson,eng ENG,MFFW,Hartlepool,26,1991,20,14,1199,13.3,2,1,3,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,Matches,afa2d317
127,Liam Donnelly,nir NIR,MFDF,Hartlepool,21,1996,28,26,2367,26.3,3,0,3,1,2,2,9,0,0.11,0.00,0.11,0.04,0.04,Matches,22ccf5b8
128,Vincent Dorel,fr FRA,GK,Torquay United,25,1992,35,34,3105,34.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a200997
129,George Dowling,eng ENG,MFFW,Torquay United,18,1998,21,15,1314,14.6,2,0,2,2,0,1,3,2,0.14,0.00,0.14,0.14,0.14,Matches,b3f6d338
130,Simon Downer,eng ENG,DFMF,Sutton United,35,1981,16,12,1098,12.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,f3789f7e
131,Andy Drury,eng ENG,MFDF,Ebbsfleet United,33,1983,40,37,3191,35.5,5,3,8,5,0,0,4,0,0.14,0.08,0.23,0.14,0.23,Matches,085497ac
132,Michael Duckworth,eng ENG,DFMF,FC Halifax Town,25,1992,18,16,1451,16.1,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,983265f7
133,Mitch Duggan,eng ENG,MFDF,Tranmere Rovers,20,1997,11,9,782,8.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d14f19c9
134,Chris Dunn,eng ENG,GK,Wrexham,29,1987,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04213939
135,Jack Dunn,eng ENG,FWDF,Tranmere Rovers,22,1994,9,6,550,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches,da8e600f
136,Alan Dunne,ie IRL,DF,Bromley,34,1982,16,14,1090,12.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,9a26e8d1
137,Jimmy Dunne,eng ENG,MFDF,Barrow,19,1997,21,21,1856,20.6,2,0,2,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches,d949e733
138,Danny East,eng ENG,MFFW,Guiseley,25,1991,5,4,381,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e57c017
139,Craig Eastmond,eng ENG,MFDF,Sutton United,26,1990,36,35,3097,34.4,5,4,9,5,0,0,10,0,0.15,0.12,0.26,0.15,0.26,Matches,a8c40a73
140,George Edmundson,eng ENG,DFMF,Fylde,19,1997,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,46ff3923
141,Jonathan Edwards,eng ENG,FW,Woking,20,1996,14,3,543,6.0,2,0,2,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,Matches,86057c05
142,Opi Edwards,eng ENG,DF,Solihull Moors,18,1999,4,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2e1d76a8
143,Inih Effiong,eng ENG,FWMF,Woking,26,1991,28,19,1957,21.7,8,1,9,7,1,1,2,0,0.37,0.05,0.41,0.32,0.37,Matches,ae9aadb8
144,Alfie Egan,eng ENG,MF,Sutton United,19,1997,4,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34f7dea6
145,Mark Ellis,eng ENG,DFFW,Leyton Orient,28,1988,7,7,630,7.0,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,8bbcf14c
146,George Elokobi,cm CMR,MFDF,Leyton Orient,31,1986,21,21,1820,20.2,2,1,3,2,0,0,1,0,0.10,0.05,0.15,0.10,0.15,Matches,36aad3ed
147,Moses Emmanuel,eng ENG,FWMF,Maidenhead,28,1989,21,17,1234,13.7,3,1,4,3,0,0,3,0,0.22,0.07,0.29,0.22,0.29,Matches,6f9c376a
148,Moses Emmanuel,eng ENG,FWMF,Sutton United,28,1989,10,5,423,4.7,2,1,3,2,0,0,1,0,0.43,0.21,0.64,0.43,0.64,Matches,6f9c376a
149,Connor Essam,eng ENG,MFDF,Dover Athletic,25,1992,46,46,4092,45.5,1,0,1,1,0,0,5,0,0.02,0.00,0.02,0.02,0.02,Matches,4df2d69b
150,Callum Evans,eng ENG,DFMF,Torquay United,21,1995,10,10,817,9.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,330c5b7d
151,Callum Evans,eng ENG,MFDF,Macclesfield,21,1995,14,9,796,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,330c5b7d
152,Owen Evans,wls WAL,GK,Sutton United,20,1996,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,04bbc466
