,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
80,Mitch Brundle,eng ENG,MFDF,Dag & Red,24,1994,27,27,2402,26.7,6,,,5,1,1,4,1,0.22,,,0.19,,Matches,3e061157
81,Marcin Brzozowski,pl POL,GK,Yeovil Town,20,1998,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,fb6d5be6
82,David Buchanan,nir NIR,DFMF,Chesterfield,33,1986,25,24,2143,23.8,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,a49a3e23
83,Omar Bugiel,lb LIB,MFFW,Sutton United,25,1994,30,24,1953,21.7,7,,,6,1,1,5,1,0.32,,,0.28,,Matches,d8b822c7
84,Luke Burke,eng ENG,DFMF,Fylde,21,1998,28,28,2429,27.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,deeeadd3
85,Warren Burrell,eng ENG,DFMF,Harrogate Town,29,1990,34,34,3011,33.5,0,,,0,0,0,6,1,0.00,,,0.00,,Matches,358be144
86,Matt Buse,eng ENG,MFDF,Torquay,21,1997,17,15,1301,14.5,2,,,2,0,0,2,0,0.14,,,0.14,,Matches,edbf6b3c
87,Chris Bush,eng ENG,DFMF,Bromley,27,1992,34,33,2967,33.0,4,,,4,0,0,8,2,0.12,,,0.12,,Matches,6d14377a
88,Jamie Butler,eng ENG,GK,Sutton United,27,1992,19,19,1710,19.0,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,5c1d43ef
89,Neill Byrne,ie IRL,DFMF,Fylde,26,1993,37,37,3288,36.5,2,,,2,0,0,7,0,0.05,,,0.05,,Matches,34731ad8
90,Kyle Cameron,sct SCO,DFMF,Torquay,22,1997,34,34,3060,34.0,2,,,2,0,0,3,0,0.06,,,0.06,,Matches,00ebaaef
91,Remaye Campbell,eng ENG,FW,Notts County,18,2000,1,0,7,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,811f76de
92,Ted Cann,eng ENG,GK,Yeovil Town,18,2000,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,f738734d
93,Harry Cardwell,sct SCO,DF,Chorley FC,22,1996,1,1,90,1.0,1,,,1,0,0,0,0,1.00,,,1.00,,Matches,7f876c2e
94,George Carline,eng ENG,MFDF,Solihull Moors,26,1993,12,8,710,7.9,1,,,1,0,0,1,0,0.13,,,0.13,,Matches,00f4ce8f
95,Mark Carrington,eng ENG,DFMF,Wrexham,32,1987,24,21,1900,21.1,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,c4ef73ec
96,Darren Carter,eng ENG,MFDF,Solihull Moors,35,1983,18,9,971,10.8,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,52fefc5b
97,Marcus Carver,eng ENG,FWMF,Chorley FC,25,1993,31,27,2387,26.5,4,,,4,0,0,10,0,0.15,,,0.15,,Matches,330f3e43
98,Josh Casey,eng ENG,DF,Woking,27,1991,35,35,3150,35.0,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,bff0d8ce
99,Jake Cassidy,wls WAL,MFFW,Maidenhead,26,1993,28,25,2267,25.2,5,,,4,1,1,6,0,0.20,,,0.16,,Matches,a3cb12c8
100,Matty Challoner,eng ENG,DF,Chorley FC,25,1993,34,33,2995,33.3,1,,,1,0,0,9,0,0.03,,,0.03,,Matches,3f2af7a1
101,Michael Chambers,eng ENG,FWMF,Wrexham,25,1994,12,11,1028,11.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,226909e8
102,Michael Chambers,eng ENG,MFFW,Bromley,25,1994,3,2,150,1.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,226909e8
103,Tom Champion,eng ENG,DFMF,Boreham Wood,33,1986,34,33,2963,32.9,1,,,1,0,0,9,1,0.03,,,0.03,,Matches,b8ec2432
104,Michael Cheek,eng ENG,FWMF,Bromley,27,1991,37,37,3193,35.5,13,,,13,0,0,8,0,0.37,,,0.37,,Matches,6d764149
105,Okem Chime,eng ENG,FW,Barnet,17,2001,1,0,10,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c7eb7ea3
106,Ethan Chislett,eng ENG,MFDF,Aldershot Town,19,2000,37,31,2672,29.7,9,,,7,2,2,1,0,0.30,,,0.24,,Matches,c5a26988
107,Kenny Clark,eng ENG,MFDF,Dag & Red,30,1988,33,33,2899,32.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,00550bdc
108,Eddie Clarke,eng ENG,DF,Stockport,20,1998,4,4,310,3.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e9cdcd71
109,Nathan Clarke,eng ENG,MFDF,FC Halifax Town,35,1983,33,33,2940,32.7,2,,,2,0,0,4,1,0.06,,,0.06,,Matches,3a8ce088
110,Nick Clayton-Phillips,eng ENG,FW,Solihull Moors,19,1999,4,1,123,1.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,d379468a
111,Remy Clerima,fr FRA,DF,Maidenhead,28,1990,24,23,2084,23.2,5,,,5,0,0,1,0,0.22,,,0.22,,Matches,56ce83ab
112,Adrian Clifton,ms MSR,FW,Bromley,30,1988,24,2,520,5.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,fe72912b
113,Luke Coddington,eng ENG,GK,Chesterfield,24,1995,10,9,856,9.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,38c189f5
114,Andre Coker,eng ENG,MF,Bromley,21,1997,5,0,75,0.8,1,,,1,0,0,0,0,1.20,,,1.20,,Matches,e6ed984f
115,Nathan Collier,eng ENG,MFDF,Woking,33,1985,14,7,749,8.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,7902ba61
116,Jamie Collins,eng ENG,DFMF,Sutton United,34,1984,17,16,1438,16.0,3,,,2,1,1,2,0,0.19,,,0.13,,Matches,d4d081d1
117,Lee Collins,eng ENG,DFMF,Yeovil Town,30,1988,27,26,2213,24.6,0,,,0,0,0,3,1,0.00,,,0.00,,Matches,7b8f9dcd
118,James Comley,ms MSR,MFDF,Maidenhead,28,1991,26,24,2129,23.7,0,,,0,0,0,8,0,0.00,,,0.00,,Matches,6f11784f
119,Jack Cook,eng ENG,DF,Woking,25,1993,34,33,2971,33.0,1,,,1,0,0,5,0,0.03,,,0.03,,Matches,d2803e49
120,Brandon Cooper,wls WAL,DF,Yeovil Town,19,2000,3,1,97,1.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,71e7f875
121,Charlie Cooper,eng ENG,MFFW,FC Halifax Town,22,1997,27,25,2221,24.7,1,,,1,0,0,6,0,0.04,,,0.04,,Matches,9eadfbf2
122,Tyler Cordner,eng ENG,MFDF,Ebbsfleet United,20,1998,20,19,1755,19.5,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,598a5fde
123,Jake Cottrell,eng ENG,MFDF,Chorley FC,31,1988,29,23,2050,22.8,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,81990c51
124,Luke Coulson,eng ENG,DFFW,Bromley,25,1994,38,36,2994,33.3,3,,,3,0,0,3,0,0.09,,,0.09,,Matches,9be637af
125,Shaq Coulthirst,eng ENG,FW,Barnet,24,1994,7,1,170,1.9,1,,,1,0,0,0,0,0.53,,,0.53,,Matches,eae0b432
126,Mark Cousins,eng ENG,GK,Bromley,32,1987,18,18,1537,17.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,56fc23cd
127,Dan Cowan,eng ENG,DF,Stockport,27,1992,30,26,2377,26.4,1,,,1,0,0,1,0,0.04,,,0.04,,Matches,1313ecd7
128,Jason Cowley,eng ENG,MFFW,Solihull Moors,23,1995,6,4,331,3.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,9040df6b
129,James Craigen,eng ENG,DFMF,Fylde,28,1991,15,12,1012,11.2,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,7f6e55e1
130,Tom Crawford,eng ENG,MFDF,Notts County,20,1999,8,2,227,2.5,1,,,1,0,0,0,0,0.40,,,0.40,,Matches,256335e2
131,William Crellin,eng ENG,GK,Chorley FC,19,2000,9,9,810,9.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,1a85a237
132,Romoney Crichlow-Noble,eng ENG,MFDF,Hartlepool,20,1999,2,2,161,1.8,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,e410c58c
133,Ryan Croasdale,eng ENG,MFDF,Fylde,24,1994,36,36,3163,35.1,6,,,6,0,0,4,1,0.17,,,0.17,,Matches,18d5581c
134,Luke Croll,eng ENG,DFMF,Dag & Red,24,1995,30,29,2611,29.0,0,,,0,0,0,2,1,0.00,,,0.00,,Matches,babe289a
135,Jordan Cropper,eng ENG,DF,Chesterfield,19,2000,8,8,696,7.7,1,,,1,0,0,0,0,0.13,,,0.13,,Matches,3de9d26b
136,Kurtis Cumberbatch,eng ENG,MFDF,Dover Athletic,23,1995,15,10,845,9.4,1,,,1,0,0,5,1,0.11,,,0.11,,Matches,04379376
137,Robbie Cundy,eng ENG,DFFW,Torquay,22,1997,25,25,2221,24.7,1,,,1,0,0,2,0,0.04,,,0.04,,Matches,7d24aa01
138,Aaron Cunningham,sct SCO,DFMF,Hartlepool,21,1998,10,8,747,8.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,7b4015e3
139,Alex Curran,eng ENG,FW,Stockport,20,1998,2,0,103,1.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,759bab12
140,Lawson D'Ath,eng ENG,DFMF,Yeovil Town,26,1992,25,21,1789,19.9,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,a60c9c06
141,Chris Dagnall,eng ENG,FWMF,Yeovil Town,33,1986,20,6,666,7.4,1,,,1,0,0,2,1,0.14,,,0.14,,Matches,5cf6999a
142,Liam Daly,eng ENG,MFDF,Solihull Moors,31,1987,16,16,1400,15.6,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,de8e81a0
143,Aron Davies,wls WAL,DFMF,Maidenhead,21,1997,20,14,1149,12.8,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,42812ac1
144,Kenny Davis,eng ENG,MFDF,Sutton United,31,1988,27,26,2222,24.7,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,1d0ccb0a
145,Liam Davis,eng ENG,DFMF,Torquay,32,1986,16,16,1420,15.8,2,,,2,0,0,4,0,0.13,,,0.13,,Matches,0d7eef8b
146,Sam Deering,eng ENG,MF,Dag & Red,28,1991,9,8,690,7.7,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,3fedc6b4
147,Ben Dempsey,eng ENG,MFFW,Woking,19,1999,5,5,422,4.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,7599ef7f
148,Kristian Dennis,eng ENG,MFDF,Notts County,29,1990,30,16,1466,16.3,12,,,10,2,2,0,0,0.74,,,0.61,,Matches,e7b25e72
149,Tom Denton,eng ENG,FW,Chesterfield,30,1989,25,17,1554,17.3,8,,,7,1,1,1,0,0.46,,,0.41,,Matches,2e78eb1a
150,Jack Diamond,eng ENG,FWMF,Harrogate Town,19,2000,27,20,1728,19.2,3,,,3,0,0,3,0,0.16,,,0.16,,Matches,dfe4f773
151,Moussa Diarra,fr FRA,DFMF,Woking,29,1990,32,31,2828,31.4,2,,,2,0,0,5,0,0.06,,,0.06,,Matches,f60061af
152,Christian Dibble,wls WAL,GK,Wrexham,25,1994,16,16,1440,16.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,ebb3e1e8
153,Carl Dickinson,eng ENG,DF,Yeovil Town,32,1987,27,26,2386,26.5,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,ddce8cfa
154,Ryan Dickson,eng ENG,MF,Torquay,32,1986,2,1,78,0.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,1eb7cac1
155,Connor Dimaio,ie IRL,MFFW,Stockport,23,1996,18,8,679,7.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b0421fc2
156,Joel Dixon,eng ENG,GK,Barrow,25,1993,37,37,3330,37.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,7ed390a2
157,James Dobson,eng ENG,MF,Dag & Red,27,1991,22,12,1027,11.4,2,,,1,1,1,1,0,0.18,,,0.09,,Matches,ea6bdff4
158,Louis Dodds,eng ENG,MFFW,Chorley FC,32,1986,17,4,494,5.5,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,62fe7159
159,Scott Doe,eng ENG,DFMF,Dover Athletic,30,1988,15,14,1280,14.2,1,,,1,0,0,3,0,0.07,,,0.07,,Matches,60d0b4e2
160,Ryan Donaldson,eng ENG,MFFW,Hartlepool,28,1991,34,33,2917,32.4,3,,,3,0,0,2,1,0.09,,,0.09,,Matches,afa2d317
161,Shaun Donnellan,ie IRL,MFDF,Woking,22,1996,30,25,2023,22.5,2,,,2,0,0,2,0,0.09,,,0.09,,Matches,f71bb25e
162,Alfie Doughty,eng ENG,MFFW,Bromley,19,1999,8,6,454,5.0,2,,,2,0,0,0,0,0.40,,,0.40,,Matches,bf33b257
163,Jordan Downing,eng ENG,DF,Stockport,21,1998,1,0,1,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,dd09e04a
164,Michael Doyle,ie IRL,MFDF,Notts County,37,1981,29,27,2390,26.6,0,,,0,0,0,7,3,0.00,,,0.00,,Matches,445f0d6f
165,Yannis Drais,fr FRA,MFDF,Aldershot Town,25,1993,3,2,127,1.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,4af41673
166,Declan Drysdale,eng ENG,DF,Solihull Moors,19,1999,3,3,235,2.6,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,27e86656
167,Michael Duckworth,eng ENG,DF,FC Halifax Town,27,1992,30,27,2473,27.5,3,,,3,0,0,1,0,0.11,,,0.11,,Matches,983265f7
168,Courtney Duffus,ie IRL,FWDF,Yeovil Town,23,1995,31,25,2238,24.9,13,,,13,0,0,5,0,0.52,,,0.52,,Matches,a5480c8f
169,Immanuelson Duku,nl NED,FWMF,Torquay,26,1992,15,4,536,6.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,a339a158
170,Craig Dundas,eng ENG,FW,Sutton United,38,1981,26,0,329,3.7,1,,,1,0,0,0,0,0.27,,,0.27,,Matches,79cb9147
171,Chris Dunn,eng ENG,GK,Maidenhead,31,1987,16,16,1440,16.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,04213939
172,Declan Dunn,eng ENG,DF,Notts County,18,2000,3,1,165,1.8,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,e904a267
173,Alan Dunne,ie IRL,DF,Bromley,36,1982,1,0,7,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,9a26e8d1
174,James Dunne,eng ENG,DFMF,Barnet,29,1989,25,22,2057,22.9,0,,,0,0,0,9,0,0.00,,,0.00,,Matches,abd5315c
