,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
20,Sam Ashford,eng ENG,FWMF,Woking,24,1995,14,14,1059,11.8,4,,,4,0,0,1,0,0.34,,,0.34,,Matches,9c194ec4
21,Nathan Ashmore,eng ENG,GK,Boreham Wood,30,1990,42,42,3777,42.0,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,fa1bb34f
22,Jake Askew,eng ENG,GK,Wealdstone FC,18,2002,8,7,675,7.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,dc6c7ec9
23,Aymen Azaze,eng ENG,GK,Barnet,18,2001,12,11,1018,11.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,54a9dd59
24,Alex Babos,wls WAL,MF,King's Lynn,21,1998,10,5,523,5.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,35ee7925
25,Elkan Baggott,id IDN,DFMF,King's Lynn,17,2002,7,7,630,7.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a0e00e23
26,Courtney Baker-Richardson,eng ENG,FWMF,Barnet,24,1995,17,14,1087,12.1,3,,,2,1,1,2,1,0.25,,,0.17,,Matches,3e2edcd1
27,Ángelo Balanta,co COL,FWMF,Dag & Red,30,1990,34,30,2626,29.2,11,,,10,1,1,0,0,0.38,,,0.34,,Matches,91f37c8f
28,Jimmy Ball,eng ENG,MFDF,Solihull Moors,24,1995,29,27,2247,25.0,9,,,9,0,0,3,1,0.36,,,0.36,,Matches,ba63ed1e
29,Jonathan Barden,eng ENG,DFMF,Sutton United,27,1992,38,36,3144,34.9,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,22d56182
30,Kyle Barker,eng ENG,MF,King's Lynn,19,2000,1,0,9,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,209b8ee5
31,Jordan Barnett,eng ENG,DF,Notts County,20,1999,12,12,1059,11.8,1,,,1,0,0,3,0,0.08,,,0.08,,Matches,30bfcaad
32,Ryan Barnett,eng ENG,FWMF,Solihull Moors,20,1999,5,5,376,4.2,1,,,1,0,0,0,0,0.24,,,0.24,,Matches,dfe6cd27
33,Tyrone Barnett,eng ENG,FW,Eastleigh,34,1985,35,32,2540,28.2,11,,,11,0,0,3,0,0.39,,,0.39,,Matches,ba241676
34,Sam Barratt,eng ENG,FWMF,Maidenhead,24,1995,29,24,2131,23.7,15,,,11,4,4,4,0,0.63,,,0.46,,Matches,8506c40f
35,Ross Barrows,eng ENG,DFMF,King's Lynn,21,1999,18,17,1506,16.7,1,,,1,0,0,3,0,0.06,,,0.06,,Matches,e5f14458
36,Sam Beard,eng ENG,MFDF,Barnet,22,1998,11,11,934,10.4,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,ae29a6d5
37,Tom Bearwish,eng ENG,MFDF,Eastleigh,20,1999,10,2,208,2.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,5b22182c
38,Harry Beautyman,eng ENG,MFDF,Sutton United,28,1992,40,39,3492,38.8,11,,,5,6,6,5,0,0.28,,,0.13,,Matches,b6623a0a
39,Jean Belehoua,fr FRA,MF,FC Halifax Town,19,2000,1,1,63,0.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e9b37d1d
40,Nyal Bell,eng ENG,FW,FC Halifax Town,23,1997,7,5,428,4.8,3,,,3,0,0,2,1,0.63,,,0.63,,Matches,2cbbd5ad
41,Nyal Bell,eng ENG,FW,Stockport,23,1997,2,0,16,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,2cbbd5ad
42,Nyal Bell,eng ENG,FW,Altrincham,23,1997,9,3,310,3.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,2cbbd5ad
43,Abdulai Bell-Baggie,sl SLE,MF,Eastleigh,28,1992,19,12,1056,11.7,1,,,1,0,0,1,0,0.09,,,0.09,,Matches,a47cf156
44,Gerard Benfield,eng ENG,GK,Weymouth,22,1997,2,2,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,0934ba2c
45,Jay Benn,eng ENG,DFMF,FC Halifax Town,18,2001,2,0,2,0.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,25f3d9b6
46,Richie Bennett,eng ENG,FW,Hartlepool,29,1991,4,2,251,2.8,5,,,4,1,1,0,0,1.79,,,1.43,,Matches,811b2368
47,Richie Bennett,eng ENG,FWMF,Stockport,29,1991,30,17,1640,18.2,3,,,3,0,0,3,0,0.16,,,0.16,,Matches,811b2368
48,Kundai Benyu,zw ZIM,MFDF,Wealdstone FC,22,1997,12,6,574,6.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,64b23c35
49,Mohamed Bettamer,ly LBY,DFMF,Aldershot Town,27,1993,39,25,2408,26.8,6,,,3,3,3,1,0,0.22,,,0.11,,Matches,7d3c8df9
50,Jake Bickerstaff,wls WAL,FW,Wrexham,18,2001,4,3,180,2.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,70e40fa1
51,Billy Bingham,eng ENG,DFMF,Bromley,30,1990,27,26,2301,25.6,0,,,0,0,0,11,0,0.00,,,0.00,,Matches,fd084a71
52,Jerome Binnom-Williams,eng ENG,DFMF,Barnet,25,1995,19,19,1654,18.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,34da23fc
53,Pierce Bird,nir NIR,MFDF,Eastleigh,21,1999,29,28,2487,27.6,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,a334a152
54,Tom Blair,eng ENG,MFDF,Eastleigh,21,1999,21,9,830,9.2,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,0a046e56
55,Nathan Blissett,eng ENG,FW,Maidenhead,30,1990,24,22,1944,21.6,6,,,6,0,0,1,0,0.28,,,0.28,,Matches,827ecad9
56,Tommy Block,eng ENG,MFFW,Woking,20,1999,16,15,1109,12.3,0,,,0,0,0,7,1,0.00,,,0.00,,Matches,3bb2f832
57,Mason Bloomfield,eng ENG,FWMF,Hartlepool,23,1996,22,6,629,7.0,2,,,2,0,0,3,0,0.29,,,0.29,,Matches,3b6ee244
58,Sonny Blu Lo-Everton,sct SCO,MFDF,Wealdstone FC,17,2002,10,7,740,8.2,2,,,2,0,0,2,0,0.24,,,0.24,,Matches,1346e497
59,Jacob Blyth,eng ENG,FW,Altrincham,27,1992,3,1,77,0.9,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,419dfe1f
60,Scott Boden,eng ENG,FW,Chesterfield,30,1989,9,5,449,5.0,3,,,3,0,0,0,1,0.60,,,0.60,,Matches,36971f53
61,Scott Boden,eng ENG,FWMF,Torquay,30,1989,18,14,1068,11.9,6,,,4,2,2,1,0,0.51,,,0.34,,Matches,36971f53
62,Enzio Boldewijn,nl NED,MFFW,Notts County,27,1992,38,28,2630,29.2,7,,,7,0,0,3,0,0.24,,,0.24,,Matches,6db00ad8
63,Ryan Boot,eng ENG,GK,Solihull Moors,25,1994,42,42,3780,42.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,42d8ac7e
64,Dean Bouzanis,au AUS,GK,Sutton United,29,1990,42,42,3780,42.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,0248e806
65,Daniel Bowry,ag ATG,DF,Wealdstone FC,22,1998,3,1,167,1.9,0,,,0,0,0,0,1,0.00,,,0.00,,Matches,13ba7cd8
66,Andrew Boyce,eng ENG,DFMF,Eastleigh,30,1989,42,42,3776,42.0,2,,,2,0,0,6,0,0.05,,,0.05,,Matches,375aaca1
67,Tom Bradbury,eng ENG,MFDF,FC Halifax Town,22,1998,35,35,3018,33.5,4,,,4,0,0,3,0,0.12,,,0.12,,Matches,3f81701c
68,Alex Bradley,fi FIN,DF,Yeovil Town,21,1999,21,19,1635,18.2,0,,,0,0,0,4,1,0.00,,,0.00,,Matches,54042628
69,Jack Bridge,eng ENG,MF,Bromley,24,1995,28,28,2296,25.5,3,,,3,0,0,1,0,0.12,,,0.12,,Matches,2a00dced
70,Richard Brindley,eng ENG,DFMF,Notts County,27,1993,20,17,1552,17.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a7588b8d
71,Louis Britton,eng ENG,FWMF,Torquay,19,2001,4,2,200,2.2,1,,,1,0,0,0,0,0.45,,,0.45,,Matches,a69733a7
72,Louis Britton,eng ENG,FW,Stockport,19,2001,4,0,45,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a69733a7
73,Calvin Brooks,eng ENG,MFDF,Weymouth,26,1994,39,38,3297,36.6,2,,,2,0,0,7,0,0.05,,,0.05,,Matches,d4cb41ca
74,Alex Brown,eng ENG,DFMF,King's Lynn,21,1998,12,12,1029,11.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,eed36388
75,Kai Brown,eng ENG,MF,Dag & Red,19,2001,3,3,206,2.3,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,f1bb3947
76,Rhys Browne,ag ATG,DFFW,Sutton United,24,1995,12,0,193,2.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b88d0922
77,Rhys Browne,ag ATG,DFFW,Wealdstone FC,24,1995,1,0,28,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b88d0922
78,Mitch Brundle,eng ENG,MFDF,Dag & Red,25,1994,17,17,1435,15.9,3,,,2,1,1,2,1,0.19,,,0.13,,Matches,3e061157
79,David Buchanan,nir NIR,MFDF,Chesterfield,34,1986,10,10,880,9.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a49a3e23
80,Omar Bugiel,lb LIB,FW,Sutton United,26,1994,37,34,2722,30.2,5,,,5,0,0,7,1,0.17,,,0.17,,Matches,d8b822c7
81,Joe Bunney,eng ENG,DF,Hartlepool,26,1993,4,2,254,2.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,7d4c4f3b
82,Ryan Burke,ie IRL,DFMF,Yeovil Town,19,2000,5,3,242,2.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,b53349fa
83,Matt Buse,eng ENG,MFDF,Torquay,22,1997,13,5,474,5.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,edbf6b3c
84,Chris Bush,eng ENG,MFDF,Bromley,28,1992,35,35,3111,34.6,1,,,1,0,0,8,2,0.03,,,0.03,,Matches,6d14377a
85,Kacy Butterfield,bm BER,MFDF,Chesterfield,22,1998,7,5,456,5.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,b5ccff4f
86,Jack Bycroft,eng ENG,GK,Weymouth,18,2001,14,14,1260,14.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c4d5db08
87,Neill Byrne,ie IRL,DFMF,FC Halifax Town,27,1993,40,40,3600,40.0,1,,,1,0,0,9,0,0.02,,,0.02,,Matches,34731ad8
88,James Callan,eng ENG,GK,Barnet,16,2004,1,0,46,0.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,41f7e945
89,Kyle Callan-McFadden,ie IRL,DFMF,King's Lynn,25,1995,30,30,2478,27.5,0,,,0,0,0,10,0,0.00,,,0.00,,Matches,2d4a4759
90,Kyle Cameron,sct SCO,DFMF,Torquay,23,1997,26,23,2055,22.8,2,,,2,0,0,4,0,0.09,,,0.09,,Matches,00ebaaef
91,Nathan Cameron,eng ENG,MFDF,Solihull Moors,28,1991,13,13,1131,12.6,0,,,0,0,0,6,0,0.00,,,0.00,,Matches,59eadf36
92,Brennan Camp,sct SCO,DF,Weymouth,19,2000,33,31,2784,30.9,1,,,1,0,0,10,0,0.03,,,0.03,,Matches,378fc112
93,Tahvon Campbell,eng ENG,FWMF,FC Halifax Town,23,1997,15,9,795,8.8,1,,,1,0,0,3,0,0.11,,,0.11,,Matches,106f7efa
94,Tate Campbell,eng ENG,MF,Bromley,18,2002,4,0,86,1.0,1,,,1,0,0,0,0,1.05,,,1.05,,Matches,b9426cc5
95,Harry Cardwell,sct SCO,FWMF,Stockport,23,1996,18,15,1245,13.8,5,,,5,0,0,1,0,0.36,,,0.36,,Matches,7f876c2e
96,Sonny Carey,eng ENG,MFFW,King's Lynn,19,2001,40,29,2884,32.0,5,,,5,0,0,2,0,0.16,,,0.16,,Matches,1db3715b
97,George Carline,eng ENG,DFMF,Chesterfield,27,1993,30,30,2664,29.6,3,,,3,0,0,8,1,0.10,,,0.10,,Matches,00f4ce8f
98,Mark Carrington,eng ENG,DFMF,Wrexham,33,1987,17,16,1441,16.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c4ef73ec
99,Darren Carter,eng ENG,MFFW,Solihull Moors,36,1983,11,10,878,9.8,0,,,0,0,0,3,1,0.00,,,0.00,,Matches,52fefc5b
100,Josh Casey,eng ENG,DF,Woking,28,1991,23,22,2023,22.5,0,,,0,0,0,4,0,0.00,,,0.00,,Matches,bff0d8ce
101,Lewis Cass,eng ENG,DF,Hartlepool,20,2000,34,33,2814,31.3,0,,,0,0,0,3,1,0.00,,,0.00,,Matches,711a6e59
102,Jack Cawley,eng ENG,MFDF,Wealdstone FC,27,1992,31,26,2476,27.5,1,,,1,0,0,3,0,0.04,,,0.04,,Matches,e534d850
103,Yusifu Ceesay,gm GAM,FWMF,Altrincham,25,1995,31,23,1939,21.5,3,,,3,0,0,2,0,0.14,,,0.14,,Matches,dc4c055e
104,Billy Chadwick,eng ENG,FWMF,FC Halifax Town,20,2000,17,13,1179,13.1,4,,,4,0,0,1,0,0.31,,,0.31,,Matches,c5bf0f24
105,Tom Champion,eng ENG,DFMF,Boreham Wood,34,1986,26,24,2223,24.7,1,,,1,0,0,3,1,0.04,,,0.04,,Matches,b8ec2432
106,Ashley Charles,gd GRN,MFDF,Wealdstone FC,21,1999,22,19,1696,18.8,0,,,0,0,0,8,2,0.00,,,0.00,,Matches,dda3bca4
107,Michael Cheek,eng ENG,FWMF,Bromley,28,1991,42,42,3604,40.0,21,,,16,5,5,6,0,0.52,,,0.40,,Matches,6d764149
108,Adam Chicksen,zw ZIM,DF,Notts County,28,1991,17,17,1530,17.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c87352d6
109,Kenny Clark,eng ENG,DFMF,Dag & Red,31,1988,33,33,2950,32.8,0,,,0,0,0,6,1,0.00,,,0.00,,Matches,00550bdc
110,Jack Clarke,eng ENG,MF,Yeovil Town,21,1999,3,2,150,1.7,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,a3934ede
111,Jack Clarke,eng ENG,MF,Chesterfield,21,1999,20,12,1034,11.5,2,,,2,0,0,5,0,0.17,,,0.17,,Matches,a3934ede
112,Nathan Clarke,eng ENG,DFMF,FC Halifax Town,36,1983,23,23,2036,22.6,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,3a8ce088
113,Max Clayton,eng ENG,FW,Altrincham,25,1994,1,0,8,0.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,f30a0031
114,Nick Clayton-Phillips,eng ENG,MF,Solihull Moors,20,1999,1,0,36,0.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,d379468a
115,Remy Clerima,fr FRA,DFMF,Maidenhead,29,1990,15,15,1287,14.3,1,,,1,0,0,2,0,0.07,,,0.07,,Matches,56ce83ab
116,Adrian Clifton,ms MSR,FWMF,Dag & Red,31,1988,6,0,102,1.1,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,fe72912b
117,Michael Clunan,eng ENG,MFDF,King's Lynn,26,1994,33,30,2673,29.7,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,0485992c
118,Ryan Colclough,eng ENG,MFFW,Altrincham,25,1994,28,23,2098,23.3,8,,,8,0,0,4,0,0.34,,,0.34,,Matches,e6e6ff5c
119,Ethan Coleman,eng ENG,FWMF,King's Lynn,20,2000,9,9,756,8.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,87df2128
120,Josh Coley,eng ENG,MFDF,Maidenhead,22,1998,37,25,2291,25.5,5,,,5,0,0,6,2,0.20,,,0.20,,Matches,7fa1086d
121,Will Collar,eng ENG,MFDF,Stockport,23,1997,14,9,779,8.7,1,,,1,0,0,2,0,0.12,,,0.12,,Matches,6736e7d3
122,Nathan Collier,eng ENG,MFDF,Woking,34,1985,14,14,1217,13.5,1,,,1,0,0,1,0,0.07,,,0.07,,Matches,7902ba61
123,Lee Collins,eng ENG,DFMF,Yeovil Town,31,1988,7,5,479,5.3,0,,,0,0,0,2,1,0.00,,,0.00,,Matches,7b8f9dcd
124,Killian Colombie,fr FRA,FWMF,Aldershot Town,24,1995,12,8,723,8.0,0,,,0,0,0,4,1,0.00,,,0.00,,Matches,eeb009cf
125,James Comley,ms MSR,MFDF,Maidenhead,29,1991,28,27,2267,25.2,1,,,1,0,0,7,1,0.04,,,0.04,,Matches,6f11784f
126,Jack Connors,ie IRL,DF,Barnet,25,1994,6,6,435,4.8,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,5b307501
127,Jack Cook,eng ENG,DF,Woking,26,1993,34,34,2989,33.2,3,,,3,0,0,11,0,0.09,,,0.09,,Matches,d2803e49
128,Cody Cooke,eng ENG,MFFW,Weymouth,36,1983,17,11,964,10.7,2,,,2,0,0,0,0,0.19,,,0.19,,Matches,72a76f9d
129,Charlie Cooper,eng ENG,DFMF,Woking,23,1997,37,35,3108,34.5,3,,,1,2,2,9,1,0.09,,,0.03,,Matches,9eadfbf2
130,Jake Cooper,eng ENG,DF,Hartlepool,20,2000,2,2,135,1.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,d521711d
131,Luke Coulson,eng ENG,MFDF,Bromley,26,1994,25,19,1814,20.2,1,,,1,0,0,0,1,0.05,,,0.05,,Matches,9be637af
132,Shaq Coulthirst,eng ENG,FW,Boreham Wood,25,1994,16,3,433,4.8,1,,,1,0,0,0,0,0.21,,,0.21,,Matches,eae0b432
133,Mark Cousins,eng ENG,GK,Bromley,33,1987,42,42,3780,42.0,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,56fc23cd
134,Cameron Coxe,wls WAL,DFMF,Solihull Moors,21,1998,22,18,1580,17.6,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,2f635584
135,Jordan Cranston,wls WAL,DFMF,Solihull Moors,26,1993,40,39,3456,38.4,1,,,1,0,0,7,0,0.03,,,0.03,,Matches,44ebf2e2
136,Tom Crawford,eng ENG,MFDF,Hartlepool,21,1999,17,8,832,9.2,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,256335e2
137,Ryan Croasdale,eng ENG,DFMF,Stockport,25,1994,34,31,2800,31.1,1,,,1,0,0,1,0,0.03,,,0.03,,Matches,18d5581c
138,Luke Croll,eng ENG,MFDF,Dag & Red,25,1995,21,17,1584,17.6,0,,,0,0,0,3,1,0.00,,,0.00,,Matches,babe289a
139,Jordan Cropper,eng ENG,DFMF,Chesterfield,20,2000,12,10,943,10.5,2,,,2,0,0,2,0,0.19,,,0.19,,Matches,3de9d26b
140,Lawson D'Ath,eng ENG,MFDF,Yeovil Town,27,1992,14,11,960,10.7,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,a60c9c06
141,Chris Dagnall,eng ENG,FWMF,Yeovil Town,34,1986,23,12,1145,12.7,1,,,1,0,0,3,0,0.08,,,0.08,,Matches,5cf6999a
142,Sam Dalby,eng ENG,FW,Woking,20,2000,14,9,883,9.8,1,,,1,0,0,0,0,0.10,,,0.10,,Matches,38ae115f
143,Sam Dalby,eng ENG,FW,Stockport,20,2000,4,3,215,2.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,38ae115f
144,Andy Dales,eng ENG,FWMF,Altrincham,25,1994,3,3,214,2.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e1a4c501
145,Andrew Dallas,sct SCO,FWMF,Weymouth,21,1999,25,25,2151,23.9,12,,,9,3,3,5,0,0.50,,,0.38,,Matches,a00f38f9
146,Deshane Dalling,eng ENG,MF,Wealdstone FC,21,1998,1,0,22,0.2,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,914e227b
147,Liam Daly,eng ENG,DFFW,Barnet,32,1987,18,18,1594,17.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,de8e81a0
148,Neil Danns,gy GUY,MF,FC Halifax Town,37,1982,5,2,177,2.0,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,8081f166
149,Jordan Davies,wls WAL,MFDF,Wrexham,21,1998,37,32,2886,32.1,8,,,8,0,0,9,0,0.25,,,0.25,,Matches,001461e2
150,Kenny Davis,eng ENG,MFDF,Sutton United,32,1988,26,21,1864,20.7,0,,,0,0,0,7,0,0.00,,,0.00,,Matches,1d0ccb0a
151,Josh Davison,eng ENG,FW,Woking,20,1999,10,10,868,9.6,2,,,2,0,0,2,0,0.21,,,0.21,,Matches,2433ab42
152,Joshua Debayo,ng NGA,DF,Wealdstone FC,23,1996,1,0,28,0.3,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,c5967258
153,Sam Deering,eng ENG,MFFW,Dag & Red,29,1991,18,13,1166,13.0,2,,,2,0,0,0,0,0.15,,,0.15,,Matches,3fedc6b4
154,Ben Dempsey,eng ENG,MFFW,Woking,20,1999,25,23,1903,21.1,0,,,0,0,0,5,0,0.00,,,0.00,,Matches,7599ef7f
155,Shaun Densmore,eng ENG,DFMF,Altrincham,31,1988,12,6,657,7.3,0,,,0,0,0,2,0,0.00,,,0.00,,Matches,ab689a23
156,Tom Denton,eng ENG,FW,Chesterfield,31,1989,16,15,1289,14.3,9,,,7,2,2,1,0,0.63,,,0.49,,Matches,2e78eb1a
157,Tyler Denton,eng ENG,MF,Chesterfield,24,1995,5,2,219,2.4,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,e461bd1d
158,Tyler Denton,eng ENG,DFMF,King's Lynn,24,1995,28,27,2460,27.3,1,,,1,0,0,3,0,0.04,,,0.04,,Matches,e461bd1d
159,Moussa Diarra,fr FRA,DFMF,Woking,30,1990,21,21,1831,20.3,4,,,4,0,0,6,0,0.20,,,0.20,,Matches,f60061af
160,Christian Dibble,wls WAL,GK,Wrexham,26,1994,19,18,1666,18.5,0,,,0,0,0,0,0,0.00,,,0.00,,Matches,ebb3e1e8
161,Carl Dickinson,eng ENG,DF,Yeovil Town,33,1987,34,32,2921,32.5,0,,,0,0,0,9,0,0.00,,,0.00,,Matches,ddce8cfa
162,Jack Dickson,eng ENG,DF,Weymouth,24,1996,5,2,156,1.7,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,b5f6975d
163,Marcus Dinanga,eng ENG,FW,Chesterfield,23,1997,12,5,566,6.3,1,,,1,0,0,0,0,0.16,,,0.16,,Matches,78823723
164,Ryan Donaldson,eng ENG,FWMF,Hartlepool,29,1991,26,14,1348,15.0,0,,,0,0,0,3,0,0.00,,,0.00,,Matches,afa2d317
165,Justin Donawa,bm BER,FWMF,Solihull Moors,24,1996,24,10,1144,12.7,4,,,4,0,0,3,0,0.31,,,0.31,,Matches,18d9df5e
166,Shaun Donnellan,ie IRL,FWMF,Maidenhead,23,1996,13,12,1061,11.8,2,,,2,0,0,3,0,0.17,,,0.17,,Matches,f71bb25e
167,Michael Doyle,ie IRL,MFDF,Notts County,38,1981,36,36,3208,35.6,2,,,2,0,0,4,0,0.06,,,0.06,,Matches,445f0d6f
168,Courtney Duffus,ie IRL,FW,Bromley,24,1995,18,14,1246,13.8,5,,,5,0,0,1,0,0.36,,,0.36,,Matches,a5480c8f
169,Courtney Duffus,ie IRL,FW,Yeovil Town,24,1995,10,6,675,7.5,4,,,4,0,0,2,0,0.53,,,0.53,,Matches,a5480c8f
170,Tyrone Duffus,ie IRL,DF,Barnet,23,1997,4,2,201,2.2,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,50b94fe0
171,Craig Dundas,eng ENG,FW,Sutton United,39,1981,12,0,127,1.4,0,,,0,0,0,1,0,0.00,,,0.00,,Matches,79cb9147
172,James Dunne,eng ENG,MFDF,Barnet,30,1989,21,21,1813,20.1,0,,,0,0,0,6,1,0.00,,,0.00,,Matches,abd5315c
173,Elliott Durrell,eng ENG,MFDF,Wrexham,31,1989,26,16,1559,17.3,2,,,2,0,0,2,0,0.12,,,0.12,,Matches,633863b1
174,Alex Dyer,ms MSR,MFDF,Wealdstone FC,30,1990,34,29,2542,28.2,2,,,2,0,0,9,0,0.07,,,0.07,,Matches,455e2591
