,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
37,Luke Ayling,eng ENG,DF,Leeds United,28,1991,38,38,3399,37.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,420d7c7d
38,César Azpilicueta,es ESP,DFMF,Chelsea,30,1989,26,24,2188,24.3,1,2,3,1,0,0,5,1,0.04,0.08,0.12,0.04,0.12,Matches,53cad200
39,Eric Bailly,ci CIV,DF,Manchester Utd,26,1994,12,10,916,10.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,a1232f4e
40,Fabián Balbuena,py PAR,DF,West Ham,28,1991,14,13,1198,13.3,1,0,1,1,0,0,1,1,0.08,0.00,0.08,0.08,0.08,Matches,3626f7d9
41,George Baldock,gr GRE,MFDF,Sheffield United,27,1993,32,32,2787,31.0,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,394854c4
42,Gareth Bale,wls WAL,MF,Tottenham,31,1989,20,10,920,10.2,11,2,13,11,0,0,1,0,1.08,0.20,1.27,1.08,1.27,Matches,a58bb1e1
43,Patrick Bamford,eng ENG,FW,Leeds United,26,1993,38,37,3050,33.9,17,7,24,15,2,2,3,0,0.50,0.21,0.71,0.44,0.65,Matches,93feac6e
44,Phil Bardsley,sct SCO,DF,Burnley,35,1985,4,3,274,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1ae30132
45,Ross Barkley,eng ENG,MF,Aston Villa,26,1993,24,18,1531,17.0,3,1,4,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches,3a24769f
46,Ross Barkley,eng ENG,MF,Chelsea,26,1993,2,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a24769f
47,Ashley Barnes,eng ENG,FW,Burnley,30,1989,22,15,1331,14.8,3,0,3,2,1,1,4,0,0.20,0.00,0.20,0.14,0.14,Matches,2691c772
48,Harvey Barnes,eng ENG,MF,Leicester City,22,1997,25,22,1945,21.6,9,4,13,9,0,0,0,0,0.42,0.19,0.60,0.42,0.60,Matches,3ea50f67
49,Kyle Bartley,eng ENG,DF,West Brom,29,1991,30,28,2584,28.7,3,1,4,3,0,0,4,0,0.10,0.03,0.14,0.10,0.14,Matches,18e96f64
50,Chris Basham,eng ENG,DF,Sheffield United,32,1988,31,31,2576,28.6,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,1aa84968
51,Michy Batshuayi,be BEL,FW,Crystal Palace,26,1993,18,7,728,8.1,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,Matches,2973d8ff
52,Jan Bednarek,pl POL,DF,Southampton,24,1996,36,36,3100,34.4,1,1,2,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches,4115ce4e
53,Donny van de Beek,nl NED,MF,Manchester Utd,23,1997,19,4,524,5.8,1,1,2,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,Matches,50dc94ce
54,Héctor Bellerín,es ESP,DFMF,Arsenal,25,1995,25,24,2089,23.2,1,2,3,1,0,0,8,0,0.04,0.09,0.13,0.04,0.13,Matches,f874dd44
55,Saïd Benrahma,dz ALG,MF,West Ham,24,1995,30,14,1391,15.5,1,6,7,1,0,0,0,0,0.06,0.39,0.45,0.06,0.45,Matches,5a04fd92
56,Josh Benson,eng ENG,MF,Burnley,20,1999,6,2,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf3aeb61
57,Christian Benteke,be BEL,FW,Crystal Palace,29,1990,30,21,1816,20.2,10,1,11,10,0,0,3,1,0.50,0.05,0.55,0.50,0.55,Matches,ab070c55
58,Gaetano Berardi,ch SUI,DF,Leeds United,31,1988,2,1,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5348aada
59,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,29,1990,22,16,1363,15.1,2,0,2,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,f72293fc
60,Sander Berge,no NOR,MF,Sheffield United,22,1998,15,13,1120,12.4,1,1,2,0,1,1,4,0,0.08,0.08,0.16,0.00,0.08,Matches,d0b6129f
61,Steven Bergwijn,nl NED,MFFW,Tottenham,22,1997,21,13,1208,13.4,1,3,4,1,0,0,3,0,0.07,0.22,0.30,0.07,0.30,Matches,a29b1131
62,Bernard,br BRA,MFFW,Everton,27,1992,12,3,455,5.1,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,ab4b3e35
63,Bernardo,br BRA,MF,Brighton,25,1995,3,2,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17370b95
64,Ryan Bertrand,eng ENG,DF,Southampton,30,1989,29,29,2598,28.9,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,01226327
65,Yves Bissouma,ml MLI,MF,Brighton,23,1996,36,35,3111,34.6,1,0,1,1,0,0,8,1,0.03,0.00,0.03,0.03,0.03,Matches,6c203af0
66,Jayden Bogle,eng ENG,MF,Sheffield United,20,2000,16,12,1110,12.3,2,0,2,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,ae5019e6
67,Willy Boly,ci CIV,DF,Wolves,29,1991,21,21,1879,20.9,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,a4ac4b8f
68,Jarrod Bowen,eng ENG,MFFW,West Ham,23,1996,38,30,2562,28.5,8,5,13,8,0,0,0,0,0.28,0.18,0.46,0.28,0.46,Matches,79c84d1c
69,Robbie Brady,ie IRL,MF,Burnley,28,1992,19,12,1052,11.7,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches,96bb8cc2
70,Rhian Brewster,eng ENG,FW,Sheffield United,20,2000,27,12,1128,12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,30e81a88
71,Nathan Broadhead,wls WAL,FWMF,Everton,22,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,43309491
72,Josh Brownhill,eng ENG,MF,Burnley,24,1995,33,32,2813,31.3,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,47369df8
73,Joe Bryan,eng ENG,MFDF,Fulham,26,1993,16,7,669,7.4,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,af69e7f0
74,Kean Bryan,eng ENG,DF,Sheffield United,23,1996,13,12,1004,11.2,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,c684d3c9
75,Oliver Burke,sct SCO,FW,Sheffield United,23,1997,25,14,1269,14.1,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches,f631c17f
76,Dan Burn,eng ENG,DFMF,Brighton,28,1992,27,23,2061,22.9,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,b2d31e83
77,Jack Butland,eng ENG,GK,Crystal Palace,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
78,David Button,eng ENG,GK,West Brom,31,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
79,Oskar Buur,dk DEN,DFMF,Wolves,22,1998,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa6f2f2c
80,Willy Caballero,ar ARG,GK,Chelsea,38,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a179d516
81,Gary Cahill,eng ENG,DF,Crystal Palace,34,1985,20,20,1800,20.0,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,7914b9fe
82,Tom Cairney,sct SCO,MF,Fulham,29,1991,10,9,759,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches,a8748947
83,Dominic Calvert-Lewin,eng ENG,FW,Everton,23,1997,33,32,2871,31.9,16,0,16,16,0,0,3,0,0.50,0.00,0.50,0.50,0.50,Matches,59e6e5bf
84,João Cancelo,pt POR,DFMF,Manchester City,26,1994,28,27,2299,25.5,2,3,5,2,0,0,5,1,0.08,0.12,0.20,0.08,0.20,Matches,bd6351cd
85,Andy Carroll,eng ENG,FW,Newcastle,31,1989,18,4,392,4.4,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,b581987a
86,Scott Carson,eng ENG,GK,Manchester City,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3e1550ee
87,Fabio Carvalho,pt POR,FWMF,Fulham,17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,966e28d0
88,Matty Cash,pl POL,DF,Aston Villa,22,1997,28,28,2372,26.4,0,2,2,0,0,0,8,1,0.00,0.08,0.08,0.00,0.08,Matches,2389cdc2
89,Kiko Casilla,es ESP,GK,Leeds United,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58bc7d18
90,Timothy Castagne,be BEL,DFMF,Leicester City,24,1995,27,27,2345,26.1,2,3,5,2,0,0,1,0,0.08,0.12,0.19,0.08,0.19,Matches,197640fd
91,Jonny Castro,es ESP,MF,Wolves,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e28868f3
92,Ivan Cavaleiro,pt POR,FWMF,Fulham,26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,0.11,0.00,0.11,0.07,0.07,Matches,979b811d
93,Edinson Cavani,uy URU,FW,Manchester Utd,33,1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,0.65,0.20,0.85,0.65,0.85,Matches,527f063d
94,Dani Ceballos,es ESP,MF,Arsenal,23,1996,25,17,1615,17.9,0,3,3,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,c0617e2b
95,Calum Chambers,eng ENG,DF,Arsenal,25,1995,10,8,753,8.4,0,2,2,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,dc6f5bdd
96,Ben Chilwell,eng ENG,DFMF,Chelsea,23,1996,27,27,2286,25.4,3,5,8,3,0,0,3,0,0.12,0.20,0.31,0.12,0.31,Matches,d2424d1b
97,Hamza Choudhury,bd BAN,MF,Leicester City,22,1997,10,4,316,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2d3329
98,Andreas Christensen,dk DEN,DF,Chelsea,24,1996,17,15,1371,15.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,1cb49278
99,Carney Chukwuemeka,at AUT,MF,Aston Villa,16,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2f9c73e
100,Ciaran Clark,ie IRL,DF,Newcastle,30,1989,22,21,1891,21.0,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,2b91cf8e
101,Nathaniel Clyne,eng ENG,DF,Crystal Palace,29,1991,13,13,1145,12.7,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,0442183b
102,Conor Coady,eng ENG,DF,Wolves,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,2928dca2
103,Séamus Coleman,ie IRL,DFMF,Everton,31,1988,25,18,1613,17.9,0,3,3,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,0420d84f
104,Aaron Connolly,ie IRL,FWMF,Brighton,20,2000,17,9,791,8.8,2,1,3,2,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches,27c01749
105,Liam Cooper,sct SCO,DF,Leeds United,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,Matches,dc64b8b3
106,Theo Corbeanu,ca CAN,FWMF,Wolves,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25b82f9a
107,Jack Cork,eng ENG,MF,Burnley,31,1989,16,15,1350,15.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,74e12f1e
108,Hélder Costa,ao ANG,MF,Leeds United,26,1994,22,13,1156,12.8,3,3,6,3,0,0,0,0,0.23,0.23,0.47,0.23,0.47,Matches,f13d02a6
109,Vladimír Coufal,cz CZE,DFMF,West Ham,27,1992,34,34,3054,33.9,0,7,7,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches,fdf3cb77
110,Aaron Cresswell,eng ENG,DF,West Ham,30,1989,36,36,3170,35.2,0,8,8,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches,4f974391
111,Patrick Cutrone,it ITA,FW,Wolves,22,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a4fe8cda
112,Stuart Dallas,nir NIR,MFDF,Leeds United,29,1991,38,38,3409,37.9,8,2,10,8,0,0,7,0,0.21,0.05,0.26,0.21,0.26,Matches,67ca8566
113,Scott Dann,eng ENG,DF,Crystal Palace,33,1987,15,15,1350,15.0,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,52105203
114,Karl Darlow,wls WAL,GK,Newcastle,29,1990,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cde3309f
115,Ben Davies,wls WAL,DF,Tottenham,27,1993,20,14,1346,15.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,44781702
116,Tom Davies,eng ENG,MF,Everton,22,1998,25,17,1423,15.8,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,9228b07c
117,Keinan Davis,eng ENG,FW,Aston Villa,22,1998,15,1,277,3.1,1,1,2,1,0,0,0,0,0.32,0.32,0.65,0.32,0.65,Matches,9deaf2c8
118,Leif Davis,eng ENG,DFMF,Leeds United,20,1999,2,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8574c61f
119,Craig Dawson,eng ENG,DF,West Ham,30,1990,22,22,1925,21.4,3,0,3,3,0,0,5,1,0.14,0.00,0.14,0.14,0.14,Matches,3e9e06cb
120,Kevin De Bruyne,be BEL,MF,Manchester City,29,1991,25,23,1997,22.2,6,12,18,4,2,3,1,0,0.27,0.54,0.81,0.18,0.72,Matches,e46012d4
121,Bobby De Cordova-Reid,jm JAM,MFFW,Fulham,27,1993,33,28,2372,26.4,5,2,7,5,0,0,7,0,0.19,0.08,0.27,0.19,0.27,Matches,0f7533cd
122,Liam Delap,eng ENG,FW,Manchester City,17,2003,1,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd897ee7
123,Fabian Delph,eng ENG,MF,Everton,30,1989,8,2,266,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,111c3236
124,Leander Dendoncker,be BEL,MFDF,Wolves,25,1995,33,28,2503,27.8,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,5a7301ae
125,Mbaye Diagne,sn SEN,FW,West Brom,28,1991,16,14,1189,13.2,3,2,5,3,0,0,2,0,0.23,0.15,0.38,0.23,0.38,Matches,dda3969e
126,Amad Diallo,ci CIV,MF,Manchester Utd,18,2002,3,2,166,1.8,0,1,1,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,Matches,9dc96f10
127,Ibrahima Diallo,fr FRA,MF,Southampton,21,1999,22,10,1020,11.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,11ff3d56
128,Grady Diangana,cd COD,MF,West Brom,22,1998,20,15,1235,13.7,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,Matches,f522d7ec
129,Rúben Dias,pt POR,DF,Manchester City,23,1997,32,32,2843,31.6,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,31c69ef1
130,Eric Dier,eng ENG,DF,Tottenham,26,1994,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ac861941
131,Lucas Digne,fr FRA,DFMF,Everton,27,1993,30,30,2681,29.8,0,7,7,0,0,0,2,1,0.00,0.23,0.23,0.00,0.23,Matches,1b84dbe1
132,Issa Diop,ma MAR,DF,West Ham,23,1997,18,15,1381,15.3,2,0,2,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,a712ca2b
133,Moussa Djenepo,ml MLI,MF,Southampton,22,1998,27,15,1240,13.8,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,254147d4
134,Matt Doherty,ie IRL,DFMF,Tottenham,28,1992,17,13,1240,13.8,0,2,2,0,0,0,4,1,0.00,0.15,0.15,0.00,0.15,Matches,d557d734
135,Abdoulaye Doucouré,ml MLI,MF,Everton,27,1993,29,29,2443,27.1,2,3,5,2,0,0,6,0,0.07,0.11,0.18,0.07,0.18,Matches,02b29014
136,Martin Dúbravka,sk SVK,GK,Newcastle,31,1989,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a949a25
137,Paul Dummett,wls WAL,DF,Newcastle,28,1991,15,14,1255,13.9,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,3fe6bd8c
138,Lewis Dunk,eng ENG,DF,Brighton,28,1991,33,33,2931,32.6,5,0,5,5,0,0,5,2,0.15,0.00,0.15,0.15,0.15,Matches,282f75f3
139,Jimmy Dunne,ie IRL,DF,Burnley,22,1997,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,1fdfd6da
140,Kyle Edwards,eng ENG,MF,West Brom,22,1998,5,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1566e437
141,John Egan,ie IRL,DF,Sheffield United,27,1992,31,30,2629,29.2,0,1,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matches,debe38a0
142,Anthony Elanga,se SWE,MFFW,Manchester Utd,18,2002,2,2,155,1.7,1,0,1,1,0,0,0,0,0.58,0.00,0.58,0.58,0.58,Matches,2fba6108
143,Ahmed Elmohamady,eg EGY,DF,Aston Villa,32,1987,14,8,839,9.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,615ef733
144,Mohamed Elneny,eg EGY,MF,Arsenal,28,1992,23,17,1544,17.2,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,47a34c4f
145,Jonny Evans,nir NIR,DF,Leicester City,32,1988,28,28,2473,27.5,2,2,4,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,Matches,f8fcd2a5
146,Eberechi Eze,eng ENG,MF,Crystal Palace,22,1998,34,29,2559,28.4,4,6,10,4,0,0,3,0,0.14,0.21,0.35,0.14,0.35,Matches,ae4fc6a4
147,Łukasz Fabiański,pl POL,GK,West Ham,35,1985,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9328b835
148,Fabinho,br BRA,DFMF,Liverpool,26,1993,30,28,2567,28.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,7f3b388c
149,Bruno Fernandes,pt POR,MF,Manchester Utd,25,1994,37,35,3099,34.4,18,12,30,9,9,11,6,0,0.52,0.35,0.87,0.26,0.61,Matches,507c7bdf
150,Federico Fernández,ar ARG,DF,Newcastle,31,1989,24,24,2079,23.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,f25b010f
151,Fernandinho,br BRA,MF,Manchester City,35,1985,21,12,1188,13.2,0,2,2,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,101da2b5
152,Sam Field,eng ENG,MF,West Brom,22,1998,3,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd8a7d05
153,Roberto Firmino,br BRA,FW,Liverpool,28,1991,36,33,2838,31.5,9,7,16,9,0,0,2,0,0.29,0.22,0.51,0.29,0.51,Matches,4c370d81
154,Will Fish,eng ENG,DF,Manchester Utd,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2ee9d2c
155,John Fleck,sct SCO,MF,Sheffield United,28,1991,31,29,2575,28.6,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,b63e789d
