,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
58,Sebastián Blanco,ar ARG,FWMF,West Brom,26,1988,3,0,39,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4ddd0834
59,Daley Blind,nl NED,DFMF,Manchester Utd,24,1990,25,25,2169,24.1,2,2,4,2,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matches,691bef82
60,Yannick Bolasie,cd COD,FWMF,Crystal Palace,25,1989,34,31,2769,30.8,4,6,10,4,0,0,3,0,0.13,0.20,0.33,0.13,0.33,Matches,715fc0fe
61,Wilfried Bony,ci CIV,FW,Swansea City,25,1988,20,16,1297,14.4,9,2,11,8,1,1,3,1,0.62,0.14,0.76,0.56,0.69,Matches,61abe9b6
62,Wilfried Bony,ci CIV,FW,Manchester City,25,1988,10,2,302,3.4,2,1,3,2,0,0,1,0,0.60,0.30,0.89,0.60,0.89,Matches,61abe9b6
63,Fabio Borini,it ITA,FWMF,Liverpool,23,1991,12,3,396,4.4,1,1,2,1,0,0,3,2,0.23,0.23,0.45,0.23,0.45,Matches,ef5b337e
64,Dedryck Boyata,be BEL,DF,Manchester City,23,1990,2,1,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7c473e12
65,George Boyd,sct SCO,FWMF,Burnley,28,1985,35,35,3005,33.4,5,2,7,5,0,0,7,0,0.15,0.06,0.21,0.15,0.21,Matches,0a9048ce
66,George Boyd,sct SCO,FWMF,Hull City,28,1985,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a9048ce
67,Robbie Brady,ie IRL,DFFW,Hull City,22,1992,27,17,1759,19.5,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,96bb8cc2
68,Liam Bridcutt,sct SCO,DFMF,Sunderland,25,1989,18,10,912,10.1,0,2,2,0,0,0,8,1,0.00,0.20,0.20,0.00,0.20,Matches,d6066695
69,Leon Britton,eng ENG,MF,Swansea City,31,1982,9,7,534,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b92dd711
70,Izzy Brown,eng ENG,FWMF,Chelsea,17,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf54c8cc
71,Wes Brown,eng ENG,DF,Sunderland,34,1979,25,23,1993,22.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,659ccc97
72,Tyias Browning,cn CHN,DF,Everton,20,1994,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4e180f0
73,Alex Bruce,nir NIR,DF,Hull City,29,1984,22,17,1449,16.1,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,102ed2b2
74,Chris Brunt,nir NIR,DFMF,West Brom,29,1984,34,33,2894,32.2,2,9,11,2,0,0,5,0,0.06,0.28,0.34,0.06,0.34,Matches,ec7e6ad1
75,Will Buckley,eng ENG,FWMF,Sunderland,24,1989,22,9,876,9.7,0,2,2,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,b1929302
76,Reece Burke,eng ENG,DF,West Ham,17,1996,5,4,415,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a681b7b7
77,Jack Butland,eng ENG,GK,Stoke City,21,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
78,Willy Caballero,ar ARG,GK,Manchester City,32,1981,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a179d516
79,Rémy Cabella,fr FRA,FWMF,Newcastle,24,1990,31,21,1943,21.6,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches,148e136f
80,Gary Cahill,eng ENG,DF,Chelsea,28,1985,36,33,2986,33.2,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,7914b9fe
81,Esteban Cambiasso,ar ARG,MF,Leicester City,33,1980,31,27,2415,26.8,5,1,6,5,0,0,1,0,0.19,0.04,0.22,0.19,0.22,Matches,4d801075
82,Geoff Cameron,us USA,DFMF,Stoke City,29,1985,27,21,2138,23.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,1a160ea3
83,Fraizer Campbell,eng ENG,FW,Crystal Palace,26,1987,20,13,1172,13.0,4,0,4,4,0,0,5,0,0.31,0.00,0.31,0.31,0.31,Matches,81d63375
84,Joel Campbell,cr CRC,FWMF,Arsenal,22,1992,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,895ff3ca
85,Emre Can,de GER,DFMF,Liverpool,20,1994,27,23,2063,22.9,1,0,1,1,0,0,4,2,0.04,0.00,0.04,0.04,0.04,Matches,a65ce836
86,Étienne Capoue,fr FRA,MF,Tottenham,26,1988,12,11,897,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5acc4a10
87,Michael Carrick,eng ENG,MF,Manchester Utd,33,1981,18,16,1457,16.2,1,2,3,1,0,0,1,0,0.06,0.12,0.19,0.06,0.19,Matches,ab7263c1
88,Andy Carroll,eng ENG,FW,West Ham,25,1989,14,12,1024,11.4,5,1,6,5,0,0,2,0,0.44,0.09,0.53,0.44,0.53,Matches,b581987a
89,Tom Carroll,eng ENG,MF,Swansea City,22,1992,13,8,692,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a1900a4
90,Lee Cattermole,eng ENG,MF,Sunderland,26,1988,28,26,2357,26.2,1,0,1,1,0,0,14,0,0.04,0.00,0.04,0.04,0.04,Matches,538e77d5
91,Steven Caulker,sl SLE,DF,QPR,22,1991,35,34,3015,33.5,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches,2592d9b5
92,Santi Cazorla,es ESP,MF,Arsenal,29,1984,37,33,2990,33.2,7,11,18,1,6,6,5,0,0.21,0.33,0.54,0.03,0.36,Matches,e2e9c250
93,Petr Čech,cz CZE,GK,Chelsea,32,1982,7,6,607,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71672fa0
94,Nacer Chadli,be BEL,FWMF,Tottenham,24,1989,35,28,2406,26.7,11,5,16,11,0,0,3,0,0.41,0.19,0.60,0.41,0.60,Matches,5b54bf3b
95,Nathaniel Chalobah,eng ENG,DFMF,Burnley,19,1994,4,0,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,422862ea
96,Marouane Chamakh,ma MAR,FW,Crystal Palace,30,1984,18,15,1149,12.8,2,0,2,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches,790ca5f3
97,Calum Chambers,eng ENG,DFMF,Arsenal,19,1995,23,17,1573,17.5,1,0,1,1,0,0,8,1,0.06,0.00,0.06,0.06,0.06,Matches,dc6f5bdd
98,James Chester,wls WAL,DF,Hull City,25,1989,23,23,1872,20.8,2,0,2,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches,a772eba6
99,Vlad Chiricheș,ro ROU,DFMF,Tottenham,24,1989,10,8,708,7.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,c316607a
100,Andreas Christensen,dk DEN,DFMF,Chelsea,18,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1cb49278
101,Lee Chung-yong,kr KOR,FWMF,Crystal Palace,26,1988,3,1,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49b05a83
102,Papiss Cissé,sn SEN,FW,Newcastle,29,1985,22,11,1158,12.9,11,1,12,10,1,1,1,0,0.85,0.08,0.93,0.78,0.85,Matches,40f3ff51
103,Aly Cissokho,fr FRA,DF,Aston Villa,26,1987,25,24,2128,23.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,83a2bb30
104,Ciaran Clark,ie IRL,DFMF,Aston Villa,24,1989,25,22,1990,22.1,1,2,3,1,0,0,10,1,0.05,0.09,0.14,0.05,0.14,Matches,2b91cf8e
105,Tom Cleverley,eng ENG,MF,Aston Villa,24,1989,31,31,2507,27.9,3,0,3,3,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches,6cdd8245
106,Tom Cleverley,eng ENG,MF,Manchester Utd,24,1989,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6cdd8245
107,Gaël Clichy,fr FRA,DF,Manchester City,29,1985,23,23,2057,22.9,1,3,4,1,0,0,1,0,0.04,0.13,0.18,0.04,0.18,Matches,450ad405
108,Nathaniel Clyne,eng ENG,DF,Southampton,23,1991,35,35,3146,35.0,2,0,2,2,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,0442183b
109,Sebastián Coates,uy URU,DF,Sunderland,23,1990,9,8,823,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1fbbfbde
110,Jack Colback,eng ENG,MF,Newcastle,24,1989,35,35,3128,34.8,4,6,10,4,0,0,12,0,0.12,0.17,0.29,0.12,0.29,Matches,963a9201
111,Carlton Cole,eng ENG,FW,West Ham,30,1983,23,8,912,10.1,2,0,2,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,51b2effb
112,Joe Cole,eng ENG,MF,Aston Villa,32,1981,12,3,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63,Matches,2c2f117b
113,Séamus Coleman,ie IRL,DFMF,Everton,25,1988,35,34,3066,34.1,3,2,5,3,0,0,5,0,0.09,0.06,0.15,0.09,0.15,Matches,0420d84f
114,James Collins,wls WAL,DF,West Ham,30,1983,27,21,1881,20.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,c61f1719
115,Fabricio Coloccini,ar ARG,DFMF,Newcastle,32,1982,32,32,2836,31.5,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches,78b3399f
116,Brandon Comley,ms MSR,MF,QPR,18,1995,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caf7a176
117,Francis Coquelin,fr FRA,DFMF,Arsenal,23,1991,22,19,1661,18.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,a6951bf8
118,Jack Cork,eng ENG,DFMF,Southampton,25,1989,12,5,481,5.3,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,74e12f1e
119,Jack Cork,eng ENG,DFMF,Swansea City,25,1989,15,15,1324,14.7,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,74e12f1e
120,Diego Costa,es ESP,FW,Chelsea,25,1988,26,24,2068,23.0,20,3,23,19,1,1,8,0,0.87,0.13,1.00,0.83,0.96,Matches,a190d597
121,Thibaut Courtois,be BEL,GK,Chelsea,22,1992,32,32,2813,31.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1840e36d
122,Philippe Coutinho,br BRA,FWMF,Liverpool,22,1992,35,32,2792,31.0,5,5,10,5,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches,0ef89a37
123,Aaron Cresswell,eng ENG,DFMF,West Ham,24,1989,38,38,3420,38.0,2,4,6,2,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches,4f974391
124,Peter Crouch,eng ENG,FW,Stoke City,33,1981,33,17,1685,18.7,8,2,10,8,0,0,4,0,0.43,0.11,0.53,0.43,0.53,Matches,73d9bdc7
125,Juan Cuadrado,co COL,DFFW,Chelsea,26,1988,12,4,315,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0ab1f153
126,Scott Dann,eng ENG,DF,Crystal Palace,27,1987,34,34,2920,32.4,2,3,5,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,Matches,52105203
127,Jason Davidson,au AUS,DFMF,West Brom,23,1991,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,46bcd68d
128,Ben Davies,wls WAL,DFMF,Tottenham,21,1993,14,9,895,9.9,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,44781702
129,Curtis Davies,sl SLE,DF,Hull City,29,1985,21,21,1812,20.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,607fb965
130,Kelvin Davis,eng ENG,GK,Southampton,37,1976,7,6,617,6.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33b6ee02
131,Steven Davis,nir NIR,MF,Southampton,29,1985,35,32,2637,29.3,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,cf15bbb1
132,Craig Dawson,eng ENG,DF,West Brom,24,1990,29,29,2590,28.8,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches,3e9e06cb
133,Michael Dawson,eng ENG,DF,Hull City,30,1983,28,28,2432,27.0,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,4771114f
134,Ritchie De Laet,be BEL,DF,Leicester City,25,1988,26,20,1883,20.9,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,dc234f98
135,Mathieu Debuchy,fr FRA,DF,Arsenal,29,1985,10,10,805,8.9,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,92232aad
136,Jermain Defoe,eng ENG,FW,Sunderland,31,1982,17,17,1451,16.1,4,0,4,4,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches,f1e8372d
137,Damien Delaney,ie IRL,DF,Crystal Palace,33,1981,29,28,2433,27.0,0,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,Matches,210d9ecb
138,Fabian Delph,eng ENG,DFMF,Aston Villa,24,1989,28,27,2434,27.0,0,3,3,0,0,0,1,1,0.00,0.11,0.11,0.00,0.11,Matches,111c3236
139,Mousa Dembélé,be BEL,MF,Tottenham,27,1987,26,10,1146,12.7,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,f7ee69fb
140,Guy Demel,ci CIV,DFMF,West Ham,33,1981,6,3,258,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,605bba68
141,Martín Demichelis,ar ARG,DFMF,Manchester City,33,1980,31,28,2562,28.5,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,e9c7102a
142,Ángel Di María,ar ARG,FWMF,Manchester Utd,26,1988,27,20,1639,18.2,3,10,13,3,0,0,1,0,0.16,0.55,0.71,0.16,0.71,Matches,19cda00b
143,Mohamed Diamé,sn SEN,MF,West Ham,27,1987,3,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b7d082af
144,Mohamed Diamé,sn SEN,MF,Hull City,27,1987,12,10,877,9.7,4,0,4,4,0,0,2,0,0.41,0.00,0.41,0.41,0.41,Matches,b7d082af
145,Eric Dier,eng ENG,DFMF,Tottenham,20,1994,28,25,2293,25.5,2,2,4,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,ac861941
146,Sylvain Distin,fr FRA,DF,Everton,36,1977,13,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,002d06bb
147,Graham Dorrans,sct SCO,FWMF,West Brom,27,1987,21,19,1587,17.6,1,3,4,1,0,1,5,0,0.06,0.17,0.23,0.06,0.23,Matches,eeb032db
148,Michael Doughty,wls WAL,MF,QPR,21,1992,3,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e98740ac
149,Stewart Downing,eng ENG,FWMF,West Ham,30,1984,37,37,3312,36.8,6,8,14,6,0,0,3,0,0.16,0.22,0.38,0.16,0.38,Matches,b13c4620
150,Kevin Doyle,ie IRL,FW,Crystal Palace,30,1983,3,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4689de2
151,Danny Drinkwater,eng ENG,MF,Leicester City,24,1990,23,16,1488,16.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2649ff32
152,Didier Drogba,ci CIV,FW,Chelsea,36,1978,28,8,869,9.7,4,1,5,4,0,0,5,0,0.41,0.10,0.52,0.41,0.52,Matches,945dea33
153,Michael Duff,nir NIR,DF,Burnley,36,1978,21,21,1808,20.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,eabdc970
154,Paul Dummett,wls WAL,DF,Newcastle,22,1991,25,24,2107,23.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3fe6bd8c
155,Richard Dunne,ie IRL,DF,QPR,34,1979,23,22,1870,20.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,6cbc015d
