,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
70,Dedryck Boyata,be BEL,DF,Manchester City,22,1990,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c473e12
71,George Boyd,sct SCO,FWMF,Hull City,27,1985,29,9,1211,13.5,2,2,4,2,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,0a9048ce
72,Robbie Brady,ie IRL,DFFW,Hull City,21,1992,16,11,889,9.9,3,1,4,1,2,2,2,0,0.30,0.10,0.40,0.10,0.20,Matches,96bb8cc2
73,Liam Bridcutt,sct SCO,DFMF,Sunderland,24,1989,12,9,849,9.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d6066695
74,Matthew Briggs,gy GUY,DF,Fulham,22,1991,2,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,182c89db
75,Leon Britton,eng ENG,MF,Swansea City,30,1982,25,23,2018,22.4,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,b92dd711
76,Wes Brown,eng ENG,DF,Sunderland,33,1979,25,24,2065,22.9,0,1,1,0,0,0,2,3,0.00,0.04,0.04,0.00,0.04,Matches,659ccc97
77,Alex Bruce,nir NIR,DF,Hull City,28,1984,20,19,1589,17.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,102ed2b2
78,Chris Brunt,nir NIR,DFMF,West Brom,28,1984,28,25,2244,24.9,3,5,8,3,0,0,7,0,0.12,0.20,0.32,0.12,0.32,Matches,ec7e6ad1
79,Dan Burn,eng ENG,DF,Fulham,21,1992,9,6,607,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2d31e83
80,Jack Butland,eng ENG,GK,Stoke City,20,1993,3,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
81,Alexander Büttner,nl NED,DFMF,Manchester Utd,24,1989,8,5,500,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a44f7c60
82,Yohan Cabaye,fr FRA,MF,Newcastle,27,1986,19,17,1503,16.7,7,2,9,7,0,0,5,0,0.42,0.12,0.54,0.42,0.54,Matches,ad7b19ef
83,Cabral,ch SUI,MF,Sunderland,24,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c5f1c9d
84,Gary Cahill,eng ENG,DF,Chelsea,27,1985,30,29,2624,29.2,1,1,2,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches,7914b9fe
85,Cala,es ESP,DF,Cardiff City,23,1989,7,7,585,6.5,2,0,2,2,0,0,3,1,0.31,0.00,0.31,0.31,0.31,Matches,fe05804b
86,Geoff Cameron,us USA,DFMF,Stoke City,28,1985,37,37,3285,36.5,2,1,3,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,Matches,1a160ea3
87,José Campaña,es ESP,MF,Crystal Palace,20,1993,6,4,308,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,61220da2
88,Fraizer Campbell,eng ENG,FW,Cardiff City,25,1987,37,32,2762,30.7,6,2,8,6,0,0,4,0,0.20,0.07,0.26,0.20,0.26,Matches,81d63375
89,José Cañas,es ESP,MF,Swansea City,26,1987,23,19,1666,18.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ab77f2d9
90,Étienne Capoue,fr FRA,MF,Tottenham,25,1988,12,8,686,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,5acc4a10
91,João Carlos Teixeira,pt POR,FWMF,Liverpool,20,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,601299e9
92,Michael Carrick,eng ENG,MF,Manchester Utd,32,1981,29,26,2415,26.8,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,ab7263c1
93,Andy Carroll,eng ENG,FW,West Ham,24,1989,15,12,1091,12.1,2,4,6,2,0,0,0,1,0.16,0.33,0.49,0.16,0.49,Matches,b581987a
94,Lee Cattermole,eng ENG,MF,Sunderland,25,1988,24,21,1753,19.5,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,538e77d5
95,Steven Caulker,sl SLE,DF,Cardiff City,21,1991,38,38,3420,38.0,5,0,5,5,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,2592d9b5
96,Santi Cazorla,es ESP,MF,Arsenal,28,1984,31,30,2587,28.7,4,8,12,4,0,0,2,0,0.14,0.28,0.42,0.14,0.42,Matches,e2e9c250
97,Petr Čech,cz CZE,GK,Chelsea,31,1982,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71672fa0
98,Ondřej Čelůstka,cz CZE,DF,Sunderland,24,1989,21,14,1338,14.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,393a257c
99,Nacer Chadli,be BEL,FWMF,Tottenham,23,1989,24,15,1453,16.1,1,3,4,1,0,0,1,0,0.06,0.19,0.25,0.06,0.25,Matches,5b54bf3b
100,Marouane Chamakh,ma MAR,FW,Crystal Palace,29,1984,32,27,2294,25.5,5,2,7,4,1,1,9,0,0.20,0.08,0.27,0.16,0.24,Matches,790ca5f3
101,Calum Chambers,eng ENG,DFMF,Southampton,18,1995,22,18,1641,18.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc6f5bdd
102,James Chester,wls WAL,DF,Hull City,24,1989,24,22,1867,20.7,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,a772eba6
103,Vlad Chiricheș,ro ROU,DFMF,Tottenham,23,1989,17,16,1413,15.7,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,c316607a
104,Papiss Cissé,sn SEN,FW,Newcastle,28,1985,24,15,1384,15.4,2,2,4,1,1,1,0,0,0.13,0.13,0.26,0.07,0.20,Matches,40f3ff51
105,Aly Cissokho,fr FRA,DF,Liverpool,25,1987,15,12,1090,12.1,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,83a2bb30
106,Ciaran Clark,ie IRL,DFMF,Aston Villa,23,1989,27,23,2203,24.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2b91cf8e
107,Tom Cleverley,eng ENG,MF,Manchester Utd,23,1989,22,18,1577,17.5,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,6cdd8245
108,Gaël Clichy,fr FRA,DF,Manchester City,28,1985,20,18,1662,18.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,450ad405
109,Nathaniel Clyne,eng ENG,DF,Southampton,22,1991,25,20,1862,20.7,0,4,4,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,0442183b
110,Jack Colback,eng ENG,MF,Sunderland,23,1989,33,28,2423,26.9,3,2,5,3,0,0,6,0,0.11,0.07,0.19,0.11,0.19,Matches,963a9201
111,Ashley Cole,eng ENG,DF,Chelsea,32,1980,17,15,1386,15.4,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,be091289
112,Carlton Cole,eng ENG,FW,West Ham,29,1983,26,9,856,9.5,6,0,6,6,0,0,1,0,0.63,0.00,0.63,0.63,0.63,Matches,51b2effb
113,Joe Cole,eng ENG,MF,West Ham,31,1981,20,6,749,8.3,3,0,3,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches,2c2f117b
114,Larnell Cole,eng ENG,MF,Fulham,20,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ce1faab0
115,Séamus Coleman,ie IRL,DFMF,Everton,24,1988,36,36,3228,35.9,6,2,8,6,0,0,3,0,0.17,0.06,0.22,0.17,0.22,Matches,0420d84f
116,James Collins,wls WAL,DF,West Ham,29,1983,24,22,1898,21.1,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,c61f1719
117,Jack Collison,wls WAL,MF,West Ham,24,1988,10,6,462,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0566f8a9
118,Fabricio Coloccini,ar ARG,DFMF,Newcastle,31,1982,27,27,2404,26.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,78b3399f
119,Matthew Connolly,eng ENG,DF,Cardiff City,25,1987,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2797fc1d
120,Jack Cork,eng ENG,DFMF,Southampton,24,1989,28,21,1732,19.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,74e12f1e
121,Andreas Cornelius,dk DEN,FW,Cardiff City,20,1993,8,0,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c693347d
122,Philippe Coutinho,br BRA,FWMF,Liverpool,21,1992,33,28,2325,25.8,5,7,12,5,0,0,1,0,0.19,0.27,0.46,0.19,0.46,Matches,0ef89a37
123,Don Cowie,sct SCO,MF,Cardiff City,30,1983,18,10,967,10.7,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,c06e8b72
124,Peter Crouch,eng ENG,FW,Stoke City,32,1981,34,30,2639,29.3,7,5,12,7,0,0,7,0,0.24,0.17,0.41,0.24,0.41,Matches,73d9bdc7
125,Carlos Cuéllar,es ESP,DF,Sunderland,31,1981,4,4,341,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1222ab35
126,Luke Daniels,eng ENG,GK,West Brom,25,1988,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,87fce32b
127,Scott Dann,eng ENG,DF,Crystal Palace,26,1987,14,14,1260,14.0,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,52105203
128,Chris David,nl NED,FWMF,Fulham,20,1993,1,0,68,0.8,1,0,1,1,0,0,1,0,1.32,0.00,1.32,1.32,1.32,Matches,51ceacc1
129,Ben Davies,wls WAL,DFMF,Swansea City,20,1993,34,32,2874,31.9,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches,44781702
130,Curtis Davies,sl SLE,DF,Hull City,28,1985,37,37,3325,36.9,2,1,3,2,0,0,6,0,0.05,0.03,0.08,0.05,0.08,Matches,607fb965
131,Kelvin Davis,eng ENG,GK,Southampton,36,1976,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33b6ee02
132,Steven Davis,nir NIR,MF,Southampton,28,1985,34,28,2493,27.7,2,7,9,2,0,0,3,0,0.07,0.25,0.32,0.07,0.32,Matches,cf15bbb1
133,Craig Dawson,eng ENG,DF,West Brom,23,1990,12,10,950,10.6,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,3e9e06cb
134,Michael Dawson,eng ENG,DF,Tottenham,29,1983,32,31,2838,31.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,4771114f
135,Kevin De Bruyne,be BEL,FWMF,Chelsea,22,1991,3,2,131,1.5,0,1,1,0,0,0,1,0,0.00,0.69,0.69,0.00,0.69,Matches,e46012d4
136,Mathieu Debuchy,fr FRA,DF,Newcastle,28,1985,29,28,2491,27.7,1,3,4,1,0,0,8,1,0.04,0.11,0.14,0.04,0.14,Matches,92232aad
137,Jermain Defoe,eng ENG,FW,Tottenham,30,1982,14,3,434,4.8,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,f1e8372d
138,Ashkan Dejagah,ir IRN,FWMF,Fulham,27,1986,22,13,1300,14.4,5,2,7,5,0,0,5,0,0.35,0.14,0.48,0.35,0.48,Matches,5171db60
139,Damien Delaney,ie IRL,DF,Crystal Palace,32,1981,37,37,3284,36.5,1,1,2,1,0,0,9,0,0.03,0.03,0.05,0.03,0.05,Matches,210d9ecb
140,Fabian Delph,eng ENG,DFMF,Aston Villa,23,1989,34,33,3004,33.4,3,2,5,3,0,0,7,0,0.09,0.06,0.15,0.09,0.15,Matches,111c3236
141,Mousa Dembélé,be BEL,MF,Tottenham,26,1987,28,22,1815,20.2,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,Matches,f7ee69fb
142,Moussa Dembélé,fr FRA,FW,Fulham,17,1996,2,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e7986081
143,Guy Demel,ci CIV,DFMF,West Ham,32,1981,32,30,2634,29.3,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,605bba68
144,Martín Demichelis,ar ARG,DFMF,Manchester City,32,1980,27,27,2430,27.0,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches,e9c7102a
145,Clint Dempsey,us USA,FWMF,Fulham,30,1983,5,4,354,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,523d9de6
146,Gerard Deulofeu,es ESP,FWMF,Everton,19,1994,25,9,900,10.0,3,3,6,3,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matches,39583cfd
147,Abou Diaby,fr FRA,MF,Arsenal,27,1986,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c8b5071
148,Modibo Diakité,fr FRA,DF,Sunderland,26,1987,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5eb4ab4
149,Mohamed Diamé,sn SEN,MF,West Ham,26,1987,35,29,2476,27.5,4,2,6,4,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,b7d082af
150,Alou Diarra,fr FRA,MF,West Ham,32,1981,3,1,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9b74ce00
151,Mahamadou Diarra,ml MLI,MF,Fulham,32,1981,4,4,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4a6c3ade
152,Kagisho Dikgacoi,za RSA,MF,Crystal Palace,28,1984,26,25,1950,21.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,701d7cac
153,Sylvain Distin,fr FRA,DF,Everton,35,1977,33,33,2924,32.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,002d06bb
154,Stephen Dobbie,sct SCO,FW,Crystal Palace,30,1982,1,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d67e9c7
155,Ji Dong-won,kr KOR,FWMF,Sunderland,22,1991,5,2,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d841904
