,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
20,Scott Arfield,ca CAN,MF,Burnley,28,1988,18,15,1333,14.8,2,1,3,2,0,0,3,0,0.14,0.07,0.20,0.14,0.20,Matches,b1313ec4
21,Marko Arnautović,at AUT,FWMF,West Ham,28,1989,31,28,2313,25.7,11,6,17,11,0,0,5,1,0.43,0.23,0.66,0.43,0.66,Matches,00459419
22,Harry Arter,ie IRL,MF,Bournemouth,27,1989,13,11,960,10.7,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,2f4c5a52
23,Christian Atsu,gh GHA,MF,Newcastle,25,1992,28,19,1784,19.8,2,2,4,2,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,8816329f
24,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,28,1989,13,12,1057,11.7,10,4,14,9,1,2,0,0,0.85,0.34,1.19,0.77,1.11,Matches,d5dd5f1f
25,Serge Aurier,ci CIV,DFMF,Tottenham,24,1992,17,16,1428,15.9,2,2,4,2,0,0,3,2,0.13,0.13,0.25,0.13,0.25,Matches,5c2b4f07
26,Charlie Austin,eng ENG,FW,Southampton,28,1989,24,10,1037,11.5,7,0,7,6,1,1,2,0,0.61,0.00,0.61,0.52,0.52,Matches,8d228291
27,André Ayew,gh GHA,FWMF,Swansea City,27,1989,12,10,950,10.6,0,2,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,5dbefa9d
28,André Ayew,gh GHA,MFFW,West Ham,27,1989,18,9,895,9.9,3,2,5,3,0,1,2,0,0.30,0.20,0.50,0.30,0.50,Matches,5dbefa9d
29,Jordan Ayew,gh GHA,FWMF,Swansea City,25,1991,36,33,2852,31.7,7,2,9,6,1,1,2,1,0.22,0.06,0.28,0.19,0.25,Matches,da052c14
30,César Azpilicueta,es ESP,DF,Chelsea,27,1989,37,37,3330,37.0,2,6,8,2,0,0,1,0,0.05,0.16,0.22,0.05,0.22,Matches,53cad200
31,Eric Bailly,ci CIV,DF,Manchester Utd,23,1994,13,11,1001,11.1,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,a1232f4e
32,Leighton Baines,eng ENG,DFMF,Everton,32,1984,22,22,1909,21.2,2,3,5,0,2,2,1,0,0.09,0.14,0.24,0.00,0.14,Matches,b18095b6
33,Tiemoué Bakayoko,fr FRA,MF,Chelsea,22,1994,29,24,2126,23.6,2,2,4,2,0,0,5,1,0.08,0.08,0.17,0.08,0.17,Matches,59bf127b
34,Sam Baldock,eng ENG,FWMF,Brighton,28,1989,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9d597f08
35,Beni Baningime,,MF,Everton,18,1998,8,1,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ca9178af
36,Phil Bardsley,sct SCO,DF,Burnley,32,1985,13,13,1125,12.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,1ae30132
37,Ross Barkley,eng ENG,MF,Chelsea,23,1993,2,2,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a24769f
38,Ashley Barnes,eng ENG,FW,Burnley,27,1989,36,21,2165,24.1,9,0,9,9,0,0,10,0,0.37,0.00,0.37,0.37,0.37,Matches,2691c772
39,Harvey Barnes,eng ENG,FWMF,Leicester City,19,1997,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3ea50f67
40,Gareth Barry,eng ENG,MF,West Brom,36,1981,25,22,1923,21.4,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,7dbbe367
41,Kyle Bartley,eng ENG,DF,Swansea City,26,1991,5,2,235,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,18e96f64
42,Michy Batshuayi,be BEL,FW,Chelsea,23,1993,12,3,360,4.0,2,1,3,2,0,0,0,0,0.50,0.25,0.75,0.50,0.75,Matches,2973d8ff
43,Moritz Bauer,at AUT,DFMF,Stoke City,25,1992,15,15,1306,14.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,cfe6238d
44,Jan Bednarek,pl POL,DF,Southampton,21,1996,5,5,426,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,4115ce4e
45,Asmir Begović,ba BIH,GK,Bournemouth,30,1987,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7b4de647
46,Héctor Bellerín,es ESP,MFDF,Arsenal,22,1995,35,34,3051,33.9,2,3,5,2,0,0,5,0,0.06,0.09,0.15,0.06,0.15,Matches,f874dd44
47,Yohan Benalouane,tn TUN,DF,Leicester City,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8309b068
48,Christian Benteke,be BEL,FW,Crystal Palace,26,1990,31,24,2240,24.9,3,5,8,2,1,2,6,0,0.12,0.20,0.32,0.08,0.28,Matches,ab070c55
49,Saido Berahino,bi BDI,FW,Stoke City,23,1993,15,3,494,5.5,0,1,1,0,0,1,0,0,0.00,0.18,0.18,0.00,0.18,Matches,25b166d0
50,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,35,32,2833,31.5,2,8,10,2,0,0,2,0,0.06,0.25,0.32,0.06,0.32,Matches,f72293fc
51,Ryan Bertrand,eng ENG,DFMF,Southampton,27,1989,35,35,3135,34.8,0,4,4,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,01226327
52,Muhamed Bešić,ba BIH,DFMF,Everton,24,1992,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ca9f0f0
53,Philip Billing,dk DEN,MF,Huddersfield,21,1996,16,8,764,8.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d328a254
54,Mame Biram Diouf,sn SEN,MFFW,Stoke City,29,1987,35,30,2596,28.8,6,2,8,6,0,0,6,0,0.21,0.07,0.28,0.21,0.28,Matches,7f4f3e49
55,Daley Blind,nl NED,DFMF,Manchester Utd,27,1990,7,4,362,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,691bef82
56,Jeremie Boga,ci CIV,MF,Chelsea,20,1997,1,1,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe012aca
57,Yannick Bolasie,cd COD,MFFW,Everton,28,1989,16,11,851,9.5,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,715fc0fe
58,Gaëtan Bong,cm CMR,DF,Brighton,29,1988,25,25,2236,24.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cfd5e123
59,Wilfried Bony,ci CIV,FW,Swansea City,28,1988,15,8,707,7.9,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches,61abe9b6
60,Sofiane Boufal,ma MAR,MF,Southampton,23,1993,26,11,1219,13.5,2,2,4,2,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,b0c71810
61,Robbie Brady,ie IRL,MF,Burnley,25,1992,15,15,1277,14.2,1,2,3,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,Matches,96bb8cc2
62,Claudio Bravo,cl CHI,GK,Manchester City,34,1983,3,2,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10072610
63,Miguel Britos,uy URU,DF,Watford,32,1985,12,10,797,8.9,1,0,1,1,0,0,3,1,0.11,0.00,0.11,0.11,0.11,Matches,356a9a62
64,Leon Britton,eng ENG,MF,Swansea City,34,1982,5,4,302,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b92dd711
65,Izzy Brown,eng ENG,MFFW,Brighton,20,1997,13,4,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf54c8cc
66,Bruno,es ESP,DF,Brighton,36,1980,25,23,2016,22.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,78803d03
67,Chris Brunt,nir NIR,MFDF,West Brom,32,1984,26,22,1920,21.3,0,7,7,0,0,0,5,0,0.00,0.33,0.33,0.00,0.33,Matches,ec7e6ad1
68,Oliver Burke,sct SCO,FW,West Brom,20,1997,15,2,367,4.1,0,2,2,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,Matches,f631c17f
69,Jack Butland,eng ENG,GK,Stoke City,24,1993,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
70,Sam Byram,eng ENG,MF,West Ham,23,1993,5,2,248,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1bf811d4
71,Willy Caballero,ar ARG,GK,Chelsea,35,1981,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a179d516
72,Yohan Cabaye,fr FRA,MF,Crystal Palace,31,1986,31,28,2376,26.4,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,ad7b19ef
73,Gary Cahill,eng ENG,DF,Chelsea,31,1985,27,24,2086,23.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,7914b9fe
74,Dominic Calvert-Lewin,eng ENG,FWMF,Everton,20,1997,32,18,1882,20.9,4,6,10,4,0,0,4,0,0.19,0.29,0.48,0.19,0.48,Matches,59e6e5bf
75,Geoff Cameron,us USA,MFDF,Stoke City,32,1985,20,17,1525,16.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1a160ea3
76,Tyrese Campbell,eng ENG,FWMF,Stoke City,17,1999,4,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,38aefb74
77,Emre Can,de GER,MF,Liverpool,23,1994,26,24,2091,23.2,3,4,7,3,0,0,8,0,0.13,0.17,0.30,0.13,0.30,Matches,a65ce836
78,Étienne Capoue,fr FRA,MF,Watford,29,1988,23,18,1542,17.1,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,5acc4a10
79,Michael Carrick,eng ENG,MF,Manchester Utd,36,1981,2,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab7263c1
80,André Carrillo,pe PER,MFFW,Watford,26,1991,28,16,1540,17.1,1,2,3,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,Matches,7527558b
81,Guido Carrillo,ar ARG,FW,Southampton,26,1991,7,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,8f898ba8
82,Andy Carroll,eng ENG,FW,West Ham,28,1989,16,7,750,8.3,3,0,3,3,0,0,7,1,0.36,0.00,0.36,0.36,0.36,Matches,b581987a
83,Tom Carroll,eng ENG,MF,Swansea City,25,1992,37,28,2570,28.6,0,4,4,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,5a1900a4
84,Craig Cathcart,nir NIR,DF,Watford,28,1989,7,5,523,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,89e4b358
85,Petr Čech,cz CZE,GK,Arsenal,35,1982,34,34,3039,33.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,71672fa0
86,Nacer Chadli,be BEL,MFFW,West Brom,27,1989,5,2,215,2.4,1,0,1,1,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,5b54bf3b
87,Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,6,5,447,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,422862ea
88,Calum Chambers,eng ENG,DF,Arsenal,22,1995,12,10,866,9.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dc6f5bdd
89,Ben Chilwell,eng ENG,DFMF,Leicester City,20,1996,24,20,1853,20.6,0,2,2,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,Matches,d2424d1b
90,Hamza Choudhury,bd BAN,MF,Leicester City,19,1997,8,4,378,4.2,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,7d2d3329
91,Andreas Christensen,dk DEN,DF,Chelsea,21,1996,27,23,2069,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1cb49278
92,Lee Chung-yong,kr KOR,FW,Crystal Palace,29,1988,7,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49b05a83
93,Ciaran Clark,ie IRL,DF,Newcastle,27,1989,20,19,1746,19.4,2,1,3,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,Matches,2b91cf8e
94,Tom Cleverley,eng ENG,MF,Watford,27,1989,23,22,1901,21.1,1,2,3,1,0,1,3,1,0.05,0.09,0.14,0.05,0.14,Matches,6cdd8245
95,Sam Clucas,eng ENG,MF,Swansea City,26,1990,29,23,2044,22.7,3,1,4,3,0,0,2,0,0.13,0.04,0.18,0.13,0.18,Matches,987718f5
96,Nathaniel Clyne,eng ENG,DF,Liverpool,26,1991,3,2,174,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0442183b
97,Séamus Coleman,ie IRL,DF,Everton,28,1988,12,12,1035,11.5,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,0420d84f
98,James Collins,wls WAL,DF,West Ham,33,1983,13,12,1050,11.7,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,c61f1719
99,Lewis Cook,eng ENG,MF,Bournemouth,20,1997,29,25,2237,24.9,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,2afc7272
100,Steve Cook,eng ENG,DF,Bournemouth,26,1991,34,31,2767,30.7,2,1,3,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches,3e5e4e63
101,Francis Coquelin,fr FRA,DF,Arsenal,26,1991,7,1,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6951bf8
102,Jack Cork,eng ENG,MF,Burnley,28,1989,38,38,3420,38.0,2,1,3,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,Matches,74e12f1e
103,Thibaut Courtois,be BEL,GK,Chelsea,25,1992,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1840e36d
104,Philippe Coutinho,br BRA,MFFW,Liverpool,25,1992,14,13,1109,12.3,7,6,13,7,0,0,0,0,0.57,0.49,1.06,0.57,1.06,Matches,0ef89a37
105,Martin Cranie,eng ENG,DF,Huddersfield,30,1986,3,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9e53837d
106,Aaron Cresswell,eng ENG,DFMF,West Ham,27,1989,36,35,3069,34.1,1,3,4,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,Matches,4f974391
107,Peter Crouch,eng ENG,FW,Stoke City,36,1981,31,14,1567,17.4,5,2,7,5,0,0,4,0,0.29,0.11,0.40,0.29,0.40,Matches,73d9bdc7
108,Josh Cullen,ie IRL,DFMF,West Ham,21,1996,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6d7d690
109,Charlie Daniels,eng ENG,DFMF,Bournemouth,30,1986,35,34,3002,33.4,1,3,4,1,0,0,0,0,0.03,0.09,0.12,0.03,0.12,Matches,9d107085
110,Danilo,br BRA,DF,Manchester City,26,1991,23,13,1349,15.0,3,2,5,3,0,0,2,0,0.20,0.13,0.33,0.20,0.33,Matches,94b2001f
111,Scott Dann,eng ENG,DF,Crystal Palace,30,1987,17,16,1435,15.9,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,52105203
112,Karl Darlow,wls WAL,GK,Newcastle,26,1990,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cde3309f
113,Matteo Darmian,it ITA,DF,Manchester Utd,27,1989,8,5,444,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96e0490d
114,Ben Davies,wls WAL,DFMF,Tottenham,24,1993,29,26,2324,25.8,2,6,8,2,0,0,3,0,0.08,0.23,0.31,0.08,0.31,Matches,44781702
115,Tom Davies,eng ENG,MF,Everton,19,1998,33,20,1900,21.1,2,1,3,2,0,0,7,0,0.09,0.05,0.14,0.09,0.14,Matches,9228b07c
116,Steven Davis,nir NIR,MF,Southampton,32,1985,23,17,1521,16.9,3,0,3,3,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,cf15bbb1
117,Craig Dawson,eng ENG,DF,West Brom,27,1990,28,28,2510,27.9,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches,3e9e06cb
118,Kevin De Bruyne,be BEL,MF,Manchester City,26,1991,37,36,3073,34.1,8,16,24,8,0,0,2,0,0.23,0.47,0.70,0.23,0.70,Matches,e46012d4
119,Troy Deeney,eng ENG,FW,Watford,29,1988,29,20,1844,20.5,5,2,7,2,3,5,1,1,0.24,0.10,0.34,0.10,0.20,Matches,82e34b69
120,Jermain Defoe,eng ENG,FW,Bournemouth,34,1982,24,11,1088,12.1,4,1,5,4,0,0,1,0,0.33,0.08,0.41,0.33,0.41,Matches,f1e8372d
121,Steven Defour,be BEL,MF,Burnley,29,1988,24,24,1997,22.2,1,1,2,1,0,0,6,0,0.05,0.05,0.09,0.05,0.09,Matches,73489527
122,Damien Delaney,ie IRL,DF,Crystal Palace,36,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,210d9ecb
123,Fabian Delph,eng ENG,DF,Manchester City,27,1989,22,21,1741,19.3,1,2,3,1,0,0,2,0,0.05,0.10,0.16,0.05,0.16,Matches,111c3236
124,Mousa Dembélé,be BEL,MF,Tottenham,30,1987,28,21,1879,20.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,f7ee69fb
125,Laurent Depoitre,be BEL,FW,Huddersfield,28,1988,33,18,1820,20.2,6,1,7,6,0,0,1,0,0.30,0.05,0.35,0.30,0.35,Matches,aa5859cb
126,Mike van der Hoorn,nl NED,DF,Swansea City,24,1992,24,24,1944,21.6,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,25f50295
127,Gerard Deulofeu,es ESP,MFFW,Watford,23,1994,7,5,435,4.8,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,39583cfd
128,Fousseni Diabaté,ml MLI,MFFW,Leicester City,21,1995,14,5,587,6.5,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,d07e3b41
129,Mohamed Diamé,sn SEN,MF,Newcastle,30,1987,31,23,2041,22.7,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,b7d082af
130,Brahim Díaz,ma MAR,FWMF,Manchester City,17,1999,5,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,407feb71
131,Eric Dier,eng ENG,MFDF,Tottenham,23,1994,34,32,2824,31.4,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,ac861941
132,Abdoulaye Doucouré,ml MLI,MF,Watford,24,1993,37,37,3324,36.9,7,3,10,7,0,0,10,0,0.19,0.08,0.27,0.19,0.27,Matches,02b29014
133,Aleksandar Dragović,at AUT,DF,Leicester City,26,1991,11,7,769,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6fd8a334
134,Danny Drinkwater,eng ENG,MF,Chelsea,27,1990,12,5,527,5.9,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,2649ff32
135,Martin Dúbravka,sk SVK,GK,Newcastle,28,1989,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a949a25
136,Shane Duffy,ie IRL,DF,Brighton,25,1992,37,37,3292,36.6,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,7314bba4
137,Paul Dummett,wls WAL,DF,Newcastle,25,1991,20,19,1602,17.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3fe6bd8c
138,Lewis Dunk,eng ENG,DF,Brighton,25,1991,38,38,3420,38.0,1,1,2,1,0,0,7,0,0.03,0.03,0.05,0.03,0.05,Matches,282f75f3
139,Nathan Dyer,eng ENG,FWMF,Swansea City,29,1987,24,16,1307,14.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6dfd5af0
140,Tom Edwards,eng ENG,DFMF,Stoke City,18,1999,6,6,481,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b780599
141,Rob Elliot,ie IRL,GK,Newcastle,31,1986,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1b25949
142,Mohamed Elneny,eg EGY,MF,Arsenal,25,1992,13,11,867,9.6,0,1,1,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,Matches,47a34c4f
143,Christian Eriksen,dk DEN,MF,Tottenham,25,1992,37,37,3218,35.8,10,10,20,10,0,0,0,0,0.28,0.28,0.56,0.28,0.56,Matches,980522ec
144,Jonny Evans,nir NIR,DF,West Brom,29,1988,28,26,2270,25.2,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches,f8fcd2a5
145,Patrice Evra,fr FRA,DFMF,West Ham,36,1981,5,3,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,51a3caf1
146,Łukasz Fabiański,pl POL,GK,Swansea City,32,1985,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9328b835
147,Cesc Fàbregas,es ESP,MF,Chelsea,30,1987,32,25,2306,25.6,2,4,6,2,0,0,6,2,0.08,0.16,0.23,0.08,0.23,Matches,33508c78
148,Marouane Fellaini,be BEL,MF,Manchester Utd,29,1987,16,5,621,6.9,4,0,4,4,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches,87575fd9
149,Kiko Femenía,es ESP,MFDF,Watford,26,1991,23,19,1713,19.0,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches,e5d01ecf
150,Leroy Fer,nl NED,MF,Swansea City,27,1990,20,15,1397,15.5,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches,3cefa66a
151,Edimilson Fernandes,ch SUI,MF,West Ham,21,1996,14,9,845,9.4,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,3bb625ac
152,Federico Fernández,ar ARG,DF,Swansea City,28,1989,30,30,2676,29.7,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches,f25b010f
153,Fernandinho,br BRA,MF,Manchester City,32,1985,34,33,2881,32.0,5,3,8,5,0,0,7,0,0.16,0.09,0.25,0.16,0.25,Matches,101da2b5
154,Sam Field,eng ENG,MF,West Brom,19,1998,10,7,537,6.0,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,bd8a7d05
155,Roberto Firmino,br BRA,FW,Liverpool,25,1991,37,32,2763,30.7,15,7,22,14,1,1,1,0,0.49,0.23,0.72,0.46,0.68,Matches,4c370d81
