,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
38,Lewis Bate,eng ENG,MF,Leeds United,18,2002,3,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd4256d3
39,Mads Bech Sørensen,dk DEN,DF,Brentford,22,1999,11,9,835,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,30db8574
40,Jan Bednarek,pl POL,DF,Southampton,25,1996,31,30,2629,29.2,4,0,4,4,0,0,10,0,0.14,0.00,0.14,0.14,0.14,Matches,4115ce4e
41,Donny van de Beek,nl NED,MF,Manchester Utd,24,1997,8,0,75,0.8,1,0,1,1,0,0,0,0,1.20,0.00,1.20,1.20,1.20,Matches,50dc94ce
42,Donny van de Beek,nl NED,MF,Everton,24,1997,7,5,483,5.4,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,50dc94ce
43,Asmir Begović,ba BIH,GK,Everton,34,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b4de647
44,Saïd Benrahma,dz ALG,MF,West Ham,25,1995,32,26,2168,24.1,8,6,14,8,0,0,0,0,0.33,0.25,0.58,0.33,0.58,Matches,5a04fd92
45,Rodrigo Bentancur,uy URU,MF,Tottenham,24,1997,17,16,1361,15.1,0,4,4,0,0,0,5,0,0.00,0.26,0.26,0.00,0.26,Matches,3b8674e6
46,Christian Benteke,be BEL,FW,Crystal Palace,30,1990,25,11,1145,12.7,4,1,5,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,Matches,ab070c55
47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30,1990,18,13,1102,12.2,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,f72293fc
48,Steven Bergwijn,nl NED,MFFW,Tottenham,23,1997,25,4,565,6.3,3,1,4,3,0,0,1,0,0.48,0.16,0.64,0.48,0.64,Matches,a29b1131
49,Ryan Bertrand,eng ENG,DF,Leicester City,31,1989,4,4,337,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,01226327
50,Mads Bidstrup,dk DEN,MF,Brentford,20,2001,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,407db0d5
51,Yves Bissouma,ml MLI,MF,Brighton,24,1996,26,25,2111,23.5,1,2,3,1,0,0,10,0,0.04,0.09,0.13,0.04,0.13,Matches,6c203af0
52,Willy Boly,ci CIV,DF,Wolves,30,1991,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a4ac4b8f
53,Jarrod Bowen,eng ENG,MF,West Ham,24,1996,36,34,2983,33.1,12,10,22,12,0,0,6,0,0.36,0.30,0.66,0.36,0.66,Matches,79c84d1c
54,Jarrad Branthwaite,eng ENG,DF,Everton,19,2002,6,4,388,4.3,1,0,1,1,0,0,0,1,0.23,0.00,0.23,0.23,0.23,Matches,c1949191
55,Armando Broja,al ALB,FW,Southampton,19,2001,32,21,1975,21.9,6,0,6,6,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,97220da2
56,Josh Brownhill,eng ENG,MF,Burnley,25,1995,35,32,2955,32.8,2,3,5,2,0,0,10,0,0.06,0.09,0.15,0.06,0.15,Matches,47369df8
57,Lewis Brunt,eng ENG,DFMF,Leicester City,20,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2081c6b
58,Emi Buendía,ar ARG,FWMF,Aston Villa,24,1996,35,22,1899,21.1,4,6,10,4,0,0,1,0,0.19,0.28,0.47,0.19,0.47,Matches,66b76d44
59,Dan Burn,eng ENG,DF,Newcastle,29,1992,16,16,1440,16.0,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,b2d31e83
60,Dan Burn,eng ENG,DF,Brighton,29,1992,13,12,1022,11.4,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,b2d31e83
61,Jack Butland,eng ENG,GK,Crystal Palace,28,1993,9,8,765,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc70a1d5
62,Sam Byram,eng ENG,DF,Norwich City,27,1993,15,11,1027,11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1bf811d4
63,Willy Caballero,ar ARG,GK,Southampton,39,1981,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a179d516
64,Moisés Caicedo,ec ECU,MF,Brighton,19,2001,8,8,660,7.3,1,1,2,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matches,16264a81
65,Dominic Calvert-Lewin,eng ENG,FW,Everton,24,1997,17,15,1283,14.3,5,2,7,3,2,3,2,0,0.35,0.14,0.49,0.21,0.35,Matches,59e6e5bf
66,Chem Campbell,wls WAL,FWMF,Wolves,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6f711f67
67,João Cancelo,pt POR,DF,Manchester City,27,1994,36,36,3227,35.9,1,7,8,1,0,0,7,0,0.03,0.20,0.22,0.03,0.22,Matches,bd6351cd
68,Sergi Canós,es ESP,MF,Brentford,24,1997,31,25,2083,23.1,3,2,5,3,0,0,8,1,0.13,0.09,0.22,0.13,0.22,Matches,1137759d
69,Todd Cantwell,eng ENG,FWMF,Norwich City,23,1998,8,5,441,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f63d8a4b
70,Matty Cash,pl POL,DFMF,Aston Villa,23,1997,38,38,3377,37.5,4,3,7,4,0,0,8,0,0.11,0.08,0.19,0.11,0.19,Matches,2389cdc2
71,Timothy Castagne,be BEL,DFMF,Leicester City,25,1995,27,22,2127,23.6,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches,197640fd
72,Jonny Castro,es ESP,MFDF,Wolves,27,1994,13,10,1024,11.4,2,0,2,2,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,e28868f3
73,Craig Cathcart,nir NIR,DF,Watford,32,1989,31,27,2396,26.6,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,89e4b358
74,Edinson Cavani,uy URU,FW,Manchester Utd,34,1987,15,7,766,8.5,2,1,3,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,Matches,527f063d
75,Kayky Chagas,br BRA,MF,Manchester City,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17734ea0
76,Trevoh Chalobah,eng ENG,DF,Chelsea,22,1999,20,17,1449,16.1,3,1,4,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,Matches,5515376c
77,Calum Chambers,eng ENG,DF,Arsenal,26,1995,2,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc6f5bdd
78,Calum Chambers,eng ENG,DFMF,Aston Villa,26,1995,11,9,831,9.2,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,dc6f5bdd
79,Daniel Chesters,eng ENG,MF,West Ham,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,240c8ab6
80,Ben Chilwell,eng ENG,MF,Chelsea,24,1996,7,6,542,6.0,3,1,4,3,0,0,0,0,0.50,0.17,0.66,0.50,0.66,Matches,d2424d1b
81,Chiquinho,pt POR,MF,Wolves,21,2000,8,1,208,2.3,0,3,3,0,0,0,0,0,0.00,1.30,1.30,0.00,1.30,Matches,dc6c2f02
82,Hamza Choudhury,bd BAN,MFDF,Leicester City,23,1997,6,4,285,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2d3329
83,Andreas Christensen,dk DEN,DF,Chelsea,25,1996,19,17,1496,16.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1cb49278
84,Carney Chukwuemeka,at AUT,MF,Aston Villa,17,2003,12,2,301,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,b2f9c73e
85,Ciaran Clark,ie IRL,DF,Newcastle,31,1989,13,12,1014,11.3,0,1,1,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09,Matches,2b91cf8e
86,Tom Cleverley,eng ENG,MF,Watford,31,1989,28,20,1616,18.0,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,6cdd8245
87,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30,1991,16,15,1351,15.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,0442183b
88,Conor Coady,eng ENG,DF,Wolves,28,1993,38,38,3361,37.3,4,0,4,4,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,2928dca2
89,Séamus Coleman,ie IRL,DFMF,Everton,32,1988,30,30,2656,29.5,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,0420d84f
90,Nathan Collins,ie IRL,DF,Burnley,20,2001,19,18,1670,18.6,2,0,2,2,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches,a8c19eb8
91,Aaron Connolly,ie IRL,FW,Brighton,21,2000,4,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,27c01749
92,Liam Cooper,sct SCO,DF,Leeds United,29,1991,21,21,1814,20.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,dc64b8b3
93,Jack Cork,eng ENG,MF,Burnley,32,1989,20,20,1670,18.6,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,74e12f1e
94,Maxwel Cornet,ci CIV,FWMF,Burnley,24,1996,26,21,1766,19.6,9,1,10,9,0,1,2,0,0.46,0.05,0.51,0.46,0.51,Matches,beb391dd
95,Hélder Costa,ao ANG,FWMF,Leeds United,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f13d02a6
96,Vladimír Coufal,cz CZE,DF,West Ham,28,1992,28,25,2209,24.5,0,4,4,0,0,0,5,1,0.00,0.16,0.16,0.00,0.16,Matches,fdf3cb77
97,Philippe Coutinho,br BRA,MFFW,Aston Villa,29,1992,19,16,1329,14.8,5,3,8,5,0,0,0,0,0.34,0.20,0.54,0.34,0.54,Matches,0ef89a37
98,Aaron Cresswell,eng ENG,DF,West Ham,31,1989,31,31,2726,30.3,2,3,5,2,0,0,3,0,0.07,0.10,0.17,0.07,0.17,Matches,4f974391
99,Charlie Cresswell,eng ENG,DF,Leeds United,18,2002,5,1,141,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4654e5f5
100,Cucho,co COL,MFFW,Watford,22,1999,25,11,1147,12.7,5,2,7,5,0,0,3,0,0.39,0.16,0.55,0.39,0.55,Matches,71b47ab9
101,Marc Cucurella,es ESP,DFMF,Brighton,23,1998,35,35,3089,34.3,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,1daec722
102,Luke Cundle,eng ENG,MF,Wolves,19,2002,4,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc3b8e78
103,Patson Daka,zm ZAM,FW,Leicester City,22,1998,23,13,1159,12.9,5,3,8,5,0,0,2,0,0.39,0.23,0.62,0.39,0.62,Matches,ca45605e
104,Stuart Dallas,nir NIR,DFMF,Leeds United,30,1991,34,34,2919,32.4,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,67ca8566
105,Diogo Dalot,pt POR,DF,Manchester Utd,22,1999,24,19,1801,20.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d9565625
106,Karl Darlow,wls WAL,GK,Newcastle,30,1990,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cde3309f
107,Josh Dasilva,eng ENG,MFFW,Brentford,22,1998,9,2,257,2.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,60344e4f
108,Ben Davies,wls WAL,DF,Tottenham,28,1993,29,28,2538,28.2,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matches,44781702
109,Tom Davies,eng ENG,MF,Everton,23,1998,6,2,234,2.6,1,0,1,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches,9228b07c
110,Keinan Davis,eng ENG,FW,Aston Villa,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9deaf2c8
111,Craig Dawson,eng ENG,DF,West Ham,31,1990,34,30,2754,30.6,2,2,4,2,0,0,5,1,0.07,0.07,0.13,0.07,0.13,Matches,3e9e06cb
112,Kevin De Bruyne,be BEL,MF,Manchester City,30,1991,30,25,2201,24.5,15,8,23,15,0,0,2,0,0.61,0.33,0.94,0.61,0.94,Matches,e46012d4
113,Troy Deeney,eng ENG,FW,Watford,33,1988,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,82e34b69
114,Liam Delap,eng ENG,FW,Manchester City,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd897ee7
115,Fabian Delph,eng ENG,MF,Everton,31,1989,11,8,662,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,111c3236
116,Leander Dendoncker,be BEL,MF,Wolves,26,1995,30,21,1950,21.7,2,2,4,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches,5a7301ae
117,Emmanuel Dennis,ng NGA,FWMF,Watford,23,1997,33,30,2581,28.7,10,6,16,10,0,0,9,1,0.35,0.21,0.56,0.35,0.56,Matches,2c44a35d
118,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,1998,28,23,2105,23.4,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches,5c74c0f5
119,Ibrahima Diallo,fr FRA,MF,Southampton,22,1999,23,10,1023,11.4,0,2,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,11ff3d56
120,Rúben Dias,pt POR,DF,Manchester City,24,1997,29,27,2402,26.7,2,4,6,2,0,0,5,0,0.07,0.15,0.22,0.07,0.22,Matches,31c69ef1
121,Luis Díaz,co COL,FW,Liverpool,24,1997,13,11,958,10.6,4,3,7,4,0,0,0,0,0.38,0.28,0.66,0.38,0.66,Matches,4a1a9578
122,Eric Dier,eng ENG,DF,Tottenham,27,1994,35,35,3071,34.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ac861941
123,Lucas Digne,fr FRA,DF,Aston Villa,28,1993,16,16,1269,14.1,0,4,4,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,1b84dbe1
124,Lucas Digne,fr FRA,DF,Everton,28,1993,13,13,1170,13.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1b84dbe1
125,Issa Diop,ma MAR,DF,West Ham,24,1997,13,10,963,10.7,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,a712ca2b
126,Moussa Djenepo,ml MLI,MF,Southampton,23,1998,12,5,457,5.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,254147d4
127,Lewis Dobbin,eng ENG,FWMF,Everton,18,2003,3,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e814e1cf
128,Matt Doherty,ie IRL,MF,Tottenham,29,1992,15,9,875,9.7,2,4,6,2,0,0,0,0,0.21,0.41,0.62,0.21,0.62,Matches,d557d734
129,Abdoulaye Doucouré,ml MLI,MF,Everton,28,1993,30,29,2537,28.2,2,4,6,2,0,0,6,0,0.07,0.14,0.21,0.07,0.21,Matches,02b29014
130,Kieran Dowell,eng ENG,MF,Norwich City,23,1997,19,11,912,10.1,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,Matches,2f6ec02a
131,Cody Drameh,eng ENG,DF,Leeds United,19,2001,3,1,128,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e0d1510a
132,Martin Dúbravka,sk SVK,GK,Newcastle,32,1989,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a949a25
133,Shane Duffy,ie IRL,DF,Brighton,29,1992,18,15,1436,16.0,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,7314bba4
134,Paul Dummett,wls WAL,DF,Newcastle,29,1991,3,2,198,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3fe6bd8c
135,Lewis Dunk,eng ENG,DF,Brighton,29,1991,29,29,2573,28.6,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches,282f75f3
136,Odsonne Édouard,fr FRA,FWMF,Crystal Palace,23,1998,28,18,1564,17.4,6,3,9,5,1,1,4,0,0.35,0.17,0.52,0.29,0.46,Matches,0562b7f1
137,CJ Egan-Riley,eng ENG,DF,Manchester City,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d313e8ff
138,Anthony Elanga,se SWE,MF,Manchester Utd,19,2002,21,14,1214,13.5,2,2,4,2,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matches,2fba6108
139,Harvey Elliott,eng ENG,MF,Liverpool,18,2003,6,4,346,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9e1436c
140,Mohamed Elneny,eg EGY,MF,Arsenal,29,1992,14,8,806,9.0,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,47a34c4f
141,Mohamed Elyounoussi,no NOR,MF,Southampton,26,1994,30,23,2042,22.7,4,2,6,4,0,0,4,0,0.18,0.09,0.26,0.18,0.26,Matches,68dc0dac
142,Emerson,br BRA,MFDF,Tottenham,22,1999,31,26,2286,25.4,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,df8b52a5
143,Christian Eriksen,dk DEN,MF,Brentford,29,1992,11,10,939,10.4,1,4,5,1,0,0,1,0,0.10,0.38,0.48,0.10,0.48,Matches,980522ec
144,Oghenekaro Etebo,ng NGA,MF,Watford,25,1995,9,4,401,4.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b579e83d
145,Jonny Evans,nir NIR,DF,Leicester City,33,1988,18,16,1348,15.0,1,1,2,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches,f8fcd2a5
146,Eberechi Eze,eng ENG,MFFW,Crystal Palace,23,1998,13,6,605,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches,ae4fc6a4
147,Łukasz Fabiański,pl POL,GK,West Ham,36,1985,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9328b835
148,Fabinho,br BRA,MF,Liverpool,27,1993,29,26,2314,25.7,5,1,6,3,2,2,7,0,0.19,0.04,0.23,0.12,0.16,Matches,7f3b388c
149,Kiko Femenía,es ESP,DF,Watford,30,1991,27,26,2142,23.8,0,5,5,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,e5d01ecf
150,Evan Ferguson,ie IRL,FW,Brighton,16,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4596da74
151,Nathan Ferguson,eng ENG,DF,Crystal Palace,20,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f8d27bc
152,Bruno Fernandes,pt POR,MF,Manchester Utd,26,1994,36,35,3111,34.6,10,6,16,10,0,2,10,0,0.29,0.17,0.46,0.29,0.46,Matches,507c7bdf
153,Álvaro Fernández,es ESP,GK,Brentford,23,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f127d782
154,Federico Fernández,ar ARG,DF,Newcastle,32,1989,7,5,523,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f25b010f
155,Fernandinho,br BRA,MFDF,Manchester City,36,1985,19,10,964,10.7,2,1,3,2,0,0,1,0,0.19,0.09,0.28,0.19,0.28,Matches,101da2b5
