,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
37,Phil Bardsley,sct SCO,DF,Sunderland,26,1985,31,29,2474,27.5,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches,1ae30132
38,Ross Barkley,eng ENG,MF,Everton,17,1993,6,2,216,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3a24769f
39,Leon Barnett,eng ENG,DF,Norwich City,25,1985,17,13,1232,13.7,1,1,2,1,0,0,2,1,0.07,0.07,0.15,0.07,0.15,Matches,76854cdf
40,Gareth Barry,eng ENG,MF,Manchester City,30,1981,34,31,2734,30.4,1,3,4,1,0,0,10,1,0.03,0.10,0.13,0.03,0.13,Matches,7dbbe367
41,Joey Barton,eng ENG,MF,QPR,28,1982,31,31,2672,29.7,3,3,6,3,0,0,8,2,0.10,0.10,0.20,0.10,0.20,Matches,93bfa675
42,Joey Barton,eng ENG,MF,Newcastle,28,1982,2,2,180,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,93bfa675
43,Sébastien Bassong,cm CMR,DF,Tottenham,25,1986,5,1,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d521662
44,Sébastien Bassong,cm CMR,DF,Wolves,25,1986,9,9,682,7.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,0d521662
45,Jose Baxter,eng ENG,FWMF,Everton,19,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,185990eb
46,Jean Beausejour,cl CHI,DFFW,Wigan Athletic,27,1984,16,16,1387,15.4,0,5,5,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,c8404849
47,Jermaine Beckford,jm JAM,FW,Everton,27,1983,2,1,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,393303c7
48,Asmir Begović,ba BIH,GK,Stoke City,24,1987,23,22,1998,22.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b4de647
49,Craig Bellamy,wls WAL,FW,Liverpool,32,1979,27,12,1249,13.9,6,3,9,6,0,0,6,0,0.43,0.22,0.65,0.43,0.65,Matches,b9eae55b
50,Hatem Ben Arfa,fr FRA,FWMF,Newcastle,24,1987,26,16,1557,17.3,5,5,10,5,0,0,2,0,0.29,0.29,0.58,0.29,0.58,Matches,74dc806c
51,Yossi Benayoun,il ISR,MF,Chelsea,31,1980,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8414bb13
52,Yossi Benayoun,il ISR,MF,Arsenal,31,1980,19,10,904,10.0,4,1,5,4,0,0,1,0,0.40,0.10,0.50,0.40,0.50,Matches,8414bb13
53,Nicklas Bendtner,dk DEN,FW,Arsenal,23,1988,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f9c57f0
54,Nicklas Bendtner,dk DEN,FW,Sunderland,23,1988,28,25,2225,24.7,8,5,13,7,1,1,2,0,0.32,0.20,0.53,0.28,0.49,Matches,9f9c57f0
55,Elliott Bennett,eng ENG,DFMF,Norwich City,22,1988,33,22,2013,22.4,1,4,5,1,0,0,5,0,0.04,0.18,0.22,0.04,0.22,Matches,02c9ea40
56,Ryan Bennett,eng ENG,DF,Norwich City,21,1990,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0bad4516
57,Darren Bent,eng ENG,FW,Aston Villa,27,1984,22,21,1858,20.6,9,1,10,7,2,2,1,0,0.44,0.05,0.48,0.34,0.39,Matches,fe97f10b
58,Dimitar Berbatov,bg BUL,FW,Manchester Utd,30,1981,12,5,521,5.8,7,0,7,5,2,2,0,0,1.21,0.00,1.21,0.86,0.86,Matches,f5781978
59,Christophe Berra,sct SCO,DF,Wolves,26,1985,32,29,2700,30.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,8455984a
60,Ryan Bertrand,eng ENG,DFMF,Chelsea,21,1989,7,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,01226327
61,Federico Bessone,ar ARG,DF,Swansea City,27,1984,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7570ed49
62,Leon Best,ie IRL,FW,Newcastle,24,1986,18,16,1151,12.8,4,2,6,4,0,0,2,0,0.31,0.16,0.47,0.31,0.47,Matches,0780ab75
63,Diniyar Bilyaletdinov,ru RUS,MF,Everton,26,1985,10,7,522,5.8,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,7e8050c6
64,Nick Blackman,bb BRB,FWMF,Blackburn,21,1989,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d4e7c451
65,Robbie Blake,eng ENG,FWMF,Bolton,35,1976,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ddc0a1fd
66,Ádám Bogdán,hu HUN,GK,Bolton,23,1987,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,56f99ec7
67,José Bosingwa,pt POR,DF,Chelsea,28,1982,27,24,2114,23.5,1,2,3,1,0,0,5,1,0.04,0.09,0.13,0.04,0.13,Matches,13dd442f
68,Jay Bothroyd,eng ENG,FW,QPR,29,1982,21,12,1104,12.3,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,Matches,8cdc5afd
69,Dedryck Boyata,be BEL,DF,Bolton,20,1990,14,13,1122,12.5,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,7c473e12
70,Emmerson Boyce,bb BRB,DF,Wigan Athletic,31,1979,26,26,2267,25.2,3,1,4,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,Matches,84bfbd38
71,Titus Bramble,eng ENG,DF,Sunderland,30,1981,8,8,650,7.2,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,83ac7c3c
72,Wayne Bridge,eng ENG,DF,Sunderland,30,1980,8,3,320,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,86b982bc
73,Matthew Briggs,gy GUY,DF,Fulham,20,1991,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,182c89db
74,Leon Britton,eng ENG,MF,Swansea City,28,1982,36,35,3010,33.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b92dd711
75,Wes Brown,eng ENG,DF,Sunderland,31,1979,20,20,1735,19.3,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,659ccc97
76,Chris Brunt,nir NIR,DFMF,West Brom,26,1984,29,25,2306,25.6,2,6,8,2,0,0,5,0,0.08,0.23,0.31,0.08,0.31,Matches,ec7e6ad1
77,Mark Bunn,eng ENG,GK,Blackburn,26,1984,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6738b6c
78,Ákos Buzsáky,hu HUN,MF,QPR,29,1982,18,10,900,10.0,2,2,4,2,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matches,3fe9ae90
79,Yohan Cabaye,fr FRA,MF,Newcastle,25,1986,34,34,2821,31.3,4,6,10,4,0,0,6,0,0.13,0.19,0.32,0.13,0.32,Matches,ad7b19ef
80,Gary Cahill,eng ENG,DF,Chelsea,25,1985,10,9,856,9.5,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,7914b9fe
81,Gary Cahill,eng ENG,DF,Bolton,25,1985,19,19,1638,18.2,2,0,2,2,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches,7914b9fe
82,Tim Cahill,au AUS,FWMF,Everton,31,1979,35,27,2346,26.1,2,2,4,2,0,0,5,0,0.08,0.08,0.15,0.08,0.15,Matches,e5a2dfc2
83,Gary Caldwell,sct SCO,DFMF,Wigan Athletic,29,1982,36,36,3226,35.8,3,0,3,3,0,0,9,1,0.08,0.00,0.08,0.08,0.08,Matches,5dc37f4a
84,DJ Campbell,eng ENG,FW,QPR,29,1981,11,2,328,3.6,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,d9129797
85,Fraizer Campbell,eng ENG,FW,Sunderland,23,1987,12,6,638,7.1,1,1,2,1,0,0,3,0,0.14,0.14,0.28,0.14,0.28,Matches,81d63375
86,Jamie Carragher,eng ENG,DFMF,Liverpool,33,1978,21,19,1728,19.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d0ebce19
87,Michael Carrick,eng ENG,MF,Manchester Utd,30,1981,30,27,2501,27.8,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,Matches,ab7263c1
88,Andy Carroll,eng ENG,FW,Liverpool,22,1989,35,21,2074,23.0,4,2,6,4,0,0,5,0,0.17,0.09,0.26,0.17,0.26,Matches,b581987a
89,Samir Carruthers,ie IRL,MF,Aston Villa,18,1993,3,0,22,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a853458
90,Lee Cattermole,eng ENG,MF,Sunderland,23,1988,23,23,1934,21.5,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,538e77d5
91,Steven Caulker,sl SLE,DF,Swansea City,19,1991,26,26,2339,26.0,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,2592d9b5
92,Petr Čech,cz CZE,GK,Chelsea,29,1982,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71672fa0
93,Radek Černý,cz CZE,GK,QPR,37,1974,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,190c0bb8
94,Marouane Chamakh,ma MAR,FW,Arsenal,27,1984,11,1,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,790ca5f3
95,Park Chu-young,kr KOR,FWMF,Arsenal,26,1985,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d9fa272a
96,Lee Chung-yong,kr KOR,FWMF,Bolton,23,1988,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49b05a83
97,Djibril Cissé,fr FRA,FW,QPR,29,1981,8,7,535,5.9,6,0,6,6,0,0,0,2,1.01,0.00,1.01,1.01,1.01,Matches,7e6917be
98,Papiss Cissé,sn SEN,FW,Newcastle,26,1985,14,13,1106,12.3,13,1,14,13,0,0,1,0,1.06,0.08,1.14,1.06,1.14,Matches,40f3ff51
99,Ciaran Clark,ie IRL,DFMF,Aston Villa,21,1989,15,13,1145,12.7,1,2,3,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,Matches,2b91cf8e
100,Tom Cleverley,eng ENG,MF,Manchester Utd,21,1989,10,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,6cdd8245
101,Gaël Clichy,fr FRA,DF,Manchester City,26,1985,28,28,2487,27.6,0,4,4,0,0,0,3,1,0.00,0.14,0.14,0.00,0.14,Matches,450ad405
102,Sebastián Coates,uy URU,DF,Liverpool,20,1990,7,4,487,5.4,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,1fbbfbde
103,Jack Colback,eng ENG,MF,Sunderland,21,1989,35,29,2672,29.7,1,1,2,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches,963a9201
104,Ashley Cole,eng ENG,DF,Chelsea,30,1980,32,31,2785,30.9,0,6,6,0,0,0,9,1,0.00,0.19,0.19,0.00,0.19,Matches,be091289
105,Séamus Coleman,ie IRL,DFMF,Everton,22,1988,18,14,1127,12.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0420d84f
106,James Collins,wls WAL,DF,Aston Villa,27,1983,32,31,2780,30.9,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,c61f1719
107,Fabricio Coloccini,ar ARG,DFMF,Newcastle,29,1982,35,35,3041,33.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,78b3399f
108,Matthew Connolly,eng ENG,DF,QPR,23,1987,6,5,489,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2797fc1d
109,Francis Coquelin,fr FRA,DFMF,Arsenal,20,1991,10,6,634,7.0,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,a6951bf8
110,Vedran Ćorluka,hr CRO,DF,Tottenham,25,1986,3,1,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6ceef869
111,Simon Cox,ie IRL,FW,West Brom,24,1987,18,7,766,8.5,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,6124c209
112,Jody Craddock,eng ENG,DFMF,Wolves,36,1975,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,573e5dd2
113,Andrew Crofts,wls WAL,MF,Norwich City,27,1984,24,13,1285,14.3,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,5ba16a76
114,Peter Crouch,eng ENG,FW,Stoke City,30,1981,32,31,2682,29.8,10,2,12,10,0,0,2,0,0.34,0.07,0.40,0.34,0.40,Matches,73d9bdc7
115,Peter Crouch,eng ENG,FW,Tottenham,30,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,73d9bdc7
116,Albert Crusat,es ESP,FWMF,Wigan Athletic,29,1982,15,4,493,5.5,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,ba027002
117,Carlos Cuéllar,es ESP,DF,Aston Villa,29,1981,18,17,1491,16.6,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,1222ab35
118,Scott Dann,eng ENG,DF,Blackburn,24,1987,27,27,2402,26.7,1,1,2,1,0,1,2,0,0.04,0.04,0.07,0.04,0.07,Matches,52105203
119,Kevin Davies,eng ENG,FW,Bolton,34,1977,31,21,1865,20.7,6,2,8,6,0,1,3,0,0.29,0.10,0.39,0.29,0.39,Matches,2f726a89
120,Mark Davies,eng ENG,MF,Bolton,23,1988,35,29,2754,30.6,4,0,4,4,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,3de91e73
121,Simon Davies,wls WAL,MF,Fulham,31,1979,6,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,522b6d6c
122,David Davis,eng ENG,MF,Wolves,20,1991,7,6,396,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d992542e
123,Craig Dawson,eng ENG,DF,West Brom,21,1990,8,6,542,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3e9e06cb
124,Michael Dawson,eng ENG,DF,Tottenham,27,1983,7,6,549,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4771114f
125,Ritchie De Laet,be BEL,DF,Norwich City,22,1988,6,6,480,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,dc234f98
126,Jermain Defoe,eng ENG,FW,Tottenham,28,1982,25,11,1301,14.5,11,1,12,11,0,0,2,0,0.76,0.07,0.83,0.76,0.83,Matches,f1e8372d
127,Rory Delap,ie IRL,MF,Stoke City,35,1976,26,18,1525,16.9,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches,9b0dac73
128,Nathan Delfouneso,eng ENG,FWMF,Aston Villa,20,1991,6,1,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,49ae4072
129,Fabian Delph,eng ENG,DFMF,Aston Villa,21,1989,11,10,848,9.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,111c3236
130,Mousa Dembélé,be BEL,MF,Fulham,24,1987,36,33,2936,32.6,2,2,4,2,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches,f7ee69fb
131,Clint Dempsey,us USA,FWMF,Fulham,28,1983,37,37,3322,36.9,17,6,23,17,0,1,2,0,0.46,0.16,0.62,0.46,0.62,Matches,523d9de6
132,Rafael van der Vaart,nl NED,MF,Tottenham,28,1983,33,28,2314,25.7,11,7,18,10,1,1,3,0,0.43,0.27,0.70,0.39,0.66,Matches,41473b67
133,Shaun Derry,eng ENG,MF,QPR,33,1977,29,28,2225,24.7,1,0,1,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,Matches,e3606bf2
134,Franco Di Santo,ar ARG,FW,Wigan Athletic,22,1989,32,24,2024,22.5,7,1,8,7,0,0,4,0,0.31,0.04,0.36,0.31,0.36,Matches,549c6ba7
135,Abou Diaby,fr FRA,MF,Arsenal,25,1986,4,0,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8c8b5071
136,Samba Diakité,ml MLI,MF,QPR,22,1989,9,9,672,7.5,1,0,1,1,0,0,7,1,0.13,0.00,0.13,0.13,0.13,Matches,6bc6f173
137,Mohamed Diamé,sn SEN,MF,Wigan Athletic,24,1987,26,18,1600,17.8,3,0,3,3,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,b7d082af
138,Salif Diao,sn SEN,MF,Stoke City,34,1977,6,2,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,acc326da
139,Mahamadou Diarra,ml MLI,MF,Fulham,30,1981,11,8,749,8.3,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,4a6c3ade
140,Sylvain Distin,fr FRA,DF,Everton,33,1977,27,24,2218,24.6,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,002d06bb
141,Johan Djourou,ch SUI,DF,Arsenal,24,1987,18,14,1163,12.9,0,1,1,0,0,0,5,2,0.00,0.08,0.08,0.00,0.08,Matches,b8673e18
142,Stephen Dobbie,sct SCO,FW,Swansea City,28,1982,8,2,262,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2d67e9c7
143,Matt Doherty,ie IRL,DFMF,Wolves,19,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d557d734
144,Ji Dong-won,kr KOR,FWMF,Sunderland,20,1991,19,2,453,5.0,2,2,4,2,0,0,1,0,0.40,0.40,0.79,0.40,0.79,Matches,7d841904
145,Doni,br BRA,GK,Liverpool,31,1979,4,4,295,3.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,b8be3693
146,Landon Donovan,us USA,FWMF,Everton,29,1982,7,7,630,7.0,0,3,3,0,0,0,1,0,0.00,0.43,0.43,0.00,0.43,Matches,594d4046
147,Graham Dorrans,sct SCO,FWMF,West Brom,24,1987,31,16,1524,16.9,3,2,5,3,0,0,4,0,0.18,0.12,0.30,0.18,0.30,Matches,eeb032db
148,Giovani dos Santos,mx MEX,FWMF,Tottenham,22,1989,7,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7dba6233
149,Stewart Downing,eng ENG,FWMF,Liverpool,27,1984,36,28,2473,27.5,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b13c4620
150,Kevin Doyle,ie IRL,FW,Wolves,27,1983,33,26,2349,26.1,4,7,11,4,0,1,4,0,0.15,0.27,0.42,0.15,0.42,Matches,c4689de2
151,Royston Drenthe,nl NED,DFMF,Everton,24,1987,21,10,1042,11.6,3,5,8,3,0,0,5,0,0.26,0.43,0.69,0.26,0.69,Matches,3d512ff2
152,Didier Drogba,ci CIV,FW,Chelsea,33,1978,24,16,1480,16.4,5,1,6,4,1,1,1,1,0.30,0.06,0.36,0.24,0.30,Matches,945dea33
153,Adam Drury,eng ENG,DF,Norwich City,32,1978,12,12,901,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cc8f5f70
154,Damien Duff,ie IRL,FWMF,Fulham,32,1979,28,23,2114,23.5,2,3,5,2,0,0,2,0,0.09,0.13,0.21,0.09,0.21,Matches,057a6936
155,Shane Duffy,ie IRL,DFMF,Everton,19,1992,4,2,213,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7314bba4
