,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
11,Xavier Amaechi,eng ENG,MFFW,Arsenal,16,2001,8,6,530,5.9,0,3,3,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches,1b95524b
12,Luke Amos,eng ENG,MF,Tottenham,20,1997,11,11,963,10.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,77128f7e
13,Ethan Ampadu,wls WAL,DFMF,Chelsea,16,2000,6,5,461,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,10b9fa99
14,Curtis Anderson,eng ENG,GK,Manchester City,16,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,207f1684
15,Michail Antonio,jm JAM,MF,West Ham,27,1990,1,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac05f970
16,Ikechi Anya,sct SCO,MFDF,Derby County,29,1988,5,5,428,4.8,0,2,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,c55e973d
17,Joel Asoro,se SWE,FWMF,Sunderland,18,1999,5,5,410,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,13e827f8
18,Ryan Astley,wls WAL,DF,Everton,15,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0eb884e1
19,Brandon Austin,eng ENG,GK,Tottenham,18,1999,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5e253986
20,Alex Babos,wls WAL,MFFW,Derby County,18,1998,21,20,1808,20.1,2,7,9,2,0,0,0,0,0.10,0.35,0.45,0.10,0.45,Matches,35ee7925
21,Aliou Badara Traore,ml MLI,MF,Manchester Utd,16,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2b87b576
22,Jack Bainbridge,eng ENG,DF,Swansea City,19,1998,2,2,132,1.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,40c6f92e
23,Courtney Baker-Richardson,eng ENG,FW,Swansea City,21,1995,15,11,940,10.4,3,3,6,3,0,0,2,0,0.29,0.29,0.57,0.29,0.57,Matches,3e2edcd1
24,Adam Bale,eng ENG,MFDF,Sunderland,18,1998,15,9,927,10.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,e8a4fedd
25,Daniel Ballard,nir NIR,DF,Arsenal,17,1999,1,1,90,1.0,1,0,1,1,0,0,1,0,1.00,0.00,1.00,1.00,1.00,Matches,38f300f3
26,Folarin Balogun,us USA,MFFW,Arsenal,16,2001,7,2,196,2.2,1,0,1,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,31822f8c
27,Beni Baningime,,MF,Everton,18,1998,11,11,990,11.0,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,ca9178af
28,Ross Barkley,eng ENG,MF,Chelsea,23,1993,1,1,63,0.7,0,1,1,0,0,0,0,0,0.00,1.43,1.43,0.00,1.43,Matches,3a24769f
29,Aidan Barlow,eng ENG,MF,Manchester Utd,17,2000,2,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d67c87a4
30,Harvey Barnes,eng ENG,MFFW,Leicester City,19,1997,7,7,630,7.0,5,1,6,5,0,0,0,0,0.71,0.14,0.86,0.71,0.86,Matches,3ea50f67
31,Joshua Barnes,eng ENG,GK,Derby County,19,1997,14,13,1238,13.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d6293ff8
32,Joseph Bateman,eng ENG,MFDF,Derby County,18,1998,17,10,1106,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,77893c61
33,Jose Baxter,eng ENG,MF,Everton,25,1992,9,5,538,6.0,0,2,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches,185990eb
34,Tom Beadling,eng ENG,DF,Sunderland,21,1996,14,14,1260,14.0,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,a5fe79d3
35,Kristijan Belic,rs SRB,MF,West Ham,16,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,999f20b3
36,Yohan Benalouane,tn TUN,DF,Leicester City,30,1987,4,4,360,4.0,2,0,2,2,0,0,2,0,0.50,0.00,0.50,0.50,0.50,Matches,8309b068
37,Steven Benda,de GER,GK,Swansea City,18,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caaa7fab
38,Mason Bennett,eng ENG,FWMF,Derby County,21,1996,5,5,424,4.7,2,0,2,2,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,aba031ad
39,Keanan Bennetts,eng ENG,MFDF,Tottenham,18,1999,22,17,1553,17.3,7,4,11,7,0,0,3,0,0.41,0.23,0.64,0.41,0.64,Matches,f4c7c708
40,Josh Benson,eng ENG,MF,Arsenal,17,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf3aeb61
41,Darren Bent,eng ENG,FW,Derby County,33,1984,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe97f10b
42,Muhamed Bešić,ba BIH,MF,Everton,24,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ca9f0f0
43,Sonny Best,eng ENG,MF,Sunderland,16,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,52c8c7d7
44,Botti Biabi,sct SCO,FW,Swansea City,21,1996,8,5,450,5.0,1,3,4,1,0,0,0,0,0.20,0.60,0.80,0.20,0.80,Matches,6109c856
45,Krystian Bielik,pl POL,DF,Arsenal,19,1998,4,4,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e0ec853
46,Max Bird,eng ENG,MFDF,Derby County,16,2000,13,9,813,9.0,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,46d27ca0
47,Ryan Blair,sct SCO,MF,Swansea City,21,1996,2,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f84ad5a6
48,Matthew Blake,eng ENG,DF,Swansea City,17,1999,3,2,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7342d4a7
49,Jayden Bogle,eng ENG,DFMF,Derby County,17,2000,7,7,602,6.7,2,0,2,2,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches,ae5019e6
50,Josh Bohui,eng ENG,MFFW,Manchester Utd,18,1999,16,9,872,9.7,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,30ac11e5
51,Tolaji Bola,eng ENG,DFMF,Arsenal,18,1999,16,13,1252,13.9,0,3,3,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,Matches,c260bdd6
52,Yannick Bolasie,cd COD,FWMF,Everton,28,1989,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,715fc0fe
53,Luke Bolton,eng ENG,MFFW,Manchester City,17,1999,7,4,383,4.3,2,2,4,2,0,0,1,0,0.47,0.47,0.94,0.47,0.94,Matches,dadb55bd
54,Wilfried Bony,ci CIV,FW,Swansea City,28,1988,1,1,62,0.7,1,0,1,1,0,0,0,0,1.45,0.00,1.45,1.45,1.45,Matches,61abe9b6
55,Indy Boonen,be BEL,MFFW,Manchester Utd,18,1999,18,12,1040,11.6,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,Matches,3f33607b
56,Cameron Borthwick-Jackson,eng ENG,DF,Manchester Utd,20,1997,7,7,582,6.5,0,2,2,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,Matches,ff61102d
57,Josh Bowler,eng ENG,MFFW,Everton,18,1999,13,10,812,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ea39a081
58,Cohen Bramall,eng ENG,MF,Arsenal,21,1996,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,6cb7f041
59,Daniel Bramall,eng ENG,DF,Everton,18,1998,4,2,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40827f22
60,Max Bramley,eng ENG,GK,Leicester City,19,1997,4,4,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,a1a67de0
61,Cameron Brannagan,eng ENG,MFFW,Liverpool,21,1996,8,5,523,5.8,2,1,3,0,2,2,2,0,0.34,0.17,0.52,0.00,0.17,Matches,9220e731
62,Rhian Brewster,eng ENG,FWMF,Liverpool,17,2000,11,10,832,9.2,5,6,11,5,0,0,3,0,0.54,0.65,1.19,0.54,1.19,Matches,30e81a88
63,Leon Britton,eng ENG,MF,Swansea City,34,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b92dd711
64,Nathan Broadhead,wls WAL,MFFW,Everton,19,1998,11,6,475,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,43309491
65,Sam Brotherton,nz NZL,MF,Sunderland,20,1996,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,622ab6c0
66,Charlie Brown,eng ENG,FW,Chelsea,17,1999,4,1,155,1.7,0,1,1,0,0,0,0,0,0.00,0.58,0.58,0.00,0.58,Matches,44f87ad3
67,Jaden Brown,eng ENG,DF,Tottenham,18,1999,17,12,1167,13.0,0,3,3,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,aeabe05a
68,Marcus Browne,eng ENG,MFFW,West Ham,19,1997,12,11,940,10.4,6,2,8,5,1,1,4,0,0.57,0.19,0.77,0.48,0.67,Matches,7358a89a
69,Anthony Brydges,fr FRA,DF,Swansea City,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a3f3bac
70,Lee Buchanan,eng ENG,DF,Derby County,16,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45e95f21
71,Nishan Burkart,ch SUI,FWMF,Manchester Utd,17,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c59b67ed
72,Robbie Burton,wls WAL,MF,Arsenal,17,1999,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003bf6f
73,Marcin Bułka,pl POL,GK,Chelsea,17,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db87a2c4
74,George Byers,sct SCO,MFFW,Swansea City,21,1996,21,21,1871,20.8,9,6,15,9,0,0,8,0,0.43,0.29,0.72,0.43,0.72,Matches,f4c20cb3
75,Sam Byram,eng ENG,DF,West Ham,23,1993,3,3,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bf811d4
76,Ben Cabango,wls WAL,DF,Swansea City,17,2000,3,2,238,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,70723cac
77,Rafael Camacho,pt POR,FWMF,Liverpool,17,2000,4,3,284,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91b43c98
78,Juan Carlos Familia,do DOM,FWDF,Chelsea,17,2000,8,8,651,7.2,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,c7ff30a3
79,Joel Castro Pereira,pt POR,GK,Manchester Utd,21,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,881e5db7
80,Trevoh Chalobah,eng ENG,DFMF,Chelsea,18,1999,14,14,1240,13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5515376c
81,Calum Chambers,eng ENG,DF,Arsenal,22,1995,1,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc6f5bdd
82,Harry Charsley,ie IRL,MFDF,Everton,20,1996,12,10,884,9.8,1,1,2,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,b20eece9
83,Daniel Chesters,eng ENG,MF,West Ham,15,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,240c8ab6
84,Tahith Chong,cw CUW,MF,Manchester Utd,17,1999,8,8,696,7.7,3,1,4,3,0,0,0,0,0.39,0.13,0.52,0.39,0.52,Matches,2696b6a9
85,Hamza Choudhury,bd BAN,MF,Leicester City,19,1997,20,20,1800,20.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2d3329
86,Isaac Christie-Davies,wls WAL,MF,Liverpool,19,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa62bd5a
87,Isaac Christie-Davies,wls WAL,MFFW,Chelsea,19,1997,13,8,769,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,aa62bd5a
88,Rayan Clarke,eng ENG,MF,Tottenham,16,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb81aa5
89,Jake Clarke-Salter,eng ENG,DFMF,Chelsea,19,1997,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0df092d3
90,Charlie Colkett,eng ENG,MFFW,Chelsea,20,1996,5,4,374,4.2,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,ecf151ac
91,Joseph Colley,se SWE,DF,Chelsea,18,1999,11,10,896,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,62e66c88
92,Michael Collins,eng ENG,DF,Everton,16,2000,2,2,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2c6376e
93,Lee Connelly,sct SCO,MFFW,Sunderland,17,1999,9,4,406,4.5,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,4ed8d32b
94,Callum Connolly,eng ENG,DFMF,Everton,19,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,39ad0b72
95,Brandon Cooper,wls WAL,DF,Swansea City,17,2000,10,6,620,6.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,71e7f875
96,Francis Coquelin,fr FRA,MFDF,Arsenal,26,1991,2,2,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6951bf8
97,Conor Coventry,ie IRL,MFDF,West Ham,17,2000,11,10,921,10.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,a5ca9127
98,Alex Cover,eng ENG,DFMF,Derby County,19,1997,12,10,954,10.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4b2030cc
99,Liam Coyle,eng ENG,MF,Liverpool,17,1999,2,2,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,467f682d
100,Trae Coyle,eng ENG,MF,Arsenal,16,2001,2,1,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e2accf9a
101,Cameron Cresswell,eng ENG,FWMF,Derby County,17,1999,8,8,668,7.4,2,0,2,2,0,0,3,1,0.27,0.00,0.27,0.27,0.27,Matches,32ff06f4
102,Liam Cullen,wls WAL,MFFW,Swansea City,18,1999,12,3,409,4.5,1,1,2,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches,20b8cd02
103,Jamie Cumming,eng ENG,GK,Chelsea,17,1999,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f745cf49
104,Bernardo Costa Da Rosa,br BRA,DF,West Ham,16,2000,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd3112d5
105,Vontae Daley Campbell,eng ENG,DF,Arsenal,16,2001,1,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,192d4c3d
106,Cole DaSilva,wls WAL,DFMF,Chelsea,18,1999,11,3,436,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d8ea221
107,Josh Dasilva,eng ENG,MFDF,Arsenal,18,1998,17,16,1457,16.2,1,5,6,1,0,0,2,0,0.06,0.31,0.37,0.06,0.37,Matches,60344e4f
108,Jacob Davenport,eng ENG,MFDF,Manchester City,18,1998,14,13,1215,13.5,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,9ca82cdb
109,Keston Davies,wls WAL,DF,Swansea City,20,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d8f1de9
110,Mael Davies,wls WAL,DF,Swansea City,18,1998,4,3,312,3.5,0,1,1,0,0,0,0,1,0.00,0.29,0.29,0.00,0.29,Matches,8459e9fd
111,Kees De Boer,nl NED,MF,Swansea City,17,2000,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b159fb6c
112,Zak Dearnley,eng ENG,MFFW,Manchester Utd,18,1998,15,12,1017,11.3,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,0484975a
113,Mathieu Debuchy,fr FRA,DF,Arsenal,32,1985,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92232aad
114,Tom Dele-Bashiru,ng NGA,MF,Manchester City,17,1999,20,12,1360,15.1,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,0666f848
115,Alex Denny,eng ENG,MF,Everton,17,2000,9,6,615,6.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,a7121625
116,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,18,1998,18,13,1085,12.1,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,5c74c0f5
117,Yan Dhanda,eng ENG,MFFW,Liverpool,18,1998,18,10,992,11.0,5,1,6,4,1,1,0,0,0.45,0.09,0.54,0.36,0.45,Matches,e2eb632a
118,Fousseni Diabaté,ml MLI,MF,Leicester City,21,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d07e3b41
119,Sadou Diallo,eng ENG,MFFW,Manchester City,18,1999,7,4,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,09ba123a
120,Jack Diamond,eng ENG,MFFW,Sunderland,17,2000,18,12,1056,11.7,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches,dfe4f773
121,Grady Diangana,cd COD,MF,West Ham,19,1998,17,11,1082,12.0,3,2,5,3,0,0,1,0,0.25,0.17,0.42,0.25,0.42,Matches,f522d7ec
122,Brahim Díaz,ma MAR,MFFW,Manchester City,17,1999,13,13,1080,12.0,4,4,8,3,1,1,0,0,0.33,0.33,0.67,0.25,0.58,Matches,407feb71
123,Javairô Dilrosun,nl NED,MFFW,Manchester City,19,1998,12,9,827,9.2,0,6,6,0,0,0,1,0,0.00,0.65,0.65,0.00,0.65,Matches,34a0f5ff
124,Jonathan Dinzeyi,eng ENG,DF,Tottenham,17,1999,6,6,456,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4351f1a0
125,Elijah Dixon-Bonner,eng ENG,DFMF,Liverpool,16,2001,3,3,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,931bf61a
126,Papy Djilobodji,sn SEN,DF,Sunderland,28,1988,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,083525e5
127,Anton Donkor,de GER,MF,Everton,19,1997,8,1,219,2.4,1,0,1,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches,cfa9d46b
128,Tommy Doyle,eng ENG,MF,Manchester City,15,2001,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5526deb1
129,Vlad Dragomir,ro ROU,MFFW,Arsenal,18,1999,20,17,1535,17.1,6,1,7,6,0,0,3,0,0.35,0.06,0.41,0.35,0.41,Matches,26d0b5c7
130,Demeaco Duhaney,eng ENG,DF,Manchester City,18,1998,13,11,1003,11.1,0,1,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,5ef608f7
131,Marco Dulca,ro ROU,MF,Swansea City,18,1999,3,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,285e6524
132,Dylan Duncan,eng ENG,MF,Tottenham,18,1999,10,5,444,4.9,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,c19937d3
133,Nathan Dyer,eng ENG,FW,Swansea City,29,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6dfd5af0
134,Calum Dyson,eng ENG,FW,Everton,20,1996,3,1,61,0.7,0,1,1,0,0,0,0,0,0.00,1.48,1.48,0.00,1.48,Matches,eff4c903
135,Marcus Edwards,eng ENG,MFFW,Tottenham,18,1998,9,8,721,8.0,4,2,6,1,3,3,0,0,0.50,0.25,0.75,0.12,0.37,Matches,57760e66
136,Ovie Ejaria,eng ENG,MFFW,Liverpool,19,1997,11,11,973,10.8,2,1,3,2,0,0,3,0,0.18,0.09,0.28,0.18,0.28,Matches,a801669e
137,Timi Elšnik,si SVN,MF,Derby County,19,1998,4,4,360,4.0,1,1,2,1,0,0,0,0,0.25,0.25,0.50,0.25,0.50,Matches,66f040ff
138,Elliot Embleton,eng ENG,MFFW,Sunderland,18,1999,21,21,1881,20.9,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,Matches,e8a427a3
139,Luca Ercolani,it ITA,DFMF,Manchester Utd,17,1999,6,6,501,5.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,3d5cf9fe
140,Antony Evans,eng ENG,MFFW,Everton,18,1998,16,14,1259,14.0,5,2,7,5,0,0,6,0,0.36,0.14,0.50,0.36,0.50,Matches,cce7087c
141,Jack Evans,wls WAL,MF,Swansea City,19,1998,18,16,1411,15.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,538a12ea
142,Keiran Evans,wls WAL,MF,Swansea City,18,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc25d547
143,Aaron Eyoma,eng ENG,MFFW,Derby County,19,1997,2,2,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,366d4a53
144,Aaron Eyoma,eng ENG,MFFW,Arsenal,19,1997,6,3,308,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,366d4a53
145,Timothy Eyoma,eng ENG,DF,Tottenham,17,2000,14,14,1260,14.0,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches,449949f4
146,Morgan Feeney,eng ENG,DF,Everton,18,1999,16,15,1379,15.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7abbf224
147,Edimilson Fernandes,ch SUI,FW,West Ham,21,1996,1,1,83,0.9,0,1,1,0,0,0,0,0,0.00,1.08,1.08,0.00,1.08,Matches,3bb625ac
148,Jon Flanagan,eng ENG,DF,Liverpool,24,1993,5,5,420,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2428fd4
149,Phil Foden,eng ENG,MFFW,Manchester City,17,2000,9,9,810,9.0,6,3,9,6,0,0,1,0,0.67,0.33,1.00,0.67,1.00,Matches,ed1e53f3
150,Craig Forsyth,sct SCO,DF,Derby County,28,1989,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,6f44cb44
151,Yassin Fortuné,ht HAI,MFFW,Arsenal,18,1999,5,2,197,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ddcc9e22
152,Matty Foulds,eng ENG,DF,Everton,19,1998,15,14,1233,13.7,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,d30d5a43
153,Ed Francis,eng ENG,DFMF,Manchester City,17,1999,19,18,1606,17.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a355a77f
154,Jay Fulton,sct SCO,MF,Swansea City,23,1994,6,6,540,6.0,0,2,2,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,Matches,434ad289
