,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
19,Oyindamola Ajayi,eng ENG,MF,Tottenham,17,2005,6,4,388,4.3,3,2,5,3,0,0,1,0,0.70,0.46,1.16,0.70,1.16,Matches,d3a6f5a3
20,Adrian Akande,ng NGA,MF,Reading FC,19,2003,14,14,1210,13.4,3,6,9,3,0,0,2,0,0.22,0.45,0.67,0.22,0.67,Matches,981c64ea
21,Yusuf Akhamrich,eng ENG,MFDF,Tottenham,17,2005,2,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e19dc888
22,Victor Akinwale,eng ENG,MFFW,Crystal Palace,18,2004,13,6,547,6.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e47e2386
23,Zane Albarus,eng ENG,MF,Brighton,17,2005,3,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,128c81a4
24,Todd Alcock,eng ENG,MF,Aston Villa,18,2004,16,15,1290,14.3,0,4,4,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28,Matches,8c66b157
25,Ajibola Alese,eng ENG,DF,Sunderland,22,2001,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,182a8b9d
26,Kyle Alex John,eng ENG,DFFW,Everton,22,2001,15,13,1088,12.1,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,c9093a1a
27,Farid Alfa-Ruprecht,de GER,MF,Manchester City,17,2006,4,0,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79,Matches,5f3abfe6
28,Mirsad Ali,eng ENG,DFMF,Leicester City,17,2006,12,7,597,6.6,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,7c79cc59
29,Sonny Aljofree,eng ENG,DF,Manchester Utd,18,2004,19,19,1701,18.9,0,1,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,Matches,bd44b52f
30,Charlie Allen,nir NIR,MFFW,Leeds United,19,2003,11,11,888,9.9,3,2,5,3,0,0,5,0,0.30,0.20,0.51,0.30,0.51,Matches,30841b9b
31,Cruz Allen,wls WAL,MF,Derby County,16,2007,9,6,612,6.8,3,0,3,3,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches,7a5b542a
32,Max Alleyne,eng ENG,DFMF,Manchester City,18,2005,11,10,896,10.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,defcfd32
33,Olabade Aluko,,DF,Leicester City,,,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12bb637a
34,Will Alves,eng ENG,MF,Leicester City,18,2005,5,5,369,4.1,2,2,4,2,0,0,0,0,0.49,0.49,0.98,0.49,0.98,Matches,39ef5a7b
35,Bobby Amartey,eng ENG,MFDF,Leicester City,17,2006,7,5,487,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7e188f3d
36,Harry Amass,eng ENG,MFDF,Manchester Utd,16,2007,3,3,270,3.0,0,1,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches,7b47100c
37,Samuel Amissah,eng ENG,DF,Fulham,16,2007,7,4,421,4.7,2,0,2,2,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,2835bfe1
38,Samuel Amo-Ameyaw,eng ENG,FW,Southampton,17,2006,12,12,1030,11.4,6,5,11,6,0,0,3,0,0.52,0.44,0.96,0.52,0.96,Matches,9eedf0e0
39,Freddie Anderson,eng ENG,DF,Stoke City,16,2006,9,6,587,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,27e95c19
40,William Andiyapan,wls WAL,DF,Tottenham,18,2005,2,1,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b68c553
41,Jamie Andrews,eng ENG,MF,West Brom,20,2002,2,2,180,2.0,2,0,2,2,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matches,cbb8faac
42,Joseph Andrews,wls WAL,MF,Southampton,17,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d0eec957
43,Danny Anijsko,eng ENG,MF,Nottingham,17,2006,2,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,997f9101
44,Caleb Ansen,eng ENG,GK,Norwich City,17,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5be1a1f3
45,Genesis Antwi,se SWE,MF,Chelsea,16,2007,2,1,63,0.7,0,1,1,0,0,0,0,0,0.00,1.43,1.43,0.00,1.43,Matches,aaa96db5
46,Adil Aouchiche,dz ALG,MF,Sunderland,21,2002,2,2,114,1.3,1,0,1,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79,Matches,b94b8be1
47,Paul Appiah,eng ENG,DF,Leicester City,20,2002,3,3,216,2.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,3f40559b
48,Keenan Appiah-Forson,eng ENG,MF,West Ham,21,2001,4,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,270c700c
49,Matthew Apter,eng ENG,MF,Everton,17,2005,5,3,277,3.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d79005ff
50,Harvey Araujo,,DF,Fulham,,,18,16,1384,15.4,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,eeda6489
51,Daniel Armer,sct SCO,DF,Manchester Utd,15,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f94abf1b
52,Will Armitage,eng ENG,DF,Southampton,18,2005,9,8,697,7.7,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,08d45bf7
53,Harrison Armstrong,eng ENG,FWMF,Everton,16,2007,9,5,490,5.4,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,de59e609
54,Tyrell Ashcroft,eng ENG,DF,Tottenham,19,2004,20,17,1473,16.4,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,c7675488
55,Finlay Ashworth,wls WAL,MF,Wolves,17,2005,3,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3d19acc8
56,Ryan Astley,wls WAL,DFMF,Everton,21,2001,9,9,748,8.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0eb884e1
57,Tom Atcheson,nir NIR,DFMF,Blackburn,16,2006,14,14,1134,12.6,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches,1dd307a6
58,Bigo Atom,de GER,DFMF,Brighton,18,2005,12,9,775,8.6,0,1,1,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches,966f64a3
59,Caelan Avenall,eng ENG,DF,Fulham,18,2004,4,2,138,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bc578be
60,Zach Awe,eng ENG,DF,Southampton,19,2004,17,16,1386,15.4,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,7a0ae4f0
61,Yasin Ayari,se SWE,MF,Blackburn,19,2003,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f173303a
62,Alvin Ayman,,DF,Wolves,,,2,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0ef5036a
63,Miguel Azeez,eng ENG,MF,Arsenal,20,2002,2,0,66,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,660e71be
64,Luke Badley-Morgan,jm JAM,DF,Stoke City,19,2003,3,1,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd2b7b25
65,Oliver Bainbridge,eng ENG,DF,Sunderland,18,2005,16,13,1242,13.8,1,3,4,1,0,0,3,0,0.07,0.22,0.29,0.07,0.29,Matches,f4bbe2ed
66,Stefan Bajcetic,es ESP,MF,Liverpool,18,2004,3,2,137,1.5,0,1,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches,32e8417f
67,Lewis Baker,eng ENG,MF,Stoke City,28,1995,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,1b278bf5
68,Matthew Baker,wls WAL,DF,Stoke City,20,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2506b716
69,Dominic Ballard,eng ENG,FW,Southampton,18,2005,3,3,240,2.7,6,0,6,5,1,1,0,0,2.25,0.00,2.25,1.87,1.87,Matches,ed8d597c
70,Jayden Barber,eng ENG,DF,Aston Villa,18,2005,2,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,217455f4
71,Max Bardell,eng ENG,DF,Derby County,20,2002,6,5,351,3.9,0,1,1,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26,Matches,c683914c
72,Daniel Barden,wls WAL,GK,Norwich City,22,2001,4,4,297,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f670e314
73,Owen Barker,eng ENG,MF,Everton,18,2005,3,0,78,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,67156ae3
74,Mikell Barnes,eng ENG,MF,Aston Villa,18,2004,6,4,397,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a321179f
75,Ty Barnett,eng ENG,MF,Wolves,18,2005,9,8,648,7.2,3,2,5,3,0,0,0,0,0.42,0.28,0.69,0.42,0.69,Matches,c68c6838
76,Fraser Barnsley,nir NIR,GK,Everton,18,2004,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,794b7bf9
77,Joseph Barough,eng ENG,FW,Reading FC,17,2006,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,388012c7
78,Jack Barrett,eng ENG,GK,Everton,21,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6217792f
79,Luca Barrington,eng ENG,MFFW,Brighton,18,2004,17,15,1320,14.7,2,7,9,2,0,1,1,0,0.14,0.48,0.61,0.14,0.61,Matches,85d7679f
80,Ryan Bartley,eng ENG,DF,Derby County,19,2003,12,12,1063,11.8,2,0,2,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,b381ce3d
81,Lewis Bate,eng ENG,MF,Leeds United,20,2002,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cd4256d3
82,Callum Bates,eng ENG,MF,Everton,17,2005,6,1,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2010f35
83,Jack Bates,eng ENG,MF,Derby County,19,2003,5,0,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,06167292
84,Danny Batth,eng ENG,DF,Norwich City,32,1990,2,2,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f1d0fa63
85,Ryan Battrum,eng ENG,MF,West Ham,17,2005,5,2,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1791f9a4
86,Jake Batty,eng ENG,MFDF,Blackburn,18,2005,10,10,765,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,79f29835
87,Zachary Baumann,ua UKR,MFDF,Manchester Utd,16,2007,5,5,373,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,7a361d1c
88,Eddie Beach,wls WAL,GK,Chelsea,19,2003,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7cbd6d68
89,Boyd Beacroft,eng ENG,DF,Reading FC,20,2003,2,2,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12b39eae
90,Ben Beals,eng ENG,DF,Middlesbrough,19,2003,3,2,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,653a8a85
91,Jacob Beaumont-Clark,eng ENG,FW,Everton,17,2005,3,1,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16430796
92,Lewis Bell,eng ENG,MF,Blackburn,17,2005,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,381bff9c
93,Luke Bell,eng ENG,DF,Sunderland,17,2006,10,8,728,8.1,0,1,1,0,0,0,2,1,0.00,0.12,0.12,0.00,0.12,Matches,4b007307
94,Steven Benda,de GER,GK,Fulham,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,caaa7fab
95,Lewys Benjamin,wls WAL,GK,Wolves,16,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,41b36757
96,Omari Benjamin,wls WAL,FW,Arsenal,17,2005,1,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,eb4365e6
97,Omari Benjamin,wls WAL,FW,Everton,17,2005,1,1,73,0.8,1,0,1,1,0,0,0,0,1.23,0.00,1.23,1.23,1.23,Matches,eb4365e6
98,Rhys Bennett,eng ENG,DF,Manchester Utd,19,2003,9,9,750,8.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e4588897
99,Jewison Bennette,cr CRC,MFFW,Sunderland,19,2004,5,5,434,4.8,1,2,3,1,0,0,0,0,0.21,0.41,0.62,0.21,0.62,Matches,58f5704e
100,Gabriele Biancheri,wls WAL,FW,Manchester Utd,16,2006,3,1,100,1.1,1,0,1,1,0,0,0,0,0.90,0.00,0.90,0.90,0.90,Matches,6e68626f
101,Giulian Biancone,fr FRA,DF,Nottingham,23,2000,1,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,de40e38c
102,Josh Bickerton,eng ENG,DF,Stoke City,17,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22c9900b
103,Bryant Bilongo,eng ENG,DFMF,Middlesbrough,21,2001,9,9,764,8.5,2,2,4,2,0,0,2,0,0.24,0.24,0.47,0.24,0.47,Matches,647ebdec
104,Tyler Bindon,nz NZL,DF,Reading FC,18,2005,1,1,78,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3575e5eb
105,Dominik Biniek,pl POL,FW,Blackburn,18,2004,8,6,556,6.2,3,0,3,3,0,0,2,0,0.49,0.00,0.49,0.49,0.49,Matches,a4beb9c5
106,Harry Birtwistle,sg SIN,DFMF,Wolves,19,2003,12,11,979,10.9,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,a683726f
107,Nathan Bishop,eng ENG,GK,Sunderland,23,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bf713136
108,Leo Black,eng ENG,MF,Tottenham,17,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d7f02829
109,Harvey Blair,eng ENG,FW,Liverpool,19,2003,4,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6c16dd2
110,Thomas Bloxham,ie IRL,FWMF,Blackburn,18,2005,7,6,529,5.9,2,0,2,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,c27580c4
111,Benicio Boaitey,eng ENG,MFFW,Brighton,19,2004,10,7,546,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4c5835e6
112,Kingsford Boakye,gh GHA,FW,Everton,18,2004,3,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,175bc3e4
113,Lamare Bogarde,nl NED,DFMF,Aston Villa,19,2004,8,8,697,7.7,0,1,1,0,0,0,5,1,0.00,0.13,0.13,0.00,0.13,Matches,bca5c4a7
114,Joe Boggan,,MF,Blackburn,,,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,08116e2e
115,Ma'kel Bogle-Campbell,eng ENG,MF,Fulham,17,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b42fc4b5
116,Somto Boniface,eng ENG,MF,Chelsea,17,2006,4,3,295,3.3,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,6115a18a
117,Zach Booth,us USA,FW,Leicester City,19,2004,2,1,115,1.3,2,0,2,2,0,0,0,0,1.57,0.00,1.57,1.57,1.57,Matches,7e47a132
118,Jacob Borgnis,eng ENG,MFDF,Reading FC,20,2003,14,6,665,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eb4425b4
119,Aidan Borland,sct SCO,MF,Aston Villa,16,2007,14,12,1043,11.6,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,634c58a6
120,Alexander Borto,us USA,GK,Fulham,19,2003,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85c20be9
121,Ollie Bostock,wls WAL,FWMF,West Brom,16,2007,12,7,714,7.9,0,2,2,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,52f8322e
122,Aaron Bott,eng ENG,GK,Nottingham,18,2004,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,854521ca
123,Dean Bouzanis,au AUS,GK,Reading FC,32,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0248e806
124,Coniah Boyce-Clarke,jm JAM,GK,Reading FC,20,2003,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,94a01643
125,Cameron Bragg,eng ENG,MF,Southampton,18,2005,20,20,1764,19.6,2,1,3,1,1,1,4,0,0.10,0.05,0.15,0.05,0.10,Matches,a596a82a
126,Sammy Braybrooke,eng ENG,MFDF,Leicester City,19,2004,6,5,401,4.5,2,1,3,2,0,0,1,0,0.45,0.22,0.67,0.45,0.67,Matches,9f684e25
127,Joe Brayson,eng ENG,MF,Newcastle,16,2007,5,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d97bba30
128,Kian Breckin,eng ENG,MF,Manchester City,19,2003,8,6,600,6.7,0,2,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches,ce3ed70d
129,James Bree,eng ENG,DF,Southampton,25,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c07b7c5c
130,AJ Bridge,eng ENG,MFDF,Middlesbrough,18,2005,18,15,1267,14.1,1,1,2,1,0,0,6,0,0.07,0.07,0.14,0.07,0.14,Matches,76f24ab5
131,Joshua Briggs,nir NIR,DF,West Ham,17,2006,3,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,880979fb
132,Logan Briggs,eng ENG,FW,Leicester City,18,2005,2,1,123,1.4,0,1,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,Matches,2dd26f66
133,Logan Briggs,sct SCO,MFFW,Leicester City,18,2005,11,6,625,6.9,1,1,2,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches,48e141b2
134,Benjamin Broggio,eng ENG,MFFW,Aston Villa,16,2007,6,2,256,2.8,1,0,1,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches,cdf9e86a
135,Will Brook,eng ENG,GK,Nottingham,19,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b75fd27e
136,Harry Brooke,eng ENG,MF,Norwich City,19,2004,13,11,908,10.1,0,3,3,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches,6b4c1067
137,Joshua Brooking,eng ENG,DF,Chelsea,20,2002,3,3,270,3.0,1,1,2,1,0,0,1,0,0.33,0.33,0.67,0.33,0.67,Matches,330f638c
138,Alfie Brooks,rs SRB,GK,Stoke City,19,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aaf61e0d
139,Dajaune Brown,jm JAM,FW,Derby County,17,2005,9,9,740,8.2,6,1,7,6,0,0,1,0,0.73,0.12,0.85,0.73,0.85,Matches,b4d24801
140,Luis Brown,eng ENG,DF,Arsenal,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5b2a7c84
141,Will Brown,eng ENG,GK,Newcastle,21,2002,7,6,541,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,446d217d
142,Brandon Bryan-Waugh,eng ENG,DF,Reading FC,18,2004,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,553b6754
143,Santiago Bueno,uy URU,DF,Wolves,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,edc98fac
144,Ajani Burchall,bm BER,FW,Aston Villa,18,2004,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,914477e2
145,Marshall Burke,eng ENG,MFDF,Sunderland,18,2005,15,12,1038,11.5,1,0,1,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,e7086088
146,Mason Burstow,eng ENG,MFFW,Sunderland,19,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dab84ad2
147,Jack Butler,eng ENG,DFFW,Everton,17,2005,7,5,468,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0ee944d1
148,Nathan Butler-Oyedeji,eng ENG,FW,Arsenal,20,2003,12,11,974,10.8,3,1,4,3,0,0,1,0,0.28,0.09,0.37,0.28,0.37,Matches,3a686640
149,Luke Butterfield,sct SCO,MFFW,Everton,19,2003,7,7,470,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ffdb1087
150,Jack Bycroft,eng ENG,GK,Southampton,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4d5db08
151,Reece Byrne,ie IRL,GK,Newcastle,18,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,521cf1fd
152,Adam Caddick,eng ENG,MFDF,Blackburn,18,2004,10,7,556,6.2,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,8dfdc59c
153,Killian Cahill,ie IRL,GK,Brighton,19,2003,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4352b7be
154,Mamadi Camará,gw GNB,MF,Reading FC,19,2003,5,5,354,3.9,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,cb8564f8
155,Daniel Cameron,eng ENG,GK,Sunderland,18,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b7ecf68
156,Chem Campbell,wls WAL,MF,Wolves,20,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6f711f67
