,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
14,Daniel Atherton,eng ENG,GK,Liverpool,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04f88a31
15,Brandon Austin,eng ENG,GK,Tottenham,20,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5e253986
16,Miguel Azeez,eng ENG,MF,Arsenal,16,2002,2,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,660e71be
17,Alex Babos,wls WAL,MFFW,Derby County,20,1998,15,9,893,9.9,1,6,7,1,0,0,1,0,0.10,0.60,0.71,0.10,0.71,Matches,35ee7925
18,Thierno Ballo,at AUT,MFFW,Chelsea,17,2002,12,8,708,7.9,1,2,3,1,0,0,1,0,0.13,0.25,0.38,0.13,0.38,Matches,d32daf5d
19,Folarin Balogun,us USA,FW,Arsenal,18,2001,15,13,1202,13.4,10,3,13,8,2,3,0,0,0.75,0.22,0.97,0.60,0.82,Matches,31822f8c
20,Tudor Băluță,ro ROU,MFDF,Brighton,20,1999,6,6,482,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ed33f42d
21,Beni Baningime,,MF,Everton,20,1998,13,13,1164,12.9,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,ca9178af
22,Joshua Barnes,eng ENG,GK,Derby County,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6293ff8
23,Marcus Barnes,eng ENG,FW,Southampton,22,1996,2,1,107,1.2,1,0,1,1,0,0,0,0,0.84,0.00,0.84,0.84,0.84,Matches,fc4d1618
24,Sam Barnes,eng ENG,DF,Blackburn,18,2001,12,11,1013,11.3,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,2d3cdd17
25,Calvin Bassey,ng NGA,DF,Leicester City,19,1999,16,14,1281,14.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a36524bf
26,Lewis Bate,eng ENG,MF,Chelsea,16,2002,3,2,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd4256d3
27,Joseph Bateman,eng ENG,DF,Derby County,20,1998,4,4,288,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,77893c61
28,Michy Batshuayi,be BEL,FW,Chelsea,25,1993,1,1,90,1.0,2,1,3,2,0,0,0,0,2.00,1.00,3.00,2.00,3.00,Matches,2973d8ff
29,Gavin Bazunu,ie IRL,GK,Manchester City,17,2002,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c91441dc
30,Jack Bearne,eng ENG,MFFW,Liverpool,17,2001,5,3,347,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3735641b
31,Héctor Bellerín,es ESP,MFDF,Arsenal,24,1995,2,2,152,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches,f874dd44
32,Sam Bellis,eng ENG,FW,Southampton,16,2002,1,1,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,598f0ae7
33,Filip Benković,hr CRO,DFMF,Leicester City,22,1997,6,6,495,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,305a3820
34,Mason Bennett,eng ENG,MFFW,Derby County,23,1996,2,2,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aba031ad
35,Adrian Bernabe,es ESP,MFFW,Manchester City,18,2001,15,14,1244,13.8,4,6,10,4,0,0,3,0,0.29,0.43,0.72,0.29,0.72,Matches,548672b4
36,Krystian Bielik,pl POL,DF,Derby County,21,1998,1,1,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e0ec853
37,Luis Binks,eng ENG,DF,Tottenham,17,2001,8,8,720,8.0,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,36e88fbc
38,Max Bird,eng ENG,MFDF,Derby County,18,2000,10,10,895,9.9,1,2,3,1,0,0,1,0,0.10,0.20,0.30,0.10,0.30,Matches,46d27ca0
39,Tolaji Bola,eng ENG,DF,Arsenal,20,1999,12,12,1034,11.5,0,1,1,0,0,0,1,1,0.00,0.09,0.09,0.00,0.09,Matches,c260bdd6
40,Jamie Bowden,ie IRL,MFDF,Tottenham,18,2001,9,8,653,7.3,3,2,5,1,2,2,3,0,0.41,0.28,0.69,0.14,0.41,Matches,9a5675c9
41,Morgan Boyes,wls WAL,DF,Liverpool,18,2001,11,11,953,10.6,1,0,1,1,0,0,1,1,0.09,0.00,0.09,0.09,0.09,Matches,1cda07f1
42,Enzo Boyomo,cm CMR,DF,Blackburn,17,2001,1,0,28,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a99bc13
43,Jayden Braaf,nl NED,FWMF,Manchester City,16,2002,16,13,1200,13.3,9,0,9,9,0,0,1,0,0.68,0.00,0.68,0.68,0.68,Matches,c609e90e
44,Conor Bradley,nir NIR,DF,Liverpool,16,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bbd67769
45,Jarrad Branthwaite,eng ENG,MFDF,Everton,17,2002,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,c1949191
46,Luke Brennan,eng ENG,MF,Blackburn,17,2001,6,1,204,2.3,0,1,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,Matches,81ef454b
47,Sean Brennan,ie IRL,MF,Southampton,18,2001,4,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d11c0284
48,Ben Brereton,cl CHI,MFFW,Blackburn,20,1999,2,2,157,1.7,1,0,1,1,0,0,0,0,0.57,0.00,0.57,0.57,0.57,Matches,57827369
49,Rhian Brewster,eng ENG,FW,Liverpool,19,2000,7,7,469,5.2,4,1,5,3,1,1,0,0,0.77,0.19,0.96,0.58,0.77,Matches,30e81a88
50,Armando Broja,al ALB,FWMF,Chelsea,17,2001,10,4,522,5.8,3,0,3,3,0,0,1,0,0.52,0.00,0.52,0.52,0.52,Matches,97220da2
51,Archie Brown,eng ENG,MF,Derby County,17,2002,7,1,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,028b8d59
52,Charlie Brown,eng ENG,FW,Chelsea,19,1999,14,13,1137,12.6,3,1,4,3,0,0,0,0,0.24,0.08,0.32,0.24,0.32,Matches,44f87ad3
53,Jordan Brown,eng ENG,DFMF,Derby County,18,2001,18,15,1411,15.7,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches,f5f4fdd2
54,Lee Buchanan,eng ENG,DF,Derby County,18,2001,6,6,517,5.7,1,1,2,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches,45e95f21
55,John Buckley,eng ENG,MF,Blackburn,19,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b3ac41b5
56,Hugo Bueno,es ESP,MFDF,Wolves,16,2002,4,3,297,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bfc3b3a0
57,Harry Burgoyne,eng ENG,GK,Wolves,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,710d9ad1
58,Finley Burns,eng ENG,DF,Manchester City,16,2003,1,1,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bebe4df1
59,Sam Burns,eng ENG,MFFW,Blackburn,16,2002,5,3,296,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,2d88cb9a
60,Robbie Burton,wls WAL,MF,Arsenal,19,1999,13,13,1135,12.6,3,0,3,3,0,0,7,1,0.24,0.00,0.24,0.24,0.24,Matches,2003bf6f
61,Daniel Butterworth,eng ENG,FW,Blackburn,19,1999,6,6,472,5.2,3,1,4,2,1,1,1,0,0.57,0.19,0.76,0.38,0.57,Matches,5564eb4f
62,Oskar Buur,dk DEN,MFDF,Wolves,21,1998,12,12,981,10.9,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,aa6f2f2c
63,Jack Bycroft,eng ENG,GK,Southampton,17,2001,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4d5db08
64,Jake Cain,eng ENG,MF,Liverpool,17,2001,5,4,377,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,a33ce8e2
65,Chem Campbell,wls WAL,FWMF,Wolves,16,2002,10,9,759,8.4,2,0,2,1,1,1,0,0,0.24,0.00,0.24,0.12,0.12,Matches,6f711f67
66,Juan Carlos Familia,do DOM,MF,Chelsea,19,2000,3,3,242,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7ff30a3
67,Hayden Carter,eng ENG,DF,Blackburn,19,1999,9,9,810,9.0,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,40f85b8f
68,Eiran Cashin,ie IRL,DF,Derby County,17,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f557c3b8
69,Danny Cashman,eng ENG,FWMF,Brighton,18,2001,12,9,843,9.4,4,6,10,4,0,0,0,0,0.43,0.64,1.07,0.43,1.07,Matches,a1235277
70,Harry Chapman,eng ENG,FWMF,Blackburn,21,1997,8,8,711,7.9,4,1,5,4,0,0,0,0,0.51,0.13,0.63,0.51,0.63,Matches,7768b19f
71,Harry Charsley,ie IRL,FWMF,Everton,22,1996,10,8,684,7.6,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,b20eece9
72,Kgagelo Chauke,eng ENG,MF,Southampton,16,2003,7,5,478,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,06791660
73,Pedro Chirivella,es ESP,MF,Liverpool,22,1997,12,12,1072,11.9,1,1,2,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches,68a26d51
74,Isaac Christie-Davies,wls WAL,MFFW,Liverpool,21,1997,4,4,335,3.7,1,2,3,1,0,0,1,0,0.27,0.54,0.81,0.27,0.81,Matches,aa62bd5a
75,Dennis Cirkin,lv LVA,DF,Tottenham,17,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,307ea3b6
76,Mitchell Clark,wls WAL,DF,Leicester City,20,1999,15,14,1222,13.6,0,4,4,0,0,0,2,0,0.00,0.29,0.29,0.00,0.29,Matches,dba74cd3
77,Harry Clarke,eng ENG,DF,Arsenal,18,2001,15,12,1230,13.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,a64f2573
78,Rayan Clarke,eng ENG,MF,Tottenham,18,2001,9,1,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb81aa5
79,Leighton Clarkson,eng ENG,MF,Liverpool,17,2001,6,4,400,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5dafedb
80,Thomas Clayton,sct SCO,DFMF,Liverpool,19,2000,8,7,631,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e8f15b6d
81,Alex Cochrane,eng ENG,DFMF,Brighton,19,2000,16,16,1395,15.5,2,1,3,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,Matches,8a08585e
82,Levi Colwill,eng ENG,DF,Chelsea,16,2003,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,700783e7
83,Aaron Connolly,ie IRL,FW,Brighton,19,2000,2,2,150,1.7,3,0,3,3,0,0,0,0,1.80,0.00,1.80,1.80,1.80,Matches,27c01749
84,Callum Connolly,eng ENG,DFMF,Everton,21,1997,3,3,219,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,39ad0b72
85,Theo Corbeanu,ca CAN,FWMF,Wolves,17,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25b82f9a
86,Ben Cottrell,eng ENG,MFFW,Arsenal,17,2001,10,6,622,6.9,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches,0d901d79
87,George Cox,eng ENG,DF,Brighton,21,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c25d35a
88,Liam Coyle,eng ENG,MF,Liverpool,19,1999,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,467f682d
89,Trae Coyle,eng ENG,MFFW,Arsenal,18,2001,15,15,1309,14.5,2,4,6,2,0,0,1,0,0.14,0.28,0.41,0.14,0.41,Matches,e2accf9a
90,Cameron Cresswell,eng ENG,MFFW,Derby County,19,1999,11,5,512,5.7,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches,32ff06f4
91,Flávio Cristóvão,pt POR,DF,Wolves,22,1997,2,0,79,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,81f03014
92,Andrew Crofts,wls WAL,MF,Brighton,35,1984,8,7,575,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5ba16a76
93,Dániel Csóka,hu HUN,DF,Wolves,19,2000,6,6,525,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,29942db1
94,Jamie Cumming,eng ENG,GK,Chelsea,19,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f745cf49
95,Luke Cundle,eng ENG,FW,Wolves,17,2002,3,1,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc3b8e78
96,Renat Dadaşov,az AZE,FW,Wolves,20,1999,4,4,355,3.9,2,0,2,1,1,1,0,0,0.51,0.00,0.51,0.25,0.25,Matches,06dc2511
97,Vontae Daley Campbell,eng ENG,DFMF,Leicester City,18,2001,12,4,367,4.1,0,1,1,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,Matches,192d4c3d
98,Jacob Davenport,eng ENG,MF,Blackburn,20,1998,7,7,557,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9ca82cdb
99,Archie Davies,eng ENG,DF,Brighton,20,1998,12,11,1015,11.3,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,f14536b9
100,Jordan Davies,wls WAL,MFFW,Brighton,20,1998,13,12,1038,11.5,0,2,2,0,0,0,2,1,0.00,0.17,0.17,0.00,0.17,Matches,001461e2
101,Jonathan De Bie,be BEL,GK,Tottenham,19,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f606b599
102,Lucas Defise,be BEL,MFFW,Southampton,17,2001,8,7,661,7.3,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,3a280870
103,Liam Delap,eng ENG,FW,Manchester City,16,2003,2,0,47,0.5,0,1,1,0,0,0,0,0,0.00,1.91,1.91,0.00,1.91,Matches,dd897ee7
104,Fisayo Dele-Bashiru,ng NGA,MF,Manchester City,18,2001,14,9,861,9.6,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,121a4fb8
105,Sepp van den Berg,nl NED,DF,Liverpool,17,2001,11,11,990,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7bf9400b
106,Matthew Dennis,eng ENG,FW,Arsenal,17,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c97c3a37
107,Alex Denny,eng ENG,DFMF,Everton,19,2000,11,5,542,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,a7121625
108,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,20,1998,15,15,1323,14.7,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,5c74c0f5
109,Sadou Diallo,eng ENG,MF,Wolves,20,1999,3,1,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,09ba123a
110,Jonathan Dinzeyi,eng ENG,DF,Tottenham,19,1999,6,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4351f1a0
111,Alpha Diounkou,sn SEN,DF,Manchester City,17,2001,15,15,1350,15.0,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,f21c478a
112,Connor Dixon,eng ENG,MF,Derby County,18,2000,7,6,518,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9331f6c3
113,Elijah Dixon-Bonner,eng ENG,MF,Liverpool,18,2001,16,14,1212,13.5,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,931bf61a
114,Lewis Dobbin,eng ENG,FWMF,Everton,16,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e814e1cf
115,Charley Doyle,eng ENG,DFMF,Blackburn,20,1998,8,8,638,7.1,0,1,1,0,0,0,5,1,0.00,0.14,0.14,0.00,0.14,Matches,ca3d7044
116,Tommy Doyle,eng ENG,MF,Manchester City,17,2001,18,16,1447,16.1,2,3,5,0,2,2,1,0,0.12,0.19,0.31,0.00,0.19,Matches,5526deb1
117,Anders Dreyer,dk DEN,MF,Brighton,21,1998,2,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6486b01
118,Bobby Duncan,eng ENG,FW,Liverpool,18,2001,2,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2cc4a968
119,Sam Durrant,lk SRI,MF,Blackburn,17,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,de77fa53
120,Festy Ebosele,ie IRL,DF,Derby County,16,2002,7,2,311,3.5,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,dbfa4f16
121,Harvey Elliott,eng ENG,FWMF,Liverpool,16,2003,12,11,905,10.1,2,4,6,1,1,1,1,0,0.20,0.40,0.60,0.10,0.50,Matches,b9e1436c
122,Kion Etete,eng ENG,FWMF,Tottenham,17,2001,4,3,269,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,df2caddd
123,Antony Evans,eng ENG,MFFW,Everton,20,1998,12,12,1080,12.0,4,7,11,3,1,1,1,0,0.33,0.58,0.92,0.25,0.83,Matches,cce7087c
124,George Evans,eng ENG,MF,Derby County,24,1994,2,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,40302e12
125,Timothy Eyoma,eng ENG,DF,Tottenham,19,2000,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,449949f4
126,Malachi Fagan-Walcott,eng ENG,DF,Tottenham,17,2002,8,8,701,7.8,1,0,1,1,0,0,3,1,0.13,0.00,0.13,0.13,0.13,Matches,8263d615
127,Morgan Feeney,eng ENG,DF,Everton,20,1999,12,12,1064,11.8,2,2,4,2,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches,7abbf224
128,Will Ferry,ie IRL,FWMF,Southampton,18,2000,7,6,478,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,f4765c97
129,Bryan Fiabema,no NOR,FW,Chelsea,16,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78d458eb
130,Lewis Fiorini,sct SCO,FWMF,Manchester City,17,2002,7,3,308,3.4,1,1,2,1,0,0,2,0,0.29,0.29,0.58,0.29,0.58,Matches,22ade6e3
131,Andy Fisher,eng ENG,GK,Blackburn,21,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d0254cd8
132,Craig Forsyth,sct SCO,DF,Derby County,30,1989,5,5,378,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6f44cb44
133,Matty Foulds,eng ENG,DF,Everton,21,1998,18,18,1620,18.0,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,d30d5a43
134,Ed Francis,eng ENG,DFMF,Wolves,19,1999,11,11,945,10.5,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,a355a77f
135,Kieran Freeman,sct SCO,MF,Southampton,19,2000,6,3,310,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b1a7bf79
136,Lewis Freestone,eng ENG,DF,Brighton,19,1999,7,2,317,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,55a60af5
137,Jeremie Frimpong,nl NED,DF,Manchester City,18,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,74f2e748
138,James Furlong,ie IRL,DF,Brighton,17,2002,1,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab18d1b0
139,Tony Gallacher,sct SCO,DF,Liverpool,20,1999,14,10,967,10.7,1,1,2,1,0,0,0,0,0.09,0.09,0.19,0.09,0.19,Matches,94177773
140,Aleix García,es ESP,MF,Manchester City,22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a10361d2
141,Eric García,es ESP,DF,Manchester City,18,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2bed3eab
142,Benjamín Garré,ar ARG,FW,Manchester City,19,2000,3,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,351780d8
143,Jaden Gary Charles,eng ENG,DF,Derby County,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,03a68583
144,Shamal George,eng ENG,GK,Liverpool,21,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,602d7a2f
145,Morgan Gibbs-White,eng ENG,MF,Wolves,19,2000,1,1,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32f60ed8
146,Lewis Gibson,eng ENG,DF,Everton,19,2000,7,7,607,6.7,2,0,2,2,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,cdf0f2db
147,Billy Gilmour,sct SCO,MF,Chelsea,18,2001,11,11,920,10.2,2,4,6,1,1,1,1,0,0.20,0.39,0.59,0.10,0.49,Matches,df10e27c
148,Zak Gilsenan,ie IRL,MF,Blackburn,16,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9e256752
149,Ben Gladwin,eng ENG,MF,Blackburn,27,1992,1,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e957399e
150,Rio Glean,eng ENG,MF,Southampton,17,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f04a5cf7
151,Claudio Gomes,fr FRA,MF,Manchester City,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22f6ed2c
152,Anthony Gordon,eng ENG,FWMF,Everton,18,2001,9,9,761,8.5,6,2,8,4,2,3,0,0,0.71,0.24,0.95,0.47,0.71,Matches,2bd83368
153,Jordan Graham,eng ENG,FW,Wolves,24,1995,5,5,435,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,79fa0adc
154,Joe Grayson,eng ENG,DF,Blackburn,20,1999,5,5,450,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,d401981c
155,Sam Greenwood,eng ENG,FW,Arsenal,17,2002,5,1,139,1.5,1,0,1,1,0,0,0,0,0.65,0.00,0.65,0.65,0.65,Matches,f3354c07
156,Daniel Grimshaw,eng ENG,GK,Manchester City,21,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5397e7d8
