,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
73,Jack Bycroft,eng ENG,GK,Southampton,18,2001,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4d5db08
74,Moisés Caicedo,ec ECU,MF,Brighton,18,2001,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,16264a81
75,Sam Caiger,eng ENG,DF,West Ham,18,2002,4,2,216,2.4,0,1,1,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,fd6a22ab
76,Jake Cain,eng ENG,MFFW,Liverpool,18,2001,17,16,1479,16.4,6,3,9,6,0,0,1,0,0.37,0.18,0.55,0.37,0.55,Matches,a33ce8e2
77,Tom Cannon,ie IRL,FW,Everton,17,2002,14,1,273,3.0,2,1,3,2,0,0,1,0,0.66,0.33,0.99,0.66,0.99,Matches,4506aec5
78,Gonçalo Cardoso,pt POR,DF,West Ham,19,2000,5,4,361,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,47760615
79,Juan Carlos Familia,do DOM,FW,Chelsea,20,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7ff30a3
80,Álvaro Carreras,es ESP,DFMF,Manchester Utd,17,2003,20,15,1476,16.4,1,5,6,1,0,0,4,0,0.06,0.30,0.37,0.06,0.37,Matches,33a68b9b
81,Matthew Carson,nir NIR,DF,Southampton,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ad617b5e
82,Hayden Carter,eng ENG,DF,Blackburn,20,1999,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,40f85b8f
83,Eiran Cashin,ie IRL,DF,Derby County,18,2001,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f557c3b8
84,Danny Cashman,eng ENG,FWMF,Brighton,19,2001,20,18,1631,18.1,6,3,9,6,0,0,4,0,0.33,0.17,0.50,0.33,0.50,Matches,a1235277
85,Petr Čech,cz CZE,GK,Chelsea,38,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71672fa0
86,Kallum Cesay,sl SLE,DFMF,Tottenham,17,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a653f8a7
87,Calum Chambers,eng ENG,DF,Arsenal,25,1995,3,3,255,2.8,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,dc6f5bdd
88,Harry Chapman,eng ENG,FWMF,Blackburn,22,1997,5,5,427,4.7,2,4,6,2,0,0,0,0,0.42,0.84,1.26,0.42,1.26,Matches,7768b19f
89,Kgagelo Chauke,eng ENG,MF,Southampton,17,2003,8,4,373,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,06791660
90,Daniel Chesters,eng ENG,MFFW,West Ham,18,2002,15,12,1130,12.6,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,240c8ab6
91,Lenni Cirino,ms MSR,DFMF,Blackburn,17,2003,11,10,882,9.8,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,b6eb4bc9
92,Cătălin Cîrjan,ro ROU,MFFW,Arsenal,17,2002,11,9,764,8.5,1,2,3,1,0,0,1,0,0.12,0.24,0.35,0.12,0.35,Matches,701942fd
93,Dennis Cirkin,lv LVA,DF,Tottenham,18,2002,14,14,1260,14.0,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,307ea3b6
94,Mitchell Clark,wls WAL,DFMF,Leicester City,21,1999,13,13,1170,13.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,dba74cd3
95,Courtney Clarke,jm JAM,MF,Derby County,17,2003,3,2,202,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,98d3d3bf
96,Harry Clarke,eng ENG,DF,Arsenal,19,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a64f2573
97,Jack Clarke,eng ENG,MFFW,Tottenham,19,2000,8,8,663,7.4,2,1,3,2,0,0,4,0,0.27,0.14,0.41,0.27,0.41,Matches,e16932d8
98,Leighton Clarkson,eng ENG,MF,Liverpool,18,2001,14,14,1147,12.7,3,3,6,3,0,0,3,1,0.24,0.24,0.47,0.24,0.47,Matches,d5dafedb
99,Thomas Clayton,sct SCO,MFDF,Liverpool,20,2000,24,23,2108,23.4,3,0,3,3,0,0,5,0,0.13,0.00,0.13,0.13,0.13,Matches,e8f15b6d
100,Alex Cochrane,eng ENG,DF,Brighton,20,2000,3,3,270,3.0,0,2,2,0,0,0,1,0,0.00,0.67,0.67,0.00,0.67,Matches,8a08585e
101,Toby Collyer,eng ENG,MF,Brighton,16,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4f9091bc
102,Levi Colwill,eng ENG,DF,Chelsea,17,2003,18,17,1487,16.5,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,700783e7
103,Callum Connolly,eng ENG,DFMF,Everton,22,1997,4,4,360,4.0,1,0,1,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches,39ad0b72
104,James Connolly,wls WAL,DF,Blackburn,18,2001,3,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7ac0f13a
105,Kai Corbett,eng ENG,MFFW,West Ham,17,2002,18,12,1226,13.6,2,1,3,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22,Matches,f84199b8
106,Dominic Corness,eng ENG,MF,Liverpool,17,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b74b3067
107,Ben Cottrell,eng ENG,MF,Arsenal,18,2001,17,17,1530,17.0,4,1,5,3,1,1,3,0,0.24,0.06,0.29,0.18,0.24,Matches,0d901d79
108,Conor Coventry,ie IRL,MF,West Ham,20,2000,18,18,1620,18.0,5,2,7,2,3,3,7,0,0.28,0.11,0.39,0.11,0.22,Matches,a5ca9127
109,Trae Coyle,eng ENG,MFFW,Arsenal,19,2001,6,4,451,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches,e2accf9a
110,Michael Craig,sct SCO,MF,Tottenham,17,2003,2,1,135,1.5,0,1,1,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches,efa00ecf
111,Cameron Cresswell,eng ENG,FWMF,Derby County,20,1999,19,16,1384,15.4,11,2,13,10,1,1,2,0,0.72,0.13,0.85,0.65,0.78,Matches,32ff06f4
112,Andrew Crofts,wls WAL,MF,Brighton,36,1984,6,5,428,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5ba16a76
113,Bartosz Cybulski,pl POL,FW,Derby County,17,2002,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,24533540
114,Bernardo Costa Da Rosa,br BRA,DFMF,West Ham,19,2000,16,14,1220,13.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cd3112d5
115,Bradley Dack,eng ENG,MF,Blackburn,26,1993,2,2,135,1.5,1,1,2,1,0,0,0,0,0.67,0.67,1.33,0.67,1.33,Matches,542d4f02
116,Vontae Daley Campbell,eng ENG,DF,Leicester City,19,2001,14,14,1099,12.2,0,2,2,0,0,0,5,1,0.00,0.16,0.16,0.00,0.16,Matches,192d4c3d
117,Cole DaSilva,wls WAL,DFMF,Leicester City,21,1999,9,7,604,6.7,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,0d8ea221
118,Jacob Davenport,eng ENG,MFDF,Blackburn,21,1998,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,9ca82cdb
119,Jezreel Davies,eng ENG,MF,Tottenham,16,2004,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,54b9be69
120,Lucas Defise,be BEL,MFFW,Southampton,18,2001,10,6,642,7.1,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,3a280870
121,Liam Delap,eng ENG,FWMF,Manchester City,17,2003,20,20,1742,19.4,24,5,29,23,1,2,2,1,1.24,0.26,1.50,1.19,1.45,Matches,dd897ee7
122,Sepp van den Berg,nl NED,DFMF,Liverpool,18,2001,9,9,810,9.0,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,7bf9400b
123,Lars Dendoncker,be BEL,DF,Brighton,19,2001,17,17,1440,16.0,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,3fc8d5e3
124,Adam Desbois,eng ENG,GK,Brighton,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13f26ffd
125,Alfie Devine,eng ENG,MF,Tottenham,15,2004,12,12,1054,11.7,2,0,2,2,0,0,4,1,0.17,0.00,0.17,0.17,0.17,Matches,ba08056d
126,Reece Devine,eng ENG,DF,Manchester Utd,18,2001,16,15,1368,15.2,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,84814674
127,Amad Diallo,ci CIV,MF,Manchester Utd,18,2002,3,3,270,3.0,4,3,7,3,1,1,1,0,1.33,1.00,2.33,1.00,2.00,Matches,9dc96f10
128,Amadou Diallo,eng ENG,MF,West Ham,17,2003,3,2,210,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e31708b2
129,Ibrahima Diallo,fr FRA,MF,Southampton,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,11ff3d56
130,Jonathan Dinzeyi,eng ENG,DF,Arsenal,20,1999,17,13,1215,13.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4351f1a0
131,Alpha Diounkou,sn SEN,DFMF,Manchester City,18,2001,13,8,749,8.3,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,f21c478a
132,Connor Dixon,eng ENG,MF,Derby County,19,2000,15,11,1082,12.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,9331f6c3
133,Roman Dixon,eng ENG,DF,Everton,15,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6fba4dba
134,Elijah Dixon-Bonner,eng ENG,MFFW,Liverpool,19,2001,18,11,1049,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,931bf61a
135,Mésaque Djú,pt POR,MFFW,West Ham,21,1999,12,5,477,5.3,2,0,2,2,0,0,3,0,0.38,0.00,0.38,0.38,0.38,Matches,8af5e040
136,Lewis Dobbin,eng ENG,MF,Everton,17,2003,1,1,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e814e1cf
137,Tyrhys Dolan,eng ENG,MF,Blackburn,18,2001,2,2,180,2.0,1,1,2,1,0,0,0,0,0.50,0.50,1.00,0.50,1.00,Matches,ce967905
138,Callum Doyle,eng ENG,DF,Manchester City,16,2003,13,13,1170,13.0,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,Matches,984eb48c
139,Kami Doyle,eng ENG,MF,Southampton,14,2005,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,65983e4d
140,Tommy Doyle,eng ENG,MF,Manchester City,18,2001,17,17,1511,16.8,4,10,14,3,1,2,2,0,0.24,0.60,0.83,0.18,0.77,Matches,5526deb1
141,Danny Drinkwater,eng ENG,MF,Chelsea,30,1990,3,3,256,2.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2649ff32
142,Bobby Duncan,eng ENG,FW,Derby County,19,2001,7,2,281,3.1,0,1,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches,2cc4a968
143,Sam Durrant,lk SRI,MFFW,Blackburn,18,2002,15,9,860,9.6,4,1,5,4,0,0,1,0,0.42,0.10,0.52,0.42,0.52,Matches,de77fa53
144,Jordan Eastham,eng ENG,GK,Blackburn,18,2001,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,06ac878b
145,Festy Ebosele,ie IRL,DFMF,Derby County,17,2002,9,8,643,7.1,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,dbfa4f16
146,Samuel Edozie,eng ENG,FWMF,Manchester City,17,2003,17,12,1069,11.9,3,2,5,3,0,0,0,0,0.25,0.17,0.42,0.25,0.42,Matches,007414dd
147,Khayon Edwards,eng ENG,FW,Arsenal,16,2003,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c25b2143
148,CJ Egan-Riley,eng ENG,DFMF,Manchester City,17,2003,14,11,1083,12.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d313e8ff
149,Pierre Ekwah Elimby,fr FRA,MF,West Ham,18,2002,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,830371be
150,Pierre Ekwah Elimby,fr FRA,MF,Chelsea,18,2002,5,1,179,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,830371be
151,Anthony Elanga,se SWE,FWMF,Manchester Utd,18,2002,16,16,1401,15.6,9,2,11,9,0,0,0,0,0.58,0.13,0.71,0.58,0.71,Matches,2fba6108
152,Ben Elliott,cm CMR,MF,Chelsea,17,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,98336853
153,Noam Emeran,fr FRA,MF,Manchester Utd,17,2002,5,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e83c3f0
154,Ulrick Eneme,ga GAB,FW,Brighton,19,2001,10,4,436,4.8,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,da92b0a4
155,Luca Ercolani,it ITA,DF,Manchester Utd,20,1999,5,4,383,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3d5cf9fe
