,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
52,Luke Bolton,eng ENG,MFFW,Manchester City,18,1999,6,4,383,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,dadb55bd
53,Jamie Bowden,ie IRL,MFDF,Tottenham,17,2001,8,8,657,7.3,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,9a5675c9
54,Josh Bowler,eng ENG,MF,Everton,19,1999,16,8,847,9.4,3,1,4,3,0,0,2,0,0.32,0.11,0.43,0.32,0.43,Matches,ea39a081
55,Jayden Braaf,nl NED,FW,Manchester City,15,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c609e90e
56,Cohen Bramall,eng ENG,DFFW,Arsenal,22,1996,8,6,536,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6cb7f041
57,Ben Brereton,cl CHI,MF,Blackburn,19,1999,1,1,90,1.0,1,0,1,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matches,57827369
58,Rhian Brewster,eng ENG,FW,Liverpool,18,2000,2,2,144,1.6,1,1,2,1,0,0,0,0,0.62,0.62,1.25,0.62,1.25,Matches,30e81a88
59,Nathan Broadhead,wls WAL,MFFW,Everton,20,1998,22,22,1900,21.1,3,5,8,3,0,0,1,0,0.14,0.24,0.38,0.14,0.38,Matches,43309491
60,Charlie Brown,eng ENG,FWMF,Chelsea,18,1999,17,9,836,9.3,4,1,5,4,0,0,3,0,0.43,0.11,0.54,0.43,0.54,Matches,44f87ad3
61,Jaden Brown,eng ENG,DFMF,Tottenham,19,1999,13,12,1098,12.2,1,2,3,1,0,0,2,0,0.08,0.16,0.25,0.08,0.25,Matches,aeabe05a
62,Jordan Brown,eng ENG,DFMF,Derby County,17,2001,4,3,262,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5f4fdd2
63,Tyias Browning,cn CHN,DF,Everton,24,1994,14,14,1260,14.0,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,c4e180f0
64,Lee Buchanan,eng ENG,DF,Derby County,17,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45e95f21
65,John Buckley,eng ENG,MFDF,Blackburn,18,1999,21,20,1825,20.3,1,3,4,1,0,0,8,0,0.05,0.15,0.20,0.05,0.20,Matches,b3ac41b5
66,Robbie Burton,wls WAL,MF,Arsenal,18,1999,12,10,867,9.6,2,2,4,0,2,2,4,0,0.21,0.21,0.42,0.00,0.21,Matches,2003bf6f
67,Jacob Butterfield,eng ENG,MF,Derby County,28,1990,5,5,438,4.9,2,1,3,2,0,0,0,0,0.41,0.21,0.62,0.41,0.62,Matches,5ff1aeb8
68,Daniel Butterworth,eng ENG,FWMF,Blackburn,18,1999,19,19,1660,18.4,6,2,8,4,2,3,6,1,0.33,0.11,0.43,0.22,0.33,Matches,5564eb4f
69,David Button,eng ENG,GK,Brighton,29,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e608ed4c
70,Marcin Bułka,pl POL,GK,Chelsea,18,1999,5,5,410,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db87a2c4
71,George Byers,sct SCO,MFFW,Swansea City,22,1996,3,3,227,2.5,0,1,1,0,0,0,2,1,0.00,0.40,0.40,0.00,0.40,Matches,f4c20cb3
72,Oliver Byrne,eng ENG,GK,Blackburn,20,1997,4,4,351,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e592f025
73,Ben Cabango,wls WAL,DFMF,Swansea City,18,2000,7,7,630,7.0,1,0,1,1,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches,70723cac
74,Rafael Camacho,pt POR,MFFW,Liverpool,18,2000,14,14,1231,13.7,8,5,13,8,0,0,1,0,0.58,0.37,0.95,0.58,0.95,Matches,91b43c98
75,Mitchel Candlin,eng ENG,FW,Blackburn,18,2000,5,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a7a93d3e
76,Juan Carlos Familia,do DOM,MFDF,Chelsea,18,2000,21,20,1833,20.4,1,5,6,1,0,0,0,0,0.05,0.25,0.29,0.05,0.29,Matches,c7ff30a3
77,Hayden Carter,eng ENG,DFMF,Blackburn,18,1999,19,19,1603,17.8,1,0,1,1,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches,40f85b8f
78,Danny Cashman,eng ENG,MFFW,Brighton,17,2001,3,2,189,2.1,1,1,2,1,0,0,0,0,0.48,0.48,0.95,0.48,0.95,Matches,a1235277
79,Harry Chapman,eng ENG,MFFW,Blackburn,20,1997,4,4,325,3.6,2,0,2,2,0,0,1,0,0.55,0.00,0.55,0.55,0.55,Matches,7768b19f
80,Harry Charsley,ie IRL,MFDF,Everton,21,1996,16,16,1405,15.6,2,1,3,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,Matches,b20eece9
81,Daniel Chesters,eng ENG,MF,West Ham,16,2002,3,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,240c8ab6
82,Pedro Chirivella,es ESP,MF,Liverpool,21,1997,15,15,1350,15.0,1,4,5,1,0,1,1,0,0.07,0.27,0.33,0.07,0.33,Matches,68a26d51
83,Hamza Choudhury,bd BAN,MFDF,Leicester City,20,1997,7,7,605,6.7,0,2,2,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches,7d2d3329
84,Isaac Christie-Davies,wls WAL,MF,Liverpool,20,1997,17,14,1348,15.0,2,2,4,2,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches,aa62bd5a
85,Dennis Cirkin,lv LVA,DF,Tottenham,16,2002,5,4,351,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,307ea3b6
86,Rayan Clarke,eng ENG,MF,Tottenham,17,2001,3,1,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bcb81aa5
87,Nathaniel Clyne,eng ENG,DF,Liverpool,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0442183b
88,Alex Cochrane,eng ENG,DF,Brighton,18,2000,17,15,1396,15.5,0,4,4,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26,Matches,8a08585e
89,Will Collar,eng ENG,MF,Brighton,21,1997,10,8,708,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6736e7d3
90,Joseph Colley,se SWE,DF,Chelsea,19,1999,18,15,1400,15.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62e66c88
91,Aaron Connolly,ie IRL,FW,Brighton,18,2000,15,14,1192,13.2,10,1,11,10,0,0,0,0,0.76,0.08,0.83,0.76,0.83,Matches,27c01749
92,Brandon Cooper,wls WAL,DF,Swansea City,18,2000,18,17,1542,17.1,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches,71e7f875
93,Oliver Cooper,wls WAL,MFFW,Swansea City,18,1999,13,8,746,8.3,0,1,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,d3813344
94,Ben Cottrell,eng ENG,MF,Arsenal,16,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d901d79
95,Conor Coventry,ie IRL,MF,West Ham,18,2000,17,17,1499,16.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,a5ca9127
96,George Cox,eng ENG,DFMF,Brighton,20,1998,7,7,604,6.7,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,8c25d35a
97,Liam Coyle,eng ENG,MF,Liverpool,18,1999,11,8,720,8.0,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,467f682d
98,Trae Coyle,eng ENG,MFFW,Arsenal,17,2001,8,6,527,5.9,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,e2accf9a
99,Cameron Cresswell,eng ENG,FW,Derby County,18,1999,22,21,1723,19.1,7,0,7,6,1,2,4,0,0.37,0.00,0.37,0.31,0.31,Matches,32ff06f4
100,Josh Cullen,ie IRL,MF,West Ham,22,1996,3,3,258,2.9,1,1,2,1,0,0,0,0,0.35,0.35,0.70,0.35,0.70,Matches,f6d7d690
101,Liam Cullen,wls WAL,FWMF,Swansea City,19,1999,21,19,1762,19.6,10,1,11,10,0,0,3,0,0.51,0.05,0.56,0.51,0.56,Matches,20b8cd02
102,Jamie Cumming,eng ENG,GK,Chelsea,18,1999,15,14,1300,14.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f745cf49
103,Bernardo Costa Da Rosa,br BRA,MF,West Ham,17,2000,8,4,367,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cd3112d5
104,Fankaty Dabo,eng ENG,DF,Chelsea,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,242dbdeb
105,Jacob Davenport,eng ENG,MF,Blackburn,19,1998,8,8,677,7.5,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,9ca82cdb
106,Archie Davies,eng ENG,DF,Brighton,19,1998,19,16,1504,16.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f14536b9
107,Curtis Davies,sl SLE,DF,Derby County,33,1985,1,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,607fb965
108,Jordan Davies,wls WAL,MFFW,Brighton,19,1998,15,9,816,9.1,1,2,3,1,0,0,2,0,0.11,0.22,0.33,0.11,0.33,Matches,001461e2
109,Keston Davies,wls WAL,DF,Swansea City,21,1996,9,7,717,8.0,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,7d8f1de9
110,Rhys Davies,eng ENG,GK,Leicester City,18,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9dcf3728
111,Jonathan De Bie,be BEL,GK,Tottenham,18,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f606b599
112,Kees De Boer,nl NED,MF,Swansea City,18,2000,14,8,797,8.9,0,2,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,b159fb6c
113,Tom Dele-Bashiru,ng NGA,MFFW,Manchester City,18,1999,12,8,768,8.5,0,2,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,0666f848
114,Alex Denny,eng ENG,MF,Everton,18,2000,5,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a7121625
115,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,19,1998,22,21,1878,20.9,1,4,5,1,0,0,2,0,0.05,0.19,0.24,0.05,0.24,Matches,5c74c0f5
116,Yan Dhanda,eng ENG,MFFW,Swansea City,19,1998,5,5,438,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e2eb632a
117,Fousseni Diabaté,ml MLI,FWMF,Leicester City,22,1995,6,6,483,5.4,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,d07e3b41
118,Amadou Diallo,eng ENG,MF,West Ham,15,2003,3,2,196,2.2,2,0,2,2,0,0,0,0,0.92,0.00,0.92,0.92,0.92,Matches,e31708b2
119,Grady Diangana,cd COD,MFFW,West Ham,20,1998,8,8,653,7.3,2,0,2,2,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,f522d7ec
120,Jonathan Dinzeyi,eng ENG,DF,Tottenham,18,1999,10,6,498,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4351f1a0
121,Alpha Diounkou,sn SEN,DF,Manchester City,16,2001,12,11,913,10.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f21c478a
122,Connor Dixon,eng ENG,MF,Derby County,17,2000,2,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9331f6c3
123,Mésaque Djú,pt POR,MF,West Ham,19,1999,6,1,193,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,8af5e040
124,Kieran Dowell,eng ENG,MF,Everton,20,1997,3,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f6ec02a
125,Paul Downing,eng ENG,DF,Blackburn,26,1991,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1100cd5a
126,Charley Doyle,eng ENG,DFMF,Blackburn,19,1998,18,18,1465,16.3,2,0,2,2,0,0,3,1,0.12,0.00,0.12,0.12,0.12,Matches,ca3d7044
127,Tommy Doyle,eng ENG,MF,Manchester City,16,2001,7,3,367,4.1,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,5526deb1
128,Anders Dreyer,dk DEN,MF,Brighton,20,1998,14,13,1097,12.2,4,3,7,4,0,0,1,0,0.33,0.25,0.57,0.33,0.57,Matches,c6486b01
129,Marco Dulca,ro ROU,MF,Swansea City,19,1999,5,3,236,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,285e6524
130,Bobby Duncan,eng ENG,FW,Liverpool,17,2001,3,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2cc4a968
131,Dylan Duncan,eng ENG,MF,Tottenham,19,1999,15,7,746,8.3,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,c19937d3
132,Marcus Edwards,eng ENG,MF,Tottenham,19,1998,3,3,259,2.9,1,1,2,1,0,0,0,0,0.35,0.35,0.69,0.35,0.69,Matches,57760e66
133,Kairo Edwards-John,eng ENG,FW,Leicester City,18,1999,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3a1cabf
134,Pierre Ekwah Elimby,fr FRA,DF,Chelsea,16,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,830371be
135,Callum Elder,au AUS,DFMF,Leicester City,23,1995,10,10,855,9.5,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,6d53d427
136,Ed Elewa-Ikpakwu,eng ENG,DF,Leicester City,17,2001,2,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,15ec2233
137,Timi Elšnik,si SVN,MFFW,Derby County,20,1998,3,3,240,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,66f040ff
138,Antony Evans,eng ENG,MFFW,Everton,19,1998,12,12,924,10.3,3,2,5,3,0,0,0,0,0.29,0.19,0.49,0.29,0.49,Matches,cce7087c
139,George Evans,eng ENG,MF,Derby County,23,1994,4,4,329,3.7,0,1,1,0,0,0,2,0,0.00,0.27,0.27,0.00,0.27,Matches,40302e12
140,Jack Evans,eng ENG,DFMF,Blackburn,25,1993,9,9,804,8.9,1,1,2,1,0,0,2,1,0.11,0.11,0.22,0.11,0.22,Matches,3f356b51
141,Keiran Evans,wls WAL,MF,Swansea City,19,1999,12,9,725,8.1,1,2,3,1,0,0,1,0,0.12,0.25,0.37,0.12,0.37,Matches,bc25d547
142,Aaron Eyoma,eng ENG,MFFW,Derby County,20,1997,10,7,622,6.9,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,366d4a53
143,Timothy Eyoma,eng ENG,DF,Tottenham,18,2000,14,14,1114,12.4,0,1,1,0,0,0,4,2,0.00,0.08,0.08,0.00,0.08,Matches,449949f4
144,Malachi Fagan-Walcott,eng ENG,DF,Tottenham,16,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8263d615
145,Morgan Feeney,eng ENG,DF,Everton,19,1999,17,16,1434,15.9,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,7abbf224
146,Jayden Fevrier,eng ENG,MF,West Ham,15,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d2cd344
147,Andy Fisher,eng ENG,GK,Blackburn,20,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d0254cd8
148,Matty Foulds,eng ENG,DFMF,Everton,20,1998,11,4,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d30d5a43
149,Jeremie Frimpong,nl NED,DFFW,Manchester City,17,2000,14,12,1135,12.6,2,1,3,2,0,0,1,1,0.16,0.08,0.24,0.16,0.24,Matches,74f2e748
150,Tony Gallacher,sct SCO,DF,Liverpool,19,1999,9,2,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94177773
151,Conor Gallagher,eng ENG,MF,Chelsea,18,2000,16,13,1240,13.8,4,3,7,4,0,0,8,0,0.29,0.22,0.51,0.29,0.51,Matches,c2731c10
152,Brendan Galloway,zw ZIM,DFMF,Everton,22,1996,13,13,1108,12.3,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,321506b3
153,Eric García,es ESP,DF,Manchester City,17,2001,10,10,885,9.8,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,2bed3eab
154,Juanma García,es ESP,DFMF,Liverpool,21,1997,12,10,904,10.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f50dea02
155,Benjamín Garré,ar ARG,FWMF,Manchester City,18,2000,19,15,1225,13.6,6,3,9,5,1,1,0,0,0.44,0.22,0.66,0.37,0.59,Matches,351780d8
156,Jordan Garrick,eng ENG,MFFW,Swansea City,20,1998,15,11,1008,11.2,1,3,4,1,0,0,0,0,0.09,0.27,0.36,0.09,0.36,Matches,eacc267b
