,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
31,Adedamola Alabi,eng ENG,MF,Newcastle,16,2009,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5f1b74a
32,Zane Albarus,eng ENG,MFDF,Brighton,19,2005,7,5,409,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,128c81a4
33,Milan Aleksić,rs SRB,MF,Sunderland,19,2005,2,2,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c79f7793
34,Ajibola Alese,eng ENG,DF,Sunderland,24,2001,2,2,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,182a8b9d
35,Max Alexander Bilac,si SVN,FW,Aston Villa,18,2007,3,1,175,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,628262bf
36,Mirsad Ali,eng ENG,DF,Leicester City,19,2006,19,19,1710,19.0,0,2,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,7c79cc59
37,Sonny Aljofree,eng ENG,DF,Manchester Utd,20,2004,9,9,764,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bd44b52f
38,Samuel Alker,eng ENG,FW,Leeds United,16,2009,3,1,134,1.5,2,0,2,2,0,0,0,0,1.34,0.00,1.34,1.34,1.34,Matches,89858b55
39,Isaac Allan,,GK,Sunderland,,,7,7,621,6.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,c1237e20
40,Cruz Allen,wls WAL,MFFW,Derby County,18,2007,10,10,829,9.2,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,7a5b542a
41,Max Alleyne,eng ENG,DF,Manchester City,20,2005,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,defcfd32
42,Olabade Aluko,,DF,Leicester City,,,6,6,485,5.4,2,1,3,2,0,0,3,0,0.37,0.19,0.56,0.37,0.56,Matches,12bb637a
43,Bobby Amartey,eng ENG,DF,Leicester City,19,2006,12,11,976,10.8,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches,7e188f3d
44,Harry Amass,eng ENG,DF,Manchester Utd,18,2007,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7b47100c
45,Jaydon Amauri Banel,nl NED,MF,Burnley,20,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,98e0d76c
46,Botan Ameen,iq IRQ,FWMF,Norwich City,18,2007,14,13,1128,12.5,2,0,2,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,ed2a6e16
47,Idrissa Amihere,,MFDF,West Brom,,,7,4,395,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0ad197e1
48,Samuel Amissah,eng ENG,DF,Fulham,18,2007,16,16,1440,16.0,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2835bfe1
49,Ato Ampah,eng ENG,MFFW,Chelsea,19,2006,7,5,402,4.5,0,3,3,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches,4b98d1d4
50,Joe Anderson,eng ENG,DF,Sunderland,24,2001,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,19a890ba
51,Dani Ángel,es ESP,FW,Wolves,19,2006,15,12,1004,11.2,8,0,8,8,0,0,2,1,0.72,0.00,0.72,0.72,0.72,Matches,3ccb9f65
52,Danny Anijsko,eng ENG,MF,Nottingham,19,2006,7,2,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,997f9101
53,Andre Annous,eng ENG,FWMF,Arsenal,17,2007,16,15,1279,14.2,5,1,6,4,1,3,0,0,0.35,0.07,0.42,0.28,0.35,Matches,2d14071d
54,Caleb Ansen,eng ENG,GK,Norwich City,19,2005,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5be1a1f3
55,Michail Antonio,jm JAM,FW,West Ham,35,1990,2,2,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac05f970
56,Genesis Antwi,se SWE,DF,Chelsea,18,2007,19,19,1662,18.5,0,6,6,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,aaa96db5
57,Dapo Anunlopo,ie IRL,FW,Wolves,16,2009,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6510ca3
58,Harvey Araujo,,DF,Fulham,,,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eeda6489
59,Samual Archer,eng ENG,GK,Tottenham,18,2007,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e7c688a
60,Pele Arganese-Mcdermott,eng ENG,DF,Tottenham,19,2005,19,14,1207,13.4,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,0259465e
61,Daniel Armer,sct SCO,DF,Manchester Utd,17,2007,14,10,1035,11.5,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,f94abf1b
62,Teddie Arthur Bloomfield,eng ENG,DF,Aston Villa,17,2007,4,3,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e193747
63,Aimuamwonsa Asemota,eng ENG,GK,Aston Villa,17,2008,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f677ec5
64,Harrison Ashby,sct SCO,DFMF,Newcastle,23,2001,3,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b391383a
65,Tyrell Ashcroft,eng ENG,DF,Tottenham,21,2004,6,6,531,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7675488
66,Joe Ashton,eng ENG,DFMF,Burnley,18,2006,10,8,776,8.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b942aeda
67,Finlay Ashworth,wls WAL,MFDF,Wolves,19,2005,11,8,675,7.5,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,3d19acc8
68,Tom Atcheson,nir NIR,DF,Blackburn,18,2006,9,9,764,8.5,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,1dd307a6
69,Bigo Atom,de GER,DF,Brighton,20,2005,13,12,1017,11.3,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,966f64a3
70,Zach Awe,eng ENG,DF,Southampton,21,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7a0ae4f0
71,Lanre Awesu,eng ENG,GK,West Ham,17,2008,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f801d255
72,Leon Ayinde,ie IRL,MFFW,Ipswich Town,20,2004,10,10,700,7.8,4,0,4,4,0,0,1,0,0.51,0.00,0.51,0.51,0.51,Matches,9ac825cb
73,Abdoullah Ba,fr FRA,MF,Sunderland,22,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3f651f34
74,Daniel Babb,ie IRL,DF,Ipswich Town,19,2006,7,5,456,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,f7a0b421
75,Elkan Baggott,id IDN,DF,Ipswich Town,22,2002,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a0e00e23
76,James Bailey,eng ENG,MF,Manchester Utd,17,2007,1,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2d3d6e3
77,Lewis Bailey,,FW,Stoke City,,,4,2,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,24afd585
78,Scott Bailey,eng ENG,MF,Newcastle,19,2006,19,17,1462,16.2,0,2,2,0,0,0,9,0,0.00,0.12,0.12,0.00,0.12,Matches,7e086cd1
79,Brando Bailey-Joseph,eng ENG,MFFW,Arsenal,16,2008,10,7,555,6.2,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,f75edb43
80,Oliver Bainbridge,eng ENG,DF,Sunderland,20,2005,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4bbe2ed
81,Hazeem Bakre,eng ENG,MF,Middlesbrough,19,2005,5,0,101,1.1,1,0,1,1,0,0,0,0,0.89,0.00,0.89,0.89,0.89,Matches,101dfbcf
82,Levi Ball,,MF,Blackburn,,,4,1,163,1.8,1,0,1,1,0,0,2,0,0.55,0.00,0.55,0.55,0.55,Matches,b8d3c25a
83,Emilio Ballard-Matthews,eng ENG,MFFW,Wolves,16,2008,6,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3fa4272e
84,Hamzat Balogun,eng ENG,DF,Burnley,20,2005,1,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e96a1b6
85,Salif Bamba,eng ENG,DF,Birmingham City,17,2008,2,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4ac2759d
86,Alex Bangura,sl SLE,DF,Middlesbrough,26,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c47e09ba
87,Tamer Bani Odeh,jo JOR,MF,West Brom,21,2003,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a03364a
88,Luke Banks,,DFMF,Derby County,,,14,10,1023,11.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f8852e28
89,Kobe Barbour,eng ENG,FW,Chelsea,17,2007,5,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,89b3d5ac
90,Finley Barbrook,eng ENG,MF,Ipswich Town,20,2004,5,5,450,5.0,3,1,4,3,0,0,0,0,0.60,0.20,0.80,0.60,0.80,Matches,5c957d3e
91,Ben Barclay,eng ENG,DF,Brighton,28,1996,16,12,1106,12.3,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,17dff2e1
92,James Barker,,FW,Sunderland,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8d1bcbc5
93,Ty Barnett,eng ENG,MFFW,Wolves,20,2005,9,3,409,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c68c6838
94,Joseph Barough,eng ENG,MF,Reading FC,19,2006,7,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,388012c7
95,George Barrett,eng ENG,GK,Ipswich Town,19,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aca976d1
96,Jack Barrett,eng ENG,GK,Blackburn,23,2002,2,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6217792f
97,Briar Bateman,,MFFW,Birmingham City,,,12,12,931,10.3,2,2,4,2,0,0,2,0,0.19,0.19,0.39,0.19,0.39,Matches,e7f6a377
98,Callum Bates,eng ENG,MF,Everton,19,2005,18,15,1269,14.1,1,4,5,1,0,0,1,0,0.07,0.28,0.35,0.07,0.35,Matches,b2010f35
99,Ryan Battrum,eng ENG,DFMF,West Ham,19,2005,15,13,1179,13.1,2,1,3,2,0,0,5,0,0.15,0.08,0.23,0.15,0.23,Matches,1791f9a4
100,Daniel Batty,eng ENG,MF,Tottenham,18,2006,4,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4eb1ad2d
101,Jake Batty,eng ENG,DFMF,Blackburn,20,2005,7,7,575,6.4,1,1,2,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,Matches,79f29835
102,Zachary Baumann,ua UKR,MF,Manchester Utd,18,2007,2,1,112,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7a361d1c
103,Zachary Baumann,ua UKR,MFFW,Norwich City,18,2007,13,8,642,7.1,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,7a361d1c
104,Stevie Bausor,eng ENG,GK,Leicester City,20,2005,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e3413112
105,Boyd Beacroft,eng ENG,DF,Reading FC,22,2003,7,6,540,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,12b39eae
106,Jacob Beaumont-Clark,eng ENG,MFFW,Everton,19,2005,10,4,471,5.2,2,0,2,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches,16430796
107,Owen Beck,wls WAL,DF,Derby County,22,2002,1,1,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a011a1e9
108,Jamel Beggs,eng ENG,MF,Tottenham,17,2007,3,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d44b88e
109,Joe Belmont,wls WAL,FW,Brighton,18,2006,20,14,1114,12.4,7,1,8,7,0,0,3,0,0.57,0.08,0.65,0.57,0.65,Matches,6caf4093
110,Dean Benamar,eng ENG,DFMF,Crystal Palace,17,2008,7,6,558,6.2,2,0,2,2,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,b047bb3b
111,Nazim Benchaita,eng ENG,DF,Fulham,16,2008,3,0,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e1a85fd1
112,Lewys Benjamin,wls WAL,GK,Wolves,18,2006,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,41b36757
113,Omari Benjamin,wls WAL,FWMF,Everton,19,2005,11,8,788,8.8,3,1,4,3,0,0,2,0,0.34,0.11,0.46,0.34,0.46,Matches,eb4365e6
114,Joshua Bentley,ae UAE,GK,Ipswich Town,16,2009,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b0e20547
115,Freddy Bernal,eng ENG,GK,Chelsea,16,2008,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28cb93de
116,Adam Berry,eng ENG,MFFW,Nottingham,19,2006,10,7,657,7.3,2,1,3,2,0,0,1,0,0.27,0.14,0.41,0.27,0.41,Matches,696ee5de
117,Kian Best,eng ENG,DF,Chelsea,19,2005,4,0,42,0.5,0,1,1,0,0,0,1,0,0.00,2.14,2.14,0.00,2.14,Matches,171642db
118,Zaid Betteka,,MFFW,Birmingham City,,,16,16,1277,14.2,4,5,9,3,1,2,6,0,0.28,0.35,0.63,0.21,0.56,Matches,aaf4cb59
119,Joe Bevan,sct SCO,FWMF,Burnley,20,2005,5,5,305,3.4,2,0,2,2,0,0,1,0,0.59,0.00,0.59,0.59,0.59,Matches,5f6f8dee
120,Gabriele Biancheri,wls WAL,FW,Manchester Utd,18,2006,11,7,585,6.5,5,3,8,5,0,0,0,0,0.77,0.46,1.23,0.77,1.23,Matches,6e68626f
121,Josh Bickerton,eng ENG,DF,Stoke City,19,2005,5,3,263,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22c9900b
122,Nicholas Bilokapic,au AUS,GK,Ipswich Town,22,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b48dcb27
123,Xu Bin,cn CHN,MF,Wolves,21,2004,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,652e3e86
124,Coban Bird,eng ENG,MFDF,Leeds United,17,2007,7,5,378,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,353c732b
125,Leo Black,eng ENG,MF,Tottenham,19,2006,15,4,460,5.1,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,d7f02829
126,Albert Blackie,eng ENG,DFMF,Burnley,17,2007,10,9,732,8.1,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,2cebccb2
127,Charlie Blackshields,,MFDF,West Brom,,,10,7,597,6.6,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,ad3836c2
128,Zyan Blake,eng ENG,MFFW,Nottingham,17,2007,7,5,396,4.4,2,0,2,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,adf7ca78
129,Carey Bloedorn,de GER,GK,Tottenham,19,2005,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b025ad55
130,Godfred Boakye,be BEL,DF,Birmingham City,19,2006,6,2,214,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,18f21c2c
131,Kingsford Boakye,gh GHA,MF,Everton,20,2004,13,10,808,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matches,175bc3e4
132,Ashley Boatswain,ms MSR,FWMF,Ipswich Town,20,2005,5,4,323,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,5d2fb6e9
133,Joe Boggan,,FWMF,Blackburn,,,16,11,967,10.7,5,0,5,5,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,08116e2e
134,Somto Boniface,eng ENG,DF,Ipswich Town,19,2006,15,15,1350,15.0,1,5,6,1,0,0,3,0,0.07,0.33,0.40,0.07,0.40,Matches,6115a18a
135,Nathaniel Boot,,DF,Southampton,,,2,2,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,915bdee1
136,Christian Boothe,eng ENG,MF,Leicester City,15,2009,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5fc1daa
137,Jacob Borgnis,eng ENG,DFMF,Reading FC,22,2003,6,6,484,5.4,1,0,1,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,eb4425b4
138,Toby Borgnis,nz NZL,GK,Reading FC,16,2008,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e70edeec
139,Aidan Borland,sct SCO,MF,Aston Villa,18,2007,9,9,810,9.0,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,634c58a6
140,Alexander Borto,us USA,GK,Fulham,21,2003,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,85c20be9
141,Ollie Bostock,wls WAL,MF,West Brom,18,2007,5,5,377,4.2,1,0,1,0,1,1,0,0,0.24,0.00,0.24,0.00,0.00,Matches,52f8322e
142,Ashton Boswell,,DF,Ipswich Town,,,4,3,258,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,590acc7a
143,Carter Bowdery,,MFDF,Reading FC,,,14,8,815,9.1,1,0,1,1,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches,69a77204
144,Josh Bowler,eng ENG,MF,Nottingham,26,1999,1,1,82,0.9,2,0,2,2,0,0,0,0,2.20,0.00,2.20,2.20,2.20,Matches,ea39a081
145,Aaron Bowman,,DF,Sunderland,,,4,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,11ab8559
146,Fletcher Boyd,sct SCO,MF,Aston Villa,17,2008,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,07279527
147,Miles Bracking,eng ENG,MF,Norwich City,18,2007,10,8,734,8.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,810aacc8
148,Louie Bradbury,wls WAL,FW,Manchester Utd,16,2008,5,0,61,0.7,2,0,2,2,0,0,0,0,2.95,0.00,2.95,2.95,2.95,Matches,2ecb55bf
149,Makenzie Bradbury,wls WAL,MF,Wolves,17,2007,16,14,1134,12.6,0,1,1,0,0,0,1,1,0.00,0.08,0.08,0.00,0.08,Matches,41b33809
150,Alfie Bradshaw,,MF,Nottingham,,,2,0,52,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,44d1cfcb
151,Joseph Bradshaw,nir NIR,MF,Liverpool,17,2008,10,4,500,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb7f073f
152,Louis Brady,,GK,West Brom,,,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7b8b570e
153,Cameron Bragg,eng ENG,MF,Southampton,20,2005,8,8,695,7.7,1,4,5,1,0,0,1,0,0.13,0.52,0.65,0.13,0.65,Matches,a596a82a
154,Kaden Braithwaite,eng ENG,DFMF,Manchester City,17,2008,9,6,575,6.4,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,dd1bd054
155,Cole Brannigan,nir NIR,MFFW,Aston Villa,18,2007,15,12,942,10.5,3,2,5,3,0,0,2,0,0.29,0.19,0.48,0.29,0.48,Matches,400fa959
156,Jack Bray,eng ENG,FW,West Brom,18,2007,12,5,559,6.2,4,0,4,4,0,0,3,0,0.64,0.00,0.64,0.64,0.64,Matches,8ec5a644
